"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"4080","Campaign of Danture","battle_37705625","needs_review","17","0","12","5","","date_raw|location_raw|location_normalized|commander_side_a_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Campaign of Danture","37705625","wikitext_batch",""
"4084","Siege of Fort Crozon","battle_24211167","needs_review","22","0","17","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Fort Crozon","24211167","wikitext_batch",""
"4085","Siege of Groningen (1594)","battle_55517742","needs_review","12","0","7","5","","date_raw|start_date|end_date|location_raw|location_normalized|belligerent_2_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Groningen (1594)","55517742","wikitext_batch",""
"4087","Battle of Călugăreni","battle_1920219","needs_review","19","0","14","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Călugăreni","1920219","wikitext_batch",""
"4110","Battle of Chilcheollyang","battle_2278543","needs_review","26","0","24","2","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max","text_length|categories","Battle of Chilcheollyang","2278543","wikitext_batch",""
"4113","Battle of Turnhout (1597)","battle_157908","needs_review","26","0","21","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Turnhout (1597)","157908","wikitext_batch",""
"4114","Capture of Enschede (1597)","battle_41925282","needs_review","29","1","24","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Enschede (1597)","41925282","full_parse_fallback",""
"4115","Capture of Ootmarsum","battle_42230232","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Ootmarsum","42230232","full_parse_fallback",""
"4118","Siege of Groenlo (1597)","battle_22036414","needs_review","17","0","12","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Groenlo (1597)","22036414","wikitext_batch",""
"4120","Siege of Meurs (1597)","battle_42123012","needs_review","13","0","8","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Meurs (1597)","42123012","wikitext_batch",""
"4123","Siege of Rheinberg (1597)","battle_42123370","needs_review","17","0","12","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Rheinberg (1597)","42123370","wikitext_batch",""
"4126","Battle of Curalaba","battle_3763726","needs_review","35","0","27","8","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|extraction_confidence","Battle of Curalaba","3763726","wikitext_batch",""
"4147","Siege of Rees (1599)","battle_46751585","needs_review","16","0","11","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Rees (1599)","46751585","wikitext_batch",""
"4148","Siege of Schenckenschans (1599)","battle_54077948","needs_review","12","0","7","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Schenckenschans (1599)","54077948","wikitext_batch",""
"4149","Siege of Zaltbommel","battle_54360024","needs_review","16","0","11","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Zaltbommel","54360024","wikitext_batch",""
"4150","Apache–Mexico Wars","battle_32806776","needs_review","5","2","1","2","date_field_mismatch:start_date|missing_commanders","start_date","list_page_origin|parent_list_page","Apache–Mexico Wars","32806776","wikitext_batch",""
"4158","Battle of Nieuwpoort","battle_102251","needs_review","23","0","18","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Nieuwpoort","102251","wikitext_batch",""
"4164","Polish–Swedish War (1600–1611)","battle_7302038","needs_review","9","0","4","5","","result_raw|belligerent_1_raw|belligerent_2_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Polish–Swedish War (1600–1611)","7302038","wikitext_batch",""
"4193","Siege of Rheinberg (1601)","battle_52916359","needs_review","16","0","11","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Rheinberg (1601)","52916359","wikitext_batch",""
"4198","Battle of the Narrow Seas","battle_39150941","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Narrow Seas","39150941","wikitext_batch",""
"4199","Mutiny of Hoogstraten","battle_45038561","needs_review","14","1","9","4","rejected_candidate","date_raw|end_date|location_raw|location_normalized|latitude|longitude|result_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Mutiny of Hoogstraten","45038561","full_parse_fallback",""
"4202","Siege of Grave (1602)","battle_49403922","needs_review","14","0","9","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Grave (1602)","49403922","wikitext_batch",""
"4211","Raid on Santiago de Cuba (1603)","battle_54755142","needs_review","11","0","6","5","","location_raw|location_normalized|result_raw|belligerent_2_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Raid on Santiago de Cuba (1603)","54755142","wikitext_batch",""
"4215","Ternate expedition (1603)","battle_77333797","needs_review","6","0","2","4","","result_raw|belligerent_2_raw","page_type_confidence|classification_notes|acceptance_reason|categories","Ternate expedition (1603)","77333797","wikitext_batch",""
"4220","Battle of the Gulf of Cádiz","battle_39179527","needs_review","15","1","5","9","missing_commanders","war_name|location_raw|location_normalized|result_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Battle of the Gulf of Cádiz","39179527","wikitext_batch",""
"4232","Battle of Cape Rachado","battle_8312480","needs_review","14","0","9","5","","date_raw|start_date|end_date|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Cape Rachado","8312480","wikitext_batch",""
"4240","Uprising of Bolotnikov","battle_63015320","needs_review","22","1","17","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Uprising of Bolotnikov","63015320","full_parse_fallback",""
"4241","Battle of Gibraltar (1607)","battle_812960","needs_review","13","0","8","5","","date_raw|start_date|end_date|latitude|longitude|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Gibraltar (1607)","812960","wikitext_batch",""
"4266","Polish–Russian War (1609–1618)","battle_1389951","needs_review","14","0","6","8","","result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Polish–Russian War (1609–1618)","1389951","wikitext_batch",""
"4275","Ingrian War","battle_808359","needs_review","10","1","4","5","missing_commanders","result_raw|belligerent_2_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Ingrian War","808359","wikitext_batch",""
"4277","Kalmar War","battle_1658239","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Kalmar War","1658239","wikitext_batch",""
"4283","Battle of Vittsjö","battle_40186745","needs_review","18","0","13","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Vittsjö","40186745","wikitext_batch",""
"4284","Portuguese conquest of Maranhão","battle_74416054","needs_review","35","1","26","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Portuguese conquest of Maranhão","74416054","full_parse_fallback",""
"4299","Ahom–Mughal conflicts","battle_7485760","needs_review","13","0","5","8","","result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Ahom–Mughal conflicts","7485760","wikitext_batch",""
"4326","Siege of Moscow (1618)","battle_56820852","needs_review","11","0","6","5","","location_raw|location_normalized|result_raw|commander_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Moscow (1618)","56820852","wikitext_batch",""
"4327","Siege of Pilsen","battle_140509","needs_review","16","0","11","5","","date_raw|war_name|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Pilsen","140509","wikitext_batch",""
"4328","Spanish conquest of Petén","battle_37782942","needs_review","21","3","14","4","date_field_mismatch:end_date|date_field_mismatch:start_date|rejected_candidate","date_raw|start_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Spanish conquest of Petén","37782942","full_parse_fallback",""
"4341","Sino-Dutch conflicts","battle_27955813","needs_review","4","2","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date","start_date|end_date","","Sino-Dutch conflicts","27955813","wikitext_batch",""
"4344","Battle of Gibraltar (1621)","battle_26485573","needs_review","20","0","15","5","","date_raw|start_date|end_date|latitude|longitude|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Gibraltar (1621)","26485573","wikitext_batch",""
"4351","Polish–Swedish War (1621–1625)","battle_7302053","needs_review","11","0","6","5","","result_raw|result_normalized|result_type|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Polish–Swedish War (1621–1625)","7302053","wikitext_batch",""
"4372","Siege of Heidelberg (1622)","battle_28237314","needs_review","14","1","8","5","missing_commanders","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Heidelberg (1622)","28237314","wikitext_batch",""
"4381","Ottoman–Safavid War (1623–1639)","battle_20427185","needs_review","18","0","10","8","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Ottoman–Safavid War (1623–1639)","20427185","wikitext_batch",""
"4383","Battle of Martynów","battle_36450737","needs_review","9","0","4","5","","date_raw|start_date|end_date|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Martynów","36450737","wikitext_batch",""
"4385","Siege of Breda (1624)","battle_3979583","needs_review","14","0","9","5","","war_name|location_raw|location_normalized|latitude|longitude|result_raw|casualties_side_a_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Breda (1624)","3979583","wikitext_batch",""
"4387","Anglo-Spanish War (1625–1630)","battle_20419901","needs_review","13","0","8","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Anglo-Spanish War (1625–1630)","20419901","wikitext_batch",""
"4399","Relief of Genoa","battle_30164377","needs_review","17","0","12","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Relief of Genoa","30164377","wikitext_batch",""
"4401","Zhmaylo uprising","battle_36362850","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Zhmaylo uprising","36362850","full_parse_fallback",""
"4411","Siege of Oldenzaal (1626)","battle_57418864","needs_review","14","0","9","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Oldenzaal (1626)","57418864","wikitext_batch",""
"4414","Anglo-French War (1627–1629)","battle_22666513","needs_review","12","1","6","5","missing_commanders","result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Anglo-French War (1627–1629)","22666513","wikitext_batch",""
"4419","Siege of Groenlo (1627)","battle_15859531","needs_review","14","0","9","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Groenlo (1627)","15859531","wikitext_batch",""
"4428","Dutch–Mataram conflicts","battle_78807810","needs_review","15","1","9","5","suspicious_commander_count","date_raw|war_name|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Dutch–Mataram conflicts","78807810","wikitext_batch",""
"4448","Battle of Abrolhos","battle_26500718","needs_review","13","0","8","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Abrolhos","26500718","wikitext_batch",""
"4451","Battle of Werben","battle_8225246","needs_review","27","0","22","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Werben","8225246","wikitext_batch",""
"4456","Battle of Lützen (1632)","battle_101666","needs_review","23","0","18","5","","location_raw|location_normalized|result_raw|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Lützen (1632)","101666","wikitext_batch",""
"4465","Battle of Liaoluo Bay","battle_17970217","needs_review","23","0","18","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Liaoluo Bay","17970217","wikitext_batch",""
"4473","Battle of Nördlingen (1634)","battle_125661","needs_review","29","0","24","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Nördlingen (1634)","125661","wikitext_batch",""
"4474","Battle of Strasbourg Bridge","battle_46545529","needs_review","22","0","17","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Strasbourg Bridge","46545529","wikitext_batch",""
"4480","Battle of Kartarpur","battle_31300144","needs_review","12","0","7","5","","result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Kartarpur","31300144","wikitext_batch",""
"4483","Franco-Spanish War (1635–1659)","battle_5986369","needs_review","25","1","16","8","suspicious_commander_count","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Franco-Spanish War (1635–1659)","5986369","wikitext_batch",""
"4488","Sulyma uprising","battle_37561484","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Sulyma uprising","37561484","full_parse_fallback",""
"4490","Battle of Tornavento","battle_23585091","needs_review","23","0","18","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Tornavento","23585091","wikitext_batch",""
"4493","Qing invasion of Joseon","battle_395259","needs_review","14","1","8","5","missing_commanders","war_name|result_raw|belligerent_2_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Qing invasion of Joseon","395259","wikitext_batch",""
"4500","Capture of Roermond","battle_76021809","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Capture of Roermond","76021809","full_parse_fallback",""
"4510","Battle of Goa (1638)","battle_32561106","needs_review","19","0","14","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_max|casualties_side_b_max|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Goa (1638)","32561106","wikitext_batch",""
"4516","Covenanters","battle_27238622","needs_review","5","0","2","3","","result_raw|notes","acceptance_reason|text_length|categories","Covenanters","27238622","wikitext_batch",""
"4520","Siege of Fuenterrabía (1638)","battle_28401842","needs_review","18","0","13","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Fuenterrabía (1638)","28401842","wikitext_batch",""
"4534","Wars of the Three Kingdoms","battle_933322","needs_review","12","0","7","5","","result_raw|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|casualties_side_a_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Wars of the Three Kingdoms","933322","wikitext_batch",""
"4536","Battle of Cádiz (1640)","battle_30598872","needs_review","17","0","12","5","","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_b_min|casualties_side_a_max|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Cádiz (1640)","30598872","wikitext_batch",""
"4538","Portuguese Restoration War","battle_6357472","needs_review","14","0","9","5","","war_name|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Portuguese Restoration War","6357472","wikitext_batch",""
"4544","Siege of Turin (1640)","battle_18109451","needs_review","28","0","23","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Turin (1640)","18109451","wikitext_batch",""
"4565","Battle of Breitenfeld (1642)","battle_602893","needs_review","26","0","21","5","","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Breitenfeld (1642)","602893","wikitext_batch",""
"4580","Dano-Mughal War","battle_75286910","needs_review","19","0","14","5","","war_name|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Dano-Mughal War","75286910","wikitext_batch",""
"4581","Dutch expedition to Valdivia","battle_44191902","needs_review","15","1","9","5","missing_commanders","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_a_min|strength_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Dutch expedition to Valdivia","44191902","wikitext_batch",""
