"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"13315","1979 Ngaragba Prison massacre","battle_73286205","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","1979 Ngaragba Prison massacre","73286205","wikitext_batch",""
"13327","Battle of Bondo","battle_60728617","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Bondo","60728617","wikitext_batch",""
"13342","Democratic Revolutionary Front for the Liberation of Arabistan","battle_37922246","ok","1","1","0","0","missing_field","","","Democratic Revolutionary Front for the Liberation of Arabistan","37922246","wikitext_batch",""
"13347","Qatif conflict","battle_55480042","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Qatif conflict","55480042","wikitext_batch",""
"13353","Uganda National Liberation Front","battle_506226","ok","1","1","0","0","missing_field","","","Uganda National Liberation Front","506226","wikitext_batch",""
"13354","United Liberation Front of Asom","battle_427063","ok","1","1","0","0","missing_field","","","United Liberation Front of Asom","427063","wikitext_batch",""
"13364","1980 Tadmor prison massacre","battle_80801236","ok","6","1","0","5","missing_field","","categories|list_page_origin|parent_list_page|discovery_root|source_family","1980 Tadmor prison massacre","80801236","wikitext_batch",""
"13367","Abyei Liberation Front","battle_33566760","needs_review","7","4","2","1","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","categories","Abyei Liberation Front","33566760","wikitext_batch",""
"13369","Belarusian Popular Front","battle_2826437","needs_review","5","3","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field","start_date|end_date","","Belarusian Popular Front","2826437","wikitext_batch",""
"13371","Farabundo Martí National Liberation Front","battle_327525","ok","1","1","0","0","missing_field","","","Farabundo Martí National Liberation Front","327525","wikitext_batch",""
"13372","Fourth-generation warfare","battle_1237547","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Fourth-generation warfare","1237547","wikitext_batch",""
"13374","Insurgency in Manipur","battle_46289417","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Insurgency in Manipur","46289417","wikitext_batch",""
"13378","Jisr ash-Shughur massacre (1980)","battle_32048474","needs_review","3","1","1","1","missing_field","battle_type","categories","Jisr ash-Shughur massacre (1980)","32048474","wikitext_batch",""
"13379","Joint Special Operations Command","battle_2635111","needs_review","10","1","6","3","missing_field","date_raw|war_name|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|notes","acceptance_reason|text_length|categories","Joint Special Operations Command","2635111","wikitext_batch",""
"13380","Low-intensity conflict","battle_319088","needs_review","6","4","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","","Low-intensity conflict","319088","wikitext_batch",""
"13382","Operation Rubicon","battle_69626669","needs_review","10","4","3","3","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date|notes","acceptance_reason|text_length|categories","Operation Rubicon","69626669","wikitext_batch",""
"13389","Unified Popular Action Front","battle_2069218","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Unified Popular Action Front","2069218","wikitext_batch",""
"13401","El Mozote massacre","battle_367266","ok","1","1","0","0","missing_field","","","El Mozote massacre","367266","wikitext_batch",""
"13403","Gulf Cooperation Council","battle_220950","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","Gulf Cooperation Council","220950","wikitext_batch",""
"13404","National Front for the Salvation of Libya","battle_8891090","needs_review","8","1","4","3","missing_field","date_raw|start_date|end_date|notes","acceptance_reason|text_length|categories","National Front for the Salvation of Libya","8891090","wikitext_batch",""
"13408","Raiders Organization","battle_76074815","ok","2","1","0","1","missing_field","","categories","Raiders Organization","76074815","wikitext_batch",""
"13409","Sandinista National Liberation Front","battle_29316","ok","1","1","0","0","missing_field","","","Sandinista National Liberation Front","29316","wikitext_batch",""
"13416","1982 Hama massacre","battle_516951","ok","2","2","0","0","missing_commanders|missing_field","","","1982 Hama massacre","516951","wikitext_batch",""
"13433","Cantaura massacre","battle_36332823","ok","2","1","0","1","missing_field","","categories","Cantaura massacre","36332823","wikitext_batch",""
"13434","Casamance conflict","battle_1606497","ok","1","1","0","0","missing_field","","","Casamance conflict","1606497","wikitext_batch",""
"13436","Events leading to the Falklands War","battle_8931732","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Events leading to the Falklands War","8931732","wikitext_batch",""
"13438","Hezbollah–Israel conflict","battle_62111540","needs_review","6","1","1","4","missing_field","belligerent_1_raw","page_type_confidence|classification_notes|acceptance_reason|categories","Hezbollah–Israel conflict","62111540","wikitext_batch",""
"13439","Lebanese National Resistance Front","battle_6111879","needs_review","8","1","3","4","missing_field","result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","Lebanese National Resistance Front","6111879","wikitext_batch",""
"13442","Operation Mikado","battle_22404506","needs_review","8","2","2","4","missing_field|weak_row_no_infobox_no_result","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Operation Mikado","22404506","wikitext_batch",""
"13445","Somali Salvation Democratic Front","battle_1019774","ok","1","1","0","0","missing_field","","","Somali Salvation Democratic Front","1019774","wikitext_batch",""
"13455","Kurdish Hezbollah insurgency","battle_75985808","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Kurdish Hezbollah insurgency","75985808","wikitext_batch",""
"13456","Manuel Rodríguez Patriotic Front","battle_3468960","ok","1","1","0","0","missing_field","","","Manuel Rodríguez Patriotic Front","3468960","wikitext_batch",""
"13458","Police Special Operation Department","battle_41307649","ok","2","1","0","1","missing_field","","categories","Police Special Operation Department","41307649","wikitext_batch",""
"13464","1984 Cameroonian coup attempt","battle_1599371","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","1984 Cameroonian coup attempt","1599371","wikitext_batch",""
"13472","Milperra massacre","battle_1833851","ok","1","1","0","0","missing_field","","","Milperra massacre","1833851","wikitext_batch",""
"13476","Operation Nobilis","battle_54697310","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Operation Nobilis","54697310","wikitext_batch",""
"13484","1985 Valvettiturai massacre","battle_20836906","ok","2","1","0","1","missing_field","","categories","1985 Valvettiturai massacre","20836906","wikitext_batch",""
"13487","Battle of Al Mahbes (1985)","battle_64614918","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Al Mahbes (1985)","64614918","wikitext_batch",""
"13491","Iran–Israel proxy conflict","battle_39317288","ok","6","2","0","4","missing_field|suspicious_commander_count","","page_type_confidence|classification_notes|acceptance_reason|categories","Iran–Israel proxy conflict","39317288","wikitext_batch",""
"13492","Islamic Front for the Liberation of the Oromo","battle_11874477","ok","5","1","0","4","missing_field","","list_page_origin|parent_list_page|discovery_root|source_family","Islamic Front for the Liberation of the Oromo","11874477","wikitext_batch",""
"13496","Palestinian National Salvation Front","battle_39039263","ok","2","1","0","1","missing_field","","categories","Palestinian National Salvation Front","39039263","wikitext_batch",""
"13497","Raid on Gaborone","battle_36562961","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Raid on Gaborone","36562961","wikitext_batch",""
"13505","Aerial warfare","battle_406757","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Aerial warfare","406757","wikitext_batch",""
"13508","Islamic Liberation Front of Patani","battle_2485336","ok","5","1","0","4","missing_field","","list_page_origin|parent_list_page|discovery_root|source_family","Islamic Liberation Front of Patani","2485336","wikitext_batch",""
"13509","Mizo National Front","battle_1416994","ok","1","1","0","0","missing_field","","","Mizo National Front","1416994","wikitext_batch",""
"13511","Peruvian prison massacres","battle_9202161","ok","1","1","0","0","missing_field","","","Peruvian prison massacres","9202161","wikitext_batch",""
"13517","Timurid War of Succession","battle_76655096","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Timurid War of Succession","76655096","wikitext_batch",""
"13520","Yumare massacre","battle_25783814","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Yumare massacre","25783814","wikitext_batch",""
"13523","1987 Dhein massacre","battle_77210813","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","1987 Dhein massacre","77210813","wikitext_batch",""
"13534","Battles of Farsia and Oum Dreyga","battle_36511800","needs_review","16","1","10","5","missing_field","location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battles of Farsia and Oum Dreyga","36511800","wikitext_batch",""
"13535","Brewarrina riot","battle_56432539","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Brewarrina riot","56432539","wikitext_batch",""
"13539","Lord's Resistance Army insurgency","battle_368054","ok","2","2","0","0","missing_field|suspicious_commander_count","","","Lord's Resistance Army insurgency","368054","wikitext_batch",""
"13540","Operation Eager Glacier","battle_5366447","needs_review","4","2","0","2","missing_field|weak_row_no_infobox_no_result","","text_length|categories","Operation Eager Glacier","5366447","wikitext_batch",""
"13545","Ortabağ massacre","battle_69486877","ok","2","1","0","1","missing_field","","categories","Ortabağ massacre","69486877","wikitext_batch",""
"13546","Revolutionary Democratic Front","battle_23496895","ok","1","1","0","0","missing_field","","","Revolutionary Democratic Front","23496895","wikitext_batch",""
"13547","Rwandan Patriotic Front","battle_622763","ok","1","1","0","0","missing_field","","","Rwandan Patriotic Front","622763","wikitext_batch",""
"13552","All Burma Students' Democratic Front","battle_17116086","ok","2","1","0","1","missing_field","","categories","All Burma Students' Democratic Front","17116086","wikitext_batch",""
"13556","Hawzen massacre (1988)","battle_61542556","ok","2","1","0","1","missing_field","","categories","Hawzen massacre (1988)","61542556","wikitext_batch",""
"13557","Helmet massacre","battle_13036484","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Helmet massacre","13036484","wikitext_batch",""
"13558","Honduras and La Negra farms massacre","battle_78032495","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Honduras and La Negra farms massacre","78032495","wikitext_batch",""
"13560","Karen–Mon conflict","battle_61497407","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Karen–Mon conflict","61497407","wikitext_batch",""
"13562","Operation Earnest Will","battle_797568","ok","3","2","0","1","missing_commanders|missing_field","","text_length","Operation Earnest Will","797568","wikitext_batch",""
"13566","Popular Front of Estonia","battle_11214861","ok","2","1","0","1","missing_field","","categories","Popular Front of Estonia","11214861","wikitext_batch",""
"13568","Segovia massacre","battle_78217140","ok","2","1","0","1","missing_field","","categories","Segovia massacre","78217140","wikitext_batch",""
"13573","1989 Santa Elmira massacre","battle_28067323","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","1989 Santa Elmira massacre","28067323","wikitext_batch",""
"13578","Abkhazia conflict","battle_1243011","ok","2","2","0","0","missing_field|suspicious_commander_count","","","Abkhazia conflict","1243011","wikitext_batch",""
"13580","Air combat manoeuvring","battle_770634","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Air combat manoeuvring","770634","wikitext_batch",""
"13581","Azerbaijani Popular Front Party","battle_408283","ok","1","1","0","0","missing_field","","","Azerbaijani Popular Front Party","408283","wikitext_batch",""
"13582","Battle of Amgala (1989)","battle_36506574","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Amgala (1989)","36506574","wikitext_batch",""
"13592","Georgian–Ossetian conflict","battle_1550334","ok","2","2","0","0","missing_commanders|missing_field","","","Georgian–Ossetian conflict","1550334","wikitext_batch",""
"13593","Insurgency in Jammu and Kashmir","battle_1915235","ok","2","2","0","0","missing_field|suspicious_commander_count","","","Insurgency in Jammu and Kashmir","1915235","wikitext_batch",""
"13594","Insurgency in Tripura","battle_60795847","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Insurgency in Tripura","60795847","wikitext_batch",""
"13595","International Front of the Working People of Latvia","battle_11440408","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","International Front of the Working People of Latvia","11440408","wikitext_batch",""
"13596","Islamic Salvation Front","battle_403399","ok","1","1","0","0","missing_field","","","Islamic Salvation Front","403399","wikitext_batch",""
"13598","Liberian Civil War","battle_8275686","needs_review","10","2","0","8","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","Liberian Civil War","8275686","wikitext_batch",""
"13600","National Salvation Front (Romania)","battle_1295781","ok","1","1","0","0","missing_field","","","National Salvation Front (Romania)","1295781","wikitext_batch",""
"13603","Popular Front of Latvia","battle_500778","ok","1","1","0","0","missing_field","","","Popular Front of Latvia","500778","wikitext_batch",""
"13607","École Polytechnique massacre","battle_58376","ok","1","1","0","0","missing_field","","","École Polytechnique massacre","58376","wikitext_batch",""
"13609","1990 Handwara massacre","battle_34479957","ok","2","1","0","1","missing_field","","categories","1990 Handwara massacre","34479957","wikitext_batch",""
"13615","Afrikaner Volksfront","battle_4129960","needs_review","5","3","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field","start_date|end_date","","Afrikaner Volksfront","4129960","wikitext_batch",""
"13620","DHKP/C insurgency in Turkey","battle_46291572","needs_review","6","1","1","4","missing_field","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","DHKP/C insurgency in Turkey","46291572","wikitext_batch",""
"13622","Front for the Liberation of Aïr and Azaouak","battle_74557374","needs_review","6","3","2","1","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field","start_date|end_date","categories","Front for the Liberation of Aïr and Azaouak","74557374","wikitext_batch",""
"13624","Impact of war on children","battle_56632455","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Impact of war on children","56632455","wikitext_batch",""
"13628","Military operations other than war","battle_1051860","needs_review","6","4","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","","Military operations other than war","1051860","wikitext_batch",""
"13629","Network-centric warfare","battle_1733505","needs_review","6","4","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","","Network-centric warfare","1733505","wikitext_batch",""
"13632","Pucca Qila Operation","battle_72301536","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","Pucca Qila Operation","72301536","wikitext_batch",""
"13635","Transnistria conflict","battle_4354805","ok","1","1","0","0","missing_field","","","Transnistria conflict","4354805","wikitext_batch",""
"13639","Wartime sexual violence","battle_17572536","needs_review","7","4","2","1","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field|weak_row_no_infobox_no_result","start_date|end_date","categories","Wartime sexual violence","17572536","wikitext_batch",""
"13646","A Soldier of the Great War","battle_13466084","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","A Soldier of the Great War","13466084","wikitext_batch",""
"13647","Arab Islamic Front of Azawad","battle_2193111","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","Arab Islamic Front of Azawad","2193111","wikitext_batch",""
"13658","Bor massacre","battle_41419677","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Bor massacre","41419677","wikitext_batch",""
"13659","Cold War in Asia","battle_68505042","needs_review","7","2","0","5","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Cold War in Asia","68505042","wikitext_batch",""
"13661","Djiboutian Civil War","battle_8668478","needs_review","32","1","25","6","missing_field","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Djiboutian Civil War","8668478","wikitext_batch",""
"13663","Gendarmerie Special Operations","battle_40520912","ok","2","1","0","1","missing_field","","categories","Gendarmerie Special Operations","40520912","wikitext_batch",""
"13668","List of conflicts in territory of the former Soviet Union","battle_32661827","needs_review","10","2","0","8","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","List of conflicts in territory of the former Soviet Union","32661827","wikitext_batch",""
"13669","National Liberation Front (Algeria)","battle_403406","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","National Liberation Front (Algeria)","403406","wikitext_batch",""
"13670","Naval organization of the U.S.-led coalition during the Gulf War","battle_78850236","needs_review","4","2","1","1","missing_field|weak_row_no_infobox_no_result","battle_type","categories","Naval organization of the U.S.-led coalition during the Gulf War","78850236","wikitext_batch",""
"13675","Post–Cold War era","battle_39246077","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Post–Cold War era","39246077","wikitext_batch",""
"13687","St. Kizito massacre","battle_5014930","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","St. Kizito massacre","5014930","wikitext_batch",""
"13691","Četekovac massacre","battle_63373856","needs_review","4","1","2","1","missing_field","latitude|longitude","categories","Četekovac massacre","63373856","wikitext_batch",""
"13704","Biljani massacre","battle_81595882","needs_review","4","1","2","1","missing_field","latitude|longitude","categories","Biljani massacre","81595882","wikitext_batch",""
"13706","Brčko bridge massacre","battle_69128485","needs_review","4","1","2","1","missing_field","latitude|longitude","categories","Brčko bridge massacre","69128485","wikitext_batch",""
"13707","Carandiru massacre","battle_3672871","ok","1","1","0","0","missing_field","","","Carandiru massacre","3672871","wikitext_batch",""
"13714","National Salvation Front (Russia)","battle_17561995","ok","2","1","0","1","missing_field","","categories","National Salvation Front (Russia)","17561995","wikitext_batch",""
"13717","Palliyagodella massacre","battle_8666760","ok","1","1","0","0","missing_field","","","Palliyagodella massacre","8666760","wikitext_batch",""
"13718","Retén de Catia massacre","battle_76492257","ok","2","1","0","1","missing_field","","categories","Retén de Catia massacre","76492257","wikitext_batch",""
"13719","Rules of engagement","battle_567204","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Rules of engagement","567204","wikitext_batch",""
"13729","United Nations Operation in Somalia I","battle_3275510","ok","1","1","0","0","missing_field","","","United Nations Operation in Somalia I","3275510","wikitext_batch",""
"13736","1993 alleged Turkish military coup","battle_39842566","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","1993 alleged Turkish military coup","39842566","full_parse_fallback",""
"13738","Afar Revolutionary Democratic Unity Front","battle_8802974","ok","1","1","0","0","missing_field","","","Afar Revolutionary Democratic Unity Front","8802974","wikitext_batch",""
"13749","Chemical warfare","battle_50073","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Chemical warfare","50073","wikitext_batch",""
"13750","Ethiopian Unity Patriots Front","battle_60396010","ok","2","1","0","1","missing_field","","categories","Ethiopian Unity Patriots Front","60396010","wikitext_batch",""
"13761","Operation Sharp Guard","battle_6214678","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Operation Sharp Guard","6214678","wikitext_batch",""
"13777","Berrouaghia prison massacre","battle_1515720","ok","1","1","0","0","missing_field","","","Berrouaghia prison massacre","1515720","wikitext_batch",""
"13778","Chiapas conflict","battle_21664160","needs_review","6","1","1","4","missing_field","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Chiapas conflict","21664160","wikitext_batch",""
"13779","Dissident Irish republican campaign","battle_32127920","ok","9","1","0","8","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","Dissident Irish republican campaign","32127920","wikitext_batch",""
"13785","Popular Front for the Liberation of Oman","battle_2815601","ok","1","1","0","0","missing_field","","","Popular Front for the Liberation of Oman","2815601","wikitext_batch",""
"13787","Reactions to the First Chechen War","battle_74600017","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Reactions to the First Chechen War","74600017","wikitext_batch",""
"13788","SLNS Sagarawardena","battle_31386246","ok","2","1","0","1","missing_field","","categories","SLNS Sagarawardena","31386246","wikitext_batch",""
"13799","Atiak massacre","battle_10229245","ok","1","1","0","0","missing_field","","","Atiak massacre","10229245","wikitext_batch",""
"13805","Ethnic conflict","battle_56101","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","text_length","Ethnic conflict","56101","wikitext_batch",""
"13806","Fifth dimension operations","battle_43371898","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","Fifth dimension operations","43371898","wikitext_batch",""
"13809","Iraqi Turkmen Front","battle_1498529","ok","5","1","0","4","missing_field","","list_page_origin|parent_list_page|discovery_root|source_family","Iraqi Turkmen Front","1498529","wikitext_batch",""
"13813","Second Afar insurgency","battle_44229365","needs_review","14","1","8","5","missing_field","location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Afar insurgency","44229365","wikitext_batch",""
"13815","1996 Manchester bombing","battle_1231911","ok","1","1","0","0","missing_field","","","1996 Manchester bombing","1231911","wikitext_batch",""
"13820","Allied Democratic Forces insurgency","battle_40780074","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Allied Democratic Forces insurgency","40780074","wikitext_batch",""
"13824","Massacres of Hutus in the First Congo War","battle_60486609","ok","2","1","0","1","missing_field","","categories","Massacres of Hutus in the First Congo War","60486609","wikitext_batch",""
"13825","National Democratic Front of Boroland","battle_1335473","ok","1","1","0","0","missing_field","","","National Democratic Front of Boroland","1335473","wikitext_batch",""
"13827","Palestinian Liberation Front","battle_211502","ok","1","1","0","0","missing_field","","","Palestinian Liberation Front","211502","wikitext_batch",""
"13828","Special Operations Unit (Serbia)","battle_1522969","ok","1","1","0","0","missing_field","","","Special Operations Unit (Serbia)","1522969","wikitext_batch",""
"13829","War Before Civilization","battle_17619103","ok","2","1","0","1","missing_field","","categories","War Before Civilization","17619103","wikitext_batch",""
"13832","1997 Turkish military memorandum","battle_5620446","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","1997 Turkish military memorandum","5620446","wikitext_batch",""
"13838","Beni Ali massacre","battle_1512589","ok","1","1","0","0","missing_field","","","Beni Ali massacre","1512589","wikitext_batch",""
"13839","Daïat Labguer (M'sila) massacre","battle_40955709","ok","2","1","0","1","missing_field","","categories","Daïat Labguer (M'sila) massacre","40955709","wikitext_batch",""
"13840","Guelb El-Kebir massacre","battle_1519749","ok","1","1","0","0","missing_field","","","Guelb El-Kebir massacre","1519749","wikitext_batch",""
"13841","Haouch Khemisti massacre","battle_1510905","ok","1","1","0","0","missing_field","","","Haouch Khemisti massacre","1510905","wikitext_batch",""
"13843","Island of Peace massacre","battle_30887473","ok","2","1","0","1","missing_field","","categories","Island of Peace massacre","30887473","wikitext_batch",""
"13844","Mapuche conflict","battle_24137275","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Mapuche conflict","24137275","wikitext_batch",""
"13845","Omaria massacre","battle_1514855","ok","1","1","0","0","missing_field","","","Omaria massacre","1514855","wikitext_batch",""
"13847","Operational level of war","battle_1436399","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Operational level of war","1436399","wikitext_batch",""
"13849","Sid El-Antri massacre","battle_1514286","ok","1","1","0","0","missing_field","","","Sid El-Antri massacre","1514286","wikitext_batch",""
"13851","Souhane massacre","battle_1511582","ok","1","1","0","0","missing_field","","","Souhane massacre","1511582","wikitext_batch",""
"13852","Thalit massacre","battle_1510951","ok","1","1","0","0","missing_field","","","Thalit massacre","1510951","wikitext_batch",""
"13864","Communal conflicts in Nigeria","battle_47769620","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Communal conflicts in Nigeria","47769620","wikitext_batch",""
"13868","Herder–farmer conflicts in Nigeria","battle_54964174","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Herder–farmer conflicts in Nigeria","54964174","wikitext_batch",""
"13872","Oued Bouaicha massacre","battle_1517849","ok","1","1","0","0","missing_field","","","Oued Bouaicha massacre","1517849","wikitext_batch",""
"13874","Sidi-Hamed massacre","battle_1510856","ok","1","1","0","0","missing_field","","","Sidi-Hamed massacre","1510856","wikitext_batch",""
"13876","Villanueva Massacre","battle_16778292","ok","2","1","0","1","missing_field","","categories","Villanueva Massacre","16778292","wikitext_batch",""
"13889","Battle of Košare","battle_18358876","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Košare","18358876","wikitext_batch",""
"13892","Beni Ounif massacre","battle_14085158","ok","2","1","0","1","missing_field","","categories","Beni Ounif massacre","14085158","wikitext_batch",""
"13894","International response to the Second Chechen War","battle_7213070","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","International response to the Second Chechen War","7213070","wikitext_batch",""
"13899","Suai Church massacre","battle_4243540","ok","2","1","0","1","missing_field","","categories","Suai Church massacre","4243540","wikitext_batch",""
"13912","Maluku Sovereignty Front","battle_12208348","ok","3","1","0","2","missing_field","","text_length|categories","Maluku Sovereignty Front","12208348","wikitext_batch",""
"13913","Mowla Bluff massacre","battle_13920377","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Mowla Bluff massacre","13920377","wikitext_batch",""
"13916","RFDG Insurgency","battle_64786838","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","RFDG Insurgency","64786838","wikitext_batch",""
"13919","Titanic Express massacre","battle_2299563","ok","2","1","0","1","missing_field","","categories","Titanic Express massacre","2299563","wikitext_batch",""
"13920","War film","battle_33171","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","War film","33171","wikitext_batch",""
"13926","2001 Kot Charwal massacre","battle_21416103","ok","1","1","0","0","missing_field","","","2001 Kot Charwal massacre","21416103","wikitext_batch",""
"13946","Chhoto Angaria massacre","battle_15144878","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Chhoto Angaria massacre","15144878","wikitext_batch",""
"13951","Forgotten war","battle_1226096","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Forgotten war","1226096","wikitext_batch",""
"13952","Ikeda school massacre","battle_382850","ok","1","1","0","0","missing_field","","","Ikeda school massacre","382850","wikitext_batch",""
"13954","Operation Bessemer","battle_81586094","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Operation Bessemer","81586094","wikitext_batch",""
