row_number,commander_id,name_primary,wikipedia_page,status,blocker_count,blockers
14666,cmd_cf673c4de829,José Gonzalo Escobar,https://en.wikipedia.org/wiki/Jos%C3%A9_Gonzalo_Escobar,ok,0,
14667,cmd_8288331c9a3d,José Gonzalo Rodríguez Gacha,https://en.wikipedia.org/wiki/Jos%C3%A9_Gonzalo_Rodr%C3%ADguez_Gacha,ok,0,
14668,cmd_3bc2d8dd804a,José González,,ok,0,
14669,cmd_1a3ff508e229,José González Valencia,https://en.wikipedia.org/wiki/Jos%C3%A9_Gonz%C3%A1lez_Valencia,ok,0,
14670,cmd_b03c16f93eac,José Guillermo García,https://en.wikipedia.org/wiki/Jos%C3%A9_Guillermo_Garc%C3%ADa,ok,0,
14671,cmd_d846ead2d5cc,José Gállego Aragüés,https://en.wikipedia.org/wiki/Jos%C3%A9_G%C3%A1llego_Arag%C3%BC%C3%A9s,ok,0,
14672,cmd_2055a053d653,José Henriquez,https://en.wikipedia.org/wiki/Jos%C3%A9_Henriquez,ok,0,
14673,cmd_fd72e980d499,José Hilario López,https://en.wikipedia.org/wiki/Jos%C3%A9_Hilario_L%C3%B3pez,ok,0,
14674,cmd_03a87fb4a71f,José Ignacio de Márquez,https://en.wikipedia.org/wiki/Jos%C3%A9_Ignacio_de_M%C3%A1rquez,ok,0,
14675,cmd_eeec86665ee8,José Ignacio Paua,https://en.wikipedia.org/wiki/Jos%C3%A9_Ignacio_Paua,ok,0,
14676,cmd_1b2be53fc715,José Ignacio Pavón,https://en.wikipedia.org/wiki/Jos%C3%A9_Ignacio_Pav%C3%B3n,ok,0,
14677,cmd_06335e3058d6,José Imaz,https://en.wikipedia.org/wiki/Jos%C3%A9_Imaz,ok,0,
14678,cmd_5641e9932484,José Jerí,https://en.wikipedia.org/wiki/Jos%C3%A9_Jer%C3%AD,ok,0,
14679,cmd_2fadf121cbe7,José Joaquín de Arredondo,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Arredondo,ok,0,
14680,cmd_487a33bc3640,José Joaquín de Herrera,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Herrera,ok,0,
14681,cmd_215a70989af4,José Joaquín Mora Porras,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_Mora_Porras,ok,0,
14682,cmd_c12cd40d8d00,José Joaquín Puello,https://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_Puello,ok,0,
14683,cmd_36db9dd6bd66,José Justo Milla,https://en.wikipedia.org/wiki/Jos%C3%A9_Justo_Milla,ok,0,
14684,cmd_6a7bcfcdd68f,José Lava,https://en.wikipedia.org/wiki/Jos%C3%A9_Lava,ok,0,
14685,cmd_b4f85a87bb41,José Luis Rodríguez Zapatero,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_Zapatero,ok,0,
14686,cmd_e87cf7b80bc6,José Luis Tejada Sorzano,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Tejada_Sorzano,ok,0,
14687,cmd_50e99d818a98,José Luís Mena Barreto,https://en.wikipedia.org/wiki/Jos%C3%A9_Lu%C3%ADs_Mena_Barreto,ok,0,
14688,cmd_ee87ccddccea,José López Rega,https://en.wikipedia.org/wiki/Jos%C3%A9_L%C3%B3pez_Rega,ok,0,
14689,cmd_30b00dec5951,José López Uraga,,ok,0,
14690,cmd_ff5a24f235d9,José Maceo,https://en.wikipedia.org/wiki/Jos%C3%A9_Maceo,ok,0,
14691,cmd_5c55ce50b5ac,José Manuel Balmaceda,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Balmaceda,ok,0,
14692,cmd_1083efc6faea,José Manuel Borgoño,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Borgo%C3%B1o,ok,0,
14693,cmd_608a4478bf6a,José Manuel de Ochoa,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_de_Ochoa,ok,0,
14694,cmd_a870bc1a61a6,José Manuel Marroquín,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Marroqu%C3%ADn,ok,0,
14695,cmd_f231129616c5,José Manuel Pando,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Pando,ok,0,
14696,cmd_a0bfcde2e1ef,José Manuel Pareja,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Pareja,ok,0,
14697,cmd_65d7c10bf293,José Maria de Almeida pt José Maria de Almeida,,ok,0,
14698,cmd_d68f9fe72de7,José Maria de Santo Agostinho,https://en.wikipedia.org/wiki/Jos%C3%A9_Maria_de_Santo_Agostinho,ok,0,
14699,cmd_5355d454d595,José Maria de Sousa tavares,https://en.wikipedia.org/wiki/Jos%C3%A9_Maria_de_Sousa_tavares,ok,0,
14700,cmd_520f47a97c4b,José Maria Neves,https://en.wikipedia.org/wiki/Jos%C3%A9_Maria_Neves,ok,0,
14701,cmd_7990b5d7095d,José Maria Vergara y Lozano,https://en.wikipedia.org/wiki/Jos%C3%A9_Maria_Vergara_y_Lozano,ok,0,
14702,cmd_0316168e0395,José Marina Vega,https://en.wikipedia.org/wiki/Jos%C3%A9_Marina_Vega,ok,0,
14703,cmd_69584a76f92b,José Martí,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD,ok,0,
14704,cmd_a0ae8015269d,José María Alfaro,,ok,0,
14705,cmd_5061021f791d,José María Arteaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Arteaga,ok,0,
14706,cmd_301d6d65c674,José María Aznar,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Aznar,ok,0,
14707,cmd_5c535a308fef,José María Añorve de Salas,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_A%C3%B1orve_de_Salas,ok,0,
14708,cmd_ce27daa1563f,José María Balcázar,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Balc%C3%A1zar,ok,0,
14709,cmd_5c4c7e648d47,José María Barreiro Manjón,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Barreiro_Manj%C3%B3n,ok,0,
14710,cmd_78610a2f6438,José María Bruguez,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Bruguez,ok,0,
14711,cmd_8e4d4245c088,José María Cabal,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Cabal,ok,0,
14712,cmd_a6218bd6ec0a,José María Cabral,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Cabral,ok,0,
14713,cmd_483ac8db1bad,José María Campo Serrano,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Campo_Serrano,ok,0,
14714,cmd_55b8110ea228,José María Cañas,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Ca%C3%B1as,ok,0,
14715,cmd_2709041acf88,José María Córdova,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_C%C3%B3rdova,ok,0,
14716,cmd_714e0a182ffb,José María de la Cruz,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_la_Cruz,ok,0,
14717,cmd_106129716a07,José María de Régules Villasante,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_R%C3%A9gules_Villasante,ok,0,
14718,cmd_ed5153bc2a02,José María Díaz (Argentina),https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_D%C3%ADaz_%28Argentina%29,ok,0,
14719,cmd_bac63c5d607e,José María Estrada,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Estrada,ok,0,
14720,cmd_6749cc9b0072,José María Flores,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Flores,ok,0,
14721,cmd_3aaa5d16f1e8,José María Galán,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Gal%C3%A1n,ok,0,
14722,cmd_ddb993763c44,José María Imbert,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Imbert,ok,0,
14723,cmd_9a725c70f4fb,José María Labé,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Lab%C3%A9,ok,0,
14724,cmd_5473b6ad456f,José María Leyva,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Leyva,ok,0,
14725,cmd_f28b2af950ae,José María Moncada,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Moncada,ok,0,
14726,cmd_18ef66281712,José María Morelos,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Morelos,ok,0,
14727,cmd_ceac57d937df,José María Obando,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Obando,ok,0,
14728,cmd_1f3a8c5078ef,José María Paz,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Paz,ok,0,
14729,cmd_a948ab3d7ad2,José María Pérez de Urdininea,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_P%C3%A9rez_de_Urdininea,ok,0,
14730,cmd_ae5446e05f6a,José María Reina Barrios,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Reina_Barrios,ok,0,
14731,cmd_767342e862c1,José María Santocildes,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Santocildes,ok,0,
14732,cmd_33fad6d4d53f,José María Tadeo Galindo,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Tadeo_Galindo,ok,0,
14733,cmd_62715849fdfb,José María Vezga Santofimio,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Vezga_Santofimio,ok,0,
14734,cmd_987a4483a3ed,José Miaja,https://en.wikipedia.org/wiki/Jos%C3%A9_Miaja,ok,0,
14735,cmd_dc5e933d7cbb,José Miguel Alcérreca,https://en.wikipedia.org/wiki/Jos%C3%A9_Miguel_Alc%C3%A9rreca,ok,0,
14736,cmd_d98f6199ff62,José Miguel Carrera,https://en.wikipedia.org/wiki/Jos%C3%A9_Miguel_Carrera,ok,0,
14737,cmd_582e7694c136,José Miguel de Velasco,https://en.wikipedia.org/wiki/Jos%C3%A9_Miguel_de_Velasco,ok,0,
14738,cmd_55273199f072,José Miguel Gómez,https://en.wikipedia.org/wiki/Jos%C3%A9_Miguel_G%C3%B3mez,ok,0,
14739,cmd_d9d7660aa586,José Millán-Astray,https://en.wikipedia.org/wiki/Jos%C3%A9_Mill%C3%A1n-Astray,ok,0,
14740,cmd_17489b97fde8,José Moscardó Ituarte,https://en.wikipedia.org/wiki/Jos%C3%A9_Moscard%C3%B3_Ituarte,ok,0,
14741,cmd_7fbcd4e5f7f5,José Murature,https://en.wikipedia.org/wiki/Jos%C3%A9_Murature,ok,0,
14742,cmd_5f5942d6ff98,José Mário Vaz,https://en.wikipedia.org/wiki/Jos%C3%A9_M%C3%A1rio_Vaz,ok,0,
14743,cmd_5399c49c87e4,José Múcio,https://en.wikipedia.org/wiki/Jos%C3%A9_M%C3%BAcio,ok,0,
14744,cmd_964b6e4b9ec8,José Napoleón Duarte,https://en.wikipedia.org/wiki/Jos%C3%A9_Napole%C3%B3n_Duarte,ok,0,
14745,cmd_55c74f1a7bcc,José Naranjo (scout),https://en.wikipedia.org/wiki/Jos%C3%A9_Naranjo_%28scout%29,ok,0,
14746,cmd_4157c9620468,José Olaguer Feliú,https://en.wikipedia.org/wiki/Jos%C3%A9_Olaguer_Feli%C3%BA,ok,0,
14747,cmd_f628fbbf70d9,José Olaya,https://en.wikipedia.org/wiki/Jos%C3%A9_Olaya,ok,0,
14748,cmd_af5b64d2d4ac,José Ordóñez,https://en.wikipedia.org/wiki/Jos%C3%A9_Ord%C3%B3%C3%B1ez,ok,0,
14749,cmd_51caa6c093a1,José Pascual de Zayas y Chacón,https://en.wikipedia.org/wiki/Jos%C3%A9_Pascual_de_Zayas_y_Chac%C3%B3n,ok,0,
14750,cmd_3a18cf12d4fe,José Pereira Figueiras,,ok,0,
14751,cmd_be94b57da337,José Plácido de Castro,https://en.wikipedia.org/wiki/Jos%C3%A9_Pl%C3%A1cido_de_Castro,ok,0,
14752,cmd_b2bca8dce00a,José Prudencio Padilla,https://en.wikipedia.org/wiki/Jos%C3%A9_Prudencio_Padilla,ok,0,
14753,cmd_ae7a424e2b57,José Quevedo Pérez,https://en.wikipedia.org/wiki/Jos%C3%A9_Quevedo_P%C3%A9rez,ok,0,
14754,cmd_05c35223183d,José Quiroga,https://en.wikipedia.org/wiki/Jos%C3%A9_Quiroga,ok,0,
14755,cmd_99774db9bfc7,José Rafael Ojeda Durán,https://en.wikipedia.org/wiki/Jos%C3%A9_Rafael_Ojeda_Dur%C3%A1n,ok,0,
14756,cmd_a0f0e02ba88f,José Ramos-Horta,https://en.wikipedia.org/wiki/Jos%C3%A9_Ramos-Horta,ok,0,
14757,cmd_ac44a913990c,José Reyes Vega,https://en.wikipedia.org/wiki/Jos%C3%A9_Reyes_Vega,ok,0,
14758,cmd_d681fcab3577,José Riquelme y López Bago,https://en.wikipedia.org/wiki/Jos%C3%A9_Riquelme_y_L%C3%B3pez_Bago,ok,0,
14759,cmd_9dbc2dec668b,José Rodrigo Aréchiga Gamboa,https://en.wikipedia.org/wiki/Jos%C3%A9_Rodrigo_Ar%C3%A9chiga_Gamboa,ok,0,
14760,cmd_9f22c3007bd4,José Rodríguez Ballesteros,https://en.wikipedia.org/wiki/Jos%C3%A9_Rodr%C3%ADguez_Ballesteros,ok,0,
14761,cmd_e904baf272f5,José Rondeau,https://en.wikipedia.org/wiki/Jos%C3%A9_Rondeau,ok,0,
14762,cmd_3d9933f2a2c1,José Sanjurjo,https://en.wikipedia.org/wiki/Jos%C3%A9_Sanjurjo,ok,0,
14763,cmd_4361e8a64d06,José Santos Guardiola,https://en.wikipedia.org/wiki/Jos%C3%A9_Santos_Guardiola,ok,0,
14764,cmd_a6eaf665c17a,José Santos Zelaya,https://en.wikipedia.org/wiki/Jos%C3%A9_Santos_Zelaya,ok,0,
14765,cmd_3ed8bccc52f8,José Solano y Bote,https://en.wikipedia.org/wiki/Jos%C3%A9_Solano_y_Bote,ok,0,
14766,cmd_c78dd567e2c1,José Solchaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Solchaga,ok,0,
14767,cmd_75d830521c43,José Sánchez Lagomarsino,https://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%A1nchez_Lagomarsino,ok,0,
14768,cmd_ebd84f889b07,José Tadeo Monagas,https://en.wikipedia.org/wiki/Jos%C3%A9_Tadeo_Monagas,ok,0,
14769,cmd_2bb8224951eb,José Tiburcio Zinga Loemba,https://en.wikipedia.org/wiki/Jos%C3%A9_Tiburcio_Zinga_Loemba,ok,0,
14770,cmd_690fd475cecc,José Tomás Boves,https://en.wikipedia.org/wiki/Jos%C3%A9_Tom%C3%A1s_Boves,ok,0,
14771,cmd_167b79863916,José Toral y Velázquez,https://en.wikipedia.org/wiki/Jos%C3%A9_Toral_y_Vel%C3%A1zquez,ok,0,
14772,cmd_4041a6b5dc0f,José Toribio Merino,https://en.wikipedia.org/wiki/Jos%C3%A9_Toribio_Merino,ok,0,
14773,cmd_d10c1cc4ca18,José Trinidad Cabañas,https://en.wikipedia.org/wiki/Jos%C3%A9_Trinidad_Caba%C3%B1as,ok,0,
14774,cmd_369c2c8194ea,José Trinidad Morán,https://en.wikipedia.org/wiki/Jos%C3%A9_Trinidad_Mor%C3%A1n,ok,0,
14775,cmd_e77761b028bc,José Trinidad Muñoz,https://en.wikipedia.org/wiki/Jos%C3%A9_Trinidad_Mu%C3%B1oz,ok,0,
14776,cmd_7bfe14d2d0e5,José Vargas Santos,https://en.wikipedia.org/wiki/Jos%C3%A9_Vargas_Santos,ok,0,
14777,cmd_8a93a7615506,José Velásquez Bórquez,https://en.wikipedia.org/wiki/Jos%C3%A9_Vel%C3%A1squez_B%C3%B3rquez,ok,0,
14778,cmd_1e5bfdcbd65b,José Vicente Rangel,https://en.wikipedia.org/wiki/Jos%C3%A9_Vicente_Rangel,ok,0,
14779,cmd_12413f655d5d,José Victor da Silva Ângelo,https://en.wikipedia.org/wiki/Jos%C3%A9_Victor_da_Silva_%C3%82ngelo,ok,0,
14780,cmd_e7001a14e45b,José Vincente de Valera,https://en.wikipedia.org/wiki/Jos%C3%A9_Vincente_de_Valera,ok,0,
14781,cmd_5b583dc4b68c,José Víctor Zavala,https://en.wikipedia.org/wiki/Jos%C3%A9_V%C3%ADctor_Zavala,ok,0,
14782,cmd_8b379c826a9c,José Álvarez de Toledo y Dubois,https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81lvarez_de_Toledo_y_Dubois,ok,0,
14783,cmd_e8f52b0ba3bf,Jovan Deroko,https://en.wikipedia.org/wiki/Jovan_Deroko,ok,0,
14784,cmd_156ee7d66b7b,Jovan Divjak,https://en.wikipedia.org/wiki/Jovan_Divjak,ok,0,
14785,cmd_9f64ed08f9ed,Jovan Dobrača,https://en.wikipedia.org/wiki/Jovan_Dobra%C4%8Da,ok,0,
14786,cmd_4aa9dffceff5,Jovan Dopuđ,https://en.wikipedia.org/wiki/Jovan_Dopu%C4%91,ok,0,
14787,cmd_4f4f30b32182,Jovan Kursula,https://en.wikipedia.org/wiki/Jovan_Kursula,ok,0,
14788,cmd_5b2927db8b0c,Jovan Monasterlija,https://en.wikipedia.org/wiki/Jovan_Monasterlija,ok,0,
14789,cmd_a4e670a88c44,Jovan Nenad,https://en.wikipedia.org/wiki/Jovan_Nenad,ok,0,
14790,cmd_54e278bc5fb9,Jovan Obrenović,https://en.wikipedia.org/wiki/Jovan_Obrenovi%C4%87,ok,0,
14791,cmd_1a64cab1cf63,Jovan Oliver,https://en.wikipedia.org/wiki/Jovan_Oliver,ok,0,
14792,cmd_f7364f927ece,Jovan Radonjić,https://en.wikipedia.org/wiki/Jovan_Radonji%C4%87,ok,0,
14793,cmd_0728fa32ceb0,Jovan Stefanović Vilovski,https://en.wikipedia.org/wiki/Jovan_Stefanovi%C4%87_Vilovski,ok,0,
14794,cmd_48a74e6b7436,Jovan Tekelija,https://en.wikipedia.org/wiki/Jovan_Tekelija,ok,0,
14795,cmd_51454672eaa5,Jovan Uglješa,https://en.wikipedia.org/wiki/Jovan_Uglje%C5%A1a,ok,0,
14796,cmd_5ef42a43eaa6,Jovan Vladimir,https://en.wikipedia.org/wiki/Jovan_Vladimir,ok,0,
14797,cmd_ab02e31ac5a7,Jovenel Moïse,https://en.wikipedia.org/wiki/Jovenel_Mo%C3%AFse,ok,0,
14798,cmd_7dd08863de77,Jovian (emperor),https://en.wikipedia.org/wiki/Jovian_%28emperor%29,ok,0,
14799,cmd_5fe547174807,Jovica Stanišić,https://en.wikipedia.org/wiki/Jovica_Stani%C5%A1i%C4%87,ok,0,
14800,cmd_156cc8b31f02,Jozef Tiso,https://en.wikipedia.org/wiki/Jozef_Tiso,ok,0,
14801,cmd_6e8c9bf6e477,Jozef Turanec,https://en.wikipedia.org/wiki/Jozef_Turanec,ok,0,
14802,cmd_95af5f132e82,João Abade,https://en.wikipedia.org/wiki/Jo%C3%A3o_Abade,ok,0,
14803,cmd_5048e05123a1,João Amazonas,https://en.wikipedia.org/wiki/Jo%C3%A3o_Amazonas,ok,0,
14804,cmd_cc4bc70c1193,João Bernardo Vieira,https://en.wikipedia.org/wiki/Jo%C3%A3o_Bernardo_Vieira,ok,0,
14805,cmd_1d487fbc9d3d,João Caeiro,https://en.wikipedia.org/wiki/Jo%C3%A3o_Caeiro,ok,0,
14806,cmd_1b0109a835d8,João da Nova,https://en.wikipedia.org/wiki/Jo%C3%A3o_da_Nova,ok,0,
14807,cmd_0f8b9b3f81c5,João de Castro,https://en.wikipedia.org/wiki/Jo%C3%A3o_de_Castro,ok,0,
14808,cmd_c6ebc3f6abe2,João de Deus Mena Barreto,,ok,0,
14809,cmd_13ad1fd15197,João de Lima,,ok,0,
14810,cmd_dc4c4af8c1df,João de Matos,https://en.wikipedia.org/wiki/Jo%C3%A3o_de_Matos,ok,0,
14811,cmd_0f9ccb842d83,João de Sepúlveda,https://en.wikipedia.org/wiki/Jo%C3%A3o_de_Sep%C3%BAlveda,ok,0,
14812,cmd_4296336f4773,João Fernandes Pacheco,https://en.wikipedia.org/wiki/Jo%C3%A3o_Fernandes_Pacheco,ok,0,
14813,cmd_02c2b42c1920,João Goulart,https://en.wikipedia.org/wiki/Jo%C3%A3o_Goulart,ok,0,
14814,cmd_5bee3ec130e3,João José da Cunha Fidié,https://en.wikipedia.org/wiki/Jo%C3%A3o_Jos%C3%A9_da_Cunha_Fidi%C3%A9,ok,0,
14815,cmd_e285529fa2ca,João Lourenço,https://en.wikipedia.org/wiki/Jo%C3%A3o_Louren%C3%A7o,ok,0,
14816,cmd_e781289e5d66,João Manuel de Azevedo e Brito,,ok,0,
14817,cmd_938382f5723c,João Manuel de Lima e Silva,https://en.wikipedia.org/wiki/Jo%C3%A3o_Manuel_de_Lima_e_Silva,ok,0,
14818,cmd_6057d69b46a3,João Manuel Mena Barreto,https://en.wikipedia.org/wiki/Jo%C3%A3o_Manuel_Mena_Barreto,ok,0,
14819,cmd_96572054e753,João Mendes (merchant),https://en.wikipedia.org/wiki/Jo%C3%A3o_Mendes_%28merchant%29,ok,0,
14820,cmd_4fba4b4060b6,João Pereira (fidalgo),https://en.wikipedia.org/wiki/Jo%C3%A3o_Pereira_%28fidalgo%29,ok,0,
14821,cmd_4a458321a9c9,João Teixeira Pinto,https://en.wikipedia.org/wiki/Jo%C3%A3o_Teixeira_Pinto,ok,0,
14822,cmd_8ffd5b071617,João Viegas Carrascalão,https://en.wikipedia.org/wiki/Jo%C3%A3o_Viegas_Carrascal%C3%A3o,ok,0,
14823,cmd_d0f00a68f50f,Jošt of Rožmberk,https://en.wikipedia.org/wiki/Jo%C5%A1t_of_Ro%C5%BEmberk,ok,0,
14824,cmd_a4bd78e3ada6,Jože Gregorčič,,ok,0,
14825,cmd_4b97d51ca9df,Joʻrabek,,ok,0,
14826,cmd_dbcdb6ec3d8c,Ju Shou,https://en.wikipedia.org/wiki/Ju_Shou,ok,0,
14827,cmd_791c6c541bc7,Ju Zheng,https://en.wikipedia.org/wiki/Ju_Zheng,ok,0,
14828,cmd_5cd54f18898e,Ju'lan al-Turki,https://en.wikipedia.org/wiki/Ju%27lan_al-Turki,ok,0,
14829,cmd_6219a01066f9,Juan Adolf van Haamstede,https://en.wikipedia.org/wiki/Juan_Adolf_van_Haamstede,ok,0,
14830,cmd_cb49443e207c,Juan Aldama,https://en.wikipedia.org/wiki/Juan_Aldama,ok,0,
14831,cmd_0fdd6549c8eb,Juan Alejandro Acosta,https://en.wikipedia.org/wiki/Juan_Alejandro_Acosta,ok,0,
14832,cmd_4444fb4d63ec,Juan Alfonso de Cabrera,,ok,0,
14833,cmd_13a9ba59cfcc,Juan Alfonso Pérez de Guzmán,,ok,0,
14834,cmd_59e88200245a,Juan Almonte,https://en.wikipedia.org/wiki/Juan_Almonte,ok,0,
14835,cmd_6af2853d167c,Juan Alonso de Guzmán,,ok,0,
14836,cmd_573a7d6edc4d,Juan Alonso Pérez de Guzmán y Coronel,https://en.wikipedia.org/wiki/Juan_Alonso_P%C3%A9rez_de_Guzm%C3%A1n_y_Coronel,ok,0,
14837,cmd_063751870638,Juan Alonso Zayas,https://en.wikipedia.org/wiki/Juan_Alonso_Zayas,ok,0,
14838,cmd_80c3a5cc33e1,Juan Antonio Fuentes,https://en.wikipedia.org/wiki/Juan_Antonio_Fuentes,ok,0,
14839,cmd_6d20fc37133a,Juan Antonio Gutiérrez de la Concha,https://en.wikipedia.org/wiki/Juan_Antonio_Guti%C3%A9rrez_de_la_Concha,ok,0,
14840,cmd_3bfd77e40e93,Juan Antonio Gutiérrez de Piñeres,https://en.wikipedia.org/wiki/Juan_Antonio_Guti%C3%A9rrez_de_Pi%C3%B1eres,ok,0,
14841,cmd_f3229a67e505,Juan Antonio Lavalleja,https://en.wikipedia.org/wiki/Juan_Antonio_Lavalleja,ok,0,
14842,cmd_854b737e9107,Juan Antonio León-Vezares,,ok,0,
14843,cmd_6c3659e39b76,Juan Antonio Sotillo,https://en.wikipedia.org/wiki/Juan_Antonio_Sotillo,ok,0,
14844,cmd_b7c158e28c94,Juan B. Tovar,https://en.wikipedia.org/wiki/Juan_B._Tovar,ok,0,
14845,cmd_076887b455ca,Juan B.Tovar,https://en.wikipedia.org/wiki/Juan_B.Tovar,ok,0,
14846,cmd_5fe30532c06c,Juan Banderas,https://en.wikipedia.org/wiki/Juan_Banderas,ok,0,
14847,cmd_c7d414ef31d5,Juan Baptista de Taxis,https://en.wikipedia.org/wiki/Juan_Baptista_de_Taxis,ok,0,
14848,cmd_696fab428510,Juan Bautista Arismendi,https://en.wikipedia.org/wiki/Juan_Bautista_Arismendi,ok,0,
14849,cmd_ef9e450ca5ce,Juan Bautista Azopardo,https://en.wikipedia.org/wiki/Juan_Bautista_Azopardo,ok,0,
14850,cmd_9247dbcf4956,Juan Bautista Bustos,https://en.wikipedia.org/wiki/Juan_Bautista_Bustos,ok,0,
14851,cmd_d69fd6a9c509,Juan Bautista Cambiaso,https://en.wikipedia.org/wiki/Juan_Bautista_Cambiaso,ok,0,
14852,cmd_3a23bc7b588a,Juan Bautista Eléspuru,https://en.wikipedia.org/wiki/Juan_Bautista_El%C3%A9spuru,ok,0,
14853,cmd_9e36bb622f1e,Juan Bautista Sacasa,https://en.wikipedia.org/wiki/Juan_Bautista_Sacasa,ok,0,
14854,cmd_175bc4259175,Juan Bautista Spotorno,https://en.wikipedia.org/wiki/Juan_Bautista_Spotorno,ok,0,
14855,cmd_b4a4a49a43e7,Juan Bautista Sánchez,https://en.wikipedia.org/wiki/Juan_Bautista_S%C3%A1nchez,ok,0,
14856,cmd_50ae7d9816e8,Juan Bautista Topete,https://en.wikipedia.org/wiki/Juan_Bautista_Topete,ok,0,
14857,cmd_bf6bffa3fd88,Juan Bosch (politician),https://en.wikipedia.org/wiki/Juan_Bosch_%28politician%29,ok,0,
14858,cmd_9b93c9afdb77,Juan Bravo,https://en.wikipedia.org/wiki/Juan_Bravo,ok,0,
14859,cmd_625577d9a11c,Juan Bruno Zayas,https://en.wikipedia.org/wiki/Juan_Bruno_Zayas,ok,0,
14860,cmd_d5fbe08f6bbf,Juan Buendía,https://en.wikipedia.org/wiki/Juan_Buend%C3%ADa,ok,0,
14861,cmd_429d2d17aa12,Juan Cailles,https://en.wikipedia.org/wiki/Juan_Cailles,ok,0,
14862,cmd_4d698c09190e,Juan Calchaquí,https://en.wikipedia.org/wiki/Juan_Calchaqu%C3%AD,ok,0,
14863,cmd_e0642d0fd756,Juan Carlos Aréizaga,https://en.wikipedia.org/wiki/Juan_Carlos_Ar%C3%A9izaga,ok,0,
14864,cmd_b304cc357b11,Juan Carlos I,https://en.wikipedia.org/wiki/Juan_Carlos_I,ok,0,
14865,cmd_811b12fddebd,Juan Carlos Lorio,https://en.wikipedia.org/wiki/Juan_Carlos_Lorio,ok,0,
14866,cmd_2c63c482761b,Juan Carlos Onganía,https://en.wikipedia.org/wiki/Juan_Carlos_Ongan%C3%ADa,ok,0,
14867,cmd_d1594196aee5,Juan Carlos Valencia González,https://en.wikipedia.org/wiki/Juan_Carlos_Valencia_Gonz%C3%A1lez,ok,0,
14868,cmd_5dadc12cf181,Juan Caro Sureda,https://en.wikipedia.org/wiki/Juan_Caro_Sureda,ok,0,
14869,cmd_5c81f39da0fa,Juan Contreras y Román,https://en.wikipedia.org/wiki/Juan_Contreras_y_Rom%C3%A1n,ok,0,
