analytic_commander_id,display_name,page_type,raw_score_contribution,weighted_score_contribution,absolute_weighted_score_contribution,weighted_presence,known_outcome_rows,engagement_rows,unknown_outcome_rows,total_absolute_weighted_score_contribution,share_of_total_score
acmd_8c0712be4ba4,Simón Tecson,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c0b3f52cf45,Charles W. Read,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_8c0d1b183be4,Xun Zhi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c1077123d47,Lagun Ein,war_conflict_article,-0.017678,-0.006187,0.006187,0.35,1,1,0,0.006187177499999999,1.0
acmd_8c107cfecaeb,João Viegas Carrascalão,war_conflict_article,-0.8,-0.28,0.28,0.35,1,1,0,0.27999999999999997,1.0
acmd_8c1225c273e0,Abdullah Gül,war_conflict_article,0.0,0.0,0.0,2.1,0,6,6,0.0,0.0
acmd_8c1273e912f1,Russia Karl von Nassau,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c13a0c7ffb7,Umar ibn Hubayra,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_8c153200a8bf,Gheorghe Văleanu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c1685273907,Arisgot du Pucheuil,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c182222f1d8,W. M. G. Torrence,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c18a4f24f6f,Alexei Vinogradov,battle_article,0.8,0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_8c1bbacb295a,Ahmad Taqi Sheikh Mohammed Rashid,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c1c17c92988,Severo Fernández,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c1c319379c5,Kajetan Karol Cieszkowski,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8c1d8cfeb216,The Nation,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c1e69033b1b,Nikol Pashinyan,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_8c1e69033b1b,Nikol Pashinyan,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8c1eeabda4cd,Zarif Sharifzoda,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c20233179d8,Yar Ahmed Qaramanli,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c206f3db2ba,Jan Tarło,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c20d1d8b4e8,Athenion of Cilicia,war_conflict_article,-0.565686,-0.19799,0.19799,0.35,1,1,0,0.19798996,1.0
acmd_8c22af786c98,Kabisa,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c253cc23d34,Augusto Moreno Guerrero,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_8c287451cf5b,Orlando H. Moore,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c28b3b19764,Klaus Fleming,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c29146c02c0,Ludovico II of Saluzzo,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_8c296d750641,Türgesh,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c2b64227302,Aghasi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c2f7d8003d6,Colocolo,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c3131e131eb,Truman Seymour,battle_article,-1.157771,-1.157771,1.157771,2.0,2,2,0,1.1577712,1.0
acmd_8c329de3b803,Kyōgoku Takayoshi,battle_article,0.326598,0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_8c3ae75bbb79,Catesby ap Roger Jones,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c3c26b5832d,Bill Sowry,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8c3f4be6b4f2,Khosro Roozbeh,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8c40a0ea164a,Jean Victor Tharreau,battle_article,0.234314,0.234314,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_8c41911e0f05,Muzahim al-Pachachi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c425f6200dd,Martab Khan Sahib,war_conflict_article,-0.194029,-0.06791,0.06791,0.35,1,1,0,0.06791008,1.0
acmd_8c43aacfefc6,Bert Hoffmeister,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c46eb75dbf5,Ibrahim Zuait al-Tarkawai,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c485004c61e,"Arnout IV, Count of Aarschot",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c4c83761480,Miloš Zeman,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_8c4e4751a3c2,Jacques Legardeur de Saint-Pierre,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c4fee8ff32f,Rabi'a bin Bujair,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c5181812330,Sidney Kirkman,operation_article,0.4,0.32,0.32,0.8,1,1,0,0.32000000000000006,1.0
acmd_8c5740f087f9,Michel Kafando,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_8c5ab0671e4a,Pleasant J. Philips,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c605b095d2b,John C. F. Tillson,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_8c60f82a9b79,Fathi Bashagha,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c635fb98794,Aminu Bello Masari,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c64bd31e777,John Donald Publishers,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c64e8f27240,Wasson,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5718727775,0.989181
acmd_8c64e8f27240,Wasson,war_conflict_article,-0.017678,-0.006187,0.006187,0.35,1,1,0,0.5718727775,0.010819
acmd_8c663b792bcd,Ronald Scobie,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c663b792bcd,Ronald Scobie,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.5656856,0.0
acmd_8c6d16790e42,Sophronius of Jerusalem,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c6d368fba10,Ilya Smirnov,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c6daef5b0c1,Otanes,battle_article,0.302371,0.302371,0.302371,1.0,1,1,0,0.30237120000000006,1.0
acmd_8c6e535cf807,Leon Frankowski,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c7080079a9d,Horio Tadaharu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c73581492d2,Leslie Morshead,battle_article,1.027566,1.027566,1.027566,2.0,2,2,0,1.17841488,0.87199
acmd_8c73581492d2,Leslie Morshead,operation_article,0.188562,0.150849,0.150849,0.8,1,1,0,1.17841488,0.12801
acmd_8c7786a3b661,Theodoric I,battle_article,-2.4,-2.4,2.4,5.0,3,5,2,2.4000000000000004,1.0
acmd_8c78fa715d55,Atabeg,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c7e8edd241c,Issakh Abdallah Adam,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8c7ffc502386,Otto von Garnier,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8c845147b491,Fugai,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c84ae960265,Michael Collins,war_conflict_article,-0.326598,-0.114309,0.114309,0.35,1,1,0,0.11430944,1.0
acmd_8c84ae960265,Michael Collins,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.11430944,0.0
acmd_8c8bfd1357bb,Augaire mac Ailella,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c8cb1259a4f,John H. Hoover,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8c90e7a16e86,Gregorio Paz,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8c93d6fe1e4a,Habis Majali,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8c93d6fe1e4a,Habis Majali,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_8c95988820c7,Minoru Ōta,battle_article,-0.326598,-0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_8c97dcf43d7d,Qutuz,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8c992c2fe242,"Walram, Count of Jülich",battle_article,-0.565686,-0.565686,0.565686,2.0,1,2,1,0.69090552,0.81876
acmd_8c992c2fe242,"Walram, Count of Jülich",war_conflict_article,0.357771,0.12522,0.12522,0.35,1,1,0,0.69090552,0.18124
acmd_8c9a8a751e7a,Malik Yaqo,battle_article,0.86188,0.86188,0.86188,2.0,2,2,0,0.8618800000000001,1.0
acmd_8c9aff8aa4cc,John Irvin Gregg,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8c9dc8de2fac,Murhaf Abu Qasra,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8c9dc8de2fac,Murhaf Abu Qasra,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8ca116596c9c,Stefanos Sarafis,operation_article,-0.4,-0.32,0.32,0.8,1,1,0,0.32000000000000006,1.0
acmd_8ca1be539fe4,Michele Antonio of Saluzzo,battle_article,-0.252982,-0.252982,0.252982,2.0,1,2,1,0.2529824,1.0
acmd_8ca32728ef35,Laksamana,battle_article,-1.157771,-1.157771,1.157771,2.0,2,2,0,1.1577712,1.0
acmd_8ca415bfd7ae,Ashina Xian,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_8ca51c32a71c,Ercüment Tatlıoğlu,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8ca597eaa8ee,Yaqub al-Mansur,battle_article,0.565686,0.565686,0.565686,2.0,1,2,1,0.5656856,1.0
acmd_8ca63c8fab4c,Lupicinus,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8ca840ae85dd,Kaihime,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8cab5d1bc862,Abigael González Valencia,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8cac4bf07470,Naveed Mukhtar,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8cad3632b4ea,Gaffar Okkan,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8cae5283e2b2,Töregene Khatun,war_conflict_article,0.241209,0.084423,0.084423,0.35,1,1,0,0.08442308,1.0
acmd_8caea0162fbf,Henry Atkinson,war_conflict_article,0.302371,0.10583,0.10583,0.35,1,1,0,0.10582992000000002,1.0
acmd_8cb8fa5bdf6d,David I of Imereti,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cb9a13f5987,Muhammad Zaman Mirza,battle_article,0.504722,0.504722,0.504722,2.0,2,2,0,0.5047224,1.0
acmd_8cbb8549e1a7,Ikoma Kazumasa,battle_article,0.174574,0.174574,0.174574,1.0,1,1,0,0.17457440000000002,1.0
acmd_8cbfbd7132f6,Temür Khan,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cbfe2918f3c,Kōga Gengo,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cc404921ac6,Eliezer Shkedi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cc404921ac6,Eliezer Shkedi,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8cc404921ac6,Eliezer Shkedi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8cc431cd8376,Dwight D. Eisenhower,operation_article,0.788478,0.630783,1.270783,5.6,4,7,3,2.34341632,0.542278
acmd_8cc431cd8376,Dwight D. Eisenhower,battle_article,1.072634,1.072634,1.072634,5.0,4,5,1,2.34341632,0.457722
acmd_8cc431cd8376,Dwight D. Eisenhower,war_conflict_article,0.0,0.0,0.0,0.35,1,1,0,2.34341632,0.0
acmd_8cc484c54861,Al-Hadi,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8cc92828e1e0,Gotthard Kettler,war_conflict_article,0.326598,0.114309,0.114309,0.35,1,1,0,0.11430944,1.0
acmd_8cc9b16a913a,Conquering Bear,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8cd04d5ebb7d,Mali Col. Mamadou Mangara,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8cd253b476bd,Zabardast Safi,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_8cd2eb608514,Sir Ralph Hopton,battle_article,0.0,0.0,0.0,5.0,0,5,5,0.0,0.0
acmd_8cd497518599,Masuda Shizukata,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8cd6a1465061,Michel Evertsen,war_conflict_article,-0.302371,-0.10583,0.10583,0.35,1,1,0,0.10582992000000002,1.0
acmd_8cd6d0a86cc2,Rashid Maidin,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8cdc858c3bad,"Christian II, Prince of Anhalt-Bernburg",battle_article,-0.326598,-0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_8ce34d1eb040,Spanish Empire Jacobo du Breuil,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_8ceb0589aaa3,Võ Chí Công,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_8cedb93fae8d,Auguste J.-G. de Caulaincourt,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cefe271fb63,Antoine Pano,war_conflict_article,0.282842,0.098995,0.098995,0.35,1,1,0,0.09899483999999999,1.0
acmd_8cf464e1f039,Nguyễn Đình Thuần,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_8cf5ef8a6ed5,Muhammad I of Córdoba,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_8cf730ad15a0,Akhsitan I,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cf9aa6fff15,Caliph Al-Adid,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8cf9f428709a,Paweł Jan Sapieha,battle_article,0.868057,0.868057,0.868057,3.0,2,3,1,0.8680568000000001,1.0
acmd_8cfa8a6468d7,Park Geun-hye,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8cfeb2d312d8,Lu Jianzhang,war_conflict_article,-0.302371,-0.10583,0.10583,0.35,1,1,0,0.10582992000000002,1.0
acmd_8cff0d2166f4,Lal Chand Halwai,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d02c9333613,Carlos Lacoste,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d037adc9d9d,Bernardin Frankopan,battle_article,-0.46188,-0.46188,0.46188,3.0,1,3,2,0.46188000000000007,1.0
acmd_8d037adc9d9d,Bernardin Frankopan,war_conflict_article,0.0,0.0,0.0,0.35,1,1,0,0.46188000000000007,0.0
acmd_8d03f78e762d,Dimo Hamaambo,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d081797caa7,Sultan Agung of Mataram,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8d0fe0fbcf65,Rafael Samudio Molina,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_8d0ff70cf694,Pak Song-chol,battle_article,0.8,0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_8d1013e9e06c,Timane Erdimi,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_8d111033c581,Ernesto Samper,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d11b272b663,Cai Tingkai,battle_article,0.46188,0.46188,0.46188,2.0,1,2,1,0.46188000000000007,1.0
acmd_8d17235aa18d,Lucio Norberto Mansilla,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_8d17235aa18d,Lucio Norberto Mansilla,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d1e16ac54f0,García Fernández de Villamayor,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d24c915e4fa,Hatakeyama Takamasa,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8d29a2f0cd9b,"Guy I, Count of Ponthieu",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d32f01d1461,Jeremy Moore,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d3734f88a1c,Andrés Rojas,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d38690b3407,Tseren Dhondup,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d3bfaff50f1,Monja Jaona,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d3c078568b7,Pope Gregory IX,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d3c89edfe17,Xu Shiyou,battle_article,1.131371,1.131371,1.131371,3.0,2,3,1,1.1313712,1.0
acmd_8d3c89edfe17,Xu Shiyou,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,1.1313712,0.0
acmd_8d4154b27eb4,Oda Katsunaga,battle_article,-0.326598,-0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_8d44e63f70d9,Blasco Núñez Vela,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8d46240501bc,Valentine Baker,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8d4b122533a5,Tabinshwehti,war_conflict_article,0.326598,0.114309,0.364749,1.05,3,3,0,0.36474927999999995,1.0
acmd_8d4d19793af6,Jirō Tamon,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d4d19793af6,Jirō Tamon,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.8,0.0
acmd_8d501d47064c,Capt. J.B.T König,battle_article,0.176777,0.176777,0.176777,1.0,1,1,0,0.17677675,1.0
acmd_8d5068998b71,Abu Deraa,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d545d24d671,Myles Keogh,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d584a1ff2c3,Kiyoshi Katsuki,battle_article,0.565686,0.565686,0.565686,2.0,1,2,1,0.5656856,1.0
acmd_8d5eefbeaa73,Guru Gobind Singh,battle_article,4.185113,4.185113,7.456521,16.0,13,16,3,7.456520800000002,1.0
acmd_8d605e9c13e2,Thomas Fasting,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d61510d65a8,Mu'nis al-Muzaffar,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d65653f0e07,"Emmanuel Philibert, Duke of Savoy",battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_8d65f62f836e,José Sanjurjo,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.5395380000000001,0.856066
acmd_8d65f62f836e,José Sanjurjo,war_conflict_article,0.22188,0.077658,0.077658,0.35,1,1,0,0.5395380000000001,0.143934
acmd_8d6692d62cb9,Hassan Abdullah Hersi al-Turki,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_8d6692d62cb9,Hassan Abdullah Hersi al-Turki,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_8d6692d62cb9,Hassan Abdullah Hersi al-Turki,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d6928813c91,Alibek Khiriyasul,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d6963200c14,Gamal Abdel Nasser,operation_article,-0.8,-0.64,0.64,1.6,1,2,1,0.6400000000000001,1.0
acmd_8d6963200c14,Gamal Abdel Nasser,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.6400000000000001,0.0
acmd_8d6963200c14,Gamal Abdel Nasser,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.6400000000000001,0.0
acmd_8d69cf6c29dc,Martin Strahammer,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d6da0f4e94b,Ali Attalah Obeidi,battle_article,-0.025,-0.025,0.025,2.0,1,2,1,0.025,1.0
acmd_8d72ca01c97a,William Wynter,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d78c45ae9cd,Mohammad Taqi Osanlou,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d7a7c6e70a0,Dioncounda Traoré,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_8d7a7c6e70a0,Dioncounda Traoré,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8d7b58c42f5a,Apolinario Mabini,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8d7d3fd7426e,Thomas Coke,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d7ec13863f8,Samuel Gibbs,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8d7ec13863f8,Samuel Gibbs,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.8,0.0
acmd_8d7f576528bb,"Berthold, Duke of Bavaria",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_8d8657523a26,Osiel Cárdenas Guillén,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d872099c2d3,"George, Prince Regent",battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_8d894ee04eef,Tiryaki Hasan Pasha,battle_article,0.8,0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_8d894ee04eef,Tiryaki Hasan Pasha,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.8,0.0
acmd_8d8c4c7fc788,Takahashi Naotugu,battle_article,-0.266666,-0.266666,0.266666,1.0,1,1,0,0.2666664,1.0
acmd_8d971b003b32,Spain José María Matos,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8d9869266068,Hussein Ikshanov,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8d99e7c80804,Nikitaras,battle_article,1.365686,1.365686,1.365686,3.0,2,3,1,1.3656856,1.0
acmd_8da06200b35e,Phoumi Vongvichit,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_8da2261fde90,Menawa,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.7273436,0.777742
acmd_8da2261fde90,Menawa,war_conflict_article,-0.46188,-0.161658,0.161658,0.35,1,1,0,0.7273436,0.222258
acmd_8da9bb543434,Lt. Col. Peter Hilgartner,operation_article,0.8,0.64,0.64,0.8,1,1,0,0.6400000000000001,1.0
acmd_8daad1e35835,Yevgeni Ivanovich Alekseyev,battle_article,0.640614,0.640614,0.640614,2.0,2,2,0,0.78544668,0.815604
acmd_8daad1e35835,Yevgeni Ivanovich Alekseyev,war_conflict_article,-0.013809,-0.004833,0.144833,0.7,2,2,0,0.78544668,0.184396
acmd_8db7c87210fe,Manuel I Komnenos,battle_article,1.360913,1.360913,2.492284,5.0,4,5,1,2.4922839999999997,1.0
acmd_8db8d2317405,José Antonio Raón y Gutiérrez,war_conflict_article,-0.4,-0.14,0.14,0.35,1,1,0,0.13999999999999999,1.0
acmd_8dbaaeb36976,Lieutenant Colonel J. B. Wolterbeek,war_conflict_article,0.565686,0.19799,0.19799,0.35,1,1,0,0.19798996,1.0
acmd_8dc30f35fbfe,Hussain Ali Khan,war_conflict_article,-0.194029,-0.06791,0.06791,0.35,1,1,0,0.06791008,1.0
acmd_8dc30f35fbfe,Hussain Ali Khan,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.06791008,0.0
acmd_8dc3522c7cce,Tomás de Zumalacárregui,battle_article,0.0,0.0,0.0,3.0,0,3,3,0.0,0.0
acmd_8dd39ee27e67,"Peter, Constable of Portugal",war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8dd42b45be7b,János Hrabovszky,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8dd44ad72e68,Richard Burke,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8dd5e2503137,Trần Hưng Đạo,battle_article,0.565686,0.565686,0.565686,3.0,1,3,2,0.5656856,1.0
acmd_8ddc7531fdf6,Milenko Stojković,battle_article,0.565686,0.565686,0.565686,2.0,1,2,1,0.5656856,1.0
acmd_8ddccd054bb3,André Vidal de Negreiros,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_8ddd42bf205a,Arigūn,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8ddf933a3e1b,Adolph Marix,battle_article,0.0,0.0,1.6,2.0,2,2,0,1.6,1.0
acmd_8de16e8ba7cc,Veera Ballala IV,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_8de5091233e3,Wacław Przeździecki,battle_article,-0.46188,-0.46188,0.46188,2.0,1,2,1,0.46188000000000007,1.0
acmd_8de58a33eb35,Nduai Kabait,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_8dea21cbf37d,James Wilkes Maurice,battle_article,0.0,0.0,1.6,2.0,2,2,0,1.6,1.0
acmd_8dea21cbf37d,James Wilkes Maurice,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,1.6,0.0
acmd_8dee8b4ec439,United States Henry Lawton,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_8defd929a01c,Alan Goodrich Kirk,battle_article,0.252982,0.252982,0.252982,1.0,1,1,0,0.2529824,1.0
