analytic_commander_id,display_name,canonical_wikipedia_url,total_rows,verified_core_rows,verified_broad_rows,structurally_suspect_rows,quarantined_rows,dominant_verification_status
acmd_2e98d289320a,Sipahdar Syad Hamid Sahib,https://en.wikipedia.org/wiki/Sipahdar_Syad_Hamid_Sahib,2,2,0,0,0,verified_core
acmd_2e99107a6b1a,Majorian,https://en.wikipedia.org/wiki/Majorian,5,4,1,0,0,verified_broad
acmd_2e9a59f172e4,"Walter IV, Count of Brienne",https://en.wikipedia.org/wiki/Walter_IV%2C_Count_of_Brienne,1,1,0,0,0,verified_core
acmd_2e9bb753c5e5,Fernando Pérez de Traba,https://en.wikipedia.org/wiki/Fernando_P%C3%A9rez_de_Traba,2,1,1,0,0,verified_broad
acmd_2e9c56879017,Elias Mavroudis,https://en.wikipedia.org/wiki/Elias_Mavroudis,1,1,0,0,0,verified_core
acmd_2e9f974ee8a3,George I Rákóczi,https://en.wikipedia.org/wiki/George_I_R%C3%A1k%C3%B3czi,2,1,0,1,0,structurally_suspect
acmd_2ea0b7fb34c5,John Elliot,https://en.wikipedia.org/wiki/John_Elliot_%28Royal_Navy_officer%29,1,1,0,0,0,verified_core
acmd_2ea992ec2da9,Cyprus Greece Col. Konstantinos Kombokis,,1,1,0,0,0,verified_core
acmd_2eab3d2f3d84,Necdet Üruğ,https://en.wikipedia.org/wiki/Necdet_%C3%9Cru%C4%9F,3,3,0,0,0,verified_core
acmd_2eb236e676f1,August Wesley,https://en.wikipedia.org/wiki/August_Wesley,1,1,0,0,0,verified_core
acmd_2eb36b84b032,Aleksander Sokołowski,,1,1,0,0,0,verified_core
acmd_2eb49d7c27d1,Abraham Jacob van Imbijze van Batenburg,https://en.wikipedia.org/wiki/Abraham_Jacob_van_Imbijze_van_Batenburg,1,1,0,0,0,verified_core
acmd_2eb72e3ed3c3,'Ali ibn Muhammad,https://en.wikipedia.org/wiki/%27Ali_ibn_Muhammad_%28Zanj_leader%29,3,2,1,0,0,verified_broad
acmd_2eb73570c3d8,Iliaș Colceag,https://en.wikipedia.org/wiki/Ilia%C8%99_Colceag,1,1,0,0,0,verified_core
acmd_2ebab00339cf,Balamindin,https://en.wikipedia.org/wiki/Balamindin,1,1,0,0,0,verified_core
acmd_2ebb3dad4889,Franz von Weyrother,https://en.wikipedia.org/wiki/Franz_von_Weyrother,1,1,0,0,0,verified_core
acmd_2ebd4f7a9610,David IV,https://en.wikipedia.org/wiki/David_IV,10,8,1,1,0,structurally_suspect
acmd_2ebf51cdd5cb,Kenneth F. McKenzie Jr.,https://en.wikipedia.org/wiki/Kenneth_F._McKenzie_Jr.,1,1,0,0,0,verified_core
acmd_2ebf6f717d79,Vasily Khomenko,https://en.wikipedia.org/wiki/Vasily_Khomenko,1,1,0,0,0,verified_core
acmd_2ec1a11426fe,Gheorghe Avramescu,https://en.wikipedia.org/wiki/Gheorghe_Avramescu,4,3,0,1,0,structurally_suspect
acmd_2ec2ec35bbc8,Sa'd ibn Abi Waqqas,https://en.wikipedia.org/wiki/Sa%27d_ibn_Abi_Waqqas,4,2,1,1,0,structurally_suspect
acmd_2ec40b646c79,Luis González de Ubieta,https://en.wikipedia.org/wiki/Luis_Gonz%C3%A1lez_de_Ubieta,1,1,0,0,0,verified_core
acmd_2ec48aaa3e99,"Maria of Aragon, Queen of Castile",https://en.wikipedia.org/wiki/Maria_of_Aragon%2C_Queen_of_Castile,1,0,1,0,0,verified_broad
acmd_2ec7084c7e71,Mansur Dan Ali,https://en.wikipedia.org/wiki/Mansur_Dan-Ali,4,1,1,2,0,structurally_suspect
acmd_2ec882c76a3e,Nozu Michitsura,https://en.wikipedia.org/wiki/Nozu_Michitsura,7,7,0,0,0,verified_core
acmd_2ec8a604a7ff,Sadashiv Rao Bhau,https://en.wikipedia.org/wiki/Sadashivrao_Bhau,3,2,1,0,0,verified_broad
acmd_2ecb6d859994,David Johnston,https://en.wikipedia.org/wiki/David_Johnston_%28governor_general%29,1,1,0,0,0,verified_core
acmd_2ecc9c742ca0,Yunfa,https://en.wikipedia.org/wiki/Yunfa,2,2,0,0,0,verified_core
acmd_2ecd38521a24,Gallienus,https://en.wikipedia.org/wiki/Gallienus,2,2,0,0,0,verified_core
acmd_2ece9bf34672,Amangkurat III of Mataram,https://en.wikipedia.org/wiki/Amangkurat_III_of_Mataram,2,1,1,0,0,verified_broad
acmd_2ecee9796142,Dmitry Troubetskoy,https://en.wikipedia.org/wiki/Dmitry_Troubetskoy,1,1,0,0,0,verified_core
acmd_2ed0267c6649,Aleksander Narbutt-Łuczyński,https://en.wikipedia.org/wiki/Aleksander_Narbutt-%C5%81uczy%C5%84ski,1,1,0,0,0,verified_core
acmd_2ed09394c0e3,Khalid ibn al-Walid,https://en.wikipedia.org/wiki/Khalid_ibn_al-Walid,42,41,1,0,0,verified_broad
acmd_2ed4065cf677,Buteur Métayer,https://en.wikipedia.org/wiki/Buteur_M%C3%A9tayer,1,1,0,0,0,verified_core
acmd_2ed41384ac16,James Ronald Chalmers,https://en.wikipedia.org/wiki/James_Ronald_Chalmers,3,3,0,0,0,verified_core
acmd_2ed89188ffed,Mōri Motonari,https://en.wikipedia.org/wiki/M%C5%8Dri_Motonari,4,4,0,0,0,verified_core
acmd_2ed89d77f739,Saʽd ibn ʽUbadah,https://en.wikipedia.org/wiki/Sa%CA%BDd_ibn_%CA%BDUbadah,1,1,0,0,0,verified_core
acmd_2edb9a3c189c,Gustav Evertsson Horn,https://en.wikipedia.org/wiki/Gustav_Evertsson_Horn,1,0,1,0,0,verified_broad
acmd_2edc3dd4a55b,"Stephen I, Count of Burgundy",https://en.wikipedia.org/wiki/Stephen%2C_Count_of_Burgundy,2,2,0,0,0,verified_core
acmd_2ede714bf02d,Johann Peter Beaulieu,https://en.wikipedia.org/wiki/Johann_Peter_Beaulieu,9,6,0,3,0,structurally_suspect
acmd_2edf4e62f7be,Michael Seymour,https://en.wikipedia.org/wiki/Michael_Seymour_%28Royal_Navy_officer%2C_born_1802%29,6,6,0,0,0,verified_core
acmd_2ee3140d9fed,Shimotsuma Rairen,https://en.wikipedia.org/wiki/Shimotsuma_Rairen,1,1,0,0,0,verified_core
acmd_2ee8189daf04,Michał Gedeon Radziwiłł,https://en.wikipedia.org/wiki/Micha%C5%82_Gedeon_Radziwi%C5%82%C5%82,2,2,0,0,0,verified_core
acmd_2ee936d8dd67,Khandaker Mosharraf Hossain,https://en.wikipedia.org/wiki/Khandaker_Mosharraf_Hossain_%28born_1946%29,2,2,0,0,0,verified_core
acmd_2ee96e2be02a,Afanasy Beloborodov,https://en.wikipedia.org/wiki/Afanasy_Beloborodov,1,1,0,0,0,verified_core
acmd_2eec299c8db3,Theagenes of Thebes,https://en.wikipedia.org/wiki/Theagenes_of_Thebes,1,1,0,0,0,verified_core
acmd_2eec7c1ad1ff,Peroz I,https://en.wikipedia.org/wiki/Peroz_I,1,0,1,0,0,verified_broad
acmd_2eecb2839de1,Francesco Pricolo,https://en.wikipedia.org/wiki/Francesco_Pricolo,2,1,1,0,0,verified_broad
acmd_2eefeb0fb024,Oldřich II of Rosenberg,https://en.wikipedia.org/wiki/Old%C5%99ich_II_of_Rosenberg,4,3,1,0,0,verified_broad
acmd_2ef26babf139,Jean-Baptiste Cérez,https://en.wikipedia.org/wiki/Jean-Baptiste_C%C3%A9rez,1,1,0,0,0,verified_core
acmd_2ef2a3554dcc,Faraj ibn Faraj,https://en.wikipedia.org/wiki/Faraj_ibn_Faraj,1,1,0,0,0,verified_core
acmd_2ef312115ec7,Shimazu Yoshihiro,https://en.wikipedia.org/wiki/Shimazu_Yoshihiro,13,11,1,1,0,structurally_suspect
acmd_2ef8422aa50e,"Frederick III, Burgrave of Nuremberg",https://en.wikipedia.org/wiki/Frederick_III%2C_Burgrave_of_Nuremberg,1,1,0,0,0,verified_core
acmd_2efa8706e200,Akechi Mitsuyoshi,https://en.wikipedia.org/wiki/Akechi_Mitsuyoshi,1,1,0,0,0,verified_core
acmd_2efbda876862,Ludwik Michał Pac,https://en.wikipedia.org/wiki/Ludwik_Micha%C5%82_Pac,1,1,0,0,0,verified_core
acmd_2efc4338e13b,Ahmad ibn Hasan,https://en.wikipedia.org/wiki/Ahmad_ibn_Hasan,1,1,0,0,0,verified_core
acmd_2eff06b3628e,Eusebio Antoñanzas,https://en.wikipedia.org/wiki/Eusebio_Anto%C3%B1anzas,1,0,1,0,0,verified_broad
acmd_2effbab6b78e,David McDougal,https://en.wikipedia.org/wiki/David_McDougal,2,1,0,1,0,structurally_suspect
acmd_2f0004c4b96c,Jam Kamal Khan,https://en.wikipedia.org/wiki/Jam_Kamal_Khan,1,1,0,0,0,verified_core
acmd_2f036c330606,Isma'il ibn Ahmad,https://en.wikipedia.org/wiki/Ismail_Samani,2,2,0,0,0,verified_core
acmd_2f056b2990a3,William Sooy Smith,https://en.wikipedia.org/wiki/William_Sooy_Smith,1,1,0,0,0,verified_core
acmd_2f0a139e0792,Osama bin Laden,https://en.wikipedia.org/wiki/Osama_bin_Laden,12,8,1,3,0,structurally_suspect
acmd_2f0a517c3bcd,Rafael Giraldo Viana,https://en.wikipedia.org/wiki/Rafael_Giraldo_Viana,1,1,0,0,0,verified_core
acmd_2f0b2b5ebe5d,"Joaquim Marques Lisboa, Marquis of Tamandaré",https://en.wikipedia.org/wiki/Joaquim_Marques_Lisboa%2C_Marquis_of_Tamandar%C3%A9,5,5,0,0,0,verified_core
acmd_2f0d90a9d28f,"John Gaspar Ferdinand de Marchin, Comte de Granville",https://en.wikipedia.org/wiki/John_Gaspar_Ferdinand_de_Marchin%2C_Comte_de_Granville,2,1,0,1,0,structurally_suspect
acmd_2f0ebd34d3d0,Ban Borić,https://en.wikipedia.org/wiki/Ban_Bori%C4%87,2,1,1,0,0,verified_broad
acmd_2f0efd0a2cfb,Abdel Wahid bin Yazid el-Iskandarani,https://en.wikipedia.org/wiki/Abdel_Wahid_bin_Yazid_el-Iskandarani,1,1,0,0,0,verified_core
acmd_2f102d728527,Trần Thái Tông,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%C3%A1i_T%C3%B4ng,2,2,0,0,0,verified_core
acmd_2f122f17ea8e,Satake Yoshiaki,https://en.wikipedia.org/wiki/Satake_Yoshiaki,1,1,0,0,0,verified_core
acmd_2f139471a99e,Elie A. F. La Vallette,https://en.wikipedia.org/wiki/Elie_A._F._La_Vallette,1,1,0,0,0,verified_core
acmd_2f14a53104cd,Henry de Courcy O'Grady,https://en.wikipedia.org/wiki/Henry_de_Courcy_O%27Grady,1,1,0,0,0,verified_core
acmd_2f14cd3aec72,Henrik Horn,https://en.wikipedia.org/wiki/Henrik_Horn,2,2,0,0,0,verified_core
acmd_2f18195acd00,Gabriel Bethlen,https://en.wikipedia.org/wiki/Gabriel_Bethlen,4,2,1,1,0,structurally_suspect
acmd_2f193137acaa,Paul Malong Awan,https://en.wikipedia.org/wiki/Paul_Malong_Awan,3,3,0,0,0,verified_core
acmd_2f1c1e48fa48,Richard Filangieri,https://en.wikipedia.org/wiki/Richard_Filangieri,1,1,0,0,0,verified_core
acmd_2f1c24cf2de1,Vicente Zambada Niebla,https://en.wikipedia.org/wiki/Vicente_Zambada_Niebla,1,1,0,0,0,verified_core
acmd_2f1e77165c10,Volodymyr Zatonsky,https://en.wikipedia.org/wiki/Volodymyr_Zatonsky,1,1,0,0,0,verified_core
acmd_2f1e891548c2,Chui A-poo,,1,1,0,0,0,verified_core
acmd_2f2374834b4d,Aleksandra Zelenskaya,https://en.wikipedia.org/wiki/Aleksandra_Zelenskaya,1,1,0,0,0,verified_core
acmd_2f2403275ed3,Syngman Rhee,https://en.wikipedia.org/wiki/Syngman_Rhee,6,5,1,0,0,verified_broad
acmd_2f247957f110,"Tancred, King of Sicily",https://en.wikipedia.org/wiki/Tancred%2C_King_of_Sicily,1,1,0,0,0,verified_core
acmd_2f2842bb85ea,Tahir Pasha Mahmud Bey-zade,https://en.wikipedia.org/wiki/Tahir_Pasha_Mahmud_Bey-zade,1,0,1,0,0,verified_broad
acmd_2f2a432bdb95,Ragnar 'Lodbrok' Sigurdsson,https://en.wikipedia.org/wiki/Ragnar_Lodbrok,1,1,0,0,0,verified_core
acmd_2f351c7fde11,Kaúlza de Arriaga,https://en.wikipedia.org/wiki/Ka%C3%BAlza_de_Arriaga,3,2,1,0,0,verified_broad
acmd_2f374963cf80,Franjo Tuđman,https://en.wikipedia.org/wiki/Franjo_Tu%C4%91man,4,3,1,0,0,verified_broad
acmd_2f3b48f839a1,Édouard Michel du Faing d'Aigremont,https://en.wikipedia.org/wiki/%C3%89douard_Michel_du_Faing_d%27Aigremont,2,2,0,0,0,verified_core
acmd_2f3b7ffcbbcb,Jacob Millett,https://en.wikipedia.org/wiki/Jacob_Millett,1,1,0,0,0,verified_core
acmd_2f3dd144e567,Vukašin of Serbia,https://en.wikipedia.org/wiki/Vuka%C5%A1in_of_Serbia,3,2,0,1,0,structurally_suspect
acmd_2f43a91a3708,Chiba Naoshige,https://en.wikipedia.org/wiki/Chiba_Naoshige,1,1,0,0,0,verified_core
acmd_2f44d2e871fc,Patrick Heron George Ryall,,1,1,0,0,0,verified_core
acmd_2f4643e1498c,Abdel Ghani al-Kikli,https://en.wikipedia.org/wiki/Abdel_Ghani_al-Kikli,2,2,0,0,0,verified_core
acmd_2f498021b31d,Ferdinand Querlonde du Hammel,,1,1,0,0,0,verified_core
acmd_2f4b52e29f7c,Palaka Visakhayupa Ajaka Varttivarddhana or Nandivardhana,,1,1,0,0,0,verified_core
acmd_2f4d1e78fe5c,Robert Nicholas Young,https://en.wikipedia.org/wiki/Robert_Nicholas_Young,1,1,0,0,0,verified_core
acmd_2f5a88a63020,Fang Xiaoru,https://en.wikipedia.org/wiki/Fang_Xiaoru,1,0,1,0,0,verified_broad
acmd_2f5cd6d3eb0c,Johannes Mareth,,1,1,0,0,0,verified_core
acmd_2f5f2acb1448,Tilokaraj,https://en.wikipedia.org/wiki/Tilokaraj,2,0,2,0,0,verified_broad
acmd_2f5f50866e68,Georges Louis Humbert,https://en.wikipedia.org/wiki/Georges_Louis_Humbert,2,2,0,0,0,verified_core
acmd_2f6176fcb3ef,Berend von Mehlen,https://en.wikipedia.org/wiki/Berend_von_Mehlen,1,1,0,0,0,verified_core
acmd_2f63e441c7bd,Gao Huan,https://en.wikipedia.org/wiki/Gao_Huan,1,1,0,0,0,verified_core
acmd_2f66154a781b,João Fernandes Pacheco,https://en.wikipedia.org/wiki/Jo%C3%A3o_Fernandes_Pacheco,1,1,0,0,0,verified_core
acmd_2f67dcd3baee,Juan José Esparragoza Moreno,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Esparragoza_Moreno,1,1,0,0,0,verified_core
acmd_2f68c49dd75d,François de Calvo,,1,1,0,0,0,verified_core
acmd_2f68ffb04c3c,Jan Thyszoon Payart,https://en.wikipedia.org/wiki/Jan_Thyszoon_Payart,1,1,0,0,0,verified_core
acmd_2f6c982259b8,Moon Jae-in,https://en.wikipedia.org/wiki/Moon_Jae-in,2,2,0,0,0,verified_core
acmd_2f6d56209b8b,Edward Bruce,,3,3,0,0,0,verified_core
acmd_2f6f9678210b,Ireland Edmund Allenby British Empire Edward Bulfin,,1,1,0,0,0,verified_core
acmd_2f7490efb425,Xiong Shihui,https://en.wikipedia.org/wiki/Xiong_Shihui,1,1,0,0,0,verified_core
acmd_2f769f42cfa9,Viktor Tsyganov,https://en.wikipedia.org/wiki/Viktor_Tsyganov,3,3,0,0,0,verified_core
acmd_2f76a79c1edd,José María Cañas,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Ca%C3%B1as,2,2,0,0,0,verified_core
acmd_2f771a3786a8,Johan de Witt,https://en.wikipedia.org/wiki/Johan_de_Witt,4,4,0,0,0,verified_core
acmd_2f7915751213,Antoine Lefèbvre de La Barre,https://en.wikipedia.org/wiki/Antoine_Lef%C3%A8bvre_de_La_Barre,2,2,0,0,0,verified_core
acmd_2f798ae66152,BG William B. Fulton,,3,3,0,0,0,verified_core
acmd_2f7a285e2eea,Viktor Chernov,https://en.wikipedia.org/wiki/Viktor_Chernov,1,1,0,0,0,verified_core
acmd_2f7c38aa349c,Kōichi Shiozawa,https://en.wikipedia.org/wiki/K%C5%8Dichi_Shiozawa,2,2,0,0,0,verified_core
acmd_2f7d44d3f2ae,Loukas Notaras,https://en.wikipedia.org/wiki/Loukas_Notaras,1,1,0,0,0,verified_core
acmd_2f7f59ab7114,Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,25,20,4,1,0,structurally_suspect
acmd_2f83142c771a,Imran Khan,https://en.wikipedia.org/wiki/Imran_Khan,4,3,0,1,0,structurally_suspect
acmd_2f8332a7efe5,Kamal ad-Din,https://en.wikipedia.org/wiki/Kamal_ad-Din,1,1,0,0,0,verified_core
acmd_2f88ce386edd,Vinduyih,https://en.wikipedia.org/wiki/Vinduyih,4,2,1,1,0,structurally_suspect
acmd_2f8c9d5a89d0,Joseph B. Kershaw,https://en.wikipedia.org/wiki/Joseph_B._Kershaw,1,1,0,0,0,verified_core
acmd_2f9144e3b917,José da Silva Pais,https://en.wikipedia.org/wiki/Jos%C3%A9_da_Silva_Pais,1,0,1,0,0,verified_broad
acmd_2f917cc24908,Manfred von Richthofen,https://en.wikipedia.org/wiki/Manfred_von_Richthofen_%28general%29,1,1,0,0,0,verified_core
acmd_2f9218ee87cb,Sassious,https://en.wikipedia.org/wiki/Sassious,1,1,0,0,0,verified_core
acmd_2f97a3ed484c,Russian Empire Сорокин,,1,1,0,0,0,verified_core
acmd_2f9dffdef758,George Whitefield Davis,https://en.wikipedia.org/wiki/George_Whitefield_Davis,2,2,0,0,0,verified_core
acmd_2fa01a404b4b,Bielke,,1,1,0,0,0,verified_core
acmd_2fa03f40c59e,Manmohan Singh,https://en.wikipedia.org/wiki/Manmohan_Singh,8,8,0,0,0,verified_core
acmd_2fa4876fcd97,Redvers Buller,https://en.wikipedia.org/wiki/Redvers_Buller,4,3,0,1,0,structurally_suspect
acmd_2fa49f7e5c9c,Vitel'Homme Innocent,https://en.wikipedia.org/wiki/Vitel%27Homme_Innocent,1,1,0,0,0,verified_core
acmd_2fa6ac203614,John II of Castile,https://en.wikipedia.org/wiki/John_II_of_Castile,3,2,1,0,0,verified_broad
acmd_2faa3a67110a,Johan Pitka,https://en.wikipedia.org/wiki/Johan_Pitka,2,1,1,0,0,verified_broad
acmd_2faaa9b53566,Nils Gyllenstierna,https://en.wikipedia.org/wiki/Nils_Gyllenstierna,1,1,0,0,0,verified_core
acmd_2fac88cdf248,"Nicolas des Essars, Sieur de Linieres",https://en.wikipedia.org/wiki/Nicolas_des_Essars%2C_Sieur_de_Linieres,1,1,0,0,0,verified_core
acmd_2fac9d46675a,Francis Colbourne,https://en.wikipedia.org/wiki/Major_General_Francis_Colbourne,1,1,0,0,0,verified_core
acmd_2faee25914c0,Yuriy Tyutyunnyk,https://en.wikipedia.org/wiki/Yuriy_Tyutyunnyk,2,1,1,0,0,verified_broad
acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,13,11,2,0,0,verified_broad
acmd_2fb37fc12012,José Martí,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD,1,0,1,0,0,verified_broad
acmd_2fb57a04af42,Chandragupta II,https://en.wikipedia.org/wiki/Chandragupta_II,1,0,1,0,0,verified_broad
acmd_2fb5c8b0546e,David II of Scotland,https://en.wikipedia.org/wiki/David_II_of_Scotland,3,2,1,0,0,verified_broad
acmd_2fb6f6d84bed,John Inglis,,1,1,0,0,0,verified_core
acmd_2fb7605136b9,Nguyễn Xuân Phúc,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Xu%C3%A2n_Ph%C3%BAc,1,1,0,0,0,verified_core
acmd_2fbb205a186a,Humphrey IV of Toron,https://en.wikipedia.org/wiki/Humphrey_IV_of_Toron,1,1,0,0,0,verified_core
acmd_2fbb69abc109,Syed Pirzada,,1,1,0,0,0,verified_core
acmd_2fbbe2a763be,Alessandro Sforza,https://en.wikipedia.org/wiki/Alessandro_Sforza,1,1,0,0,0,verified_core
acmd_2fc15bd01c0d,Georg von Düring,https://en.wikipedia.org/wiki/Georg_von_D%C3%BCring,1,1,0,0,0,verified_core
acmd_2fc176c032ed,Juan Núñez II de Lara,https://en.wikipedia.org/wiki/Juan_N%C3%BA%C3%B1ez_II_de_Lara,2,2,0,0,0,verified_core
acmd_2fc4c9fea808,Aklilu Habte-Wold,https://en.wikipedia.org/wiki/Aklilu_Habte-Wold,2,2,0,0,0,verified_core
acmd_2fc611a4cd90,Grahame Donald,https://en.wikipedia.org/wiki/Grahame_Donald,1,1,0,0,0,verified_core
acmd_2fc65e7369b5,Germanicus,https://en.wikipedia.org/wiki/Germanicus,2,2,0,0,0,verified_core
acmd_2fc84e2d8286,Abu Amra Kaysan,https://en.wikipedia.org/wiki/Abu_Amra_Kaysan,1,1,0,0,0,verified_core
acmd_2fc891c8ad7f,Hans Kippenberger,https://en.wikipedia.org/wiki/Hans_Kippenberger,1,1,0,0,0,verified_core
acmd_2fc8fe8712e6,Nevitta,https://en.wikipedia.org/wiki/Nevitta,1,0,1,0,0,verified_broad
acmd_2fd043b7b761,Urzhin Garmaev,https://en.wikipedia.org/wiki/Urzhin_Garmaev,2,1,0,1,0,structurally_suspect
acmd_2fd39141f432,Henck Arron,https://en.wikipedia.org/wiki/Henck_Arron,1,1,0,0,0,verified_core
acmd_2fd6a49f858d,Harishchandra,https://en.wikipedia.org/wiki/Harishchandra_%28Gahadavala_dynasty%29,1,0,1,0,0,verified_broad
acmd_2fdc946821a6,Woldemichael Solomon,https://en.wikipedia.org/wiki/Woldemichael_Solomon,1,1,0,0,0,verified_core
acmd_2fdcaa804fc6,Niichi Nakanishi,https://en.wikipedia.org/wiki/Niichi_Nakanishi,1,1,0,0,0,verified_core
acmd_2fddee9b20b2,John Macdonell,https://en.wikipedia.org/wiki/John_Macdonell,1,1,0,0,0,verified_core
acmd_2fe2a6f422a4,Brigi Rafini,https://en.wikipedia.org/wiki/Brigi_Rafini,2,2,0,0,0,verified_core
acmd_2fe2cb08016f,Tuanku Hasyim Banta Muda,https://en.wikipedia.org/wiki/Tuanku_Hasyim_Banta_Muda,1,1,0,0,0,verified_core
acmd_2fe42d0e593c,R.C. Grant,,1,1,0,0,0,verified_core
acmd_2fe5b490dca1,Mahmud Hasan Mansoor,https://en.wikipedia.org/wiki/Mahmud_Hasan_Mansoor,1,1,0,0,0,verified_core
acmd_2fe62e02fc59,Félix Pareja Mesa,https://en.wikipedia.org/wiki/F%C3%A9lix_Pareja_Mesa,1,1,0,0,0,verified_core
acmd_2fe64a6dd85c,Mariano Beltranena y Llano,https://en.wikipedia.org/wiki/Mariano_Beltranena_y_Llano,1,1,0,0,0,verified_core
acmd_2fec8749f154,Kusunoki Shichiro,https://en.wikipedia.org/wiki/Kusunoki_Shichiro,1,1,0,0,0,verified_core
acmd_2fedaac27a94,Abd al-Rahman ibn Khalid,https://en.wikipedia.org/wiki/Abd_al-Rahman_ibn_Khalid,1,1,0,0,0,verified_core
acmd_2fefd80caa6e,Inácio Luís Madeira de Melo,https://en.wikipedia.org/wiki/In%C3%A1cio_Lu%C3%ADs_Madeira_de_Melo,1,0,1,0,0,verified_broad
acmd_2ff1b9e7e96a,Francisco de Sarmiento,https://en.wikipedia.org/wiki/Francisco_de_Sarmiento,3,1,1,1,0,structurally_suspect
acmd_2ff2b4b3b73b,Bong Kee Chok,https://en.wikipedia.org/wiki/Bong_Kee_Chok,3,2,1,0,0,verified_broad
acmd_2ff88fdff976,Shimr ibn Dhi al-Jawshan,https://en.wikipedia.org/wiki/Shimr,1,1,0,0,0,verified_core
acmd_2ffca06c5b3f,Pyotr Filatov,https://en.wikipedia.org/wiki/Pyotr_Filatov,2,2,0,0,0,verified_core
acmd_2ffd60056b8e,Knights of St. John,https://en.wikipedia.org/wiki/Knights_Hospitaller,1,1,0,0,0,verified_core
acmd_2ffd73b7fdc5,Maj. Gen. Buford Blount II,,1,1,0,0,0,verified_core
acmd_2ffebf6b6d2a,René Ramos Latour,https://en.wikipedia.org/wiki/Ren%C3%A9_Ramos_Latour,2,2,0,0,0,verified_core
acmd_2ffec80aa6da,Wooden Leg,https://en.wikipedia.org/wiki/Wooden_Leg,1,1,0,0,0,verified_core
acmd_2fff6f51ff2a,Gibril Ibrahim,https://en.wikipedia.org/wiki/Gibril_Ibrahim,5,1,1,3,0,structurally_suspect
acmd_2ffff02e520f,Andrijaš Mrnjavčević,https://en.wikipedia.org/wiki/Andrija%C5%A1_Mrnjav%C4%8Devi%C4%87,1,1,0,0,0,verified_core
acmd_3003e5f9a21b,Tomaso Schiavo,https://en.wikipedia.org/wiki/Tomaso_Schiavo,1,1,0,0,0,verified_core
acmd_30047a6f1a5d,Johannes Hermanus Michiel Kock,https://en.wikipedia.org/wiki/Johannes_Hermanus_Michiel_Kock,2,2,0,0,0,verified_core
acmd_30076b85fde1,Chandi Prasad Mohanty,https://en.wikipedia.org/wiki/Chandi_Prasad_Mohanty,1,1,0,0,0,verified_core
acmd_30077aeee0ff,Charles Antoine Morand,https://en.wikipedia.org/wiki/Charles_Antoine_Morand,1,1,0,0,0,verified_core
acmd_3009401033de,Ashina Yoshihiro,https://en.wikipedia.org/wiki/Ashina_Yoshihiro,2,2,0,0,0,verified_core
acmd_3009be67201c,Mahmud Badaruddin II,https://en.wikipedia.org/wiki/Mahmud_Badaruddin_II,3,0,3,0,0,verified_broad
acmd_300b990411fb,Élie de Vassoigne,https://en.wikipedia.org/wiki/%C3%89lie_de_Vassoigne,2,1,1,0,0,verified_broad
acmd_300bf6f8d1ea,Sangram Singh II,https://en.wikipedia.org/wiki/Sangram_Singh_II,1,0,1,0,0,verified_broad
acmd_300ceea4f963,Nubar Ozanyan,https://en.wikipedia.org/wiki/Nubar_Ozanyan,2,1,0,1,0,structurally_suspect
acmd_30121eb4addf,"Odo I, Margrave of the Saxon Ostmark",https://en.wikipedia.org/wiki/Odo_I%2C_Margrave_of_the_Saxon_Ostmark,1,1,0,0,0,verified_core
acmd_3013ccc7bf46,Memduh Tağmaç,https://en.wikipedia.org/wiki/Memduh_Ta%C4%9Fma%C3%A7,1,1,0,0,0,verified_core
acmd_3019b0234d04,Filippo di Piero Strozzi,https://en.wikipedia.org/wiki/Filippo_di_Piero_Strozzi,2,2,0,0,0,verified_core
acmd_301a2cad2b29,Charles Chalmot de Saint-Ruhe,https://en.wikipedia.org/wiki/Charles_Chalmot_de_Saint-Ruhe,3,2,1,0,0,verified_broad
acmd_301f46e3f3d1,Filipe Camarão,https://en.wikipedia.org/wiki/Filipe_Camar%C3%A3o,3,3,0,0,0,verified_core
acmd_30266bc18e4b,Richard Grace,https://en.wikipedia.org/wiki/Richard_Grace,2,2,0,0,0,verified_core
acmd_3026a167de1b,Sangramaraja,https://en.wikipedia.org/wiki/Sangramaraja,1,1,0,0,0,verified_core
acmd_3026ce3ce047,Chrysocheir,,1,1,0,0,0,verified_core
acmd_3028e514e466,Dewan,https://en.wikipedia.org/wiki/Dewan,1,1,0,0,0,verified_core
acmd_302df3552699,Cumhur Asparuk,https://en.wikipedia.org/wiki/Cumhur_Asparuk,1,1,0,0,0,verified_core
acmd_30323db0cd40,Alfred Gibbs,https://en.wikipedia.org/wiki/Alfred_Gibbs,2,1,0,1,0,structurally_suspect
acmd_30337c8110cd,Bello Matawalle,https://en.wikipedia.org/wiki/Bello_Matawalle,1,1,0,0,0,verified_core
acmd_3035b038f9c2,Mahmud Shevket Pasha,https://en.wikipedia.org/wiki/Mahmud_Shevket_Pasha,1,1,0,0,0,verified_core
