rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
399,49.039692701664535,qualified,acmd_cdf75d1ec4a9,François Anthoine,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Anthoine,world_wars,8,7,0.875,0.051811863839132395,40.845070422535215,64.40460947503202,56.20998719590269,5,0,battle_dominant,
400,48.969270166453256,qualified,acmd_3457532299cd,Baba Nobuharu,https://en.wikipedia.org/wiki/Baba_Nobuharu,early_modern,6,4,0.6666666666666666,0.19707198035082074,61.4596670934699,38.348271446862995,16.709346991037133,2,22,battle_dominant,
401,48.83802816901408,qualified,acmd_c7e5e7782ad1,Pyotr Bagration,https://en.wikipedia.org/wiki/Pyotr_Bagration,revolutionary_napoleonic,24,21,0.875,-0.1293806474363607,18.437900128040972,98.01536491677336,88.47631241997439,9,27,battle_dominant,
402,48.796414852752875,qualified,acmd_3dd06f44a6e4,Nicolas Oudinot,https://en.wikipedia.org/wiki/Nicolas_Oudinot,revolutionary_napoleonic,23,18,0.782608695652174,-0.07353375321430665,25.86427656850192,97.69526248399488,59.02688860435339,10,15,battle_dominant,
403,48.76440460947504,qualified,acmd_73c19b35a1d2,Cornplanter,https://en.wikipedia.org/wiki/Cornplanter,early_modern,5,5,1.0,0.1823757251415167,58.7708066581306,14.596670934699105,65.68501920614597,4,17,battle_dominant,
404,48.65877080665813,qualified,acmd_48dab2ccd752,Francis Drake,https://en.wikipedia.org/wiki/Francis_Drake,early_modern,9,9,1.0,-0.06904396670701972,26.76056338028169,72.79129321382842,96.03072983354673,5,27,battle_dominant,
405,48.581946222791295,qualified,acmd_07f92410e459,Shahrbaraz,https://en.wikipedia.org/wiki/Shahrbaraz,medieval,9,9,1.0,-0.06933620364757709,26.632522407170296,72.79129321382842,96.03072983354673,4,13,battle_dominant,
406,48.51472471190781,qualified,acmd_df962a05f8d2,Henry Lee III,https://en.wikipedia.org/wiki/Henry_Lee_III,early_modern,5,4,0.8,0.22939750165283954,67.22151088348272,14.596670934699105,30.217669654289374,2,3,battle_dominant,
407,48.482714468629965,qualified,acmd_6e0857de9b41,Toghtekin,https://en.wikipedia.org/wiki/Toghtekin,medieval,8,6,0.75,0.0700690518011197,44.43021766965429,64.40460947503202,38.15620998719591,2,29,battle_dominant,
408,48.444302176696546,qualified,acmd_48b3c6f83678,Xue Yue,https://en.wikipedia.org/wiki/Xue_Yue,world_wars,11,8,0.7272727272727273,0.008264901994626891,34.44302176696543,82.84250960307298,47.1190781049936,9,15,battle_dominant,
409,48.38028169014085,qualified,acmd_c86cbdd83974,Andrei Rosenberg,https://en.wikipedia.org/wiki/Andrei_Rosenberg,revolutionary_napoleonic,5,5,1.0,0.17891173475140756,58.13060179257362,14.596670934699105,65.68501920614597,3,0,battle_dominant,
410,48.370678617157495,qualified,acmd_ea18bd174ac8,Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,world_wars,14,7,0.5,0.045536438097515966,39.56466069142125,90.07682458386684,14.084507042253522,8,4,battle_dominant,
411,48.361075544174135,qualified,acmd_d6cece94eee1,Pablo Morillo,https://en.wikipedia.org/wiki/Pablo_Morillo,revolutionary_napoleonic,5,4,0.8,0.22913966965678204,66.96542893725992,14.596670934699105,30.217669654289374,4,10,battle_dominant,
412,48.27464788732394,qualified,acmd_20f3fc1da7f6,Philippe Pétain,https://en.wikipedia.org/wiki/Philippe_P%C3%A9tain,world_wars,7,6,0.8571428571428571,0.07757485353369357,45.19846350832266,53.77720870678617,51.40845070422535,3,10,battle_dominant,
413,48.22663252240717,qualified,acmd_8ee6b65ecb0e,Prospero Colonna,https://en.wikipedia.org/wiki/Prospero_Colonna,early_modern,5,5,1.0,0.1770332153115942,57.874519846350836,14.596670934699105,65.68501920614597,3,19,battle_dominant,
414,48.18822023047376,qualified,acmd_7ec2404452f1,Ukita Hideie,https://en.wikipedia.org/wiki/Ukita_Hideie,early_modern,7,7,1.0,0.02274434503320032,36.36363636363637,53.77720870678617,86.17157490396927,6,15,battle_dominant,
415,48.13060179257362,qualified,acmd_aaaf734ce0f6,Baghel Singh,https://en.wikipedia.org/wiki/Baghel_Singh,early_modern,7,5,0.7142857142857143,0.13274480648928821,52.112676056338024,53.77720870678617,22.791293213828425,6,26,battle_dominant,
416,48.0729833546735,qualified,acmd_d8b51a6a8288,Charles Michel de Langlade,https://en.wikipedia.org/wiki/Charles_Michel_de_Langlade,early_modern,5,5,1.0,0.17656617956357645,57.618437900128036,14.596670934699105,65.68501920614597,2,4,battle_dominant,
417,47.91933418693982,qualified,acmd_72693bc552ea,Fevzi Çakmak,https://en.wikipedia.org/wiki/Fevzi_%C3%87akmak,world_wars,9,3,0.3333333333333333,0.10681764745217952,49.42381562099872,72.79129321382842,0.44814340588988477,4,7,battle_dominant,
418,47.90653008962868,qualified,acmd_ed73f6cea326,Harald Hardrada,https://en.wikipedia.org/wiki/Harald_Hardrada,medieval,8,3,0.375,0.1390895763194492,52.752880921895006,64.40460947503202,1.0243277848911652,6,36,battle_dominant,
419,47.727272727272734,qualified,acmd_d61f2339cf4b,Honoré Charles Reille,https://en.wikipedia.org/wiki/Honor%C3%A9_Charles_Reille,revolutionary_napoleonic,7,7,1.0,0.019583658406815748,35.59539052496799,53.77720870678617,86.17157490396927,6,8,battle_dominant,
420,47.66005121638925,qualified,acmd_5628342e133c,Étienne Macdonald,https://en.wikipedia.org/wiki/%C3%89tienne_Macdonald,revolutionary_napoleonic,18,18,1.0,-0.16809584768715619,15.108834827144687,95.07042253521126,98.84763124199743,11,20,battle_dominant,
421,47.50960307298336,qualified,acmd_cd892832505b,Karl Wilhelm von Toll,https://en.wikipedia.org/wiki/Karl_Wilhelm_von_Toll,long_nineteenth_century,6,5,0.8333333333333334,0.1345687581435034,52.368758002560824,38.348271446862995,43.34186939820743,5,19,battle_dominant,
422,47.28873239436619,qualified,acmd_9f06f178273f,Paul von Hindenburg,https://en.wikipedia.org/wiki/Paul_von_Hindenburg,world_wars,15,12,0.8,-0.09611101049152401,22.66325224071703,91.1651728553137,72.66325224071703,7,4,battle_dominant,
423,47.20230473751601,qualified,acmd_417f75b154bc,Pietro Frugoni,https://en.wikipedia.org/wiki/Pietro_Frugoni,world_wars,6,5,0.8333333333333334,0.12839218338435252,51.85659411011524,38.348271446862995,43.34186939820743,2,1,battle_dominant,
424,47.083866837387966,qualified,acmd_d90e47928466,Nathaniel P. Banks,https://en.wikipedia.org/wiki/Nathaniel_P._Banks,long_nineteenth_century,12,7,0.5833333333333334,0.02825266275805578,37.516005121638926,85.85147247119079,20.742637644046095,2,2,battle_dominant,
425,46.98463508322663,qualified,acmd_44e3aa2ac07c,Nathanael Greene,https://en.wikipedia.org/wiki/Nathanael_Greene,early_modern,10,9,0.9,-0.08519280673824835,24.455825864276566,79.00128040973111,83.73879641485276,3,5,battle_dominant,
426,46.946222791293216,qualified,acmd_8f1d5787b201,Jahan Khan Popalzai,https://en.wikipedia.org/wiki/Jahan_Khan_Popalzai,early_modern,8,6,0.75,0.05574134946146124,41.86939820742638,64.40460947503202,38.15620998719591,5,15,battle_dominant,
427,46.9270166453265,qualified,acmd_4fccfe75791b,"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,early_modern,10,7,0.7,0.02225022477845766,36.23559539052496,79.00128040973111,36.23559539052496,5,13,battle_dominant,
428,46.747759282970556,qualified,acmd_536c01f13f72,"John II, Duke of Alençon",https://en.wikipedia.org/wiki/John_II%2C_Duke_of_Alen%C3%A7on,medieval,5,4,0.8,0.21725834635956548,64.27656850192062,14.596670934699105,30.217669654289374,3,3,battle_dominant,
429,46.664532650448145,qualified,acmd_56a9790060d9,Jassa Singh Ramgarhia,https://en.wikipedia.org/wiki/Jassa_Singh_Ramgarhia,early_modern,6,5,0.8333333333333334,0.12199009415224517,50.96030729833547,38.348271446862995,43.34186939820743,6,22,battle_dominant,
430,46.5044814340589,qualified,acmd_d9469b4e7a69,Frederick William III of Prussia,https://en.wikipedia.org/wiki/Frederick_William_III_of_Prussia,revolutionary_napoleonic,8,7,0.875,0.0257631344243963,36.61971830985916,64.40460947503202,56.20998719590269,5,9,battle_dominant,
431,46.46927016645327,qualified,acmd_f16ac779f15b,Otto Liman von Sanders,https://en.wikipedia.org/wiki/Otto_Liman_von_Sanders,world_wars,16,13,0.8125,-0.11520441386890809,20.102432778489117,92.57362355953906,75.09603072983356,4,3,battle_dominant,
432,46.322023047375154,qualified,acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,early_modern,11,5,0.45454545454545453,0.05424095667763312,41.35723431498079,82.84250960307298,5.313700384122919,3,18,battle_dominant,
433,46.203585147247125,qualified,acmd_c1e2a48741c4,François Nicolas Fagel,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Nicolas_Fagel,early_modern,6,4,0.6666666666666666,0.1715728494887472,56.85019206145967,38.348271446862995,16.709346991037133,2,8,battle_dominant,
434,46.20358514724712,qualified,acmd_d227ff7d2a3b,Chen Cheng,https://en.wikipedia.org/wiki/Chen_Cheng,world_wars,6,5,0.8333333333333334,0.11163818777669177,50.192061459667094,38.348271446862995,43.34186939820743,5,16,battle_dominant,
435,46.07554417413573,qualified,acmd_ebdec0301f04,Wilhelm von Knyphausen,https://en.wikipedia.org/wiki/Wilhelm_von_Knyphausen,early_modern,5,5,1.0,0.15,54.289372599231754,14.596670934699105,65.68501920614597,1,3,battle_dominant,
436,45.97951344430217,qualified,acmd_d32e09c62b30,Paul Kray,https://en.wikipedia.org/wiki/Paul_Kray,revolutionary_napoleonic,12,11,0.9166666666666666,-0.1382597024497962,17.6696542893726,85.85147247119079,92.76568501920615,9,6,battle_dominant,
437,45.92189500640205,qualified,acmd_13bc633cf5db,Chief Joseph,https://en.wikipedia.org/wiki/Chief_Joseph,long_nineteenth_century,5,5,1.0,0.1475297315446474,54.03329065300896,14.596670934699105,65.68501920614597,1,0,battle_dominant,
438,45.896286811779774,qualified,acmd_1476f350edde,Charles Martel,https://en.wikipedia.org/wiki/Charles_Martel,medieval,6,4,0.6666666666666666,0.16666666666666666,56.33802816901409,38.348271446862995,16.709346991037133,6,21,battle_dominant,
439,45.845070422535215,qualified,acmd_2c126726e780,Martin,https://en.wikipedia.org/wiki/Martin_(magister_militum_per_Armeniam),medieval,5,5,1.0,0.14677023895479305,53.90524967989757,14.596670934699105,65.68501920614597,3,18,battle_dominant,
440,45.81626120358515,qualified,acmd_317b542a565b,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,long_nineteenth_century,9,9,1.0,-0.10193951324582236,22.02304737516005,72.79129321382842,96.03072983354673,2,6,battle_dominant,
441,45.81306017925736,qualified,acmd_e9ea1d16337e,Maximilian II Emanuel,https://en.wikipedia.org/wiki/Maximilian_II_Emanuel,early_modern,8,7,0.875,0.015668393702421048,35.46734955185659,64.40460947503202,56.20998719590269,5,21,battle_dominant,
442,45.78745198463509,qualified,acmd_dede5185e8c8,Totila,https://en.wikipedia.org/wiki/Totila,medieval,5,4,0.8,0.20617092160184924,62.676056338028175,14.596670934699105,30.217669654289374,2,10,battle_dominant,
443,45.51856594110115,qualified,acmd_812d2f598094,Wilhelm List,https://en.wikipedia.org/wiki/Wilhelm_List,world_wars,5,4,0.8,0.203856730169594,62.22791293213829,14.596670934699105,30.217669654289374,4,3,battle_dominant,
444,45.3809218950064,qualified,acmd_dd548f765d0c,William III of England,https://en.wikipedia.org/wiki/William_III_of_England,early_modern,13,9,0.6923076923076923,-0.07042810589492264,26.504481434058896,88.4122919334187,49.167733674775924,4,23,battle_dominant,
445,45.28169014084507,qualified,acmd_fbb389d1c543,Joseph Bonaparte,https://en.wikipedia.org/wiki/Joseph_Bonaparte,revolutionary_napoleonic,6,5,0.8333333333333334,0.10005153502578283,48.655569782330346,38.348271446862995,43.34186939820743,4,6,battle_dominant,
446,45.20486555697823,qualified,acmd_45cd95fcb06a,Mark W. Clark,https://en.wikipedia.org/wiki/Mark_W._Clark,world_wars,6,6,1.0,0.045935895437811465,39.820742637644045,38.348271446862995,78.16901408450704,5,9,battle_dominant,
447,45.140845070422536,qualified,acmd_46f56816d5b9,Kobayakawa Takakage,https://en.wikipedia.org/wiki/Kobayakawa_Takakage,early_modern,11,8,0.7272727272727273,-0.04688131709332064,28.937259923175418,82.84250960307298,47.1190781049936,6,38,battle_dominant,
448,45.1056338028169,qualified,acmd_3305ca5c6c3c,Stephen the Great,https://en.wikipedia.org/wiki/Stephen_the_Great,medieval,7,3,0.42857142857142855,0.13432278674245235,52.24071702944942,53.77720870678617,2.112676056338028,6,30,battle_dominant,
449,45.05121638924456,qualified,acmd_1c6ca2d9c98c,Ottavio Piccolomini,https://en.wikipedia.org/wiki/Ottavio_Piccolomini,early_modern,6,5,0.8333333333333334,0.09631234681036026,48.27144686299616,38.348271446862995,43.34186939820743,3,8,battle_dominant,
450,44.90396927016645,qualified,acmd_80ca034ff6fb,Hamid Hassy,https://en.wikipedia.org/wiki/Hamid_Hassy,contemporary,5,4,0.8,0.19526214158145783,61.20358514724712,14.596670934699105,30.217669654289374,4,0,battle_dominant,
451,44.85595390524968,qualified,acmd_99f8c72f2c47,Józef Poniatowski,https://en.wikipedia.org/wiki/J%C3%B3zef_Poniatowski,revolutionary_napoleonic,12,9,0.75,-0.07599206156099435,25.60819462227913,85.85147247119079,53.52112676056338,8,21,battle_dominant,
452,44.82714468629961,qualified,acmd_3520db47c040,John Burgoyne,https://en.wikipedia.org/wiki/John_Burgoyne,early_modern,5,4,0.8,0.19526212084733605,61.07554417413572,14.596670934699105,30.217669654289374,4,15,battle_dominant,
453,44.81754161331626,qualified,acmd_3390731de47b,Omer Vrioni,https://en.wikipedia.org/wiki/Omer_Vrioni,long_nineteenth_century,7,6,0.8571428571428571,0.03970427343855702,39.436619718309856,53.77720870678617,51.40845070422535,1,4,battle_dominant,
454,44.644686299615884,qualified,acmd_08fac78eeb32,François Séverin Marceau,https://en.wikipedia.org/wiki/Fran%C3%A7ois_S%C3%A9verin_Marceau,revolutionary_napoleonic,7,3,0.42857142857142855,0.1266728532887093,51.47247119078106,53.77720870678617,2.112676056338028,4,1,battle_dominant,
455,44.48143405889885,qualified,acmd_f59a940cb08c,Abbas Mirza,https://en.wikipedia.org/wiki/Abbas_Mirza,revolutionary_napoleonic,5,4,0.8,0.19245011377292998,60.499359795134446,14.596670934699105,30.217669654289374,2,8,battle_dominant,
456,44.3661971830986,qualified,acmd_95ce3fe4d2e0,Mu'awiya ibn Abi Sufyan,https://en.wikipedia.org/wiki/Mu%27awiya_I,medieval,5,4,0.8,0.1910277979678867,60.30729833546735,14.596670934699105,30.217669654289374,4,42,battle_dominant,
457,44.366197183098585,qualified,acmd_c1b4b701490c,Fukushima Masanori,https://en.wikipedia.org/wiki/Fukushima_Masanori,early_modern,5,3,0.6,0.22361789681586655,65.68501920614597,14.596670934699105,8.706786171574905,3,22,battle_dominant,
458,44.23175416133162,qualified,acmd_229ad8c947a7,Gabriel Jean Joseph Molitor,https://en.wikipedia.org/wiki/Gabriel_Jean_Joseph_Molitor,revolutionary_napoleonic,5,5,1.0,0.12500008951878283,51.21638924455826,14.596670934699105,65.68501920614597,5,24,battle_dominant,
459,44.19334186939821,qualified,acmd_748807c2a3ef,Li Zongren,https://en.wikipedia.org/wiki/Li_Zongren,world_wars,7,7,1.0,-0.03673877655166816,29.705505761843792,53.77720870678617,86.17157490396927,5,11,battle_dominant,
460,44.14852752880922,qualified,acmd_0b6426d117e5,Mao Zedong,https://en.wikipedia.org/wiki/Mao_Zedong,cold_war,6,3,0.5,0.1698021793184145,56.59411011523687,38.348271446862995,4.0332906530089625,5,23,battle_dominant,
461,44.08450704225352,qualified,acmd_4d67bf69c583,Prince Georg Friedrich of Waldeck,https://en.wikipedia.org/wiki/Prince_Georg_Friedrich_of_Waldeck,early_modern,11,10,0.9090909090909091,-0.15685424602602555,16.389244558258643,82.84250960307298,90.26888604353394,6,35,battle_dominant,
462,44.01408450704225,qualified,acmd_2ae9aa2b8157,Cristóvão da Gama,https://en.wikipedia.org/wiki/Crist%C3%B3v%C3%A3o_da_Gama,early_modern,6,5,0.8333333333333334,0.0849528364506116,46.542893725992315,38.348271446862995,43.34186939820743,5,1,battle_dominant,
463,43.98847631241998,qualified,acmd_c976c18da869,Alexander Tormasov,https://en.wikipedia.org/wiki/Alexander_Tormasov,revolutionary_napoleonic,8,8,1.0,-0.09258899954424131,23.5595390524968,64.40460947503202,91.67733674775928,5,19,battle_dominant,
464,43.89564660691421,qualified,acmd_220385ca9722,Leopold Joseph von Daun,https://en.wikipedia.org/wiki/Leopold_Joseph_von_Daun,early_modern,9,9,1.0,-0.12396714007649681,18.82202304737516,72.79129321382842,96.03072983354673,4,20,battle_dominant,
465,43.77080665813061,qualified,acmd_737dc9f285ed,Louis XII,https://en.wikipedia.org/wiki/Louis_XII,medieval,5,5,1.0,0.11372733955801681,50.44814340588989,14.596670934699105,65.68501920614597,4,21,battle_dominant,
466,43.58834827144686,qualified,acmd_19278269c804,Friedrich Sixt von Armin,https://en.wikipedia.org/wiki/Friedrich_Sixt_von_Armin,world_wars,14,12,0.8571428571428571,-0.17799263466446644,14.340588988476313,90.07682458386684,83.09859154929578,7,4,battle_dominant,
467,43.58514724711908,qualified,acmd_54af3c63c629,Eberhard von Mackensen,https://en.wikipedia.org/wiki/Eberhard_von_Mackensen,world_wars,8,7,0.875,-0.01624736726323547,31.75416133162612,64.40460947503202,56.20998719590269,6,3,battle_dominant,
468,43.341869398207415,qualified,acmd_268b7a38bd62,Al-Adil I,https://en.wikipedia.org/wiki/Al-Adil_I,medieval,6,3,0.5,0.1538207453240826,55.24967989756722,38.348271446862995,4.0332906530089625,3,14,battle_dominant,
469,43.30985915492958,qualified,acmd_f98294198312,Hosokawa Tadaoki,https://en.wikipedia.org/wiki/Hosokawa_Tadaoki,early_modern,5,5,1.0,0.10948993667870695,49.67989756722151,14.596670934699105,65.68501920614597,4,30,battle_dominant,
470,43.29065300896287,qualified,acmd_8db7c87210fe,Manuel I Komnenos,https://en.wikipedia.org/wiki/Manuel_I_Komnenos,medieval,5,4,0.8,0.18201681670307235,58.5147247119078,14.596670934699105,30.217669654289374,5,32,battle_dominant,
471,43.02176696542894,qualified,acmd_d22e899981e0,Levin August von Bennigsen,https://en.wikipedia.org/wiki/Levin_August_von_Bennigsen,revolutionary_napoleonic,16,14,0.875,-0.21746663726528737,11.011523687580025,92.57362355953906,88.47631241997439,6,19,battle_dominant,
472,43.00256081946223,qualified,acmd_7a58e665e9a3,Aliagha Shikhlinski,https://en.wikipedia.org/wiki/Aliagha_Shikhlinski,world_wars,5,5,1.0,0.10312531829797444,49.167733674775924,14.596670934699105,65.68501920614597,3,14,battle_dominant,
473,42.74647887323944,qualified,acmd_4a15c102ad5d,Antoine Charles Louis de Lasalle,https://en.wikipedia.org/wiki/Antoine_Charles_Louis_de_Lasalle,revolutionary_napoleonic,6,6,1.0,0.020356430432241175,35.723431498079385,38.348271446862995,78.16901408450704,6,12,battle_dominant,
474,42.67605633802817,qualified,acmd_fc874f7ad988,Shimazu Toshihisa,https://en.wikipedia.org/wiki/Shimazu_Toshihisa,early_modern,5,4,0.8,0.1759546065267898,57.49039692701664,14.596670934699105,30.217669654289374,2,11,battle_dominant,
475,42.666453265044815,qualified,acmd_16316456e4d7,Albert I of Belgium,https://en.wikipedia.org/wiki/Albert_I_of_Belgium,world_wars,7,6,0.8571428571428571,0.021071298108976264,35.85147247119078,53.77720870678617,51.40845070422535,3,4,battle_dominant,
476,42.61843790012804,qualified,acmd_58cabe993044,Magnus Gustav von Essen,https://en.wikipedia.org/wiki/Magnus_Gustav_von_Essen,revolutionary_napoleonic,5,5,1.0,0.09909420248347157,48.52752880921895,14.596670934699105,65.68501920614597,3,13,battle_dominant,
477,42.59923175416133,qualified,acmd_481166d2fbbe,"Albert, King of Saxony",https://en.wikipedia.org/wiki/Albert%2C_King_of_Saxony,long_nineteenth_century,5,4,0.8,0.1757553351134501,57.36235595390525,14.596670934699105,30.217669654289374,3,4,battle_dominant,
478,42.38796414852753,qualified,acmd_ca2856306eb6,Marian Langiewicz,https://en.wikipedia.org/wiki/Marian_Langiewicz,long_nineteenth_century,5,5,1.0,0.09567384778403017,48.14340588988476,14.596670934699105,65.68501920614597,3,0,battle_dominant,
479,42.359154929577464,qualified,acmd_d024de59c33e,Halil Kut,https://en.wikipedia.org/wiki/Halil_Kut,world_wars,7,6,0.8571428571428571,0.014765342416838969,35.3393085787452,53.77720870678617,51.40845070422535,3,2,battle_dominant,
480,42.20870678617158,qualified,acmd_16dc8b595bbf,Miguel Grau,https://en.wikipedia.org/wiki/Miguel_Grau,long_nineteenth_century,6,5,0.8333333333333334,0.06302790135834435,43.53393085787452,38.348271446862995,43.34186939820743,3,13,battle_dominant,
481,42.00384122919334,qualified,acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,https://en.wikipedia.org/wiki/Philippe_de_La_Mothe-Houdancourt,early_modern,5,5,1.0,0.09214458487899094,47.50320102432779,14.596670934699105,65.68501920614597,3,16,battle_dominant,
482,41.824583866837386,qualified,acmd_6fec6315e645,Alexander Ivanovich Ostermann-Tolstoy,https://en.wikipedia.org/wiki/Alexander_Ivanovich_Ostermann-Tolstoy,revolutionary_napoleonic,6,6,1.0,0.001558268971602865,34.18693982074264,38.348271446862995,78.16901408450704,5,7,battle_dominant,
483,41.75416133162613,qualified,acmd_76e339707669,Sepp Dietrich,https://en.wikipedia.org/wiki/Sepp_Dietrich,world_wars,5,4,0.8,0.16403473519852044,55.953905249679906,14.596670934699105,30.217669654289374,5,3,battle_dominant,
484,41.5236875800256,qualified,acmd_2dfce9a05d06,George of Hesse-Darmstadt,https://en.wikipedia.org/wiki/George_of_Hesse-Darmstadt,early_modern,5,4,0.8,0.15865303081899695,55.56978233034571,14.596670934699105,30.217669654289374,3,8,battle_dominant,
485,41.510883482714476,qualified,acmd_26f3817a1fb2,Samuel of Bulgaria,https://en.wikipedia.org/wiki/Samuel_of_Bulgaria,medieval,8,7,0.875,-0.0505379986607466,28.297055057618437,64.40460947503202,56.20998719590269,3,28,battle_dominant,
486,41.44366197183099,qualified,acmd_5d1ce5e333aa,Antigonus I Monophthalmus,https://en.wikipedia.org/wiki/Antigonus_I_Monophthalmus,ancient,8,5,0.625,0.02692387561795795,37.38796414852753,64.40460947503202,19.39820742637644,4,18,battle_dominant,
487,41.42765685019206,qualified,acmd_74e255a5a7fa,Nicolas Catinat,https://en.wikipedia.org/wiki/Nicolas_Catinat,early_modern,5,5,1.0,0.0849528364506116,46.542893725992315,14.596670934699105,65.68501920614597,3,12,battle_dominant,
488,41.22279129321383,qualified,acmd_fce204c00ad5,Jean-Nicolas Stofflet,https://en.wikipedia.org/wiki/Jean-Nicolas_Stofflet,revolutionary_napoleonic,8,3,0.375,0.05459125132955335,41.613316261203586,64.40460947503202,1.0243277848911652,2,0,battle_dominant,
489,41.21638924455825,qualified,acmd_a1c23c7536e0,Pierre Dupont de l'Étang,https://en.wikipedia.org/wiki/Pierre_Dupont_de_l%27%C3%89tang,revolutionary_napoleonic,5,4,0.8,0.15349858168827243,55.057618437900125,14.596670934699105,30.217669654289374,4,3,battle_dominant,
490,41.13316261203585,qualified,acmd_94977b3dbcce,Shamil Basayev,https://en.wikipedia.org/wiki/Shamil_Basayev,contemporary,6,4,0.6666666666666666,0.09663281218486854,48.399487836107554,38.348271446862995,16.709346991037133,4,9,battle_dominant,
491,41.12996158770807,qualified,acmd_7304981ac84b,"Tancred, Prince of Galilee",https://en.wikipedia.org/wiki/Tancred%2C_Prince_of_Galilee,medieval,9,6,0.6666666666666666,-0.004537034633848762,32.90653008962868,72.79129321382842,21.254801536491676,3,14,battle_dominant,
492,40.97951344430217,qualified,acmd_da290ec240a1,Juan del Águila,https://en.wikipedia.org/wiki/Juan_del_%C3%81guila,early_modern,6,6,1.0,-0.005677729883580428,32.778489116517285,38.348271446862995,78.16901408450704,6,25,battle_dominant,
493,40.825864276568495,qualified,acmd_fd27739305a9,Marcin Kalinowski,https://en.wikipedia.org/wiki/Marcin_Kalinowski,early_modern,6,4,0.6666666666666666,0.09353264383152121,47.88732394366197,38.348271446862995,16.709346991037133,3,4,battle_dominant,
494,40.787451984635084,qualified,acmd_0f7ab060cb47,Erich von Falkenhayn,https://en.wikipedia.org/wiki/Erich_von_Falkenhayn,world_wars,27,12,0.4444444444444444,-0.10301633057598394,21.638924455825865,98.84763124199743,20.6145966709347,12,4,battle_dominant,
495,40.67221510883482,qualified,acmd_6827330bcde9,Bhim Chand,https://en.wikipedia.org/wiki/Bhim_Chand_(Kahlur),early_modern,6,6,1.0,-0.010791595194514197,32.2663252240717,38.348271446862995,78.16901408450704,3,22,battle_dominant,
496,40.60819462227913,qualified,acmd_a7659bf3061e,Jacob De la Gardie,https://en.wikipedia.org/wiki/Jacob_De_la_Gardie,early_modern,8,8,1.0,-0.13797171728600643,17.92573623559539,64.40460947503202,91.67733674775928,6,25,battle_dominant,
497,40.49295774647887,qualified,acmd_3b6bc5ac7208,George Armstrong Custer,https://en.wikipedia.org/wiki/George_Armstrong_Custer,long_nineteenth_century,8,6,0.75,-0.022020951769930713,31.113956466069144,64.40460947503202,38.15620998719591,4,10,battle_dominant,
498,40.492957746478865,qualified,acmd_fd8200313bc8,Francisco Verdugo,https://en.wikipedia.org/wiki/Francisco_Verdugo,early_modern,10,10,1.0,-0.22656263017930295,9.859154929577464,79.00128040973111,98.84763124199743,5,16,battle_dominant,
499,40.467349551856586,qualified,acmd_d37dba6be684,Ignacio López Rayón,https://en.wikipedia.org/wiki/Ignacio_L%C3%B3pez_Ray%C3%B3n,revolutionary_napoleonic,5,5,1.0,0.075,44.94238156209987,14.596670934699105,65.68501920614597,1,1,battle_dominant,
500,40.44814340588989,qualified,acmd_634fa123b761,Witte de With,https://en.wikipedia.org/wiki/Witte_de_With,early_modern,5,4,0.8,0.14413302916026505,53.77720870678617,14.596670934699105,30.217669654289374,4,30,battle_dominant,
501,40.28489116517286,qualified,acmd_5d6bf31a1997,Henry IV of France,https://en.wikipedia.org/wiki/Henry_IV_of_France,early_modern,9,6,0.6666666666666666,-0.01833363034272904,31.498079385403326,72.79129321382842,21.254801536491676,6,10,battle_dominant,
502,40.23687580025609,qualified,acmd_ab48ee2ee7fb,Peter Ernst I von Mansfeld-Vorderort,https://en.wikipedia.org/wiki/Peter_Ernst_I_von_Mansfeld-Vorderort,early_modern,5,5,1.0,0.07085464659927197,44.558258642765686,14.596670934699105,65.68501920614597,5,19,battle_dominant,
503,40.140845070422536,qualified,acmd_423dcc754432,Friedrich Paulus,https://en.wikipedia.org/wiki/Friedrich_Paulus,world_wars,5,3,0.6,0.1823723243666531,58.64276568501921,14.596670934699105,8.706786171574905,4,26,battle_dominant,
504,40.08322663252241,qualified,acmd_09eae876d042,"Albert VII, Archduke of Austria",https://en.wikipedia.org/wiki/Albert_VII%2C_Archduke_of_Austria,early_modern,5,5,1.0,0.06866348447760336,44.302176696542894,14.596670934699105,65.68501920614597,4,5,battle_dominant,
505,39.98719590268886,qualified,acmd_16f432a43cff,Satake Yoshinobu,https://en.wikipedia.org/wiki/Satake_Yoshinobu,early_modern,5,4,0.8,0.14063921797100754,53.00896286811779,14.596670934699105,30.217669654289374,5,28,battle_dominant,
