rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
686,48.19275885103541,qualified,acmd_618ee3c4c03e,Trần Văn Trà,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_Tr%C3%A0,cold_war,13,3,8,0,2,7,0.5384615384615384,-0.18309368169879225,18.43687374749499,75.1503006012024,66.27699844132711,54.676018704074814,82.6319305277221,98.1629926519706,7.8156312625250495,10,0.6907216494845361,operation_heavy,higher_level_dependent | thin_battle_anchor
687,48.159772879091506,qualified,acmd_423dcc754432,Friedrich Paulus,https://en.wikipedia.org/wiki/Friedrich_Paulus,world_wars,9,5,4,0,0,5,0.5555555555555556,-0.013270460934417434,35.27054108216433,45.02338009352037,46.33711868180806,87.7755511022044,71.40948563794255,85.5377421509686,17.40146960587842,27,0.35897435897435903,operation_heavy,
688,48.15851703406814,qualified,acmd_b318ad730962,Taira no Tomomori,https://en.wikipedia.org/wiki/Taira_no_Tomomori,medieval,7,6,0,0,1,5,0.7142857142857143,0.39999999999999997,89.07815631262524,24.11489645958584,27.566243598307725,38.94455577822311,57.78223112892451,18.80427521710087,46.12558450233801,5,0.05511811023622047,battle_dominant,
689,48.08684034736139,qualified,acmd_31f356676b93,Hatazō Adachi,https://en.wikipedia.org/wiki/Hataz%C5%8D_Adachi,world_wars,17,10,2,5,0,17,1.0,-0.6181818181818182,0.06680026720106881,93.11957247828991,63.816521932754405,12.792251169004675,91.78356713426854,90.78156312625251,91.41616566466266,1,0.2687385740402194,mixed_profile,
690,48.0467468269873,qualified,acmd_d9bf9e696f5e,"Arthur III, Duke of Brittany",https://en.wikipedia.org/wiki/Arthur_III%2C_Duke_of_Brittany,medieval,7,6,0,0,1,5,0.7142857142857143,0.17584217495854482,58.98463593854375,39.078156312625254,35.29280783789802,84.16833667334669,57.78223112892451,18.80427521710087,46.12558450233801,24,0.05511811023622047,battle_dominant,
691,48.04360721442885,qualified,acmd_93904db123cd,Chagatai Khan,https://en.wikipedia.org/wiki/Chagatai_Khan,medieval,6,4,0,1,1,5,0.8333333333333334,0.4,90.41416165664663,15.263861055444222,44.41104431084391,20.741482965931866,32.29792919171677,45.65798263193053,74.44889779559118,2,0.18367346938775508,mixed_profile,
692,48.01472277889111,qualified,acmd_23aff1432e71,Rudolf Veiel,https://en.wikipedia.org/wiki/Rudolf_Veiel,world_wars,5,4,1,0,0,5,1.0,0.2957832421402857,73.07949231796927,42.451569806279224,41.104431084391,27.75551102204409,31.09552438209753,42.618570474281896,91.41616566466266,3,0.16666666666666669,battle_dominant,
693,47.997140948563796,qualified,acmd_45f8b1875958,Al-Harith ibn Jabalah,https://en.wikipedia.org/wiki/Al-Harith_ibn_Jabalah,medieval,6,4,0,0,2,5,0.8333333333333334,0.18944121393995977,60.5878423513694,41.14896459585838,51.70340681362726,57.64863059452237,28.790915163660653,36.4061456245825,74.44889779559118,11,0.14893617021276595,mixed_profile,
694,47.868416833667325,qualified,acmd_e9495ee816dc,Antão de Noronha,https://en.wikipedia.org/wiki/Ant%C3%A3o_de_Noronha,early_modern,5,3,0,0,2,4,0.8,0.3494527482278417,81.69672678690715,20.140280561122246,51.70340681362726,49.59919839679359,9.418837675350701,36.4061456245825,69.27187708750834,8,0.18918918918918917,mixed_profile,
695,47.8646492985972,qualified,acmd_64de5b99b73f,Manuel II Palaiologos,https://en.wikipedia.org/wiki/Manuel_II_Palaiologos,medieval,5,4,0,0,1,4,0.8,0.3555555555555555,82.56513026052104,10.120240480961924,30.616789133823204,92.71877087508351,21.409485637942552,18.80427521710087,69.27187708750834,32,0.08045977011494253,battle_dominant,
696,47.849832999332,qualified,acmd_26a86dc0936b,Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,world_wars,11,1,8,1,1,5,0.45454545454545453,0.09718922746408555,48.63059452237809,49.56579826319305,66.34379870852815,12.792251169004675,69.33867735470942,97.69539078156313,31.362725450901802,1,0.8666666666666667,operation_heavy,higher_level_dependent | sparse_higher_level_evidence | thin_battle_anchor
697,47.83513694054776,qualified,acmd_96837752d5e2,Takeda Katsuyori,https://en.wikipedia.org/wiki/Takeda_Katsuyori,early_modern,7,7,0,0,0,5,0.7142857142857143,0.3474649753221769,81.56312625250501,36.47294589178357,17.112001781340457,57.64863059452237,64.29525718102872,5.01002004008016,37.37474949899799,11,0.0,battle_dominant,
698,47.82006680026719,qualified,acmd_0baf2da26c71,Louis XI,https://en.wikipedia.org/wiki/Louis_XI,medieval,8,3,0,0,5,3,0.375,0.2069694119744957,62.79225116900468,27.15430861723447,46.33711868180806,82.89913159652639,26.65330661322645,66.7000668002672,23.380093520374082,23,0.3442622950819672,war_campaign_heavy,
699,47.81629926519706,qualified,acmd_12cb57916ec1,"Friedrich Adolf, Count von Kalckreuth",https://en.wikipedia.org/wiki/Friedrich_Adolf%2C_Count_von_Kalckreuth,revolutionary_napoleonic,5,4,0,0,1,5,1.0,0.28714034351694734,72.07748830995324,37.07414829659319,35.29280783789802,65.4308617234469,21.409485637942552,18.80427521710087,91.41616566466266,14,0.08045977011494253,battle_dominant,
700,47.72399465597863,qualified,acmd_9b7489f9a753,Gordon Bremer,https://en.wikipedia.org/wiki/Gordon_Bremer,long_nineteenth_century,6,5,0,0,1,4,0.6666666666666666,0.3555555555555555,82.56513026052104,17.535070140280563,35.29280783789802,65.4308617234469,43.18637274549098,18.80427521710087,38.5437541750167,14,0.06542056074766354,battle_dominant,
701,47.715858383433535,qualified,acmd_d52c103fbd73,Catherine the Great,https://en.wikipedia.org/wiki/Catherine_the_Great,early_modern,7,0,0,0,7,4,0.5714285714285714,0.35555555555555557,83.73413493653975,22.044088176352705,52.29347584057003,54.676018704074814,1.2692050768203071,81.39612558450234,2.9392117568470275,10,1.0,war_campaign_heavy,higher_level_dependent | no_known_outcomes | thin_battle_anchor
702,47.685691382765526,qualified,acmd_31cab2672904,José Solchaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Solchaga,world_wars,6,3,3,0,0,5,0.8333333333333334,0.4000000000000001,91.58316633266533,21.509686038744157,27.566243598307725,12.792251169004675,35.87174348697395,74.81629926519706,74.44889779559118,1,0.4,operation_heavy,
703,47.65116900467602,qualified,acmd_dd4eeaf6563c,Jalal al-Din Mangburni,https://en.wikipedia.org/wiki/Jalal_al-Din_Mangburni,medieval,9,6,0,1,2,7,0.7777777777777778,-0.11289393497350714,24.582498329993317,67.43486973947896,60.13137385882877,49.59919839679359,66.63326653306613,58.416833667334664,54.408817635270545,8,0.1724137931034483,mixed_profile,
704,47.63535070140281,qualified,acmd_aa4469c97921,Phạm Văn Đồng,https://en.wikipedia.org/wiki/Ph%E1%BA%A1m_V%C4%83n_%C4%90%E1%BB%93ng,cold_war,7,0,0,0,7,3,0.42857142857142855,0.3,73.8810955243821,11.623246492985972,55.978623914495664,90.98196392785572,1.2692050768203071,81.39612558450234,0.9686038744154977,30,1.0,war_campaign_heavy,higher_level_dependent | sparse_higher_level_evidence | thin_battle_anchor
705,47.50383433533734,qualified,acmd_b846e3d7582e,George III,https://en.wikipedia.org/wiki/George_III,revolutionary_napoleonic,12,0,0,1,11,4,0.3333333333333333,0.21550654697021032,63.326653306613224,53.77421509686039,72.95702516143398,4.3754175016700065,24.11489645958584,93.3867735470942,0.46760187040748163,0,1.0,war_campaign_heavy,higher_level_dependent | higher_level_low_evidence_combo | no_known_outcomes | sparse_higher_level_evidence | thin_battle_anchor
706,47.49480293921176,qualified,acmd_fc235cc140ee,Quintus Caecilius Metellus Macedonicus,https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Macedonicus,ancient,5,2,0,0,3,5,1.0,0.4,90.41416165664663,26.018704074816302,41.104431084391,20.741482965931866,2.839011356045424,51.36940547762191,91.41616566466266,2,0.34426229508196715,war_campaign_heavy,
707,47.411422845691376,qualified,acmd_97679800d3af,Tughril I,https://en.wikipedia.org/wiki/Tughril_I,medieval,6,6,0,0,0,6,1.0,0.2190784996198755,63.92785571142284,35.87174348697395,20.162547316855935,75.75150300601202,52.872411489645955,5.01002004008016,91.41616566466266,19,0.0,battle_dominant,
708,47.40980627922513,qualified,acmd_78a01e64e065,Bayezid II,https://en.wikipedia.org/wiki/Bayezid_II,medieval,7,1,0,0,6,6,0.8571428571428571,0.22854785799847377,65.59786239144957,55.64462257849031,66.43286573146293,4.3754175016700065,3.440213760855043,76.41950567802272,77.82231128924516,0,0.6774193548387096,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
709,47.394335337341346,qualified,acmd_c8f2cad79238,Jean Nicolas Houchard,https://en.wikipedia.org/wiki/Jean_Nicolas_Houchard,revolutionary_napoleonic,5,4,0,0,1,5,1.0,0.4,90.41416165664663,37.07414829659319,35.29280783789802,12.792251169004675,21.409485637942552,18.80427521710087,91.41616566466266,1,0.08045977011494253,battle_dominant,
710,47.366706746826985,qualified,acmd_cafe7db4a92f,Agha Mohammad Khan Qajar,https://en.wikipedia.org/wiki/Agha_Mohammad_Khan_Qajar,revolutionary_napoleonic,5,3,0,1,1,4,0.8,0.05085058700836365,42.28456913827655,38.37675350701403,71.30928523714095,94.68937875751503,13.259853039412159,45.65798263193053,42.18436873747495,36,0.23076923076923075,mixed_profile,
711,47.35695390781563,qualified,acmd_bd51709cd90d,Plaek Phibunsongkhram,https://en.wikipedia.org/wiki/Plaek_Phibunsongkhram,world_wars,10,2,0,3,5,5,0.5,-0.009581414973584135,35.73814295257181,72.47828991315966,85.79380984190603,12.792251169004675,45.65798263193053,89.6125584502338,1.8036072144288577,1,0.6296296296296295,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
712,47.328483633934546,qualified,acmd_887a1f307ed3,Claude Lecourbe,https://en.wikipedia.org/wiki/Claude_Lecourbe,revolutionary_napoleonic,8,7,0,1,0,6,0.75,-0.04767463250331027,31.99732798931196,68.93787575150301,46.33711868180806,69.8062792251169,67.00066800267201,10.888443553774215,51.837007348029395,16,0.03780068728522337,battle_dominant,
713,47.32732130928524,qualified,acmd_4ba0e9f2b421,Duke Ferdinand of Brunswick-Wolfenbüttel,https://en.wikipedia.org/wiki/Duke_Ferdinand_of_Brunswick-Wolfenb%C3%BCttel,early_modern,14,13,0,0,1,12,0.8571428571428571,-0.020204504721999892,34.06813627254509,78.08951235804943,30.616789133823204,33.86773547094188,90.98196392785572,18.80427521710087,64.19505678022712,4,0.026217228464419474,battle_dominant,
714,47.29072812291249,qualified,acmd_de4001a3903d,Bıyıklı Mehmed Pasha,https://en.wikipedia.org/wiki/B%C4%B1y%C4%B1kl%C4%B1_Mehmed_Pasha,early_modern,6,3,0,0,3,4,0.6666666666666666,0.35555555555555557,83.73413493653975,33.43353373413493,46.33711868180806,27.75551102204409,15.297261189044756,51.36940547762191,30.32732130928524,3,0.25925925925925924,mixed_profile,
715,47.251169004676015,qualified,acmd_00943b46b5e7,Abraham Duquesne,https://en.wikipedia.org/wiki/Abraham_Duquesne,early_modern,8,3,1,0,4,5,0.625,0.0980464277881402,48.897795591182366,45.29058116232465,54.89868626141171,49.59919839679359,40.01336005344021,78.39011356045424,48.22979291917168,8,0.4230769230769231,war_campaign_heavy,
716,47.23798263193052,qualified,acmd_9ec8c1bb261d,Vasily Chuikov,https://en.wikipedia.org/wiki/Vasily_Chuikov,world_wars,7,7,0,0,0,5,0.7142857142857143,0.2580438996827053,68.93787575150301,51.53640614562458,30.650189267423738,43.11957247828991,64.29525718102872,5.01002004008016,37.37474949899799,6,0.0,battle_dominant,
717,47.22578490313962,qualified,acmd_dbedbc1f95b2,Georg-Hans Reinhardt,https://en.wikipedia.org/wiki/Georg-Hans_Reinhardt,world_wars,10,3,7,0,0,10,1.0,-0.3334084032917393,6.6800267201068815,76.68670674682699,50.02226675573369,43.11957247828991,76.61990647962593,96.45958583834336,91.41616566466266,6,0.6511627906976745,operation_heavy,higher_level_dependent
718,47.217261189044756,qualified,acmd_cde9e4010e5d,Sancho d'Avila,https://en.wikipedia.org/wiki/Sancho_d%27Avila,early_modern,6,5,0,0,1,4,0.6666666666666666,0.3555555555555555,82.56513026052104,22.511690046760187,30.616789133823204,60.487641950567806,43.18637274549098,18.80427521710087,38.5437541750167,12,0.06542056074766354,battle_dominant,
719,47.17895791583167,qualified,acmd_d0e2977db3e6,Miklós Horthy,https://en.wikipedia.org/wiki/Mikl%C3%B3s_Horthy,world_wars,6,2,1,0,3,4,0.6666666666666666,0.15274751150702837,55.778223112892455,30.794923179692717,54.89868626141171,87.7755511022044,12.458249832999332,72.5116900467602,19.67267869071476,27,0.4805194805194805,war_campaign_heavy,
720,47.17167668670674,qualified,acmd_fedc284c61e7,"Wilhelm, German Crown Prince",https://en.wikipedia.org/wiki/Wilhelm%2C_German_Crown_Prince,world_wars,12,8,4,0,0,9,0.75,-0.16497653171734483,19.839679358717436,82.29792919171676,41.104431084391,33.86773547094188,83.16633266533067,74.81629926519706,43.52037408149633,4,0.2,mixed_profile,
721,47.137608550434194,qualified,acmd_abc32ff8ceac,Benedict Arnold,https://en.wikipedia.org/wiki/Benedict_Arnold,early_modern,8,8,0,0,0,6,0.75,0.15309162191345876,55.91182364729459,56.91382765531062,24.838566020930752,43.11957247828991,73.14629258517033,5.01002004008016,43.52037408149633,6,0.0,battle_dominant,
722,47.12621242484969,qualified,acmd_21837069aa68,Dost Mohammad Khan,https://en.wikipedia.org/wiki/Dost_Mohammad_Khan,long_nineteenth_century,10,2,0,5,3,6,0.6,-0.233398071303925,14.362057448229793,76.15230460921843,85.89401024270764,33.86773547094188,50.20040080160321,91.41616566466266,45.02338009352037,4,0.6551724137931034,war_campaign_heavy,higher_level_dependent
723,47.099839679358716,qualified,acmd_9d95d9a75090,Shuja-ud-Daula,https://en.wikipedia.org/wiki/Shuja-ud-Daula,early_modern,6,3,0,1,2,4,0.6666666666666666,0.15864101462550437,56.446225784903135,34.23513694054776,60.13137385882877,62.99265197060788,18.169672678690716,58.416833667334664,54.408817635270545,13,0.29411764705882354,mixed_profile,
724,47.08684034736139,qualified,acmd_585b91047889,"Prince Emanuele Filiberto, Duke of Aosta",https://en.wikipedia.org/wiki/Prince_Emanuele_Filiberto%2C_Duke_of_Aosta,world_wars,8,8,0,0,0,7,0.875,0.23383283403740615,66.26586506346025,47.9625918503674,24.838566020930752,20.741482965931866,73.14629258517033,5.01002004008016,66.83366733466933,2,0.0,battle_dominant,
725,47.07748830995324,qualified,acmd_6e0857de9b41,Toghtekin,https://en.wikipedia.org/wiki/Toghtekin,medieval,8,8,0,0,0,6,0.75,0.0711909888775497,45.29058116232465,52.037408149632604,17.112001781340457,89.84635938543755,73.14629258517033,5.01002004008016,43.52037408149633,29,0.0,battle_dominant,
726,47.074094856379425,qualified,acmd_43662621969c,Murad IV,https://en.wikipedia.org/wiki/Murad_IV,early_modern,6,4,0,0,2,4,0.6666666666666666,0.08779609961657138,47.42818971275885,34.46893787575151,57.51503006012024,99.03139612558451,28.790915163660653,36.4061456245825,34.936539746158985,146,0.14893617021276595,mixed_profile,
727,47.0376753507014,qualified,acmd_b4425086fe90,Lopo Soares de Albergaria,https://en.wikipedia.org/wiki/Lopo_Soares_de_Albergaria,early_modern,7,3,0,0,4,4,0.5714285714285714,0.12739155414478187,52.90581162324649,37.60855043420174,60.721442885771545,62.99265197060788,24.448897795591183,62.725450901803605,41.08216432865731,13,0.3181818181818181,war_campaign_heavy,
728,47.02888443553774,qualified,acmd_b0f9189c5694,Sergey Kamenev,https://en.wikipedia.org/wiki/Sergey_Kamenev,world_wars,9,2,0,1,6,5,0.5555555555555556,0.09622629659523076,48.49699398797595,65.13026052104209,66.27699844132711,12.792251169004675,27.45490981963928,83.13293253173013,39.74615898463594,1,0.5698924731182795,war_campaign_heavy,higher_level_dependent
729,47.0129258517034,qualified,acmd_f416e30656c5,"Albrecht, Duke of Württemberg",https://en.wikipedia.org/wiki/Albrecht%2C_Duke_of_W%C3%BCrttemberg,world_wars,9,5,3,1,0,6,0.6666666666666666,-0.07220023252213027,29.325317301269205,66.93386773547094,54.89868626141171,33.86773547094188,70.34068136272545,83.70073480293921,25.818303273213093,4,0.34853420195439744,mixed_profile,
730,46.987975951903806,qualified,acmd_68a14c23e5a9,"Sigismund, Holy Roman Emperor",https://en.wikipedia.org/wiki/Sigismund%2C_Holy_Roman_Emperor,medieval,9,7,0,0,2,8,0.8888888888888888,-0.46810279480201955,0.5344021376085505,78.32331329325316,50.02226675573369,93.55377421509687,70.77488309953239,36.4061456245825,80.66132264529058,34,0.0909090909090909,battle_dominant,
731,46.98555778223112,qualified,acmd_daeca41bdf37,Giovanni Andrea Doria,https://en.wikipedia.org/wiki/Giovanni_Andrea_Doria,early_modern,6,3,1,0,2,5,0.8333333333333334,-0.0989808142799104,26.38610554442218,46.59318637274549,76.54197283455801,92.01736806947228,25.0501002004008,66.03206412825652,46.6933867735471,31,0.3333333333333333,mixed_profile,
732,46.984301937207746,qualified,acmd_8f14e988e8af,Philopoemen,https://en.wikipedia.org/wiki/Philopoemen,ancient,5,2,0,0,3,4,0.8,0.33550051242255835,80.49432197728791,14.362057448229793,41.104431084391,67.53507014028057,2.839011356045424,51.36940547762191,69.27187708750834,15,0.34426229508196715,war_campaign_heavy,
733,46.96483633934535,qualified,acmd_d716337de812,Georg von Frundsberg,https://en.wikipedia.org/wiki/Georg_von_Frundsberg,early_modern,6,3,0,0,3,4,0.6666666666666666,0.2931611192604725,72.54509018036072,29.458917835671343,41.104431084391,60.487641950567806,15.297261189044756,51.36940547762191,54.408817635270545,12,0.25925925925925924,mixed_profile,
734,46.95416165664662,qualified,acmd_4d146ff5aeca,Nogi Maresuke,https://en.wikipedia.org/wiki/Nogi_Maresuke,long_nineteenth_century,5,3,0,0,2,4,0.8,0.3555555555555555,82.56513026052104,20.40748162992652,41.104431084391,54.676018704074814,9.418837675350701,36.4061456245825,69.27187708750834,10,0.18918918918918917,mixed_profile,
735,46.891369405477626,qualified,acmd_b488af43ebc3,Nuri Killigil,https://en.wikipedia.org/wiki/Nuri_Killigil,world_wars,7,2,0,2,3,6,0.8571428571428571,0.17377121726055603,58.65063460253841,62.39144956579826,54.89868626141171,4.3754175016700065,17.06746826987308,77.65531062124249,77.82231128924516,0,0.5180722891566264,war_campaign_heavy,higher_level_dependent
736,46.88592518370073,qualified,acmd_d61f2339cf4b,Honoré Charles Reille,https://en.wikipedia.org/wiki/Honor%C3%A9_Charles_Reille,revolutionary_napoleonic,7,7,0,0,0,7,1.0,0.020889235633936794,38.94455577822311,72.64529058116233,35.88287686484079,49.59919839679359,64.29525718102872,5.01002004008016,91.41616566466266,8,0.0,battle_dominant,
737,46.88257849031395,qualified,acmd_4c8e50d1065b,Hekimoğlu Ali Pasha,https://en.wikipedia.org/wiki/Hekimo%C4%9Flu_Ali_Pasha,early_modern,6,2,0,1,3,4,0.6666666666666666,0.3043882161069028,77.22110888443554,32.73213092852371,54.89868626141171,20.741482965931866,6.513026052104208,67.90247160988643,54.408817635270545,2,0.4444444444444445,war_campaign_heavy,
738,46.86311289245157,qualified,acmd_02e9d87620c5,Jacques François Dugommier,https://en.wikipedia.org/wiki/Jacques_Fran%C3%A7ois_Dugommier,revolutionary_napoleonic,6,5,0,0,1,5,0.8333333333333334,0.4,90.41416165664663,33.86773547094188,30.616789133823204,12.792251169004675,43.18637274549098,18.80427521710087,58.31663326653307,1,0.06542056074766354,battle_dominant,
739,46.85871075484302,qualified,acmd_281dae5c3ec1,Joseph François Dupleix,https://en.wikipedia.org/wiki/Joseph_Fran%C3%A7ois_Dupleix,early_modern,8,6,0,0,2,6,0.75,0.009208121572658675,37.80895123580494,73.8810955243821,46.33711868180806,38.94455577822311,62.02404809619239,36.4061456245825,37.74215096860388,5,0.1044776119402985,battle_dominant,
740,46.854321977287896,qualified,acmd_9857a153bef5,Ibn al-Khattab,https://en.wikipedia.org/wiki/Ibn_al-Khattab,contemporary,8,3,0,0,5,5,0.625,0.16582535047407632,57.64863059452237,46.59318637274549,62.747717657537294,20.741482965931866,30.394121576486306,70.9752839011356,48.22979291917168,2,0.3684210526315789,war_campaign_heavy,
741,46.8229258517034,qualified,acmd_432fdd2c3a4f,Attila the Hun,https://en.wikipedia.org/wiki/Attila,ancient,5,5,0,0,0,4,0.8,0.3555555555555555,82.56513026052104,23.547094188376754,24.838566020930752,71.81028724114896,35.87174348697395,5.01002004008016,54.408817635270545,17,0.0,battle_dominant,
742,46.818530394121574,qualified,acmd_8878bf9b1e9e,Ivan Zolotarenko,https://en.wikipedia.org/wiki/Ivan_Zolotarenko,early_modern,5,4,0,1,0,4,0.8,0.3555555555555555,82.56513026052104,22.812291249164996,41.104431084391,46.59318637274549,25.985303941215765,28.45691382765531,49.59919839679359,7,0.1208791208791209,battle_dominant,
743,46.813507014028055,qualified,acmd_67513743a1be,Piri Reis,https://en.wikipedia.org/wiki/Piri_Reis,early_modern,5,2,0,1,2,4,0.8,0.21666715488331506,63.5938543754175,32.73213092852371,71.30928523714095,33.86773547094188,3.841015364061456,58.416833667334664,69.27187708750834,4,0.38461538461538464,war_campaign_heavy,
744,46.75150300601202,qualified,acmd_224c25db1736,Otto von Below,https://en.wikipedia.org/wiki/Otto_von_Below,world_wars,12,9,2,0,1,8,0.6666666666666666,-0.3622611226428553,3.5404141616566465,86.57314629258516,69.3832108661768,27.75551102204409,85.7381429525718,73.81429525718103,30.32732130928524,3,0.17808219178082194,battle_dominant,
745,46.745965263861045,qualified,acmd_37091a6f2571,Gamō Ujisato,https://en.wikipedia.org/wiki/Gam%C5%8D_Ujisato,early_modern,7,6,0,0,1,6,0.8571428571428571,0.03994664641456642,41.28256513026052,58.85103540414162,35.29280783789802,71.81028724114896,57.78223112892451,18.80427521710087,62.79225116900468,17,0.05511811023622047,battle_dominant,
746,46.71052772211088,qualified,acmd_e97b055442e9,Kliment Boyadzhiev,https://en.wikipedia.org/wiki/Kliment_Boyadzhiev,world_wars,7,3,2,2,0,5,0.7142857142857143,-0.016490714880667296,34.66933867735471,49.09819639278557,80.22712090848364,33.86773547094188,48.76419505678023,84.00133600534402,33.46693386773547,4,0.4736842105263158,mixed_profile,
747,46.64271209084836,qualified,acmd_1c6ca2d9c98c,Ottavio Piccolomini,https://en.wikipedia.org/wiki/Ottavio_Piccolomini,early_modern,8,6,0,0,2,5,0.625,0.10273316993105096,50.03340013360054,57.78223112892451,41.104431084391,49.59919839679359,62.02404809619239,36.4061456245825,36.77354709418837,8,0.1044776119402985,battle_dominant,
748,46.636432865731464,qualified,acmd_d0c8c40b2e66,Khan Temir,https://en.wikipedia.org/wiki/Khan_Temir,early_modern,9,6,0,0,3,3,0.3333333333333333,-0.1655945059848294,19.7060788243153,49.298597194388776,70.63014918726343,99.03139612558451,65.29726118904475,51.36940547762191,5.61122244488978,132,0.14893617021276592,mixed_profile,
749,46.60817635270541,qualified,acmd_8e295f50b067,Hori Hidemasa,https://en.wikipedia.org/wiki/Hori_Hidemasa,early_modern,7,7,0,0,0,5,0.7142857142857143,0.36819643037620226,86.03874415497663,28.122912491649966,15.620129147183256,49.59919839679359,64.29525718102872,5.01002004008016,37.37474949899799,8,0.0,battle_dominant,
750,46.58682698730795,qualified,acmd_c27d506e18ae,Khoja Zufar,https://en.wikipedia.org/wiki/Khoja_Zufar,early_modern,7,4,0,0,3,5,0.7142857142857143,-0.0004383080768543131,36.539746158984634,50.80160320641283,62.747717657537294,67.53507014028057,38.57715430861723,51.36940547762191,59.6192384769539,15,0.20792079207920788,mixed_profile,
751,46.5647828991316,qualified,acmd_a38babf3f04c,Valerian Frolov,https://en.wikipedia.org/wiki/Valerian_Frolov,world_wars,6,1,3,0,2,5,0.8333333333333334,0.32373046714880027,79.0247160988644,17.167668670674683,54.89868626141171,20.741482965931866,16.366065464261855,87.50835003340013,74.44889779559118,2,0.7560975609756099,operation_heavy,higher_level_dependent | thin_battle_anchor
752,46.54036072144287,qualified,acmd_fd29282149b1,Pyrrhus of Epirus,https://en.wikipedia.org/wiki/Pyrrhus_of_Epirus,ancient,9,7,0,0,2,4,0.4444444444444444,-0.1126358120636222,24.649298597194388,62.124248496993985,50.02226675573369,99.03139612558451,70.77488309953239,36.4061456245825,7.2812291249165,579,0.0909090909090909,battle_dominant,
753,46.537127588510344,qualified,acmd_fbd6baf0173d,Isaias Afwerki,https://en.wikipedia.org/wiki/Isaias_Afwerki,contemporary,11,2,1,0,8,3,0.2727272727272727,-0.03274566785686508,33.4001336005344,42.75217100868404,85.79380984190603,54.676018704074814,47.59519038076152,90.48096192384769,0.2004008016032064,10,0.6428571428571428,war_campaign_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence | thin_battle_anchor
754,46.460921843687366,qualified,acmd_3c681931f4bc,Dagobert Sigmund von Wurmser,https://en.wikipedia.org/wiki/Dagobert_Sigmund_von_Wurmser,revolutionary_napoleonic,11,9,0,1,1,8,0.7272727272727273,-0.17158183758049328,19.171676686706746,77.9559118236473,54.89868626141171,27.75551102204409,82.83233132932531,45.65798263193053,51.46960587842352,3,0.09090909090909091,battle_dominant,
755,46.33691382765531,qualified,acmd_982d2d2862c1,Bessas,https://en.wikipedia.org/wiki/Bessas_(magister_militum),medieval,6,3,0,1,2,5,0.8333333333333334,0.11139140966320935,51.235804943219776,37.07414829659319,49.087063014918726,75.75150300601202,18.169672678690716,58.416833667334664,74.44889779559118,19,0.29411764705882354,mixed_profile,
756,46.31368069472278,qualified,acmd_536c01f13f72,"John II, Duke of Alençon",https://en.wikipedia.org/wiki/John_II%2C_Duke_of_Alen%C3%A7on,medieval,7,5,0,1,1,5,0.7142857142857143,0.2711391581489685,70.54108216432866,32.197728790915164,44.41104431084391,27.75551102204409,51.20240480961924,45.65798263193053,42.91917167668671,3,0.15254237288135591,battle_dominant,
757,46.31054108216433,qualified,acmd_c63044020719,Aleksey Trubetskoy,https://en.wikipedia.org/wiki/Aleksey_Trubetskoy,early_modern,5,3,0,1,1,5,1.0,0.15688264842439673,56.179024716098866,50.066800267201074,54.89868626141171,38.94455577822311,13.259853039412159,45.65798263193053,91.41616566466266,5,0.23076923076923078,mixed_profile,
758,46.26388109552438,qualified,acmd_ac6e7f97e5b4,Cristóbal de Mondragón,https://en.wikipedia.org/wiki/Crist%C3%B3bal_de_Mondrag%C3%B3n,early_modern,6,6,0,0,0,6,1.0,0.16341433920305085,57.1810287241149,39.57915831663327,17.112001781340457,82.89913159652639,52.872411489645955,5.01002004008016,91.41616566466266,23,0.0,battle_dominant,
759,46.24837675350702,qualified,acmd_634fa123b761,Witte de With,https://en.wikipedia.org/wiki/Witte_de_With,early_modern,6,5,0,0,1,4,0.6666666666666666,0.15374189777094938,55.978623914495664,33.23313293253173,41.104431084391,90.98196392785572,43.18637274549098,18.80427521710087,38.5437541750167,30,0.06542056074766354,battle_dominant,
760,46.24398129592518,qualified,acmd_876f43b14c43,Khalid bin Sultan Al Saud,https://en.wikipedia.org/wiki/Khalid_bin_Sultan_Al_Saud,cold_war,5,1,1,0,3,4,0.8,0.22950672240986925,65.7314629258517,8.3500334001336,65.49766199064797,73.48029392117569,1.736806947227789,69.60587842351369,69.27187708750834,18,0.6261682242990655,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
