rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
1,99.97383842611971,elite,acmd_2ed09394c0e3,Khalid ibn al-Walid,https://en.wikipedia.org/wiki/Khalid_ibn_al-Walid,medieval,40,39,0.975,0.6308840812604638,100.0,99.89535370447886,,17,13,battle_dominant,
2,99.8430305567183,elite,acmd_c1296858a3ca,Jean Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,revolutionary_napoleonic,25,25,1.0,0.5499964746813512,99.95814148179154,99.49769778149854,,13,13,battle_dominant,
3,99.65466722478024,elite,acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,revolutionary_napoleonic,65,60,0.9230769230769231,0.4696833017464067,99.53955629970699,100.0,,23,22,battle_dominant,
4,99.60757639179573,elite,acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,early_modern,20,18,0.9,0.5312583678079756,99.87442444537463,98.80703223105903,,4,37,battle_dominant,
5,99.60234407701968,elite,acmd_48ef72a8fdfd,Alexander Suvorov,https://en.wikipedia.org/wiki/Alexander_Suvorov,revolutionary_napoleonic,19,18,0.9473684210526315,0.548763854139276,99.91628296358309,98.66052741732942,,12,31,battle_dominant,
6,99.35119296776894,elite,acmd_51ac35eb96a8,"Alexander Farnese, Duke of Parma",https://en.wikipedia.org/wiki/Alexander_Farnese%2C_Duke_of_Parma,early_modern,19,18,0.9473684210526315,0.4698442320507879,99.58141481791544,98.66052741732942,,9,14,battle_dominant,
7,99.32503139388866,elite,acmd_6970e6b60c26,Saladin,https://en.wikipedia.org/wiki/Saladin,medieval,21,11,0.5238095238095238,0.4646805630040782,99.45583926329007,98.9326077856844,,5,29,battle_dominant,
8,99.21515278359146,elite,acmd_6c87ea380ff8,Louis-Nicolas Davout,https://en.wikipedia.org/wiki/Louis-Nicolas_Davout,revolutionary_napoleonic,22,17,0.7727272727272727,0.43811634755596823,99.2465466722478,99.12097111762243,,10,22,battle_dominant,
9,98.88028463792382,elite,acmd_4eeecd36522d,"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,early_modern,13,12,0.9230769230769231,0.5294117647058824,99.83256592716619,96.02344077019673,,5,30,battle_dominant,
10,98.78610297195479,elite,acmd_680356dbc48c,Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,revolutionary_napoleonic,19,18,0.9473684210526315,0.42589665235570195,98.82796149016325,98.66052741732942,,6,19,battle_dominant,
11,98.63436584344916,elite,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,12,10,0.8333333333333334,0.5,99.79070740895773,95.1653411469234,,6,32,battle_dominant,
12,98.61866889912096,elite,acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,long_nineteenth_century,14,12,0.8571428571428571,0.4389689653523133,99.28840519045625,96.60946002511511,,3,4,battle_dominant,
13,98.59250732524069,elite,acmd_7305f32ff4a6,Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,revolutionary_napoleonic,16,13,0.8125,0.43688773556418165,98.95353704478862,97.5094181665969,,8,18,battle_dominant,
14,98.51925491837588,elite,acmd_fe8dcb104442,"Maurice, Prince of Orange",https://en.wikipedia.org/wiki/Maurice%2C_Prince_of_Orange,early_modern,36,35,0.9722222222222222,0.4009411150531658,98.1163666806195,99.72791963164504,,12,38,battle_dominant,
15,98.50879028882377,elite,acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,medieval,12,12,1.0,0.4732216025074333,99.6232733361239,95.1653411469234,,2,14,battle_dominant,
16,98.30473001255754,elite,acmd_ed6b2e7bab39,Hannibal,https://en.wikipedia.org/wiki/Hannibal,ancient,25,16,0.64,0.38801208164418205,97.90707408957722,99.49769778149854,,2,436,battle_dominant,
17,98.15822519882796,elite,acmd_7efa0f23739e,Katō Kiyomasa,https://en.wikipedia.org/wiki/Kat%C5%8D_Kiyomasa,early_modern,11,9,0.8181818181818182,0.46498535395418494,99.49769778149854,94.13980745081624,,4,19,battle_dominant,
18,98.04834658853076,elite,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,18,17,0.9444444444444444,0.393146698137012,97.9489326077857,98.34658853076601,,8,16,battle_dominant,
19,97.9227710339054,elite,acmd_ed754e5e4fb9,P. G. T. Beauregard,https://en.wikipedia.org/wiki/P._G._T._Beauregard,long_nineteenth_century,18,14,0.7777777777777778,0.3851775527577093,97.78149853495187,98.34658853076601,,3,3,battle_dominant,
20,97.71871075763919,elite,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,11,10,0.9090909090909091,0.4346085879326165,98.91167852658016,94.13980745081624,,9,26,battle_dominant,
21,97.62452909167015,elite,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,11,10,0.9090909090909091,0.41760322955789686,98.78610297195479,94.13980745081624,,10,20,battle_dominant,
22,97.59836751778988,elite,acmd_eb09136d57ea,Lennart Torstensson,https://en.wikipedia.org/wiki/Lennart_Torstensson,early_modern,10,7,0.7,0.4375000000000001,99.20468815403935,92.77940560904145,,2,14,battle_dominant,
23,97.56174131435746,elite,acmd_4553085c23c9,Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,world_wars,13,8,0.6153846153846154,0.4004607837121331,98.07450816241105,96.02344077019673,,10,3,battle_dominant,
24,97.519882796149,elite,acmd_cbe4494bd0e0,"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,early_modern,10,7,0.7,0.4375,99.10004185851821,92.77940560904145,,2,21,battle_dominant,
25,97.4361657597321,elite,acmd_b870b50798ee,Robert L. Eichelberger,https://en.wikipedia.org/wiki/Robert_L._Eichelberger,world_wars,9,9,1.0,0.4821428571428572,99.72791963164504,90.5609041439933,,6,3,battle_dominant,
26,97.4361657597321,elite,acmd_9acc0b2c5ac1,Walter Krueger,https://en.wikipedia.org/wiki/Walter_Krueger,world_wars,9,9,1.0,0.4821428571428572,99.72791963164504,90.5609041439933,,8,1,battle_dominant,
27,97.3890749267476,elite,acmd_7be260f9e007,Maurice de Saxe,https://en.wikipedia.org/wiki/Maurice_de_Saxe,early_modern,9,9,1.0,0.4821428571428571,99.66513185433236,90.5609041439933,,2,7,battle_dominant,
28,97.2791963164504,elite,acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,medieval,13,13,1.0,0.380824978321715,97.69778149853495,96.02344077019673,,10,30,battle_dominant,
29,97.19024696525742,elite,acmd_6708954ecbb0,Jan Karol Chodkiewicz,https://en.wikipedia.org/wiki/Jan_Karol_Chodkiewicz,early_modern,12,10,0.8333333333333334,0.38672955139918447,97.86521557136876,95.1653411469234,,7,20,battle_dominant,
30,97.16931770615321,elite,acmd_956599c6e40d,John Monash,https://en.wikipedia.org/wiki/John_Monash,world_wars,9,8,0.8888888888888888,0.46153846153846156,99.37212222687317,90.5609041439933,,5,0,battle_dominant,
31,97.16931770615321,elite,acmd_33aa25cc2331,Karađorđe Petrović,https://en.wikipedia.org/wiki/Kara%C4%91or%C4%91e,revolutionary_napoleonic,9,8,0.8888888888888888,0.46153846153846156,99.37212222687317,90.5609041439933,,3,6,battle_dominant,
32,97.0228128924236,elite,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,15,5,0.3333333333333333,0.375,97.02804520719967,97.00711594809543,,6,8,battle_dominant,
33,97.01758057764755,elite,acmd_65a73d9853f9,Arthur Currie,https://en.wikipedia.org/wiki/Arthur_Currie,world_wars,10,6,0.6,0.40909090909090906,98.43030556718291,92.77940560904145,,7,3,battle_dominant,
34,96.96002511511092,elite,acmd_9506d32c4783,André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,revolutionary_napoleonic,40,35,0.875,0.36623754260047914,95.98158225198829,99.89535370447886,,17,17,battle_dominant,
35,96.81352030138135,elite,acmd_cad827cf336f,Matvei Platov,https://en.wikipedia.org/wiki/Matvei_Platov,revolutionary_napoleonic,10,9,0.9,0.40315066224273344,98.15822519882796,92.77940560904145,,5,17,battle_dominant,
36,96.69840937630808,elite,acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,medieval,9,9,1.0,0.41733136611734756,98.74424445374633,90.5609041439933,,6,27,battle_dominant,
37,96.66701548765174,elite,acmd_679a34ae0dfb,Ubadah ibn al-Samit,https://en.wikipedia.org/wiki/Ubadah_ibn_al-Samit,medieval,9,9,1.0,0.4116650338254354,98.70238593553789,90.5609041439933,,3,16,battle_dominant,
38,96.66701548765172,elite,acmd_ad691790bfae,Ferdinand Foch,https://en.wikipedia.org/wiki/Ferdinand_Foch,world_wars,18,15,0.8333333333333334,0.37102994182779986,96.10715780661364,98.34658853076601,,8,4,battle_dominant,
39,96.54143993302637,elite,acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,early_modern,17,15,0.8823529411764706,0.3690041872907343,96.06529928840519,97.9698618668899,,9,37,battle_dominant,
40,96.4524905818334,elite,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,22,21,0.9545454545454546,0.3555262217518089,95.56299706990372,99.12097111762243,,13,19,battle_dominant,
41,96.43679363750522,elite,acmd_4484c9e6f238,Kuroda Yoshitaka,https://en.wikipedia.org/wiki/Kuroda_Yoshitaka,early_modern,10,6,0.6,0.37613331234511865,97.6559229803265,92.77940560904145,,3,33,battle_dominant,
42,96.40016743407284,elite,acmd_36041001b0b5,Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,early_modern,8,8,1.0,0.46153846153846156,99.37212222687317,87.48430305567183,,3,25,battle_dominant,
43,96.32168271243198,elite,acmd_89da43c8379a,Jeremi Wiśniowiecki,https://en.wikipedia.org/wiki/Jeremi_Wi%C5%9Bniowiecki,early_modern,9,6,0.6666666666666666,0.409090909090909,98.24194223524488,90.5609041439933,,6,14,battle_dominant,
44,96.19610715780661,elite,acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,https://en.wikipedia.org/wiki/Cardinal-Infante_Ferdinand_of_Austria,early_modern,8,7,0.875,0.4375,99.10004185851821,87.48430305567183,,5,6,battle_dominant,
45,96.13331938049393,elite,acmd_52501a875538,Alexander the Great,https://en.wikipedia.org/wiki/Alexander_the_Great,ancient,17,10,0.5882352941176471,0.3546410214666139,95.52113855169527,97.9698618668899,,6,673,battle_dominant,
46,96.02344077019674,elite,acmd_bc6e506fb448,Charles Mangin,https://en.wikipedia.org/wiki/Charles_Mangin,world_wars,8,8,1.0,0.43217473897897024,98.8698200083717,87.48430305567183,,6,6,battle_dominant,
47,96.00774382586857,elite,acmd_c2011f41d49c,Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,world_wars,9,7,0.7777777777777778,0.3859521758176572,97.82335705316032,90.5609041439933,,6,2,battle_dominant,
48,95.96588530766012,elite,acmd_dbaafbd66e5b,Charles XII of Sweden,https://en.wikipedia.org/wiki/Charles_XII_of_Sweden,early_modern,21,20,0.9523809523809523,0.3373248936800321,94.97697781498535,98.9326077856844,,4,18,battle_dominant,
49,95.91879447467561,elite,acmd_b11217dd158b,Mehmed II,https://en.wikipedia.org/wiki/Mehmed_II,medieval,22,20,0.9090909090909091,0.3346912590800575,94.85140226035999,99.12097111762243,,18,37,battle_dominant,
50,95.69380493930514,elite,acmd_692a59891052,Alasdair Mac Colla,https://en.wikipedia.org/wiki/Alasdair_Mac_Colla,early_modern,8,6,0.75,0.40909090909090906,98.43030556718291,87.48430305567183,,5,3,battle_dominant,
51,95.69380493930514,elite,acmd_1154427f8715,Robert Clive,https://en.wikipedia.org/wiki/Robert_Clive,early_modern,8,6,0.75,0.40909090909090906,98.43030556718291,87.48430305567183,,5,9,battle_dominant,
52,95.58392632900795,elite,acmd_8efa327f7649,Konishi Yukinaga,https://en.wikipedia.org/wiki/Konishi_Yukinaga,early_modern,13,11,0.8461538461538461,0.3527294728288755,95.43742151527836,96.02344077019673,,6,18,battle_dominant,
53,95.57869401423189,elite,acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,medieval,15,15,1.0,0.3389793634032282,95.10255336961072,97.00711594809543,,6,31,battle_dominant,
54,95.48974466303893,elite,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,13,11,0.8461538461538461,0.3465186090670546,95.311845960653,96.02344077019673,,9,1617,battle_dominant,
55,95.33277521975722,elite,acmd_4aa5d3050d5a,Stanisław Koniecpolski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Koniecpolski,early_modern,11,7,0.6363636363636364,0.35967131880566866,95.73043114273754,94.13980745081624,,7,24,battle_dominant,
56,95.2385935537882,elite,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,11,7,0.6363636363636364,0.3573069733861413,95.60485558811219,94.13980745081624,,6,22,battle_dominant,
57,95.18103809125157,elite,acmd_3fe0c4409371,Ivan Paskevich,https://en.wikipedia.org/wiki/Ivan_Paskevich,long_nineteenth_century,7,7,1.0,0.4375,99.10004185851821,83.42402678945166,,5,37,battle_dominant,
58,95.18103809125157,elite,acmd_de73e1aca036,Jerzy Sebastian Lubomirski,https://en.wikipedia.org/wiki/Jerzy_Sebastian_Lubomirski,early_modern,7,7,1.0,0.4375,99.10004185851821,83.42402678945166,,5,10,battle_dominant,
59,95.17580577647551,elite,acmd_593794f5ce40,Prince Friedrich Karl of Prussia,https://en.wikipedia.org/wiki/Prince_Friedrich_Karl_of_Prussia_(1828-1885),long_nineteenth_century,8,8,1.0,0.3845070784908196,97.73964001674341,87.48430305567183,,4,7,battle_dominant,
60,95.10255336961072,elite,acmd_22fb66cab5e7,Alauddin Khalji,https://en.wikipedia.org/wiki/Alauddin_Khalji,medieval,7,7,1.0,0.43749999999999994,98.99539556299707,83.42402678945166,,6,15,battle_dominant,
61,95.08685642528255,elite,acmd_909d92cf788e,Maeda Toshiie,https://en.wikipedia.org/wiki/Maeda_Toshiie,early_modern,10,9,0.9,0.3618596806270018,95.85600669736291,92.77940560904145,,3,38,battle_dominant,
62,94.92465466722479,elite,acmd_73ed44aa1867,Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,world_wars,9,5,0.5555555555555556,0.37499999999999994,96.3792381749686,90.5609041439933,,7,8,battle_dominant,
63,94.8357053160318,elite,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,7,6,0.8571428571428571,0.4090909090909091,98.6395981582252,83.42402678945166,,4,15,battle_dominant,
64,94.70489744663038,elite,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,11,7,0.6363636363636364,0.33472395714657727,94.89326077856843,94.13980745081624,,7,35,battle_dominant,
65,94.6787358727501,elite,acmd_c73b7005842f,Al-Qa'qa' ibn Amr al-Tamimi,https://en.wikipedia.org/wiki/Al-Qa%27qa%27_ibn_Amr_al-Tamimi,medieval,7,6,0.8571428571428571,0.40909090909090906,98.43030556718291,83.42402678945166,,5,5,battle_dominant,
66,94.64734198409377,elite,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,10,9,0.9,0.34613839179548556,95.26998744244453,92.77940560904145,,4,30,battle_dominant,
67,94.58455420678109,elite,acmd_ec7b14bd3bc1,Émile Fayolle,https://en.wikipedia.org/wiki/%C3%89mile_Fayolle,world_wars,10,8,0.8,0.34498907922582145,95.18627040602763,92.77940560904145,,6,2,battle_dominant,
68,94.38049393051486,elite,acmd_3fc5adc30bdc,Sarath Fonseka,https://en.wikipedia.org/wiki/Sarath_Fonseka,contemporary,7,5,0.7142857142857143,0.39756272889888467,98.03264964420259,83.42402678945166,,3,2,battle_dominant,
69,94.01423189619088,elite,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,8,8,1.0,0.3748291269673365,96.19087484303056,87.48430305567183,,4,39,battle_dominant,
70,93.98283800753453,elite,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,8,7,0.875,0.3733769845934041,96.1490163248221,87.48430305567183,,3,37,battle_dominant,
71,93.90435328589368,elite,acmd_c7a20a654047,Sidney Smith,https://en.wikipedia.org/wiki/Sidney_Smith_(Royal_Navy_officer),revolutionary_napoleonic,9,7,0.7777777777777778,0.3374158377982308,95.0188363331938,90.5609041439933,,5,14,battle_dominant,
72,93.82586856425283,elite,acmd_5b190fd5c0b0,Joseph Souham,https://en.wikipedia.org/wiki/Joseph_Souham,revolutionary_napoleonic,8,7,0.875,0.3638039099527386,95.93972373377983,87.48430305567183,,6,19,battle_dominant,
73,93.79447467559649,elite,acmd_4931ba4c414b,Mikołaj Potocki,https://en.wikipedia.org/wiki/Miko%C5%82aj_Potocki,early_modern,8,6,0.75,0.3633097480129252,95.89786521557137,87.48430305567183,,6,14,battle_dominant,
74,93.62704060276266,elite,acmd_71af7bd0be1c,Constantine the Great,https://en.wikipedia.org/wiki/Constantine_the_Great,ancient,7,5,0.7142857142857143,0.375,97.02804520719967,83.42402678945166,,2,12,battle_dominant,
75,93.62704060276266,elite,acmd_94706e5c910b,Wolfram von Richthofen,https://en.wikipedia.org/wiki/Wolfram_von_Richthofen,world_wars,7,5,0.7142857142857143,0.375,97.02804520719967,83.42402678945166,,6,6,battle_dominant,
76,93.48053578903307,elite,acmd_f4511a92baa3,Friedrich Wilhelm Freiherr von Bülow,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Freiherr_von_B%C3%BClow,revolutionary_napoleonic,8,7,0.875,0.3527529404324057,95.47928003348682,87.48430305567183,,4,2,battle_dominant,
77,93.38635412306404,elite,acmd_70a7600b9014,Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,medieval,8,7,0.875,0.34917448246659055,95.35370447886145,87.48430305567183,,3,2,battle_dominant,
78,93.33926329007954,elite,acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,world_wars,18,16,0.8888888888888888,0.33161958649410245,91.67015487651737,98.34658853076601,,12,8,battle_dominant,
79,93.32356634575135,elite,acmd_ca962c912141,Allen H. Turnage,https://en.wikipedia.org/wiki/Allen_H._Turnage,world_wars,6,6,1.0,0.4090909090909091,98.6395981582252,77.37547090832985,,3,1,battle_dominant,
80,93.22938467978234,elite,acmd_0018bd671dde,Abu Bakr,https://en.wikipedia.org/wiki/Abu_Bakr,medieval,8,7,0.875,0.34345141346749647,95.14441188781917,87.48430305567183,,4,9,battle_dominant,
81,93.16659690246965,elite,acmd_9f3412ad9a2b,Antonio Duvergé,https://en.wikipedia.org/wiki/Antonio_Duverg%C3%A9,long_nineteenth_century,6,6,1.0,0.40909090909090906,98.43030556718291,77.37547090832985,,1,5,battle_dominant,
82,93.16659690246965,elite,acmd_71c8d9f3049e,Juan Yagüe,https://en.wikipedia.org/wiki/Juan_Yag%C3%BCe,world_wars,6,6,1.0,0.40909090909090906,98.43030556718291,77.37547090832985,,2,2,battle_dominant,
83,93.16659690246965,elite,acmd_b6ab8ea34149,Shurahbil ibn Hasana,https://en.wikipedia.org/wiki/Shurahbil_ibn_Hasana,medieval,6,6,1.0,0.40909090909090906,98.43030556718291,77.37547090832985,,2,4,battle_dominant,
84,93.16659690246965,elite,acmd_ee9b8b5e0155,Smedley Butler,https://en.wikipedia.org/wiki/Smedley_Butler,long_nineteenth_century,6,6,1.0,0.40909090909090906,98.43030556718291,77.37547090832985,,5,3,battle_dominant,
85,93.16659690246965,elite,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,8,6,0.75,0.3377289271115113,95.06069485140226,87.48430305567183,,6,11,battle_dominant,
86,93.14043532858938,elite,acmd_1dd9ea8958c6,Batu Khan,https://en.wikipedia.org/wiki/Batu_Khan,medieval,7,5,0.7142857142857143,0.37499999999999994,96.3792381749686,83.42402678945166,,5,6,battle_dominant,
87,93.10904143993304,elite,acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,world_wars,20,16,0.8,0.31856190971956516,91.20971117622436,98.80703223105903,,10,16,battle_dominant,
88,92.9782335705316,elite,acmd_7ece542ce56e,Winfield Scott,https://en.wikipedia.org/wiki/Winfield_Scott,long_nineteenth_century,8,7,0.875,0.3335918748934296,94.80954374215152,87.48430305567183,,2,35,battle_dominant,
89,92.83696107157806,elite,acmd_2bff122dc563,Date Masamune,https://en.wikipedia.org/wiki/Date_Masamune,early_modern,6,5,0.8333333333333334,0.3971034959950233,97.99079112599414,77.37547090832985,,6,29,battle_dominant,
90,92.80556718292172,elite,acmd_0af142e28fe0,Harry Chauvel,https://en.wikipedia.org/wiki/Harry_Chauvel,world_wars,17,11,0.6470588235294118,0.3175783687323882,91.08413562159899,97.9698618668899,,2,2,battle_dominant,
91,92.71661783172875,elite,acmd_56a4edce1314,Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,revolutionary_napoleonic,7,4,0.5714285714285714,0.3611111111111111,95.81414817915446,83.42402678945166,,5,3,battle_dominant,
92,92.62766848053579,elite,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,16,16,1.0,0.31599879974495376,91.00041858518209,97.5094181665969,,13,45,battle_dominant,
93,92.62243616575972,elite,acmd_4f8137f2765a,Hans Karl von Diebitsch,https://en.wikipedia.org/wiki/Hans_Karl_von_Diebitsch,long_nineteenth_century,7,6,0.8571428571428571,0.35870279827534596,95.68857262452909,83.42402678945166,,6,18,battle_dominant,
94,92.4811636668062,elite,acmd_f444acfda535,Jubal Early,https://en.wikipedia.org/wiki/Jubal_Early,long_nineteenth_century,12,8,0.6666666666666666,0.3275432180675879,91.58643784010046,95.1653411469234,,2,4,battle_dominant,
95,92.27710339053996,elite,acmd_8e295f50b067,Hori Hidemasa,https://en.wikipedia.org/wiki/Hori_Hidemasa,early_modern,7,5,0.7142857142857143,0.3451841534776896,95.22812892423607,83.42402678945166,,1,8,battle_dominant,
96,92.188154039347,elite,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,15,13,0.8666666666666667,0.3077575884965591,90.58183340309753,97.00711594809543,,8,20,battle_dominant,
97,92.1149016324822,elite,acmd_a33a3d2b6734,George Wootten,https://en.wikipedia.org/wiki/George_Wootten,world_wars,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,6,5,battle_dominant,
98,92.1149016324822,elite,acmd_8e8fe01e473f,Gustav III,https://en.wikipedia.org/wiki/Gustav_III,revolutionary_napoleonic,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,3,1,battle_dominant,
99,92.1149016324822,elite,acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,early_modern,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,5,21,battle_dominant,
100,92.1149016324822,elite,acmd_2ec882c76a3e,Nozu Michitsura,https://en.wikipedia.org/wiki/Nozu_Michitsura,long_nineteenth_century,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,3,36,battle_dominant,
101,92.1149016324822,elite,acmd_68b351fa3ab7,Stepa Stepanović,https://en.wikipedia.org/wiki/Stepa_Stepanovi%C4%87,world_wars,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,3,6,battle_dominant,
102,92.1149016324822,elite,acmd_fa44e6d4c738,Stilicho,https://en.wikipedia.org/wiki/Stilicho,ancient,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,4,12,battle_dominant,
103,92.1149016324822,elite,acmd_b318ad730962,Taira no Tomomori,https://en.wikipedia.org/wiki/Taira_no_Tomomori,medieval,6,5,0.8333333333333334,0.375,97.02804520719967,77.37547090832985,,1,5,battle_dominant,
104,91.93177061532022,elite,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,7,7,1.0,0.33341126456230114,94.76768522394308,83.42402678945166,,4,19,battle_dominant,
105,91.91607367099203,elite,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,10,9,0.9,0.33013395597764433,91.62829635830892,92.77940560904145,,7,19,battle_dominant,
106,91.91084135621598,elite,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,11,7,0.6363636363636364,0.31848523161015574,91.1678526580159,94.13980745081624,,4,18,battle_dominant,
107,91.79049811636668,elite,acmd_e826c1eb991c,Julian,https://en.wikipedia.org/wiki/Julian_(emperor),ancient,10,10,1.0,0.32457445667961654,91.4608622854751,92.77940560904145,,4,7,battle_dominant,
108,91.75387191293427,elite,acmd_b535bf3c1a8f,Charles X Gustav,https://en.wikipedia.org/wiki/Charles_X_Gustav,early_modern,13,13,1.0,0.3003699078520575,90.33068229384679,96.02344077019673,,8,11,battle_dominant,
109,91.62829635830892,elite,acmd_fbc576a2a4b1,Agha Petros,https://en.wikipedia.org/wiki/Agha_Petros,world_wars,6,5,0.8333333333333334,0.37499999999999994,96.3792381749686,77.37547090832985,,4,11,battle_dominant,
110,91.47655922980326,elite,acmd_b9d82739fa24,Nikolay Kamensky,https://en.wikipedia.org/wiki/Nikolay_Kamensky,revolutionary_napoleonic,10,8,0.8,0.31687560069661574,91.04227710339055,92.77940560904145,,5,11,battle_dominant,
111,91.36144830473,elite,acmd_8488ec718605,Mizuno Katsushige,https://en.wikipedia.org/wiki/Mizuno_Katsushige,early_modern,6,6,1.0,0.3662411309883083,96.02344077019673,77.37547090832985,,3,35,battle_dominant,
112,91.22540812055254,elite,acmd_af5d21204038,Paul von Lettow-Vorbeck,https://en.wikipedia.org/wiki/Paul_von_Lettow-Vorbeck,world_wars,12,10,0.8333333333333334,0.28755528608123837,89.91209711176225,95.1653411469234,,6,4,battle_dominant,
113,91.17308497279195,elite,acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,early_modern,9,8,0.8888888888888888,0.32380009100461515,91.37714524905817,90.5609041439933,,3,13,battle_dominant,
114,91.06843867727082,elite,acmd_bacdcb56b57f,Nikolai Ruzsky,https://en.wikipedia.org/wiki/Nikolai_Ruzsky,world_wars,10,7,0.7,0.3043690453507981,90.49811636668062,92.77940560904145,,4,2,battle_dominant,
115,91.03704478861448,elite,acmd_00a1961038da,Henri de la Rochejaquelein,https://en.wikipedia.org/wiki/Henri_de_la_Rochejaquelein,revolutionary_napoleonic,12,6,0.5,0.28201447939823077,89.66094600251151,95.1653411469234,,3,0,battle_dominant,
