battle_id,battle_name,wikipedia_title,side,raw_text,issue_type,details
battle_65647513,Battle of Paso de Patria,Battle of Paso de Patria,side_a,Paraguay Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_59168598,Siege of Samarkand (1868),Siege of Samarkand (1868),side_a,"Штемпель, Фридрих Карлович Назаров, Николай Николаевич (генерал)",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_35193947,Dutch Gold Coast expedition of 1869–1870,Dutch Gold Coast expedition of 1869–1870,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_35193947,Dutch Gold Coast expedition of 1869–1870,Dutch Gold Coast expedition of 1869–1870,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1118934,Naval Battle of Hakodate,Naval Battle of Hakodate,side_a,Flag_of_the_Japanese_Emperor.svg Maxi Marin,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77853332,Adai rebellion,Adai rebellion,side_b,Иса Тленбаев,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_31589374,Nukapu Expedition,Nukapu Expedition,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_8507811,1872 Cavite mutiny,1872 Cavite mutiny,side_b,23px Fernando La Madrid,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32561970,Cantonal Rebellion,Cantonal Rebellion,side_a,Bahnmarke bleibt an Backbord liegen.svg es Bahnmarke bleibt an Backbord liegen.svg es,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32775162,Battle of Sunset Pass,Battle of Sunset Pass,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4176016,Second Battle of Adobe Walls,Second Battle of Adobe Walls,side_a,N/A,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73119758,Battle of Gundet,Battle of Gundet,side_b,Flag of Muhammad Ali.svg Adolph Arendrup,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_8687960,Ganghwa Island incident,Ganghwa Island incident,side_b,Commander Lee Min-deok,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_43046682,Battle of Prairie Dog Creek,Battle of Prairie Dog Creek,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_8237873,Battle of Elena,Battle of Elena,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78259092,Battle of Lëkurës,Battle of Lëkurës,side_a,25px|border Idriz Alidima 25px|border Myslym Gjoleka 25px|border Abedin Dina,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77777299,Battle of Maglaj (1878),Battle of Maglaj (1878),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_49963512,Battle of Kam Dakka,Battle of Kam Dakka,side_b,24px Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1496193,Battle of Kambula,Battle of Kambula,side_b,Mnyamana kaNgqengeleleLaband 2009,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_65662507,Uprising of Sheikh Ubeydullah,Uprising of Sheikh Ubeydullah,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3250885,Battle of Ahmed Khel,Battle of Ahmed Khel,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25044477,Second Battle of Charasiab,Second Battle of Charasiab,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_43981893,Battle of Aba,Battle of Aba,side_a,Flag of the Mahdi movement in Sudan.svg Muhammad Ahmad (the Mahdi),no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25751248,Mandor rebellion,Mandor rebellion,side_b,25px Lin Ah Sin 25px Xelen Chi Tong 25px Zhou Wu Li 25px Peng Shilun,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_20943581,Battle of Ginnis,Battle of Ginnis,side_b,unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_18016502,Battle of Phu Lam Tao,Battle of Phu Lam Tao,side_b,Qing Dynasty Unknown Black Flag Army Flag.jpg Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_31016347,Geronimo Campaign,Geronimo Campaign,side_c,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27124190,Battle of Caldera Bay,Battle of Caldera Bay,side_b,Chile Luis A. Goñi Branfill-Cook 2014,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11856071,Battle of Baguashan,Battle of Baguashan,side_b,22px Wu Tang-hsing 22px Wu Peng-nien 22px Hsu Hsiang,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11908317,Battle of Changhsing,Battle of Changhsing,side_a,23px|border Major-General Yamaguchi Motoomi,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11908317,Battle of Changhsing,Battle of Changhsing,side_b,23px Chiu Feng-yang,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21373513,Battle of Chiatung,Battle of Chiatung,side_b,22px Siau Kong-bêng,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21373928,Battle of Chiayi,Battle of Chiayi,side_b,22px Li Weiyi,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11953339,Battle of Yunlin-Chiayi,Battle of Yunlin-Chiayi,side_a,22px Wang De-biao 22px Huang Jung-Bang 22px Lin Yi-cheng 22px Chien Ching-hua,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11953339,Battle of Yunlin-Chiayi,Battle of Yunlin-Chiayi,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21389693,Hsinchu Campaign,Hsinchu Campaign,side_a,border|23px Major-General Nobunari Yamane,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21389693,Hsinchu Campaign,Hsinchu Campaign,side_b,border|23px Lin Chaodong,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_5302014,Battle of Saragarhi,Battle of Saragarhi,side_b,24px Gul Badshah,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2703485,Tirah campaign,Tirah campaign,side_b,24px Gul Badshah,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1214252,Battle of Manimani,Battle of Manimani,side_a,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_14684579,Battle of Nipe Bay,Battle of Nipe Bay,side_b,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1219830,Battle of Tayacoba,Battle of Tayacoba,side_a,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4728172,Battle of the Aguadores,Battle of the Aguadores,side_a,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_22529006,Second Battle of San Juan (1898),Second Battle of San Juan (1898),side_b,SPA Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_22498502,Third Battle of San Juan (1898),Third Battle of San Juan (1898),side_a,unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_48297738,Battle of Balantang,Battle of Balantang,side_b,United States Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46762671,Battle of Magdalena River,Battle of Magdalena River,side_b,Red flag.svg Domiciano Nieto Red flag.svg Manuel N. Vásquez Red flag.svg Nicanor Guerra Red flag.svg Efraín Mejía,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36980628,Battle of Olongapo,Battle of Olongapo,side_b,First Philippine Republic Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2974469,Battle of Paete,Battle of Paete,side_b,First Philippine Republic Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_80647797,Siege of Beitang,Siege of Beitang,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_15868840,Battle of Riyadh,Battle of Riyadh,side_a,border|23px Ibn Ajlan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2066304,Battle of Dolores River,Battle of Dolores River,side_a,Flag of the Negros Republic.svg Pedro de la Cruz,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_15621080,Battle of Taraca,Battle of Taraca,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_5357959,First Battle of Bud Dajo,First Battle of Bud Dajo,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62139894,Hamawand rebellion,Hamawand rebellion,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_23594724,Battle of Changsha (1911),Battle of Changsha (1911),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_24405774,Battle of Beirut (1912),Battle of Beirut (1912),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_72679155,Battle of Chios (1912),Battle of Chios (1912),side_b,Flag of the Ottoman Empire (1844–1922).svg Zihne Bey,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_31375332,Battle of Kunfuda Bay,Battle of Kunfuda Bay,side_b,Ottoman Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1700362,Capture of Lemnos,Capture of Lemnos,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_55812366,Battle of El Ksiba,Battle of El Ksiba,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_55834249,Romanian landings in Bulgaria,Romanian landings in Bulgaria,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_24008426,Atlantic U-boat campaign of World War I,Atlantic U-boat campaign of World War I,side_b,List of World War I U-boat commanders,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44148965,Battle of Mołotków,Battle of Mołotków,side_b,unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38020658,Battle of Ukoko,Battle of Ukoko,side_b,German Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62139578,Bitlis uprising (1914),Bitlis uprising (1914),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44244084,Black Sea raid,Black Sea raid,side_b,N/A,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62386372,1915 uprising in Karbala,1915 uprising in Karbala,side_b,Ottoman Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_51393901,Battle of Amara,Battle of Amara,side_b,Ottoman Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12224032,Battle of Durazzo (1915),Battle of Durazzo (1915),side_a,Kingdom of Italy Rear Admiral Bellini,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_28052636,Battle of Fort Dipitié,Battle of Fort Dipitié,side_b,Haiti Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_26665691,Battle of Kakamas,Battle of Kakamas,side_a,Reichskolonialflagge.svg Maj. Hermann Ritter,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56317972,Battle of Nasiriyah (1915),Battle of Nasiriyah (1915),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38100712,Battle of Ngaundere,Battle of Ngaundere,side_b,Reichskolonialflagge.svg Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25152602,Battle of Otavi,Battle of Otavi,side_a,Reichskolonialflagge.svg Maj. Hermann Ritter,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44799021,Battle of Pakosław,Battle of Pakosław,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77148244,Battle of Syniava,Battle of Syniava,side_b,"Flag_of_Russia_(1914-1917).svg Ирманов, Владимир Александрович Flag_of_Russia_(1914-1917).svg Некрасов, Константин Герасимович",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25568413,Battle of Trekkopjes,Battle of Trekkopjes,side_a,Reichskolonialflagge.svg Maj. Hermann Ritter,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77328944,Landing at Cape Domesnes,Landing at Cape Domesnes,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38098713,Second Battle of Garua,Second Battle of Garua,side_b,Reichskolonialflagge.svg Captain von Crailsheim,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38565714,Second Battle of Jaunde,Second Battle of Jaunde,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62394642,1916 uprising in Hilla,1916 uprising in Hilla,side_a,Garrison commander: * Ottoman Empire Unknown * Punitive force commander: * Ottoman Empire ‘Ākif Beg,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25576558,Battle of Lukigura,Battle of Lukigura,side_a,unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56387530,Raid on Ruse,Raid on Ruse,side_a,Romanian Army Flag - 1914 used model.svg ro,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76747712,Air Battle on Istrana,Air Battle on Istrana,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3777986,Battle of Aqaba,Battle of Aqaba,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38262376,Battle of Ayun Kara,Battle of Ayun Kara,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_458210,Battle of Rafa,Battle of Rafa,side_b,Ottoman Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_28864790,Golok conflicts (1917–1949),Golok conflicts (1917–1949),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38072526,Raid on the Beersheba to Hafir el Auja railway,Raid on the Beersheba to Hafir el Auja railway,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_14026385,Thái Nguyên uprising,Thái Nguyên uprising,side_b,南兵復國旗.svg Đội Cấn (Grand-Commander) 南兵復國旗.svg Lương Ngọc Quyến (Adviser) 南兵復國旗.svg Dương Văn Giá 南兵復國旗.svg Nguyễn Gia Cầu 南兵復國旗.svg Nguyễn Văn Chi,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_40448356,Adubi War,Adubi War,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21722164,Battle of Ambos Nogales,Battle of Ambos Nogales,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_71520679,Battle of Dibrivka,Battle of Dibrivka,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46939974,Battle of Fismes and Fismette,Battle of Fismes and Fismette,side_b,German Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_53029100,Battle of Kämärä,Battle of Kämärä,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_21047367,Battle of Rarańcza,Battle of Rarańcza,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76806948,Battle of Sevastopol (1918),Battle of Sevastopol (1918),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_52293515,Battle of Syrjäntaka,Battle of Syrjäntaka,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74528052,Battle of Tornio (1918),Battle of Tornio (1918),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_79425778,Battle of Ushno,Battle of Ushno,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44260175,Battle of Valenciennes (1918),Battle of Valenciennes (1918),side_b,German Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_49022644,Crimea Operation (1918),Crimea Operation (1918),side_b,"Red flag.svg Слуцкий, Антон Иосифович Red flag.svg Тарвацкий, Ян Юлианович",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56038719,First Battle of Morlancourt,First Battle of Morlancourt,side_b,German Empire Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_10911855,German Caucasus expedition,German Caucasus expedition,side_c,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_60180328,Petsamo expeditions,Petsamo expeditions,side_a,Flag of Finland 1918 (state).svg Thorsten Renvall * Flag of Finland 1918 (state).svg Onni Laitinen * Flag of Finland 1918 (state).svg Helge Aspelund,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76598809,Second Battle of Mons,Second Battle of Mons,side_b,Weimar Republic Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56997924,Second Battle of Morlancourt,Second Battle of Morlancourt,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_10885498,Tondern raid,Tondern raid,side_b,None,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_636195,Viena expedition,Viena expedition,side_a,25px Kurt Martti Wallenius 25px Carl Wilhelm Malm 25px Toivo Kuisma,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1532976,Battle of Bereza Kartuska,Battle of Bereza Kartuska,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27205430,Battle of Berezina (1919),Battle of Berezina (1919),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_19876165,Battle of Laagna,Battle of Laagna,side_b,23px Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47886509,Battle of Novo Litovoskaya,Battle of Novo Litovoskaya,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12266161,Battle of Paju,Battle of Paju,side_b,22px Emīls Vītols,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38882792,Battle of Tellidede,Battle of Tellidede,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38882792,Battle of Tellidede,Battle of Tellidede,side_b,Ottoman_flag_alternative_2.svg Selami Bey,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38882706,Raid on Erbeyli,Raid on Erbeyli,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38882706,Raid on Erbeyli,Raid on Erbeyli,side_b,Ottoman_flag_alternative_2.svg Lieutenant Kadri Bey,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_71574694,Raid on Kronstadt,Raid on Kronstadt,side_b,-,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4186619,Battle of Alexandropol,Battle of Alexandropol,side_a,First Republic of Armenia Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12683086,Battle of Ballinalee,Battle of Ballinalee,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44392109,Battle of Chornobyl,Battle of Chornobyl,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38997709,Battle of Fengwudong,Battle of Fengwudong,side_a,War flag of the Imperial Japanese Army.svg Yasukawa Jiro War flag of the Imperial Japanese Army.svg Nihimi Jiro,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46470980,Battle of Kanlı Geçit,Battle of Kanlı Geçit,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47886617,Battle of Posolskeya,Battle of Posolskeya,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1557605,Battle of Qingshanli,Battle of Qingshanli,side_a,War flag of the Imperial Japanese Army.svg Tomotake Takashima War flag of the Imperial Japanese Army.svg Masahiko Azuma War flag of the Imperial Japanese Army.svg Naoaki Isobayashi War flag of the Imperial Japanese Army.svg Masuzō Kimura,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_35514987,Battle of Tel Hai,Battle of Tel Hai,side_b,כאמל חוסיין אפנדי,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25750099,Ruhr uprising,Ruhr uprising,side_b,Socialist red flag.svg Workers' councils,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_80099147,Battle of Yurchi,Battle of Yurchi,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_81470033,Siege of Khiva (1922),Siege of Khiva (1922),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_31707589,Adwan Rebellion,Adwan Rebellion,side_a,Flag of the Emirate of Transjordan.svg Sultan Adwan Flag of the Emirate of Transjordan.svg Majed Adwan Flag of the Emirate of Transjordan.svg Sayil al-Shahwān,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_61783913,Alizai rebellion of 1923,Alizai rebellion of 1923,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_42460256,Battle of La Paz Centro,Battle of La Paz Centro,side_b,"23px unknown (possibly Francisco Sequeira ""General Cabulla"")",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46752610,Battle of Sapotillal,Battle of Sapotillal,side_b,Nicaragua Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32247569,Battle of La Flor,Battle of La Flor,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_42441401,Battle of Achuapa,Battle of Achuapa,side_b,23px Miguel Angel Ortez,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27806991,Sino-Tibetan War of 1930–1932,Sino-Tibetan War of 1930–1932,side_b,Tibet 13th Dalai Lama,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_13922160,Yên Bái mutiny,Yên Bái mutiny,side_b,Flag of Colonial Annam.svg Resident Massimi Flag of Colonial Annam.svg Commandant Le Tacon Flag of Colonial Annam.svg Chief Louis Marty Flag of Colonial Annam.svg Governor Vi Văn Định,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62079593,Najran conflict,Najran conflict,side_a,Kingdom of Yemen Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62079593,Najran conflict,Najran conflict,side_b,Flag of the Kingdom of Hejaz and Nejd.svg Khalid bin Luwai,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3620384,Resistance at Nenjiang Bridge,Resistance at Nenjiang Bridge,side_a,22x20px|border M.G. Shogo Hasebe,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27358770,Encirclement campaign against the Hunan–Western Hubei Soviet,Encirclement campaign against the Hunan–Western Hubei Soviet,side_a,Flag of the Republic of China Army.svg Chu Yun-chuan Flag of the Republic of China Army.svg Chen Chu-chen,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46604724,Battle of Stockton,Battle of Stockton,side_a,Flag of the British Union of Fascists (original).svg Michael Jordan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46604724,Battle of Stockton,Battle of Stockton,side_b,Socialist red flag.svg George Short,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36599319,Battle of Khalkhyn Temple,Battle of Khalkhyn Temple,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_49249646,1936 Portuguese naval revolt,1936 Portuguese naval revolt,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_7082829,Battle of Monte Pelado,Battle of Monte Pelado,side_a,it it,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32573986,Siege of Santuario de Nuestra Señora de la Cabeza,Siege of Santuario de Nuestra Señora de la Cabeza,side_a,Flag_of_the_Second_Spanish_Republic_(military).svg Lt. Col. Carlos García Vallejo Flag_of_the_Second_Spanish_Republic_(military).svg Maj. Pedro Martínez Cartón,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32573986,Siege of Santuario de Nuestra Señora de la Cabeza,Siege of Santuario de Nuestra Señora de la Cabeza,side_b,Monogram_of_the_Spanish_Civil_Guard_(Variant).svg Cpt. Santiago Cortés Monogram_of_the_Spanish_Civil_Guard_(Variant).svg Lt. Francisco Ruano Beltrán,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32579760,Battle of Albarracín,Battle of Albarracín,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4588574,Battle of Cape Cherchell,Battle of Cape Cherchell,side_b,22px Manuel Vierna Belando,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78341983,Battle of Jianqiao,Battle of Jianqiao,side_a,22px|border|link= Imperial Japanese Navy land forces Shinichi Nitani 22px|border|link= Imperial Japanese Navy land forces Asano Ibun,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78341983,Battle of Jianqiao,Battle of Jianqiao,side_b,Republic of China Air Forces Flag (1937).svg Gao Zhihang Republic of China Air Forces Flag (1937).svg Le Yiqin Republic of China Air Forces Flag (1937).svg Li Guidan Republic of China Air Forces Flag (1937).svg Huang Guanghan Republic of China Air Forces Flag (1937).svg Mao Yingchu,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_44819425,Battle of Pochonbo,Battle of Pochonbo,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2658450,Defense of Sihang Warehouse,Defense of Sihang Warehouse,side_b,War flag of the Imperial Japanese Army.svg Susumu Fujita Naval Ensign of Japan.svg Okochi Denshichi Naval Ensign of Japan.svg Haji Kitaro,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_72919300,Battle of Beersheba (1938),Battle of Beersheba (1938),side_a,"Palestinian flag 1938.svg Abd Al-Halim Al-Julani (""Shalaf"") (Military commander of the Hebron)",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_72919300,Battle of Beersheba (1938),Battle of Beersheba (1938),side_b,Mandatory Palestine Unknown British police chief,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32580614,Battle of Caspe,Battle of Caspe,side_a,?,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32580617,Battle of Gandesa,Battle of Gandesa,side_b,Nationalist Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2535899,Battle of Danzig Bay,Battle of Danzig Bay,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_10595896,Battle of Przemyśl (1939),Battle of Przemyśl (1939),side_a,Nazi Germany Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_294088,Battle of Tolvajärvi,Battle of Tolvajärvi,side_b,"Soviet Union Беляев, Николай Иванович (генерал-майор)",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_43930336,Raid on Fraustadt,Raid on Fraustadt,side_b,Nazi Germany Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_64792098,Battle of Kuhmo,Battle of Kuhmo,side_b,54th Soviet Rifle Division,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1615962,Battle of Midtskogen,Battle of Midtskogen,side_b,War Ensign of Germany (1938–1945).svg no,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_9870960,Battle of Saumur (1940),Battle of Saumur (1940),side_a,French Third Republic fr,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4150165,Battle of Vinjesvingen,Battle of Vinjesvingen,side_b,?,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
