rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
365,60.44330651060718,solid,acmd_b318ad730962,Taira no Tomomori,https://en.wikipedia.org/wiki/Taira_no_Tomomori,medieval,7,6,0,0,1,5,0.7142857142857143,0.39999999999999997,89.06364301389905,28.34674469641551,36.75932699341624,58.339429407461594,19.01975128017557,55.15727871250914,5,0.05511811023622047,battle_dominant,
366,60.39758595464521,solid,acmd_0a8ab4d7fc0e,Oda Nobunaga,https://en.wikipedia.org/wiki/Oda_Nobunaga,early_modern,10,10,0,0,0,6,0.6,0.3052199028519037,77.02999268471105,17.081199707388443,84.38185808339429,83.39429407461594,4.974396488661302,25.566934893928313,25,0.0,battle_dominant,
367,60.388929529383084,solid,acmd_8db7c87210fe,Manuel I Komnenos,https://en.wikipedia.org/wiki/Manuel_I_Komnenos,medieval,7,4,0,0,3,5,0.7142857142857143,0.20287582836485774,60.64374542794441,51.45086564252622,91.88002926115581,38.441843452816386,53.950256035113384,48.64667154352597,32,0.20792079207920788,mixed_profile,
368,60.385271884906125,solid,acmd_5343a1e0e83d,Jean Poton de Xaintrailles,https://en.wikipedia.org/wiki/Jean_Poton_de_Xaintrailles,medieval,5,3,0,1,1,4,0.8,0.35555555555555557,84.27212874908558,42.63594245306023,44.40380395025604,13.569861009509875,47.76883686905633,76.29846378931968,7,0.23076923076923078,mixed_profile,
369,60.31911241160693,solid,acmd_3e10f31590e9,Qibi Heli,https://en.wikipedia.org/wiki/Qibi_Heli,medieval,7,1,0,4,2,5,0.7142857142857143,0.33452671140235596,79.95610826627652,65.74006339917094,47.25676664228237,13.569861009509875,88.25896122896854,67.37381126554499,8,0.7435897435897436,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
370,60.314923189465986,solid,acmd_7517799969f7,Wei Lihuang,https://en.wikipedia.org/wiki/Wei_Lihuang,world_wars,12,5,2,4,1,11,0.9166666666666666,-0.019526364601071367,35.918068763716164,93.89173372348206,54.974396488661306,80.02926115581566,94.40380395025603,86.50329188002927,11,0.453551912568306,mixed_profile,
371,60.28261399658619,solid,acmd_737dc9f285ed,Louis XII,https://en.wikipedia.org/wiki/Louis_XII,medieval,9,5,0,0,4,6,0.6666666666666666,0.1116879906014818,51.572787125091445,64.20385271884906,78.63935625457205,59.98536942209217,65.94732991953181,62.07022677395757,21,0.21874999999999997,mixed_profile,
372,60.207388441843456,solid,acmd_36cb0389d55e,Emperor Meiji,https://en.wikipedia.org/wiki/Emperor_Meiji,long_nineteenth_century,8,4,0,0,4,5,0.625,0.4,90.49012435991222,47.76883686905634,3.2553035844915876,45.574250182882224,65.94732991953181,23.2626188734455,0,0.25925925925925924,mixed_profile,
373,60.169348939283104,solid,acmd_453e97770afc,Frank Jack Fletcher,https://en.wikipedia.org/wiki/Frank_Jack_Fletcher,world_wars,6,3,0,3,0,5,0.8333333333333334,0.4,90.49012435991222,47.76883686905634,3.2553035844915876,28.200438917337234,72.64081931236284,55.70592538405267,0,0.3548387096774194,mixed_profile,
374,60.14686052182394,solid,acmd_644ee6c4b401,Chu Huy Mân,https://en.wikipedia.org/wiki/Chu_Huy_M%C3%A2n,cold_war,10,4,3,3,0,3,0.3,0.3,72.53108997805413,50.82906608144356,52.23116313094367,69.53182150694953,91.25822970007316,6.108266276517922,10,0.4576271186440678,mixed_profile,sparse_higher_level_evidence
375,60.059619604974415,solid,acmd_2d6c415bdac7,Coenus,https://en.wikipedia.org/wiki/Coenus_(general),ancient,5,3,0,1,1,4,0.8,0.3555555555555555,82.55303584491588,45.86686174103877,49.8902706656913,13.569861009509875,47.76883686905633,50.76810534016094,9,0.23076923076923078,mixed_profile,
376,60.04437941965373,solid,acmd_94102c51a631,Walter Model,https://en.wikipedia.org/wiki/Walter_Model,world_wars,25,9,13,2,1,18,0.72,0.11274183813004245,51.792245793708844,77.45671787368934,24.433065106071687,95.97659107534747,99.70738844184345,50.036576444769565,3,0.5048143053645117,operation_heavy,higher_level_dependent
377,59.985413313825894,qualified,acmd_f929a0740177,Murad III,https://en.wikipedia.org/wiki/Murad_III,early_modern,6,1,0,1,4,4,0.6666666666666666,0.23752726126432888,65.54498902706656,78.49305047549377,98.93928310168252,2.377468910021946,77.39575713240673,7.132406730065838,62,0.6610169491525423,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
378,59.96891002194588,qualified,acmd_31cab2672904,José Solchaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Solchaga,world_wars,6,3,3,0,0,5,0.8333333333333334,0.4000000000000001,91.73372348207755,28.34674469641551,9.985369422092173,35.84491587417703,78.49305047549379,80.6876371616679,1,0.4,operation_heavy,
379,59.966227749329434,qualified,acmd_237188132e8c,John R. Hodge,https://en.wikipedia.org/wiki/John_R._Hodge,world_wars,5,4,0,1,0,5,1.0,0.4,90.49012435991222,42.514020970495004,17.227505486466715,26.481346013167524,29.37088514996342,93.70885149963424,2,0.1208791208791209,battle_dominant,
380,59.868812484759815,qualified,acmd_c08bdce80b9f,Christian IV of Denmark,https://en.wikipedia.org/wiki/Christian_IV_of_Denmark,early_modern,8,4,0,0,4,3,0.375,0.1956263116031663,60.131675201170445,51.45086564252622,92.39209948792977,45.574250182882224,65.94732991953181,3.6576444769568397,33,0.25925925925925924,mixed_profile,
381,59.837966349670815,qualified,acmd_9ce46e99a9d0,Antonio José de Sucre,https://en.wikipedia.org/wiki/Antonio_Jos%C3%A9_de_Sucre,long_nineteenth_century,9,4,0,0,5,3,0.3333333333333333,0.2455789391116317,66.75201170446232,67.88588149231894,44.40380395025604,49.92684711046086,74.32333577176298,2.7432333577176298,7,0.30434782608695654,war_campaign_heavy,
382,59.79358693001707,qualified,acmd_4d146ff5aeca,Nogi Maresuke,https://en.wikipedia.org/wiki/Nogi_Maresuke,long_nineteenth_century,5,3,0,0,2,4,0.8,0.3555555555555555,82.55303584491588,42.514020970495004,52.23116313094367,9.8390636430139,37.85662033650329,76.29846378931968,10,0.18918918918918917,mixed_profile,
383,59.7657888319922,qualified,acmd_b629dbab23fa,John,https://en.wikipedia.org/wiki/John_(nephew_of_Vitalian),medieval,6,5,0,0,1,6,1.0,0.3086503557437468,77.3226042428676,31.577663984394054,63.09436722750549,43.01389904901244,19.01975128017557,93.70885149963424,14,0.06542056074766354,battle_dominant,
384,59.703365032918796,qualified,acmd_de54e69c4671,Trajan,https://en.wikipedia.org/wiki/Trajan,ancient,10,3,0,1,6,8,0.8,0.20513392510955805,61.15581565471836,56.80321872713972,57.900512070226775,41.038771031455745,83.02852962692026,76.29846378931968,12,0.43396226415094336,war_campaign_heavy,
385,59.69446476469154,qualified,acmd_35009a64727c,Charles VII of France,https://en.wikipedia.org/wiki/Charles_VII_of_France,medieval,8,4,0,0,4,4,0.5,0.23174223611686987,64.74030724213607,42.514020970495004,78.63935625457205,45.574250182882224,65.94732991953181,43.708851499634235,21,0.25925925925925924,mixed_profile,
386,59.6325286515484,qualified,acmd_afc35b7cdb25,Ralph Abercromby,https://en.wikipedia.org/wiki/Ralph_Abercromby,revolutionary_napoleonic,11,8,0,0,3,9,0.8181818181818182,0.2207317930496215,62.91148500365764,51.45086564252622,44.40380395025604,79.70007315288954,53.950256035113384,79.11485003657644,7,0.11602209944751378,battle_dominant,
387,59.6067349426969,qualified,acmd_9ff2362a4610,Mahmud II,https://en.wikipedia.org/wiki/Mahmud_II,long_nineteenth_century,12,2,0,1,9,6,0.5,0.1754241379806825,57.644476956839796,91.63618629602536,63.09436722750549,48.82955376737381,92.61155815654718,15.471836137527431,14,0.6491228070175438,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
388,59.58071202145819,qualified,acmd_a040dc560768,Lord Mountbatten,https://en.wikipedia.org/wiki/Lord_Mountbatten,world_wars,8,1,2,3,2,5,0.625,0.1393493926254384,53.40160936356986,90.07559131919044,76.55449890270665,33.430870519385515,93.81858083394295,56.51060716898317,20,0.797979797979798,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
389,59.51633747866375,qualified,acmd_2f7f59ab7114,Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,world_wars,20,15,4,1,0,10,0.5,0.13830419334457986,53.32845647403073,73.56742257985859,36.75932699341624,95.61082662765179,86.72275054864667,13.167520117044623,5,0.15134370579915135,battle_dominant,
390,59.485979029504996,qualified,acmd_492f2027da9b,Gaius Marius,https://en.wikipedia.org/wiki/Gaius_Marius,ancient,9,6,0,0,3,9,1.0,0.24834358139673884,67.22750548646673,42.514020970495004,47.25676664228237,66.56912948061449,53.950256035113384,93.70885149963424,8,0.14893617021276592,mixed_profile,
391,59.393928310168256,qualified,acmd_b3185ee2fd63,Yakov Kulnev,https://en.wikipedia.org/wiki/Yakov_Kulnev,revolutionary_napoleonic,7,6,0,0,1,7,1.0,0.2557180674683911,68.03218727139722,36.53986832479883,71.6532553035845,58.339429407461594,19.01975128017557,93.70885149963424,18,0.05511811023622047,battle_dominant,
392,59.35693733235796,qualified,acmd_99caa8adbe33,Alexander Patch,https://en.wikipedia.org/wiki/Alexander_Patch,world_wars,6,1,3,2,0,4,0.6666666666666666,0.35555555555555557,84.27212874908558,62.058034625701055,24.433065106071687,25.457205559619606,91.51426481346013,62.07022677395757,3,0.7777777777777778,operation_heavy,higher_level_dependent | thin_battle_anchor
393,59.34789685442574,qualified,acmd_78c4377aaa66,Lin Biao,https://en.wikipedia.org/wiki/Lin_Biao,cold_war,14,5,3,6,0,5,0.35714285714285715,0.10972633457022728,51.133869787856625,78.49305047549377,60.60716898317483,85.66203365032918,97.95171909290417,5.70592538405267,13,0.5327102803738317,mixed_profile,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence
394,59.29200195074373,qualified,acmd_cf1a3897c47f,"Henry of Grosmont, Duke of Lancaster",https://en.wikipedia.org/wiki/Henry_of_Grosmont%2C_Duke_of_Lancaster,medieval,7,3,0,1,3,6,0.8571428571428571,0.2204962831824212,62.838332114118515,62.058034625701055,54.974396488661306,27.65179224579371,71.17776152158011,83.02852962692026,11,0.3478260869565218,war_campaign_heavy,
395,59.282735918068774,qualified,acmd_ad3a0af04cc1,Ulrich Friedrich Woldemar von Löwendal,https://en.wikipedia.org/wiki/Ulrich_Friedrich_Woldemar_von_L%C3%B6wendal,early_modern,6,5,0,0,1,5,0.8333333333333334,0.4,90.49012435991222,36.53986832479883,17.227505486466715,43.01389904901244,19.01975128017557,80.6876371616679,2,0.06542056074766354,battle_dominant,
396,59.268958790538896,qualified,acmd_d78906672e99,Selim I,https://en.wikipedia.org/wiki/Selim_I,early_modern,12,7,0,0,5,8,0.6666666666666666,0.15588435545716267,55.37673738112655,73.39673250426726,40.89246525237747,77.76152158010241,74.32333577176298,32.51645940014631,6,0.2,mixed_profile,
397,59.236527676176536,qualified,acmd_d6cece94eee1,Pablo Morillo,https://en.wikipedia.org/wiki/Pablo_Morillo,revolutionary_napoleonic,7,5,0,0,2,4,0.5714285714285714,0.24441564763390092,66.49597659107535,64.20385271884906,52.23116313094367,48.82955376737381,37.85662033650329,37.088514996342354,10,0.12280701754385964,battle_dominant,
398,59.23396732504268,qualified,acmd_e012d1e4562d,George Washington,https://en.wikipedia.org/wiki/George_Washington,early_modern,24,16,0,2,6,17,0.7083333333333334,-0.12166415677295778,25.603511338697878,88.49061204584247,86.64959765910754,96.34235552304315,85.36942209217264,56.51060716898317,27,0.13396481732070364,mixed_profile,
399,59.19397707876128,qualified,acmd_ed73f6cea326,Harald Hardrada,https://en.wikipedia.org/wiki/Harald_Hardrada,medieval,9,8,0,0,1,4,0.4444444444444444,0.1697082403791921,57.13240673006583,51.45086564252622,94.25749817117776,75.96927578639357,19.01975128017557,7.937088514996342,36,0.041916167664670656,battle_dominant,
400,59.185320653499154,qualified,acmd_b6ab8ea34149,Shurahbil ibn Hasana,https://en.wikipedia.org/wiki/Shurahbil_ibn_Hasana,medieval,6,5,0,0,1,5,0.8333333333333334,0.39999999999999997,89.06364301389905,31.577663984394054,31.346013167520116,43.01389904901244,19.01975128017557,66.16678858814923,4,0.06542056074766354,battle_dominant,
401,59.118751524018535,qualified,acmd_56d0b740a762,Sigismund III Vasa,https://en.wikipedia.org/wiki/Sigismund_III_Vasa,early_modern,11,4,0,0,7,6,0.5454545454545454,0.09917968931227462,49.231894659839064,56.961716654474515,87.71031455742502,60.35113386978785,84.85735186539868,32.22384784198976,28,0.3798449612403101,war_campaign_heavy,
402,59.10009753718605,qualified,acmd_fc235cc140ee,Quintus Caecilius Metellus Macedonicus,https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Macedonicus,ancient,5,2,0,0,3,5,1.0,0.4,90.49012435991222,42.514020970495004,17.227505486466715,3.0724213606437454,53.950256035113384,93.70885149963424,2,0.34426229508196715,war_campaign_heavy,
403,59.040112167763965,qualified,acmd_8878bf9b1e9e,Ivan Zolotarenko,https://en.wikipedia.org/wiki/Ivan_Zolotarenko,early_modern,5,4,0,1,0,4,0.8,0.3555555555555555,82.55303584491588,42.514020970495004,44.40380395025604,26.481346013167524,29.37088514996342,57.93708851499634,7,0.1208791208791209,battle_dominant,
404,58.95306022921238,qualified,acmd_bed603e04141,Takeo Takagi,https://en.wikipedia.org/wiki/Takeo_Takagi,world_wars,7,5,0,2,0,6,0.8571428571428571,0.3792331156100087,87.71031455742502,42.514020970495004,3.2553035844915876,50.54864667154353,44.952450621799564,68.50768105340161,0,0.14163090128755365,battle_dominant,
405,58.90221897098269,qualified,acmd_c1b4b701490c,Fukushima Masanori,https://en.wikipedia.org/wiki/Fukushima_Masanori,early_modern,6,5,0,1,0,3,0.5,0.30000000000000004,74.68910021945867,31.577663984394054,80.3218727139722,47.03730797366496,29.37088514996342,11.558156547183614,22,0.09909909909909911,battle_dominant,
406,58.89648866130213,qualified,acmd_73c19b35a1d2,Cornplanter,https://en.wikipedia.org/wiki/Cornplanter,early_modern,7,5,0,1,1,6,0.8571428571428571,0.1780767870312368,58.449158741770304,56.80321872713972,69.89758595464521,51.42648134601316,47.76883686905633,68.50768105340161,17,0.15254237288135591,battle_dominant,
407,58.878444281882466,qualified,acmd_db122e03fe49,Toyotomi Hideyoshi,https://en.wikipedia.org/wiki/Toyotomi_Hideyoshi,early_modern,16,15,0,1,0,10,0.625,0.2149404305620804,62.10680321872714,31.577663984394054,81.8215069495245,94.00146305779077,29.37088514996342,29.480614484272127,23,0.03536977491961415,battle_dominant,
408,58.8730797366496,qualified,acmd_21427997b287,Bohdan Khmelnytsky,https://en.wikipedia.org/wiki/Bohdan_Khmelnytsky,early_modern,15,13,0,1,1,5,0.3333333333333333,-0.049710521231514204,33.06510607168983,84.67446964155084,98.93928310168252,92.61155815654718,47.76883686905633,2.267739575713241,163,0.06474820143884892,battle_dominant,
409,58.862228724701296,qualified,acmd_287d9f6db9b3,Markian Popov,https://en.wikipedia.org/wiki/Markian_Popov,world_wars,10,4,5,0,1,8,0.8,0.25046769024009136,67.30065837600586,50.82906608144356,24.433065106071687,69.53182150694953,91.25822970007316,57.93708851499634,3,0.4576271186440678,operation_heavy,
410,58.854181906851984,qualified,acmd_a73201ef4ad8,Wesley Merritt,https://en.wikipedia.org/wiki/Wesley_Merritt,long_nineteenth_century,7,4,0,0,3,4,0.5714285714285714,0.19050148896487104,59.54645208485735,51.45086564252622,92.8310168251646,38.441843452816386,53.950256035113384,19.056327724945135,34,0.20792079207920788,mixed_profile,
411,58.81126554498903,qualified,acmd_0af142e28fe0,Harry Chauvel,https://en.wikipedia.org/wiki/Harry_Chauvel,world_wars,18,17,0,1,0,12,0.6666666666666666,0.3517834403014604,81.7117776152158,28.34674469641551,24.433065106071687,95.42794440380395,29.37088514996342,35.040234089246525,3,0.03133903133903134,battle_dominant,
412,58.65618141916606,qualified,acmd_cab620f98653,Stefan Lazarević,https://en.wikipedia.org/wiki/Stefan_Lazarevi%C4%87,medieval,8,7,0,0,1,5,0.625,0.2237073528657624,63.350402340892465,47.76883686905634,74.10387710314558,68.69056327724945,19.01975128017557,36.72275054864667,19,0.047619047619047616,battle_dominant,
413,58.65537673738112,qualified,acmd_1da7701a9822,Lê Trọng Tấn,https://en.wikipedia.org/wiki/L%C3%AA_Tr%E1%BB%8Dng_T%E1%BA%A5n,cold_war,12,4,3,1,4,5,0.4166666666666667,0.08426535953946343,47.40307242136064,71.14118507681053,83.17483540599854,72.86027798098024,93.81858083394295,19.787856620336502,24,0.4968553459119497,mixed_profile,sparse_higher_level_evidence
414,58.64045354791514,qualified,acmd_c945cb3a07c6,Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,medieval,8,7,0,0,1,4,0.5,0.35555555555555557,84.27212874908558,36.53986832479883,31.346013167520116,68.69056327724945,19.01975128017557,17.446964155084128,4,0.047619047619047616,battle_dominant,
415,58.57355766886126,qualified,acmd_9b87db50df7d,Qianlong Emperor,https://en.wikipedia.org/wiki/Qianlong_Emperor,early_modern,8,1,0,2,5,5,0.625,0.22788449142373604,64.0087783467447,68.23945379175812,96.12289685442576,12.76517922457937,88.0760790051207,5.888807607900512,41,0.7402597402597403,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
416,58.53060229212387,qualified,acmd_f59a940cb08c,Abbas Mirza,https://en.wikipedia.org/wiki/Abbas_Mirza,revolutionary_napoleonic,9,5,0,0,4,7,0.7777777777777778,0.16912273143056933,56.98610095098756,67.34942696903194,47.25676664228237,59.98536942209217,65.94732991953181,59.32699341623994,8,0.21874999999999997,mixed_profile,
417,58.45708363813704,qualified,acmd_5c6db4353382,Selim I Giray,https://en.wikipedia.org/wiki/Selim_I_Giray,early_modern,11,6,0,1,4,8,0.7272727272727273,-0.10605553401535563,27.066569129480616,88.49061204584247,98.93928310168252,72.86027798098024,77.39575713240673,45.208485735186535,203,0.24528301886792453,mixed_profile,
418,58.42050719336748,qualified,acmd_b30829532def,Oku Yasukata,https://en.wikipedia.org/wiki/Oku_Yasukata,long_nineteenth_century,8,6,0,0,2,5,0.625,0.4,90.49012435991222,31.577663984394054,9.985369422092173,62.6188734455011,37.85662033650329,33.83321141185077,1,0.1044776119402985,battle_dominant,
419,58.40526700804682,qualified,acmd_b4af9d74ba95,Seishirō Itagaki,https://en.wikipedia.org/wiki/Seishir%C5%8D_Itagaki,world_wars,7,5,2,0,0,6,0.8571428571428571,0.2785570561861845,70.08046817849305,36.53986832479883,47.25676664228237,55.85223116313094,59.43672275054864,83.02852962692026,8,0.19354838709677422,battle_dominant,
420,58.401975128017554,qualified,acmd_b96232782a02,"Leopold I, Prince of Anhalt-Dessau",https://en.wikipedia.org/wiki/Leopold_I%2C_Prince_of_Anhalt-Dessau,early_modern,9,5,0,0,4,7,0.7777777777777778,0.06441050441087005,45.208485735186535,53.95025603511339,96.30577907827359,59.58302852962692,65.94732991953181,72.6773957571324,42,0.21875,mixed_profile,
421,58.38551572787125,qualified,acmd_20f3fc1da7f6,Philippe Pétain,https://en.wikipedia.org/wiki/Philippe_P%C3%A9tain,world_wars,10,7,2,0,1,6,0.6,0.17198011477155742,57.205559619604976,56.80321872713972,52.23116313094367,78.38332114118508,77.39575713240673,24.140453547915143,10,0.2178770949720671,battle_dominant,
422,58.382955376737385,qualified,acmd_d3e6a6ce6201,Stanley Savige,https://en.wikipedia.org/wiki/Stanley_Savige,world_wars,5,2,0,3,0,5,1.0,0.4,90.49012435991222,36.53986832479883,9.985369422092173,7.498171177761521,72.64081931236284,93.70885149963424,1,0.4520547945205479,war_campaign_heavy,
423,58.37283589368447,qualified,acmd_9ff2a49c101f,Gonzalo Fernández de Córdoba,https://en.wikipedia.org/wiki/Gonzalo_Fern%C3%A1ndez_de_C%C3%B3rdoba,medieval,8,5,0,0,3,7,0.875,0.20509221541919637,60.93635698610095,58.949036820287745,47.25676664228237,54.46232626188734,53.950256035113384,84.74762253108999,8,0.17355371900826444,mixed_profile,
424,58.314923189466,qualified,acmd_9a8f4600cdd1,Rafael García Valiño,https://en.wikipedia.org/wiki/Rafael_Garc%C3%ADa_Vali%C3%B1o,world_wars,6,4,2,0,0,5,0.8333333333333334,0.4000000000000001,91.73372348207755,26.847110460863206,17.227505486466715,31.894659839063642,44.40380395025604,80.6876371616679,2,0.16666666666666669,mixed_profile,
425,58.29163618629603,qualified,acmd_9d95d9a75090,Shuja-ud-Daula,https://en.wikipedia.org/wiki/Shuja-ud-Daula,early_modern,6,3,0,1,2,4,0.6666666666666666,0.15864101462550437,55.669348939283104,62.058034625701055,85.58888076079005,18.25164594001463,61.37527432333577,62.07022677395757,26,0.29411764705882354,mixed_profile,
426,58.23006583760058,qualified,acmd_317a8614d091,Mikhail Miloradovich,https://en.wikipedia.org/wiki/Mikhail_Miloradovich,revolutionary_napoleonic,14,12,0,0,2,11,0.7857142857142857,0.13982813979811046,53.474762253109,53.95025603511339,63.09436722750549,90.67300658376006,37.85662033650329,64.33796634967082,14,0.05511811023622047,battle_dominant,
427,58.11143623506462,qualified,acmd_72693bc552ea,Fevzi Çakmak,https://en.wikipedia.org/wiki/Fevzi_%C3%87akmak,world_wars,15,9,0,1,5,5,0.3333333333333333,0.12277913698020655,52.37746891002194,70.05608388198,44.40380395025604,87.34455010972934,83.02852962692026,3.840526700804682,7,0.20353982300884954,mixed_profile,
428,57.986344793952696,qualified,acmd_17270e735afb,Sigbert Heister,https://en.wikipedia.org/wiki/Sigbert_Heister,early_modern,5,4,0,0,1,3,0.6,0.30000000000000004,74.68910021945867,42.514020970495004,74.10387710314558,21.799561082662766,19.01975128017557,35.918068763716164,19,0.08045977011494253,battle_dominant,
429,57.911850768105346,qualified,acmd_d5d8a96163d2,Ismail Khan,https://en.wikipedia.org/wiki/Ismail_Khan,contemporary,6,2,1,0,3,4,0.6666666666666666,0.07373937998435813,46.45208485735186,78.49305047549377,96.30577907827359,12.76517922457937,76.07900512070228,25.566934893928313,42,0.48051948051948057,war_campaign_heavy,
430,57.889904901243604,qualified,acmd_7f9209730cd0,Andrew Jackson,https://en.wikipedia.org/wiki/Andrew_Jackson,revolutionary_napoleonic,8,5,0,0,3,5,0.625,0.27537533055914665,69.71470373079737,67.88588149231894,17.227505486466715,54.46232626188734,53.950256035113384,41.84345281638625,2,0.17355371900826444,mixed_profile,
431,57.88527188490612,qualified,acmd_d9f30b157330,Władysław IV Vasa,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_IV_Vasa,early_modern,10,6,0,0,4,5,0.5,0.09361798800962508,48.20775420629115,55.76688612533528,89.86832479882956,69.82443306510608,65.94732991953181,15.471836137527431,30,0.18918918918918917,mixed_profile,
432,57.87820043891734,qualified,acmd_2d85610c0fbd,Louis-François de Boufflers,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois_de_Boufflers,early_modern,11,9,0,0,2,5,0.45454545454545453,0.22776891279136857,63.862472567666416,36.53986832479883,71.6532553035845,82.62618873445501,37.85662033650329,13.752743233357718,18,0.07216494845360825,battle_dominant,
433,57.873811265544994,qualified,acmd_fa0a0ce66f20,Heraclius II of Georgia,https://en.wikipedia.org/wiki/Heraclius_II_of_Georgia,early_modern,8,5,0,1,2,4,0.5,-0.013017974466887391,36.72275054864667,84.67446964155084,97.62253108997805,56.2545720555962,61.37527432333577,11.558156547183614,57,0.2,mixed_profile,
434,57.86959278224823,qualified,acmd_226ab5992ba1,Ghiath Dalla,https://en.wikipedia.org/wiki/Ghiath_Dalla,contemporary,7,1,6,0,0,3,0.42857142857142855,0.3266288329172449,79.15142648134601,51.45086564252622,40.89246525237747,50.32918800292612,96.15947329919533,1.4264813460131676,6,0.8275862068965517,operation_heavy,higher_level_dependent | sparse_higher_level_evidence | thin_battle_anchor
435,57.84589124603756,qualified,acmd_f82474e58fa8,Constantine V,https://en.wikipedia.org/wiki/Constantine_V,medieval,6,5,0,0,1,5,0.8333333333333334,0.23004422886499074,64.30138990490124,31.577663984394054,92.8310168251646,43.01389904901244,19.01975128017557,80.6876371616679,34,0.06542056074766354,battle_dominant,
436,57.7056035113387,qualified,acmd_aa4469c97921,Phạm Văn Đồng,https://en.wikipedia.org/wiki/Ph%E1%BA%A1m_V%C4%83n_%C4%90%E1%BB%93ng,cold_war,7,0,0,0,7,3,0.42857142857142855,0.3,72.53108997805413,56.62033650329189,89.86832479882956,1.3167520117044622,84.85735186539868,1.4264813460131676,30,1.0,war_campaign_heavy,higher_level_dependent | sparse_higher_level_evidence | thin_battle_anchor
437,57.682150694952455,qualified,acmd_1913cb809197,John II Casimir Vasa,https://en.wikipedia.org/wiki/John_II_Casimir_Vasa,early_modern,13,10,0,1,2,9,0.6923076923076923,0.047440528306064204,42.64813460131675,71.25091441111924,67.7029992684711,87.05193855157279,61.37527432333577,42.42867593269934,16,0.1111111111111111,battle_dominant,
438,57.62948061448427,qualified,acmd_0baf2da26c71,Louis XI,https://en.wikipedia.org/wiki/Louis_XI,medieval,8,3,0,0,5,3,0.375,0.2069694119744957,61.44842721287491,47.76883686905634,81.8215069495245,27.286027798098022,69.93416239941477,30.651060716898314,23,0.3442622950819672,war_campaign_heavy,
439,57.60925140209705,qualified,acmd_01a27cfe9d7f,Nikolai Baratov,https://en.wikipedia.org/wiki/Nikolai_Baratov,world_wars,5,1,2,0,2,5,1.0,0.3402269990592054,80.46817849305047,73.23823457693247,17.227505486466715,4.462326261887344,83.02852962692026,93.70885149963424,2,0.6969696969696969,operation_heavy,higher_level_dependent | thin_battle_anchor
440,57.508534503779565,qualified,acmd_5386326f6bd7,"Johann Tserclaes, Count of Tilly",https://en.wikipedia.org/wiki/Johann_Tserclaes%2C_Count_of_Tilly,early_modern,13,11,0,1,1,9,0.6923076923076923,0.15946889818261248,55.81565471836137,50.82906608144356,57.900512070226775,88.51499634235552,47.76883686905633,45.574250182882224,12,0.07563025210084033,battle_dominant,
441,57.48500365764447,qualified,acmd_de4001a3903d,Bıyıklı Mehmed Pasha,https://en.wikipedia.org/wiki/B%C4%B1y%C4%B1kl%C4%B1_Mehmed_Pasha,early_modern,6,3,0,0,3,4,0.6666666666666666,0.35555555555555557,84.27212874908558,47.76883686905634,24.433065106071687,15.76444769568398,53.950256035113384,38.258961228968545,3,0.25925925925925924,mixed_profile,
442,57.47220190197513,qualified,acmd_d134df722824,Amédée Courbet,https://en.wikipedia.org/wiki/Am%C3%A9d%C3%A9e_Courbet,long_nineteenth_century,7,3,0,3,1,4,0.5714285714285714,0.35555555555555557,84.27212874908558,45.86686174103877,17.227505486466715,25.3474762253109,68.65398683247989,28.456474030724216,2,0.3258426966292135,war_campaign_heavy,
443,57.44611070470618,qualified,acmd_e91bd76a2779,François Joseph Paul de Grasse,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Joseph_Paul_de_Grasse,early_modern,7,5,0,1,1,6,0.8571428571428571,0.276344042398587,69.93416239941477,65.74006339917094,9.985369422092173,51.42648134601316,47.76883686905633,83.02852962692026,1,0.15254237288135591,battle_dominant,
444,57.43745427944404,qualified,acmd_aad8438406d5,Francisco Pizarro,https://en.wikipedia.org/wiki/Francisco_Pizarro,early_modern,5,5,0,0,0,5,1.0,0.3831441274476649,88.00292611558157,15.581565471836138,47.25676664228237,35.84491587417703,4.974396488661302,93.70885149963424,8,0.0,battle_dominant,
445,57.39929285540112,qualified,acmd_7ea89d038f6c,Andrés de Santa Cruz,https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Santa_Cruz,long_nineteenth_century,8,4,0,0,4,3,0.375,0.160001937573184,56.035113386978786,64.20385271884906,69.89758595464521,45.574250182882224,65.94732991953181,8.595464520848575,17,0.25925925925925924,mixed_profile,
