model_name,slice_name,rank,display_name,primary_era_bucket,score_normalized
battle_only_baseline,top_100,47,Jan Karol Chodkiewicz,early_modern,95.97560975609755
battle_only_baseline,top_100,48,Matvei Platov,revolutionary_napoleonic,95.93126385809312
battle_only_baseline,top_100,49,Friedrich Wilhelm Freiherr von Bülow,revolutionary_napoleonic,95.79822616407984
battle_only_baseline,top_100,50,Robert Clive,early_modern,95.79822616407984
battle_only_baseline,top_100,51,Ōyama Iwao,long_nineteenth_century,95.79822616407984
battle_only_baseline,top_100,52,Stanisław Koniecpolski,early_modern,95.56541019955655
battle_only_baseline,top_100,53,Oliver Cromwell,early_modern,95.509977827051
battle_only_baseline,top_100,54,Konishi Yukinaga,early_modern,95.47671840354766
battle_only_baseline,top_100,55,Maeda Toshiie,early_modern,95.42128603104214
battle_only_baseline,top_100,56,Babur,early_modern,95.13303769401331
battle_only_baseline,top_100,57,Hari Singh Nalwa,long_nineteenth_century,95.05543237250555
battle_only_baseline,top_100,58,Charat Singh,early_modern,95.02217294900221
battle_only_baseline,top_100,59,Cardinal-Infante Ferdinand of Austria,early_modern,94.98891352549889
battle_only_baseline,top_100,60,Qutb ud-Din Aibak,medieval,94.98891352549889
battle_only_baseline,top_100,61,Émile Fayolle,world_wars,94.93348115299334
battle_only_baseline,top_100,62,Mahmud Pasha Angelović,medieval,94.80044345898004
battle_only_baseline,top_100,63,Al-Qa'qa' ibn Amr al-Tamimi,medieval,94.75609756097562
battle_only_baseline,top_100,64,Publius Cornelius Scipio,ancient,94.75609756097562
battle_only_baseline,top_100,65,Ubadah ibn al-Samit,medieval,94.6341463414634
battle_only_baseline,top_100,66,Sarath Fonseka,contemporary,94.42350332594236
battle_only_baseline,top_100,67,Alasdair Mac Colla,early_modern,94.35144124168515
battle_only_baseline,top_100,68,Bernard Montgomery,world_wars,94.35144124168515
battle_only_baseline,top_100,69,Mikołaj Potocki,early_modern,94.35144124168515
battle_only_baseline,top_100,70,Joseph Souham,revolutionary_napoleonic,94.13525498891353
battle_only_baseline,top_100,71,Joan of Arc,medieval,93.86917960088692
battle_only_baseline,top_100,72,Constantine the Great,ancient,93.7250554323725
battle_only_baseline,top_100,73,Allen H. Turnage,world_wars,93.42572062084257
battle_only_baseline,top_100,74,Douglas MacArthur,world_wars,93.40354767184036
battle_only_baseline,top_100,75,Batu Khan,medieval,93.30931263858093
battle_only_baseline,top_100,76,Tolui,medieval,93.30931263858093
battle_only_baseline,top_100,77,Antonio Duvergé,long_nineteenth_century,93.1929046563193
battle_only_baseline,top_100,78,Jerzy Sebastian Lubomirski,early_modern,93.1929046563193
battle_only_baseline,top_100,79,Juan Yagüe,world_wars,93.1929046563193
battle_only_baseline,top_100,80,Kuroda Yoshitaka,early_modern,93.10421286031043
battle_only_baseline,top_100,81,Manuel Belgrano,revolutionary_napoleonic,92.99334811529933
battle_only_baseline,top_100,82,Hubert Gough,world_wars,92.89911308203992
battle_only_baseline,top_100,83,Harry Chauvel,world_wars,92.83259423503326
battle_only_baseline,top_100,84,Stonewall Jackson,long_nineteenth_century,92.82150776053214
battle_only_baseline,top_100,85,Date Masamune,early_modern,92.79379157427938
battle_only_baseline,top_100,86,Philip the Good,medieval,92.79379157427938
battle_only_baseline,top_100,87,Mehmed II,medieval,92.6330376940133
battle_only_baseline,top_100,88,Enver Pasha,world_wars,92.62749445676275
battle_only_baseline,top_100,89,Nader Shah,early_modern,92.16740576496674
battle_only_baseline,top_100,90,Gustav III,revolutionary_napoleonic,92.16186252771618
battle_only_baseline,top_100,91,Jan Zamoyski,early_modern,92.16186252771618
battle_only_baseline,top_100,92,Nozu Michitsura,long_nineteenth_century,92.16186252771618
battle_only_baseline,top_100,93,Stilicho,ancient,92.16186252771618
battle_only_baseline,top_100,94,Taira no Tomomori,medieval,92.16186252771618
