rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
907,56.90687361419069,qualified,acmd_16dc8b595bbf,Miguel Grau,https://en.wikipedia.org/wiki/Miguel_Grau,long_nineteenth_century,6,4,0.6666666666666666,0.06358120586574202,50.06651884700665,77.42793791574279,,3,13,battle_dominant,
908,56.68514412416852,qualified,acmd_5a9f38525bf8,Alexander I of Russia,https://en.wikipedia.org/wiki/Alexander_I_of_Russia,revolutionary_napoleonic,8,7,0.875,0.03620450468086132,46.29711751662971,87.84922394678493,,4,9,battle_dominant,
909,56.57427937915743,qualified,acmd_4fccfe75791b,"Charles V, Duke of Lorraine",https://en.wikipedia.org/wiki/Charles_V%2C_Duke_of_Lorraine,early_modern,10,7,0.7,0.02225022477845766,44.47893569844789,92.86031042128603,,5,13,battle_dominant,
910,56.56873614190688,qualified,acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,https://en.wikipedia.org/wiki/Philippe_de_La_Mothe-Houdancourt,early_modern,5,5,1.0,0.09214458487899094,52.949002217294904,67.4279379157428,,3,16,battle_dominant,
911,56.56319290465632,qualified,acmd_de7bb9c84c22,Bolesław I the Brave,https://en.wikipedia.org/wiki/Boles%C5%82aw_I_the_Brave,medieval,3,3,1.0,0.1773568033143869,68.58093126385809,20.509977827051,,3,3,battle_dominant,
912,56.56319290465632,qualified,acmd_fb150b62d7cd,"Frederick William, Duke of Brunswick-Wolfenbüttel",https://en.wikipedia.org/wiki/Frederick_William%2C_Duke_of_Brunswick-Wolfenb%C3%BCttel,revolutionary_napoleonic,3,3,1.0,0.1773568033143869,68.58093126385809,20.509977827051,,2,0,battle_dominant,
913,56.38026607538802,qualified,acmd_2e46505bdf78,Édouard Jean Baptiste Milhaud,https://en.wikipedia.org/wiki/%C3%89douard_Jean_Baptiste_Milhaud,revolutionary_napoleonic,3,3,1.0,0.1759453871478821,68.3370288248337,20.509977827051,,3,5,battle_dominant,
914,56.169623059866964,qualified,acmd_ba96d1b21b83,Ishida Mitsunari,https://en.wikipedia.org/wiki/Ishida_Mitsunari,early_modern,5,3,0.6,0.08814144883301758,52.41685144124168,67.4279379157428,,3,12,battle_dominant,
915,56.13636363636364,qualified,acmd_57cc4bc9990d,James G. Blunt,https://en.wikipedia.org/wiki/James_G._Blunt,long_nineteenth_century,9,4,0.4444444444444444,0.026336169956788405,44.589800443458984,90.7760532150776,,2,2,battle_dominant,
916,56.13636363636363,qualified,acmd_d916f8e8a1db,Niiro Tadamoto,https://en.wikipedia.org/wiki/Niiro_Tadamoto,early_modern,5,4,0.8,0.08706797822669489,52.372505543237246,67.4279379157428,,2,15,battle_dominant,
917,56.05321507760533,qualified,acmd_3b6bc5ac7208,George Armstrong Custer,https://en.wikipedia.org/wiki/George_Armstrong_Custer,long_nineteenth_century,8,3,0.375,0.030429590056839272,45.45454545454545,87.84922394678493,,4,10,battle_dominant,
918,56.00886917960088,qualified,acmd_3390731de47b,Omer Vrioni,https://en.wikipedia.org/wiki/Omer_Vrioni,long_nineteenth_century,7,6,0.8571428571428571,0.03970427343855702,46.78492239467849,83.68070953436806,,1,4,battle_dominant,
919,55.98669623059867,qualified,acmd_74e255a5a7fa,Nicolas Catinat,https://en.wikipedia.org/wiki/Nicolas_Catinat,early_modern,5,5,1.0,0.0849528364506116,52.172949002217294,67.4279379157428,,3,12,battle_dominant,
920,55.886917960088695,qualified,acmd_493ac563b10a,Friedrich Graf Kleist von Nollendorf,https://en.wikipedia.org/wiki/Friedrich_Graf_Kleist_von_Nollendorf,revolutionary_napoleonic,8,7,0.875,0.02886608188725844,45.23281596452328,87.84922394678493,,7,2,battle_dominant,
921,55.86474501108648,qualified,acmd_62436e29d191,Nelson A. Miles,https://en.wikipedia.org/wiki/Nelson_A._Miles,long_nineteenth_century,3,1,0.3333333333333333,0.16666666666666666,67.64966740576497,20.509977827051,,3,12,battle_dominant,
922,55.753880266075384,qualified,acmd_5d1ce5e333aa,Antigonus I Monophthalmus,https://en.wikipedia.org/wiki/Antigonus_I_Monophthalmus,ancient,8,5,0.625,0.02692387561795795,45.05543237250554,87.84922394678493,,4,18,battle_dominant,
923,55.71507760532151,qualified,acmd_a9e9013a7fd5,Louis-Joseph de Montcalm,https://en.wikipedia.org/wiki/Louis-Joseph_de_Montcalm,early_modern,3,3,1.0,0.16559743588581372,67.45011086474501,20.509977827051,,2,2,battle_dominant,
924,55.62084257206209,qualified,acmd_48b3c6f83678,Xue Yue,https://en.wikipedia.org/wiki/Xue_Yue,world_wars,11,8,0.7272727272727273,0.008264901994626891,42.749445676274945,94.2350332594235,,9,15,battle_dominant,
925,55.54878048780487,qualified,acmd_11c4f56e76b6,Friedrich Wilhelm von Buxhoeveden,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Buxhoeveden,revolutionary_napoleonic,3,3,1.0,0.1643737788253547,67.22838137472283,20.509977827051,,3,14,battle_dominant,
926,55.37139689578714,qualified,acmd_f4992ee1faec,Ettore Bastico,https://en.wikipedia.org/wiki/Ettore_Bastico,world_wars,4,2,0.5,0.1179665214157996,56.807095343680714,51.06430155210643,,3,5,battle_dominant,
927,55.349223946784925,qualified,acmd_44c45cbce560,Kamal Gunaratne,https://en.wikipedia.org/wiki/Kamal_Gunaratne,contemporary,3,3,1.0,0.15842791398183048,66.96230598669624,20.509977827051,,2,3,battle_dominant,
928,55.28270509977827,qualified,acmd_23aff1432e71,Rudolf Veiel,https://en.wikipedia.org/wiki/Rudolf_Veiel,world_wars,3,3,1.0,0.15748593760718285,66.87361419068736,20.509977827051,,3,3,battle_dominant,
929,55.249445676274945,qualified,acmd_08b7e648d48f,Francisco de Longa,https://en.wikipedia.org/wiki/Francisco_de_Longa,revolutionary_napoleonic,3,3,1.0,0.15699713617351688,66.82926829268293,20.509977827051,,2,0,battle_dominant,
930,55.22172949002217,qualified,acmd_ea879f942a21,Henry III of England,https://en.wikipedia.org/wiki/Henry_III_of_England,medieval,4,3,0.75,0.11649754329980688,56.60753880266075,51.06430155210643,,2,24,battle_dominant,
931,55.18292682926828,qualified,acmd_e7a0829e79e0,Werner Kempf,https://en.wikipedia.org/wiki/Werner_Kempf,world_wars,3,3,1.0,0.1552448559608557,66.74057649667405,20.509977827051,,2,4,battle_dominant,
932,55.14412416851441,qualified,acmd_137bfb610d14,Cao Ren,https://en.wikipedia.org/wiki/Cao_Ren,ancient,6,4,0.6666666666666666,0.05030322430730504,47.71618625277162,77.42793791574279,,2,26,battle_dominant,
933,55.11640798226164,qualified,acmd_ee2a952c710c,Telli Hasan Pasha,https://en.wikipedia.org/wiki/Telli_Hasan_Pasha,early_modern,3,3,1.0,0.15524484936077754,66.65188470066519,20.509977827051,,2,1,battle_dominant,
934,55.088691796008874,qualified,acmd_fd8a7dcfc288,Jan Smuts,https://en.wikipedia.org/wiki/Jan_Smuts,world_wars,5,3,0.6,0.07346360662877381,50.97560975609756,67.4279379157428,,3,15,battle_dominant,
935,55.04434589800444,qualified,acmd_b57f51f3c45a,"William Louis, Count of Nassau-Dillenburg",https://en.wikipedia.org/wiki/William_Louis%2C_Count_of_Nassau-Dillenburg,early_modern,7,7,1.0,0.030490937572771985,45.49889135254989,83.68070953436806,,4,23,battle_dominant,
936,54.999999999999986,qualified,acmd_ec8bf26ff4a0,Miklós Zrínyi,https://en.wikipedia.org/wiki/Mikl%C3%B3s_Zr%C3%ADnyi,early_modern,3,3,1.0,0.1538207453240826,66.49667405764966,20.509977827051,,2,1,battle_dominant,
937,54.999999999999986,qualified,acmd_4482989e41f7,William Moultrie,https://en.wikipedia.org/wiki/William_Moultrie,early_modern,3,3,1.0,0.1538207453240826,66.49667405764966,20.509977827051,,1,4,battle_dominant,
938,54.83924611973393,qualified,acmd_34053dc26689,"Hans Ernst Karl, Graf von Zieten",https://en.wikipedia.org/wiki/Hans_Ernst_Karl%2C_Graf_von_Zieten,revolutionary_napoleonic,4,4,1.0,0.11241929014142826,56.09756097560976,51.06430155210643,,4,2,battle_dominant,
939,54.83924611973393,qualified,acmd_ab48ee2ee7fb,Peter Ernst I von Mansfeld-Vorderort,https://en.wikipedia.org/wiki/Peter_Ernst_I_von_Mansfeld-Vorderort,early_modern,5,5,1.0,0.07085464659927197,50.64301552106431,67.4279379157428,,5,19,battle_dominant,
940,54.8170731707317,qualified,acmd_0ad906d64a86,Boris Yeltsin,https://en.wikipedia.org/wiki/Boris_Yeltsin,contemporary,3,3,1.0,0.15336136649500937,66.25277161862527,20.509977827051,,2,6,battle_dominant,
941,54.805986696230605,qualified,acmd_09eae876d042,"Albert VII, Archduke of Austria",https://en.wikipedia.org/wiki/Albert_VII%2C_Archduke_of_Austria,early_modern,5,5,1.0,0.06866348447760336,50.59866962305987,67.4279379157428,,4,5,battle_dominant,
942,54.77827050997783,qualified,acmd_bb30eb22dbca,Ratko Mladić,https://en.wikipedia.org/wiki/Ratko_Mladi%C4%87,contemporary,6,4,0.6666666666666666,0.0478480131736292,47.22838137472284,77.42793791574279,,3,4,battle_dominant,
943,54.77272727272727,qualified,acmd_0c6d0be44606,Watanabe Moritsuna,https://en.wikipedia.org/wiki/Watanabe_Moritsuna,early_modern,4,3,0.75,0.11124664453748745,56.008869179600886,51.06430155210643,,2,15,battle_dominant,
944,54.73946784922395,qualified,acmd_34cc8d93da67,Jacques Lauriston,https://en.wikipedia.org/wiki/Jacques_Lauriston,revolutionary_napoleonic,4,4,1.0,0.1111111111111111,55.964523281596456,51.06430155210643,,2,10,battle_dominant,
945,54.65631929046563,qualified,acmd_e9ea1d16337e,Maximilian II Emanuel,https://en.wikipedia.org/wiki/Maximilian_II_Emanuel,early_modern,8,7,0.875,0.015668393702421048,43.5920177383592,87.84922394678493,,5,21,battle_dominant,
946,54.62305986696231,qualified,acmd_71b395590bf1,Zubayr ibn al-Awwam,https://en.wikipedia.org/wiki/Zubayr_ibn_al-Awwam,medieval,9,4,0.4444444444444444,0.005916688021411682,42.572062084257205,90.7760532150776,,5,32,battle_dominant,
947,54.606430155210646,qualified,acmd_68de756823f2,Venancio Flores,https://en.wikipedia.org/wiki/Venancio_Flores,long_nineteenth_century,5,4,0.8,0.06592056444942071,50.332594235033255,67.4279379157428,,2,2,battle_dominant,
948,54.55654101995566,qualified,acmd_b03dcca7fdaa,Alexander von Kluck,https://en.wikipedia.org/wiki/Alexander_von_Kluck,world_wars,4,2,0.5,0.10714285714285714,55.72062084257207,51.06430155210643,,3,0,battle_dominant,
949,54.55654101995566,qualified,acmd_7ea89d038f6c,Andrés de Santa Cruz,https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Santa_Cruz,long_nineteenth_century,4,2,0.5,0.10714285714285714,55.72062084257207,51.06430155210643,,3,17,battle_dominant,
950,54.55654101995566,qualified,acmd_19ad41b4b6a4,Joseph Alfred Micheler,https://en.wikipedia.org/wiki/Joseph_Alfred_Micheler,world_wars,4,2,0.5,0.10714285714285714,55.72062084257207,51.06430155210643,,2,1,battle_dominant,
951,54.55654101995566,qualified,acmd_a73201ef4ad8,Wesley Merritt,https://en.wikipedia.org/wiki/Wesley_Merritt,long_nineteenth_century,4,2,0.5,0.10714285714285714,55.72062084257207,51.06430155210643,,4,34,battle_dominant,
952,54.550997782705096,qualified,acmd_318aed5c56f1,Kikkawa Hiroie,https://en.wikipedia.org/wiki/Kikkawa_Hiroie,early_modern,3,3,1.0,0.1441741412751404,65.8980044345898,20.509977827051,,3,7,battle_dominant,
953,54.312638580931264,qualified,acmd_d9469b4e7a69,Frederick William III of Prussia,https://en.wikipedia.org/wiki/Frederick_William_III_of_Prussia,revolutionary_napoleonic,7,7,1.0,0.0257631344243963,44.52328159645233,83.68070953436806,,4,8,battle_dominant,
954,54.27383592017738,qualified,acmd_6b09b13199c7,William Waller,https://en.wikipedia.org/wiki/William_Waller,early_modern,11,1,0.09090909090909091,0.0,40.95343680709534,94.2350332594235,,2,2,battle_dominant,
955,54.22949002217295,qualified,acmd_01c814393dbb,Gaspard II de Coligny,https://en.wikipedia.org/wiki/Gaspard_II_de_Coligny,early_modern,6,2,0.3333333333333333,0.03676558394657494,46.49667405764967,77.42793791574279,,6,25,battle_dominant,
956,54.174057649667404,qualified,acmd_1d4147af45bc,Ubayd Allah ibn Ziyad,https://en.wikipedia.org/wiki/Ubayd_Allah_ibn_Ziyad,medieval,4,3,0.75,0.10381315332246947,55.210643015521065,51.06430155210643,,2,6,battle_dominant,
957,54.118625277161854,qualified,acmd_0d19d904f409,Maksim Purkayev,https://en.wikipedia.org/wiki/Maksim_Purkayev,world_wars,3,3,1.0,0.1390895763194492,65.32150776053214,20.509977827051,,2,4,battle_dominant,
958,54.118625277161854,qualified,acmd_d1bfa92e9950,"Pedro Henriquez de Acevedo, Count of Fuentes",https://en.wikipedia.org/wiki/Pedro_Henriquez_de_Acevedo%2C_Count_of_Fuentes,early_modern,3,3,1.0,0.1390895763194492,65.32150776053214,20.509977827051,,2,1,battle_dominant,
959,54.00221729490021,qualified,acmd_982d2d2862c1,Bessas,https://en.wikipedia.org/wiki/Bessas_(magister_militum),medieval,3,3,1.0,0.13681287085035337,65.16629711751662,20.509977827051,,3,19,battle_dominant,
960,54.00221729490021,qualified,acmd_f48ec5fca4aa,Hisaichi Terauchi,https://en.wikipedia.org/wiki/Hisaichi_Terauchi,world_wars,3,3,1.0,0.13681287085035337,65.16629711751662,20.509977827051,,2,6,battle_dominant,
961,53.99667405764967,qualified,acmd_08fac78eeb32,François Séverin Marceau,https://en.wikipedia.org/wiki/Fran%C3%A7ois_S%C3%A9verin_Marceau,revolutionary_napoleonic,7,2,0.2857142857142857,0.021647328545884886,44.1019955654102,83.68070953436806,,4,1,battle_dominant,
962,53.94124168514413,qualified,acmd_d8e693da3eb6,François Étienne de Kellermann,https://en.wikipedia.org/wiki/Fran%C3%A7ois_%C3%89tienne_de_Kellermann,revolutionary_napoleonic,5,5,1.0,0.06140199511100589,49.44567627494457,67.4279379157428,,5,15,battle_dominant,
963,53.9079822616408,qualified,acmd_0ddf92d98a7a,Tang Enbo,https://en.wikipedia.org/wiki/Tang_Enbo,world_wars,4,3,0.75,0.10082948675379533,54.85587583148559,51.06430155210643,,4,11,battle_dominant,
964,53.9079822616408,qualified,acmd_51569e7f4248,"Enrique O'Donnell, Conde de La Bisbal",https://en.wikipedia.org/wiki/Enrique_O%27Donnell%2C_Conde_de_La_Bisbal,revolutionary_napoleonic,5,5,1.0,0.06109653121592849,49.40133037694013,67.4279379157428,,1,3,battle_dominant,
965,53.88026607538802,qualified,acmd_16316456e4d7,Albert I of Belgium,https://en.wikipedia.org/wiki/Albert_I_of_Belgium,world_wars,7,6,0.8571428571428571,0.021071298108976264,43.94678492239468,83.68070953436806,,3,4,battle_dominant,
966,53.8470066518847,qualified,acmd_e202bcfdc08d,Bayezid I,https://en.wikipedia.org/wiki/Bayezid_I,medieval,7,5,0.7142857142857143,0.020774721388657783,43.90243902439025,83.68070953436806,,6,13,battle_dominant,
967,53.84146341463415,qualified,acmd_e85edf5775d1,Pedro Navarro,https://en.wikipedia.org/wiki/Pedro_Navarro,early_modern,5,3,0.6,0.060592146030175736,49.312638580931264,67.4279379157428,,4,25,battle_dominant,
968,53.774944567627486,qualified,acmd_359837fa6423,Giorgio Basta,https://en.wikipedia.org/wiki/Giorgio_Basta,early_modern,4,3,0.75,0.09925661209544415,54.67849223946784,51.06430155210643,,4,13,battle_dominant,
969,53.747228381374725,qualified,acmd_9b2a4c3d99da,İsmet İnönü,https://en.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,world_wars,6,4,0.6666666666666666,0.03411515870916522,45.85365853658537,77.42793791574279,,5,5,battle_dominant,
970,53.73614190687361,qualified,acmd_003d1b46d7ff,"Alexandre Maître, Marquis de Bay",https://en.wikipedia.org/wiki/Alexandre_Ma%C3%AEtre%2C_Marquis_de_Bay,early_modern,3,3,1.0,0.13432278674245235,64.81152993348115,20.509977827051,,2,3,battle_dominant,
971,53.73614190687361,qualified,acmd_fcec300c0ba3,Hans Hartwig von Beseler,https://en.wikipedia.org/wiki/Hans_Hartwig_von_Beseler,world_wars,3,3,1.0,0.13432278674245235,64.81152993348115,20.509977827051,,3,1,battle_dominant,
972,53.73614190687361,qualified,acmd_a8370643943e,James Oglethorpe,https://en.wikipedia.org/wiki/James_Oglethorpe,early_modern,3,3,1.0,0.13432278674245235,64.81152993348115,20.509977827051,,2,2,battle_dominant,
973,53.708425720620845,qualified,acmd_1801a77f8f17,Looking Glass,https://en.wikipedia.org/wiki/Looking_Glass_(Native_American_leader),long_nineteenth_century,4,3,0.75,0.09799819001770177,54.589800443458984,51.06430155210643,,1,0,battle_dominant,
974,53.68070953436806,qualified,acmd_d024de59c33e,Halil Kut,https://en.wikipedia.org/wiki/Halil_Kut,world_wars,7,5,0.7142857142857143,0.016216843886917187,43.68070953436807,83.68070953436806,,3,2,battle_dominant,
975,53.608647450110865,qualified,acmd_a9ca47a04c55,Abdrabbuh Mansour Hadi,https://en.wikipedia.org/wiki/Abdrabbuh_Mansour_Hadi,contemporary,4,2,0.5,0.0963191928699147,54.45676274944567,51.06430155210643,,3,4,battle_dominant,
976,53.56430155210643,qualified,acmd_281dae5c3ec1,Joseph François Dupleix,https://en.wikipedia.org/wiki/Joseph_Fran%C3%A7ois_Dupleix,early_modern,6,4,0.6666666666666666,0.03127874383954742,45.609756097560975,77.42793791574279,,4,5,battle_dominant,
977,53.4589800443459,qualified,acmd_9295bca9bacd,Louis Henri Loison,https://en.wikipedia.org/wiki/Louis_Henri_Loison,revolutionary_napoleonic,5,2,0.4,0.057417730461126026,48.80266075388027,67.4279379157428,,3,11,battle_dominant,
978,53.4589800443459,qualified,acmd_a684b0193c44,"Raymond VI, Count of Toulouse",https://en.wikipedia.org/wiki/Raymond_VI%2C_Count_of_Toulouse,medieval,5,2,0.4,0.057417730461126026,48.80266075388027,67.4279379157428,,1,6,battle_dominant,
979,53.44235033259423,qualified,acmd_4e227d768f3e,Xiahou Yuan,https://en.wikipedia.org/wiki/Xiahou_Yuan,ancient,4,4,1.0,0.09536651233328489,54.2350332594235,51.06430155210643,,3,19,battle_dominant,
980,53.43680709534368,qualified,acmd_b4386203b021,Maslama ibn Abd al-Malik,https://en.wikipedia.org/wiki/Maslama_ibn_Abd_al-Malik,medieval,3,3,1.0,0.1291888975900082,64.41241685144125,20.509977827051,,2,24,battle_dominant,
981,53.40909090909091,qualified,acmd_565395523d87,Muammar Gaddafi,https://en.wikipedia.org/wiki/Muammar_Gaddafi,contemporary,9,2,0.2222222222222222,0.0,40.95343680709534,90.7760532150776,,7,31,battle_dominant,
982,53.40909090909091,qualified,acmd_b75e1b5b0e1e,Wade Hampton III,https://en.wikipedia.org/wiki/Wade_Hampton_III,long_nineteenth_century,9,1,0.1111111111111111,0.0,40.95343680709534,90.7760532150776,,2,2,battle_dominant,
983,53.37028824833702,qualified,acmd_deecaf5f6fb4,Chōsokabe Motochika,https://en.wikipedia.org/wiki/Ch%C5%8Dsokabe_Motochika,early_modern,3,3,1.0,0.1266728532887093,64.32372505543236,20.509977827051,,3,7,battle_dominant,
984,53.32039911308203,qualified,acmd_bc82413cd7e4,Miles Dempsey,https://en.wikipedia.org/wiki/Miles_Dempsey,world_wars,3,3,1.0,0.12639609399260446,64.25720620842571,20.509977827051,,3,0,battle_dominant,
985,53.309312638580934,qualified,acmd_dfe7715d3de7,Ōtani Yoshitsugu,https://en.wikipedia.org/wiki/%C5%8Ctani_Yoshitsugu,early_modern,5,2,0.4,0.057417723203886724,48.60310421286031,67.4279379157428,,3,22,battle_dominant,
986,53.253880266075384,qualified,acmd_c57bc257d871,"Henri, Duke of Rohan",https://en.wikipedia.org/wiki/Henri%2C_Duke_of_Rohan,early_modern,3,2,0.6666666666666666,0.1255256491161446,64.16851441241685,20.509977827051,,1,7,battle_dominant,
987,53.209534368070955,qualified,acmd_cd7467205fe0,Pedro de Zubiaur,https://en.wikipedia.org/wiki/Pedro_de_Zubiaur,early_modern,5,5,1.0,0.05633292912185765,48.470066518847005,67.4279379157428,,5,15,battle_dominant,
988,53.170731707317074,qualified,acmd_6204155930c2,Skanderbeg,https://en.wikipedia.org/wiki/Skanderbeg,medieval,15,4,0.26666666666666666,-0.017106977395081383,38.53658536585366,97.07317073170731,,5,24,battle_dominant,
989,53.05986696230598,qualified,acmd_4ba0e9f2b421,Duke Ferdinand of Brunswick-Wolfenbüttel,https://en.wikipedia.org/wiki/Duke_Ferdinand_of_Brunswick-Wolfenb%C3%BCttel,early_modern,13,11,0.8461538461538461,-0.014104926113561766,38.713968957871394,96.09756097560975,,2,4,battle_dominant,
990,52.99334811529934,qualified,acmd_0a1c3977422f,Eberhard von Vegesack,https://en.wikipedia.org/wiki/Eberhard_von_Vegesack,revolutionary_napoleonic,4,3,0.75,0.09375,53.63636363636364,51.06430155210643,,2,6,battle_dominant,
991,52.99334811529934,qualified,acmd_94a5ea780c3f,Firuz Bey,https://en.wikipedia.org/wiki/Firuz_Bey,medieval,4,3,0.75,0.09375,53.63636363636364,51.06430155210643,,3,14,battle_dominant,
992,52.99334811529934,qualified,acmd_812a0ddf4515,"Philippe Emmanuel, Duke of Mercœur",https://en.wikipedia.org/wiki/Philippe_Emmanuel%2C_Duke_of_Merc%C5%93ur,early_modern,4,3,0.75,0.09375,53.63636363636364,51.06430155210643,,4,10,battle_dominant,
993,52.949002217294904,qualified,acmd_b30b3e4b2f0c,Sharif Sheikh Ahmed,https://en.wikipedia.org/wiki/Sharif_Sheikh_Ahmed,contemporary,6,3,0.5,0.02639149064816522,44.789356984478935,77.42793791574279,,5,4,battle_dominant,
994,52.949002217294904,qualified,acmd_d9f30b157330,Władysław IV Vasa,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_IV_Vasa,early_modern,6,3,0.5,0.02639149064816522,44.789356984478935,77.42793791574279,,5,30,battle_dominant,
995,52.91019955654102,qualified,acmd_3dd8ee0aa526,Mariano Matamoros y Guridi,https://en.wikipedia.org/wiki/Mariano_Matamoros,revolutionary_napoleonic,5,5,1.0,0.05454024148283754,48.070953436807095,67.4279379157428,,1,2,battle_dominant,
996,52.810421286031044,qualified,acmd_2c2f7f6f9b6a,Władysław Anders,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Anders,world_wars,5,5,1.0,0.05209839389687953,47.93791574279379,67.4279379157428,,5,27,battle_dominant,
997,52.67738359201774,qualified,acmd_4bae241ff9da,Benjamin Butler,https://en.wikipedia.org/wiki/Benjamin_Butler,long_nineteenth_century,8,1,0.125,0.0,40.95343680709534,87.84922394678493,,2,3,battle_dominant,
998,52.67738359201774,qualified,acmd_c0157fa073ea,"James Douglas, Lord of Douglas",https://en.wikipedia.org/wiki/James_Douglas%2C_Lord_of_Douglas,medieval,8,2,0.25,0.0,40.95343680709534,87.84922394678493,,4,23,battle_dominant,
999,52.67738359201774,qualified,acmd_f346e4399577,Nur al-Din Zengi,https://en.wikipedia.org/wiki/Nur_al-Din_Zengi,medieval,8,1,0.125,0.0,40.95343680709534,87.84922394678493,,2,18,battle_dominant,
1000,52.57760532150776,qualified,acmd_4a15c102ad5d,Antoine Charles Louis de Lasalle,https://en.wikipedia.org/wiki/Antoine_Charles_Louis_de_Lasalle,revolutionary_napoleonic,5,5,1.0,0.048649503517469196,47.62749445676275,67.4279379157428,,5,12,battle_dominant,
1001,52.54434589800444,qualified,acmd_d7271bd54081,Louis Franchet d'Espèrey,https://en.wikipedia.org/wiki/Louis_Franchet_d%27Esp%C3%A8rey,world_wars,4,2,0.5,0.09353400219856585,53.03769401330377,51.06430155210643,,3,4,battle_dominant,
1002,52.51108647450111,qualified,acmd_627aecbe1eb3,Patrice de MacMahon,https://en.wikipedia.org/wiki/Patrice_de_MacMahon,long_nineteenth_century,5,3,0.6,0.04825491340038621,47.53880266075388,67.4279379157428,,3,15,battle_dominant,
1003,52.411308203991126,qualified,acmd_831f9dedef44,August Neidhardt von Gneisenau,https://en.wikipedia.org/wiki/August_Neidhardt_von_Gneisenau,revolutionary_napoleonic,4,3,0.75,0.09142050162317818,52.86031042128603,51.06430155210643,,4,8,battle_dominant,
1004,52.39467849223947,qualified,acmd_ed227b9bc2a8,Ali Fuat Cebesoy,https://en.wikipedia.org/wiki/Ali_Fuat_Cebesoy,world_wars,5,2,0.4,0.048245988024871025,47.38359201773836,67.4279379157428,,4,4,battle_dominant,
1005,52.39467849223947,qualified,acmd_726b1eac1353,Karl von Einem,https://en.wikipedia.org/wiki/Karl_von_Einem,world_wars,5,2,0.4,0.048245988024871025,47.38359201773836,67.4279379157428,,3,4,battle_dominant,
1006,52.31152993348115,qualified,acmd_0ad3f1c2e293,Nikolai Linevich,https://en.wikipedia.org/wiki/Nikolai_Linevich,long_nineteenth_century,4,4,1.0,0.09016876575000277,52.72727272727272,51.06430155210643,,1,0,battle_dominant,
1007,52.250554323725055,qualified,acmd_37091a6f2571,Gamō Ujisato,https://en.wikipedia.org/wiki/Gam%C5%8D_Ujisato,early_modern,6,4,0.6666666666666666,0.020455068200985544,43.85809312638581,77.42793791574279,,3,17,battle_dominant,
1008,52.21175166297118,qualified,acmd_7e7251cba082,Magnus Stenbock,https://en.wikipedia.org/wiki/Magnus_Stenbock,early_modern,4,4,1.0,0.08931646960619603,52.59423503325943,51.06430155210643,,1,12,battle_dominant,
1009,52.1119733924612,qualified,acmd_052579fb8505,Ferdinand II of Aragon,https://en.wikipedia.org/wiki/Ferdinand_II_of_Aragon,medieval,4,2,0.5,0.08876003299032904,52.46119733924613,51.06430155210643,,4,32,battle_dominant,
1010,51.77937915742794,qualified,acmd_a76877d26139,Jan Zygmunt Skrzynecki,https://en.wikipedia.org/wiki/Jan_Zygmunt_Skrzynecki,long_nineteenth_century,4,2,0.5,0.08207312226217944,52.01773835920177,51.06430155210643,,3,1,battle_dominant,
1011,51.72949002217295,qualified,acmd_0b421a64acea,Zhang Fei,https://en.wikipedia.org/wiki/Zhang_Fei,ancient,4,2,0.5,0.08184982016083267,51.951219512195124,51.06430155210643,,3,17,battle_dominant,
1012,51.72949002217295,qualified,acmd_b6f473291fa4,"Frederick II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Frederick_II%2C_Holy_Roman_Emperor,medieval,5,2,0.4,0.03676558394657494,46.49667405764967,67.4279379157428,,2,10,battle_dominant,
1013,51.63525498891352,qualified,acmd_2ce8d0c243d2,Thrasybulus,https://en.wikipedia.org/wiki/Thrasybulus,ancient,7,4,0.5714285714285714,0.0,40.95343680709534,83.68070953436806,,5,17,battle_dominant,
1014,51.61862527716187,qualified,acmd_adda9cf3672c,Ernst von Mansfeld,https://en.wikipedia.org/wiki/Ernst_von_Mansfeld,early_modern,6,4,0.6666666666666666,0.00981236564416111,43.01552106430155,77.42793791574279,,6,8,battle_dominant,
1015,51.579822616407974,qualified,acmd_2dfce9a05d06,George of Hesse-Darmstadt,https://en.wikipedia.org/wiki/George_of_Hesse-Darmstadt,early_modern,4,3,0.75,0.08153375312066295,51.75166297117516,51.06430155210643,,2,8,battle_dominant,
1016,51.579822616407974,qualified,acmd_c3aa22930772,Penda of Mercia,https://en.wikipedia.org/wiki/Penda_of_Mercia,medieval,4,3,0.75,0.08153375312066295,51.75166297117516,51.06430155210643,,4,25,battle_dominant,
1017,51.51884700665188,qualified,acmd_bcd1bf2de68c,Zhang,https://en.wikipedia.org/wiki/Zhang_He,ancient,6,4,0.6666666666666666,0.009712486074834444,42.88248337028825,77.42793791574279,,5,31,battle_dominant,
