row_number,wikipedia_title,battle_id,status,blocker_count,blockers,rebuild_mode
8442,Battle of Bonilla,battle_77558837,ok,0,,wikitext
8443,Battle of Hakodate,battle_5824698,ok,0,,wikitext
8444,Battle of Hokuetsu,battle_7269103,ok,0,,wikitext
8445,Battle of Kōshū-Katsunuma,battle_7268600,ok,0,,wikitext
8446,Battle of Magdala,battle_3358532,ok,0,,wikitext
8447,Battle of Noheji,battle_24996967,ok,0,,wikitext
8448,Battle of Pino de Baire,battle_73036641,ok,0,,wikitext
8449,Battle of Ueno,battle_7268818,ok,0,,wikitext
8450,Battle of Utsunomiya Castle,battle_7268741,ok,0,,wikitext
8451,Battle of Ytororó,battle_3920949,ok,0,,wikitext
8452,Battle of the Washita River,battle_514637,ok,0,,wikitext
8453,Boshin War,battle_407971,ok,0,,wikitext
8454,Second Black Mountain Expedition,battle_73538429,ok,0,,wikitext
8455,Siege of Samarkand (1868),battle_59168598,ok,0,,wikitext
8456,Six Years' War,battle_50019632,ok,0,,wikitext
8457,Ten Years' War,battle_1056452,ok,0,,wikitext
8458,Battle of Acosta Ñu,battle_5247699,ok,0,,wikitext
8459,Battle of El Salado (1869),battle_77719219,ok,0,,wikitext
8460,Battle of Miyako Bay,battle_5810586,ok,0,,wikitext
8461,Battle of Piribebuy,battle_42743489,ok,0,,wikitext
8462,Dutch Gold Coast expedition of 1869–1870,battle_35193947,ok,0,,wikitext
8463,First Battle of Las Tunas,battle_77461285,ok,0,,wikitext
8464,Krivošije uprising (1869),battle_48562507,ok,0,,wikitext
8465,Naval Battle of Hakodate,battle_1118934,ok,0,,wikitext
8466,Red River Rebellion,battle_244109,ok,0,,wikitext
8467,Adai rebellion,battle_77853332,ok,0,,wikitext
8468,Battle of Amiens (1870),battle_8828728,ok,0,,wikitext
8469,Battle of Boca Teacapan,battle_27575867,ok,0,,wikitext
8470,Battle of Cerro Corá,battle_7034868,ok,0,,wikitext
8471,Battle of Chevilly,battle_3187249,ok,0,,wikitext
8472,Battle of Coulmiers,battle_4182414,ok,0,,wikitext
8473,Battle of Eccles Hill,battle_2314840,ok,0,,wikitext
8474,Battle of Gravelotte,battle_779859,ok,0,,wikitext
8475,Battle of Havana (1870),battle_18719655,ok,0,,wikitext
8476,Battle of Le Bourget,battle_3193847,ok,0,,wikitext
8477,Battle of Mars-la-Tour,battle_1808748,ok,0,,wikitext
8478,Battle of Orléans (December 1870),battle_5553013,ok,0,,wikitext
8479,Battle of Sedan,battle_325773,ok,0,,wikitext
8480,Battle of Spicheren,battle_1807917,ok,0,,wikitext
8481,Battle of Villiers,battle_3194404,ok,0,,wikitext
8482,Battle of Wissembourg (1870),battle_1807482,ok,0,,wikitext
8483,Battle of Wörth,battle_238859,ok,0,,wikitext
8484,Battle of the Belly River,battle_7875829,ok,0,,wikitext
8485,Battle of Ürümqi (1870),battle_30056347,ok,0,,wikitext
8486,Franco-Prussian War,battle_44035,ok,0,,wikitext
8487,Kalkadoon Wars,battle_41987413,ok,0,,wikitext
8488,Siege of Belfort,battle_3195470,ok,0,,wikitext
8489,Siege of Metz (1870),battle_1251276,ok,0,,wikitext
8490,Siege of Paris (1870–1871),battle_1251625,ok,0,,wikitext
8491,Siege of Strasbourg,battle_3188233,ok,0,,wikitext
8492,Siege of Toul,battle_19972269,ok,0,,wikitext
8493,1871 Liberian coup d'état,battle_75647929,ok,0,,wikitext
8494,Al-Hasa Expedition (1871),battle_66110577,ok,0,,wikitext
8495,Battle of Alma (Algeria),battle_66202400,ok,0,,wikitext
8496,Battle of Le Mans,battle_1817485,ok,0,,wikitext
8497,Battle of St. Quentin (1871),battle_1808482,ok,0,,wikitext
8498,Battle of the Assem River,battle_62306329,ok,0,,wikitext
8499,Battle of the Col des Beni Aïcha,battle_66210023,ok,0,,wikitext
8500,Lushai Expedition,battle_37533536,ok,0,,wikitext
8501,Nukapu Expedition,battle_31589374,ok,0,,wikitext
8502,United States expedition to Korea,battle_287956,ok,0,,wikitext
8503,1872 Cavite mutiny,battle_8507811,ok,0,,wikitext
8504,Modoc War,battle_393093,ok,0,,wikitext
8505,Aceh War,battle_935534,ok,0,,wikitext
8506,Battle of Chinchilla,battle_74655412,ok,0,,wikitext
8507,Battle of Honsinger Bluff,battle_21375211,ok,0,,wikitext
8508,Battle of Orihuela (1873),battle_74654149,ok,0,,wikitext
8509,Battle of Pease Bottom,battle_47125100,ok,0,,wikitext
8510,Battle of Portmán,battle_78993041,ok,0,,wikitext
8511,Battle of Sand Butte,battle_32187570,ok,0,,wikitext
8512,Battle of Turret Peak,battle_15662494,ok,0,,wikitext
8513,Cantonal Rebellion,battle_32561970,ok,0,,wikitext
8514,First Aceh Expedition,battle_25751078,ok,0,,wikitext
8515,First Battle of the Stronghold,battle_395931,ok,0,,wikitext
8516,Garnier Expedition,battle_67787562,ok,0,,wikitext
8517,Khivan campaign of 1873,battle_51554351,ok,0,,wikitext
8518,Larut Wars,battle_6913171,ok,0,,wikitext
8519,Yellowstone Expedition of 1873,battle_44271919,ok,0,,wikitext
8520,Battle of Palo Duro Canyon,battle_3033478,ok,0,,wikitext
8521,Battle of Sunset Pass,battle_32775162,ok,0,,wikitext
8522,Egyptian–Ethiopian War,battle_41409018,ok,0,,wikitext
8523,Red River War,battle_1552734,ok,0,,wikitext
8524,Saga Rebellion,battle_6779989,ok,0,,wikitext
8525,Second Battle of Adobe Walls,battle_4176016,ok,0,,wikitext
8526,Battle of Gundet,battle_73119758,ok,0,,wikitext
8527,Ganghwa Island incident,battle_8687960,ok,0,,wikitext
8528,Herzegovina uprising (1875–1877),battle_385121,ok,0,,wikitext
8529,Liberian–Grebo War,battle_79805759,ok,0,,wikitext
8530,Massacre of Running Waters,battle_61678816,ok,0,,wikitext
8531,Perak War,battle_2512155,ok,0,,wikitext
8532,Svaneti uprising of 1875–1876,battle_65469816,ok,0,,wikitext
8533,1876 Ottoman coup d'état,battle_69248461,ok,0,,wikitext
8534,Akizuki rebellion,battle_11083874,ok,0,,wikitext
8535,April Uprising of 1876,battle_1285662,ok,0,,wikitext
8536,Battle of Fundina,battle_9916588,ok,0,,wikitext
8537,Battle of Powder River,battle_5430401,ok,0,,wikitext
8538,Battle of Prairie Dog Creek,battle_43046682,ok,0,,wikitext
8539,Battle of Slim Buttes,battle_4176218,ok,0,,wikitext
8540,Battle of Tecoac,battle_19168850,ok,0,,wikitext
8541,Battle of Vučji Do,battle_9603433,ok,0,,wikitext
8542,Battle of Warbonnet Creek,battle_1555703,ok,0,,wikitext
8543,Battle of the Rosebud,battle_1326294,ok,0,,wikitext
8544,Battle of Šumatovac,battle_24497387,ok,0,,wikitext
8545,Buffalo Hunters' War,battle_4844423,ok,0,,wikitext
8546,Great Sioux War of 1876,battle_20049582,ok,0,,wikitext
8547,Hagi Rebellion,battle_15114961,ok,0,,wikitext
8548,Montenegrin–Ottoman War (1876–1878),battle_9603843,ok,0,,wikitext
8549,Serbian–Ottoman Wars (1876–1878),battle_34746378,ok,0,,wikitext
8550,Shinpūren rebellion,battle_15115072,ok,0,,wikitext
8551,Battle of Bear Paw,battle_1523693,ok,0,,wikitext
8552,Battle of Camas Creek,battle_1741786,ok,0,,wikitext
8553,Battle of Canyon Creek,battle_14421235,ok,0,,wikitext
8554,Battle of Cottonwood,battle_34358327,ok,0,,wikitext
8555,Battle of Elena,battle_8237873,ok,0,,wikitext
8556,Battle of Gorni Dubnik,battle_1712501,ok,0,,wikitext
8557,Battle of Kars,battle_1712359,ok,0,,wikitext
8558,Battle of Kızıl Tepe,battle_4182522,ok,0,,wikitext
8559,Battle of Little Muddy Creek,battle_44845145,ok,0,,wikitext
8560,Battle of Lovcha,battle_1710326,ok,0,,wikitext
8561,Battle of Nikopol,battle_1712294,ok,0,,wikitext
8562,Battle of Pacocha,battle_1841924,ok,0,,wikitext
8563,Battle of Shipka Pass,battle_1699446,ok,0,,wikitext
8564,Battle of Shiroyama,battle_1501861,ok,0,,wikitext
8565,Battle of Svistov,battle_8198233,ok,0,,wikitext
8566,Battle of Tashkessen,battle_8198384,ok,0,,wikitext
8567,Battle of Yellow House Canyon,battle_17959071,ok,0,,wikitext
8568,Battle of the Big Hole,battle_1522450,ok,0,,wikitext
8569,Kiriji War,battle_63667494,ok,0,,wikitext
8570,Nez Perce War,battle_721053,ok,0,,wikitext
8571,Russo-Turkish War (1877–1878),battle_275092,ok,0,,wikitext
8572,Satsuma Rebellion,battle_412862,ok,0,,wikitext
8573,Siege of Kumamoto Castle,battle_15188907,ok,0,,wikitext
8574,Siege of Plevna,battle_1703402,ok,0,,wikitext
8575,Austro-Hungarian campaign in Bosnia and Herzegovina in 1878,battle_42345739,ok,0,,wikitext
8576,Battle of Ali Masjid,battle_22396237,ok,0,,wikitext
8577,Battle of Lëkurës,battle_78259092,ok,0,,wikitext
8578,Battle of Maglaj (1878),battle_77777299,ok,0,,wikitext
8579,Battle of Mouzaki,battle_29142890,ok,0,,wikitext
8580,Battle of Peiwar Kotal,battle_4980012,ok,0,,wikitext
8581,Battle of Punished Woman's Fork,battle_46273025,ok,0,,wikitext
8582,Battle of Turkey Springs,battle_71217534,ok,0,,wikitext
8583,Kresna–Razlog uprising,battle_13724300,ok,0,,wikitext
8584,Lincoln County War,battle_152287,ok,0,,wikitext
8585,Second Anglo-Afghan War,battle_656175,ok,0,,wikitext
8586,Anglo-Zulu War,battle_158145,ok,0,,wikitext
8587,Battle of Angamos,battle_1169500,ok,0,,wikitext
8588,Battle of Charasiab,battle_33986851,ok,0,,wikitext
8589,Battle of Chipana,battle_3885914,ok,0,,wikitext
8590,Battle of Gingindlovu,battle_3269026,ok,0,,wikitext
8591,Battle of Hlobane,battle_1658234,ok,0,,wikitext
8592,Battle of Intombe,battle_3368892,ok,0,,wikitext
8593,Battle of Iquique,battle_30874146,ok,0,,wikitext
8594,Battle of Isandlwana,battle_524980,ok,0,,wikitext
8595,Battle of Kam Dakka,battle_49963512,ok,0,,wikitext
8596,Battle of Kambula,battle_1496193,ok,0,,wikitext
8597,Battle of Novšiće,battle_44243190,ok,0,,wikitext
8598,Battle of Pisagua,battle_4184713,ok,0,,wikitext
8599,Battle of Punta Gruesa,battle_5163733,ok,0,,wikitext
8600,Battle of San Francisco,battle_4184777,ok,0,,wikitext
8601,Battle of Tarapacá,battle_4184862,ok,0,,wikitext
8602,Battle of Topáter,battle_4182839,ok,0,,wikitext
8603,Battle of Ulundi,battle_2805325,ok,0,,wikitext
8604,Battles for Plav and Gusinje,battle_49068626,ok,0,,wikitext
8605,First Battle of Antofagasta,battle_70355645,ok,0,,wikitext
8606,Jementah Civil War,battle_4952355,ok,0,,wikitext
8607,Rampa rebellion of 1879,battle_29457289,ok,0,,wikitext
8608,Second Battle of Antofagasta,battle_70683570,ok,0,,wikitext
8609,Second Battle of Iquique,battle_70393269,ok,0,,wikitext
8610,Siege of Eshowe,battle_1654780,ok,0,,wikitext
8611,Uprising of Sheikh Ubeydullah,battle_65662507,ok,0,,wikitext
8612,Victorio's War,battle_30469234,ok,0,,wikitext
8613,Basuto Gun War,battle_1296075,ok,0,,wikitext
8614,Battle of Ahmed Khel,battle_3250885,ok,0,,wikitext
8615,Battle of Arica,battle_4182939,ok,0,,wikitext
8616,Battle of Bronkhorstspruit,battle_2032562,ok,0,,wikitext
8617,Battle of Fort Tularosa,battle_11808001,ok,0,,wikitext
8618,Battle of Geok Tepe,battle_29176169,ok,0,,wikitext
8619,Battle of Hembrillo Basin,battle_29661335,ok,0,,wikitext
8620,Battle of Kandahar (1880),battle_3898988,ok,0,,wikitext
8621,Battle of Maiwand,battle_2064239,ok,0,,wikitext
8622,Battle of Murino,battle_49068471,ok,0,,wikitext
8623,Battle of Tacna,battle_17164278,ok,0,,wikitext
8624,Battle of Ulcinj (1880),battle_51294756,ok,0,,wikitext
8625,Blockade of Callao,battle_7151626,ok,0,,wikitext
8626,First Boer War,battle_329210,ok,0,,wikitext
8627,Koonchera Point massacre,battle_68526973,ok,0,,wikitext
8628,Naval Battle of Arica,battle_68574800,ok,0,,wikitext
8629,Second Battle of Charasiab,battle_25044477,ok,0,,wikitext
8630,Siege of Pretoria,battle_77860121,ok,0,,wikitext
8631,Battle of Aba,battle_43981893,ok,0,,wikitext
8632,Battle of Carrizo Canyon,battle_26512418,ok,0,,wikitext
8633,Battle of Cibecue Creek,battle_24336562,ok,0,,wikitext
8634,Battle of Laing's Nek,battle_2032656,ok,0,,wikitext
8635,Battle of Majuba Hill,battle_567816,ok,0,,wikitext
8636,Battle of Miraflores,battle_8165656,ok,0,,wikitext
8637,Battle of Rooihuiskraal,battle_75856477,ok,0,,wikitext
8638,Battle of San Juan and Chorrillos,battle_15806462,ok,0,,wikitext
8639,Battle of Schuinshoogte,battle_1770281,ok,0,,wikitext
8640,Mahdist War,battle_6810429,ok,0,,wikitext
8641,Qatari–Abu Dhabi War,battle_77391797,ok,0,,wikitext
8642,Siege of Marabastad,battle_41382889,ok,0,,wikitext
8643,Anglo-Egyptian War,battle_6529604,ok,0,,wikitext
8644,Battle of Big Dry Wash,battle_22464926,ok,0,,wikitext
8645,Battle of Embabo,battle_12691907,ok,0,,wikitext
8646,Battle of Kafr El Dawwar,battle_18166875,ok,0,,wikitext
8647,Battle of La Concepción,battle_11690202,ok,0,,wikitext
8648,Battle of Tell El Kebir,battle_1237597,ok,0,,wikitext
8649,Mandingo Wars,battle_5422437,ok,0,,wikitext
8650,Battle of Cầu Giấy (1883),battle_18084127,ok,0,,wikitext
8651,Battle of Huamachuco,battle_5162351,ok,0,,wikitext
8652,Battle of Shaykan,battle_2599635,ok,0,,wikitext
8653,Dodge City War,battle_3512915,ok,0,,wikitext
8654,First Madagascar expedition,battle_24240478,ok,0,,wikitext
8655,Franco-Hova Wars,battle_12962291,ok,0,,wikitext
8656,Sơn Tây campaign,battle_18124004,ok,0,,wikitext
8657,Timok Rebellion,battle_39601707,ok,0,,wikitext
8658,Tonkin campaign,battle_19312285,ok,0,,wikitext
8659,Battle of Fuzhou,battle_251020,ok,0,,wikitext
8660,Battle of Tamai,battle_8705343,ok,0,,wikitext
8661,Battle of Tamsui,battle_20287075,ok,0,,wikitext
8662,Battle of Yu Oc,battle_20367015,ok,0,,wikitext
8663,Keelung campaign,battle_18277063,ok,0,,wikitext
8664,Kép campaign,battle_18441577,ok,0,,wikitext
8665,Mandor rebellion,battle_25751248,ok,0,,wikitext
8666,Siege of Khartoum,battle_3369020,ok,0,,wikitext
8667,Siege of Tuyên Quang,battle_5659503,ok,0,,wikitext
8668,Sino-French War,battle_252073,ok,0,,wikitext
8669,Barrios' War of Reunification,battle_65308415,ok,0,,wikitext
8670,Battle of Abu Klea,battle_1525338,ok,0,,wikitext
8671,Battle of Abu Kru,battle_52057716,ok,0,,wikitext
8672,Battle of Bang Bo (Zhennan Pass),battle_2040822,ok,0,,wikitext
8673,Battle of Chalchuapa,battle_65306104,ok,0,,wikitext
8674,Battle of Cut Knife,battle_469020,ok,0,,wikitext
8675,Battle of Devil's Creek,battle_33687380,ok,0,,wikitext
8676,Battle of Duck Lake,battle_1281942,ok,0,,wikitext
8677,Battle of Fish Creek,battle_1285771,ok,0,,wikitext
8678,Battle of Fort Pitt,battle_2294386,ok,0,,wikitext
8679,Battle of Frenchman's Butte,battle_584536,ok,0,,wikitext
8680,Battle of Ginnis,battle_20943581,ok,0,,wikitext
8681,Battle of Hòa Mộc,battle_18143323,ok,0,,wikitext
8682,Battle of Kufit,battle_74610615,ok,0,,wikitext
8683,Battle of Little Dry Creek,battle_30403374,ok,0,,wikitext
8684,Battle of Loon Lake,battle_2295672,ok,0,,wikitext
8685,Battle of Phu Lam Tao,battle_18016502,ok,0,,wikitext
8686,Battle of Pirot,battle_25820725,ok,0,,wikitext
8687,Battle of Shipu,battle_10265267,ok,0,,wikitext
8688,Battle of Slivnitsa,battle_1257069,ok,0,,wikitext
8689,Battle of Zhenhai,battle_17212038,ok,0,,wikitext
8690,Battle of Đồng Đăng (1885),battle_20405709,ok,0,,wikitext
8691,Frog Lake Massacre,battle_5071289,ok,0,,wikitext
8692,Geronimo Campaign,battle_31016347,ok,0,,wikitext
8693,North-West Rebellion,battle_69097,ok,0,,wikitext
8694,Pescadores campaign (1885),battle_18018679,ok,0,,wikitext
8695,Serbo-Bulgarian War,battle_1229392,ok,0,,wikitext
8696,Third Anglo-Burmese War,battle_23568409,ok,0,,wikitext
8697,Battle of Azule,battle_62306650,ok,0,,wikitext
8698,Battle of Hirna,battle_74214241,ok,0,,wikitext
8699,Battle of Chelenqo,battle_3090962,ok,0,,wikitext
8700,Battle of Dogali,battle_3353807,ok,0,,wikitext
8701,Hawaiian rebellions (1887–1895),battle_24373186,ok,0,,wikitext
8702,Italo-Ethiopian War of 1887–1889,battle_61221772,ok,0,,wikitext
8703,Battle of Dufile,battle_5545319,ok,0,,wikitext
8704,Battle of Suakin,battle_24431503,ok,0,,wikitext
8705,Hazara Expedition of 1888,battle_21131528,ok,0,,wikitext
8706,Sikkim expedition,battle_33464574,ok,0,,wikitext
8707,Battle of Sheikh Ali (1889),battle_74111446,ok,0,,wikitext
8708,Battle of Atchoukpa,battle_67401888,ok,0,,wikitext
8709,First Franco-Dahomean War,battle_4777347,ok,0,,wikitext
8710,Ghost Dance War,battle_1558344,ok,0,,wikitext
8711,Wounded Knee Massacre,battle_209886,ok,0,,wikitext
8712,Anglo-Manipur War,battle_46944050,ok,0,,wikitext
8713,Battle of Caldera Bay,battle_27124190,ok,0,,wikitext
8714,Battle of Concón,battle_42751826,ok,0,,wikitext
8715,Battle of Mulayda,battle_16282897,ok,0,,wikitext
8716,Battle of Placilla,battle_41280824,ok,0,,wikitext
8717,Battle of Pozo Almonte,battle_36073106,ok,0,,wikitext
8718,Chilean Civil War of 1891,battle_887305,ok,0,,wikitext
8719,First Battle of Jenné,battle_23583656,ok,0,,wikitext
8720,Pahang Uprising,battle_71580629,ok,0,,wikitext
8721,1892 Sack of Salaga,battle_49103542,ok,0,,wikitext
8722,Battle of Serobeti,battle_43972491,ok,0,,wikitext
8723,Congo Arab war,battle_29910833,ok,0,,wikitext
8724,Second Franco-Dahomean War,battle_13298131,ok,0,,wikitext
8725,1893 Franco-Siamese crisis,battle_5052211,ok,0,,wikitext
8726,Battle of Al Wajbah,battle_47140966,ok,0,,wikitext
8727,Battle of Amja,battle_81197832,ok,0,,wikitext
8728,Battle of Bembezi,battle_53276771,ok,0,,wikitext
8729,Battle of El Espinillo,battle_78520443,ok,0,,wikitext
8730,Battle of Uruzgan,battle_31334326,ok,0,,wikitext
8731,First Matabele War,battle_7675723,ok,0,,wikitext
8732,First Melillan campaign,battle_6841565,ok,0,,wikitext
8733,Second Battle of Jenné,battle_23583605,ok,0,,wikitext
8734,Tafilalt expedition,battle_78006484,ok,0,,wikitext
8735,1894 Sasun rebellion,battle_8858857,ok,0,,wikitext
8736,Battle of Halai,battle_43967754,ok,0,,wikitext
8737,Battle of Jiuliancheng,battle_6566983,ok,0,,wikitext
8738,Battle of Kassala,battle_22790985,ok,0,,wikitext
8739,Battle of Lüshunkou,battle_6564794,ok,0,,wikitext
8740,Battle of Pungdo,battle_6553818,ok,0,,wikitext
8741,Battle of Pyongyang (1894),battle_6564285,ok,0,,wikitext
8742,Battle of Seonghwan,battle_6564587,ok,0,,wikitext
8743,Battle of Ugeumchi,battle_18701484,ok,0,,wikitext
8744,Battle of the Yalu River (1894),battle_251028,ok,0,,wikitext
8745,First Sino-Japanese War,battle_69972,ok,0,,wikitext
8746,Hamidian massacres,battle_1611202,ok,0,,wikitext
8747,Malaboch War,battle_39126753,ok,0,,wikitext
8748,Mat Salleh Rebellion,battle_2185154,ok,0,,wikitext
8749,Second Madagascar expedition,battle_24150059,ok,0,,wikitext
8750,Siege of Lapa,battle_69141224,ok,0,,wikitext
8751,Battle of Amba Alagi (1895),battle_16020743,ok,0,,wikitext
8752,Battle of Baguashan,battle_11856071,ok,0,,wikitext
8753,Battle of Changhsing,battle_11908317,ok,0,,wikitext
8754,Battle of Chiatung,battle_21373513,ok,0,,wikitext
8755,Battle of Chiayi,battle_21373928,ok,0,,wikitext
8756,Battle of Coatit,battle_13927567,ok,0,,wikitext
8757,Battle of Coolela,battle_74678328,ok,0,,wikitext
8758,Battle of Keelung (1895),battle_21402559,ok,0,,wikitext
8759,Battle of Marracuene,battle_3303643,ok,0,,wikitext
8760,Battle of Weihaiwei,battle_6566601,ok,0,,wikitext
8761,Battle of Yingkou,battle_6567979,ok,0,,wikitext
8762,Battle of Yunlin-Chiayi,battle_11953339,ok,0,,wikitext
8763,Chitral Expedition,battle_23959815,ok,0,,wikitext
8764,Cuban War of Independence,battle_3635027,ok,0,,wikitext
8765,First Italo-Ethiopian War,battle_11776,ok,0,,wikitext
8766,Hsinchu Campaign,battle_21389693,ok,0,,wikitext
8767,Jameson Raid,battle_106515,ok,0,,wikitext
8768,Menalamba rebellion,battle_32448832,ok,0,,wikitext
8769,Zeitun rebellion (1895–96),battle_10273249,ok,0,,wikitext
8770,Battle of Adibo,battle_56476133,ok,0,,wikitext
8771,Battle of Adwa,battle_5013,ok,0,,wikitext
8772,Battle of Noveleta,battle_37617299,ok,0,,wikitext
8773,Battle of San Francisco de Malabon,battle_38529295,ok,0,,wikitext
8774,Battle of San Juan del Monte,battle_29372205,ok,0,,wikitext
8775,Battle of Shangi,battle_79777206,ok,0,,wikitext
8776,Battle of Talisay,battle_40019330,ok,0,,wikitext
8777,Battles of Batangas,battle_38269815,ok,0,,wikitext
8778,Khaua-Mbandjeru rebellion,battle_33538540,ok,0,,wikitext
8779,Second Matabele War,battle_7675734,ok,0,,wikitext
8780,War of Canudos,battle_2143527,ok,0,,wikitext
8781,Battle of Kakarong de Sili,battle_37650130,ok,0,,wikitext
8782,Battle of Kanjaga,battle_64959910,ok,0,,wikitext
8783,Battle of Mount Puray,battle_67228906,ok,0,,wikitext
8784,Battle of Saragarhi,battle_5302014,ok,0,,wikitext
8785,Battle of Zapote Bridge (1897),battle_29372145,ok,0,,wikitext
8786,Greco-Turkish War (1897),battle_573527,ok,0,,wikitext
8787,Khanasor Expedition,battle_7906565,ok,0,,wikitext
8788,Second Battle of Macontene,battle_74754741,ok,0,,wikitext
8789,Siege of Malakand,battle_11524747,ok,0,,wikitext
8790,Tirah campaign,battle_2703485,ok,0,,wikitext
8791,Battle of Alapan,battle_37568657,ok,0,,wikitext
8792,Battle of Atbara,battle_4228239,ok,0,,wikitext
8793,Battle of Calamba,battle_39332486,ok,0,,wikitext
8794,Battle of Camalig,battle_39033802,ok,0,,wikitext
8795,Battle of Cienfuegos,battle_1212488,ok,0,,wikitext
8796,Battle of Cárdenas,battle_1212686,ok,0,,wikitext
8797,Battle of El Caney,battle_1213422,ok,0,,wikitext
8798,Battle of Fajardo,battle_22892618,ok,0,,wikitext
8799,Battle of Guantánamo Bay,battle_999748,ok,0,,wikitext
8800,Battle of Las Guasimas,battle_1210517,ok,0,,wikitext
8801,Battle of Manila (1898),battle_1507822,ok,0,,wikitext
8802,Battle of Manila Bay,battle_219384,ok,0,,wikitext
8803,Battle of Manimani,battle_1214252,ok,0,,wikitext
8804,Battle of Nipe Bay,battle_14684579,ok,0,,wikitext
8805,Battle of Omdurman,battle_211496,ok,0,,wikitext
8806,Battle of San Juan Hill,battle_312871,ok,0,,wikitext
8807,Battle of Santiago de Cuba,battle_254819,ok,0,,wikitext
8808,Battle of Sugar Point,battle_16778201,ok,0,,wikitext
8809,Battle of Tayacoba,battle_1219830,ok,0,,wikitext
8810,Battle of Tres de Abril,battle_38288314,ok,0,,wikitext
8811,Battle of the Aguadores,battle_4728172,ok,0,,wikitext
8812,Bolivian Civil War,battle_51781523,ok,0,,wikitext
8813,Bombardment of San Juan,battle_24575201,ok,0,,wikitext
8814,Capture of Guam,battle_1512347,ok,0,,wikitext
8815,First Battle of Cárdenas,battle_28378398,ok,0,,wikitext
8816,First Battle of Manzanillo,battle_18454689,ok,0,,wikitext
8817,Puerto Rico campaign,battle_1216855,ok,0,,wikitext
8818,Second Battle of Manzanillo,battle_18346836,ok,0,,wikitext
8819,Second Battle of San Juan (1898),battle_22529006,ok,0,,wikitext
8820,Second Samoan Civil War,battle_3814996,ok,0,,wikitext
8821,Siege of Baler,battle_11195608,ok,0,,wikitext
8822,Siege of Masbate,battle_38016809,ok,0,,wikitext
8823,Siege of Zamboanga,battle_39477886,ok,0,,wikitext
8824,Third Battle of Manzanillo,battle_20004301,ok,0,,wikitext
8825,Third Battle of San Juan (1898),battle_22498502,ok,0,,wikitext
8826,Acre War,battle_31584407,ok,0,,wikitext
8827,Battle of Balantang,battle_48297738,ok,0,,wikitext
8828,Battle of Belmont (1899),battle_8066186,ok,0,,wikitext
8829,Battle of Bucaramanga (1899),battle_46762675,ok,0,,wikitext
8830,Battle of Caloocan,battle_33878581,ok,0,,wikitext
8831,Battle of Calumpit,battle_36303174,ok,0,,wikitext
8832,Battle of Elandslaagte,battle_3925932,ok,0,,wikitext
8833,Battle of Graspan,battle_75317900,ok,0,,wikitext
8834,Battle of Kouno,battle_6582965,ok,0,,wikitext
8835,Battle of Kraaipan,battle_23111981,ok,0,,wikitext
8836,Battle of Ladysmith,battle_20119322,ok,0,,wikitext
8837,Battle of Magdalena River,battle_46762671,ok,0,,wikitext
8838,Battle of Magersfontein,battle_3504170,ok,0,,wikitext
8839,Battle of Manila (1899),battle_1642752,ok,0,,wikitext
8840,Battle of Marilao River,battle_35347500,ok,0,,wikitext
8841,Battle of Modder River,battle_2070671,ok,0,,wikitext
8842,Battle of Olongapo,battle_36980628,ok,0,,wikitext
8843,Battle of Paete,battle_2974469,ok,0,,wikitext
8844,Battle of Pagsanjan,battle_2981634,ok,0,,wikitext
8845,Battle of Quingua,battle_1624458,ok,0,,wikitext
8846,Battle of San Jacinto (1899),battle_1519403,ok,0,,wikitext
8847,Battle of Santa Cruz (1899),battle_2902640,ok,0,,wikitext
8848,Battle of Senluo Temple,battle_32786512,ok,0,,wikitext
8849,Battle of Stormberg,battle_3847769,ok,0,,wikitext
8850,Battle of Talana Hill,battle_3925270,ok,0,,wikitext
8851,Battle of Tirad Pass,battle_477787,ok,0,,wikitext
8852,Battle of Togbao,battle_6486748,ok,0,,wikitext
8853,Battle of Zapote River,battle_1397929,ok,0,,wikitext
8854,Philippine–American War,battle_184779,ok,0,,wikitext
8855,Second Battle of Caloocan,battle_36971464,ok,0,,wikitext
8856,Second Battle of Colenso,battle_3181950,ok,0,,wikitext
8857,Second Battle of Vailele,battle_28456985,ok,0,,wikitext
8858,Siege of Apia,battle_28877078,ok,0,,wikitext
8859,Siege of Kimberley,battle_12141983,ok,0,,wikitext
8860,Siege of Ladysmith,battle_1269779,ok,0,,wikitext
8861,Siege of Mafeking,battle_812025,ok,0,,wikitext
8862,Six-Day War (1899),battle_42367573,ok,0,,wikitext
8863,Somaliland campaign,battle_10634343,ok,0,,wikitext
8864,Thousand Days' War,battle_4705172,ok,0,,wikitext
8865,Battle of Agusan Hill,battle_21420764,ok,0,,wikitext
8866,Battle of Beicang,battle_28830176,ok,0,,wikitext
8867,Battle of Beitang,battle_30039497,ok,0,,wikitext
8868,Battle of Bergendal,battle_3931815,ok,0,,wikitext
8869,Battle of Boshof,battle_55318268,ok,0,,wikitext
8870,Battle of Bothaville,battle_18990636,ok,0,,wikitext
8871,Battle of Cagayan de Misamis,battle_16937613,ok,0,,wikitext
8872,Battle of Calidonia Bridge,battle_46714382,ok,0,,wikitext
8873,Battle of Diamond Hill,battle_9389109,ok,0,,wikitext
8874,Battle of Driefontein,battle_36979737,ok,0,,wikitext
8875,Battle of Dwarsvlei,battle_78839027,ok,0,,wikitext
8876,Battle of Elands River (1900),battle_34296628,ok,0,,wikitext
