score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags,rank,rank_role_weighted,rank_change_vs_hierarchical_trust_v2,score_normalized,score_role_weighted,role_adjustment_factor,mean_role_confidence,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,broad_page_contribution_share,battle_siege_page_contribution_share,strict_eligibility,exclude_from_headline_ranking,recommended_action
qualified,acmd_c018a559ed0c,Hoàng Văn Thái,https://en.wikipedia.org/wiki/Ho%C3%A0ng_V%C4%83n_Th%C3%A1i,cold_war,9,3,4,0,2,3,0.3333333333333333,-0.1032674347241792,23.711340206185564,23.992502343017808,65.58887847547642,77.83505154639175,56.04498594189315,94.79850046860356,1.5463917525773196,21,0.5652173913043479,operation_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence | thin_battle_anchor,678,618,-60,40.85420805998126,28.60183518255622,0.7938087368134369,0.5277777777777778,overall_commander,0.8580954220143828,0.0,0.0,0.327887,0.672113,eligible_field_commander,False,retain
qualified,acmd_278b9e79356a,Carlos Asensio Cabanillas,https://en.wikipedia.org/wiki/Carlos_Asensio_Cabanillas,world_wars,5,5,0,0,0,4,0.8,0.3555555555555556,85.52014995313965,16.166822867853796,27.553889409559517,2.6241799437675724,25.44517338331772,18.181818181818183,48.50046860356139,0,0.0,battle_dominant,,740,619,-121,38.65893158388004,28.56590949095587,0.8142383901021938,0.6300000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_a36817556cfb,Józef Piłsudski,https://en.wikipedia.org/wiki/J%C3%B3zef_Pi%C5%82sudski,world_wars,8,2,1,0,5,6,0.75,0.3516532596833205,82.66166822867854,66.2605435801312,73.71134020618557,2.6241799437675724,14.011246485473288,90.39362699156511,59.93439550140581,0,0.5604395604395604,war_campaign_heavy,higher_level_dependent,304,620,316,57.51267104029991,28.558268679635344,0.588995725059129,0.37222222222222223,unclear_role,0.5139768714436221,0.48602312855637786,0.0,0.45956600000000003,0.540434,ambiguous_requires_review,False,add_high_level_page_caveat
qualified,acmd_2082d8558a5e,Kuroda Nagamasa,https://en.wikipedia.org/wiki/Kuroda_Nagamasa,early_modern,5,5,0,0,0,5,1.0,0.2446798800299322,67.85379568884724,38.7535145267104,33.34895345204623,45.54826616682287,25.44517338331772,18.181818181818183,88.89409559512652,8,0.0,battle_dominant,,596,621,25,44.50772258669166,28.53282035348197,0.7172875201546208,0.5750000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_5f4fb66f2f7a,Albert Kesselring,https://en.wikipedia.org/wiki/Albert_Kesselring,world_wars,12,9,3,0,0,10,0.8333333333333334,-0.3453570253160798,4.779756326148079,92.40862230552952,67.13527022805373,34.817244611059046,84.20805998125586,86.92596063730085,60.543580131209,5,0.1818181818181818,battle_dominant,,443,622,179,50.48359887535146,28.485348691066484,0.6522330910705104,0.4604166666666667,wing_or_corps_commander,0.8862508138885107,0.04639891427365469,0.0,0.073612,0.926388,eligible_field_commander,False,retain
qualified,acmd_08fac78eeb32,François Séverin Marceau,https://en.wikipedia.org/wiki/Fran%C3%A7ois_S%C3%A9verin_Marceau,revolutionary_napoleonic,8,7,0,0,1,4,0.5,0.1721252164643489,57.45079662605436,46.62605435801312,54.99843798812871,8.481724461105905,63.63636363636363,47.46954076850984,6.466729147141519,1,0.0476190476190476,battle_dominant,,600,623,23,44.33505154639175,28.3598028654521,0.7144656307009499,0.58125,principal_field_commander,0.9583856785602596,0.04161432143974042,0.0,0.061335,0.938665,eligible_field_commander,False,retain
qualified,acmd_56d0b740a762,Sigismund III Vasa,https://en.wikipedia.org/wiki/Sigismund_III_Vasa,early_modern,5,4,0,0,1,3,0.6,0.0672027713219387,44.095595126522966,20.52483598875352,48.54732895970009,88.0506091846298,10.028116213683225,47.46954076850984,23.523898781630734,28,0.0804597701149425,battle_dominant,,719,624,-95,39.38749765698219,28.333632634742344,0.8395666805041557,0.4272727272727273,principal_field_commander,0.9768148455647903,0.02318515443520963,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_359837fa6423,Giorgio Basta,https://en.wikipedia.org/wiki/Giorgio_Basta,early_modern,5,4,0,0,1,4,0.8,0.1049041612003072,49.85941893158388,31.818181818181817,54.99843798812871,58.80974695407685,10.028116213683225,47.46954076850984,43.11152764761012,13,0.0804597701149425,battle_dominant,,661,625,-36,41.56174320524836,28.23505172564132,0.7618900490875951,0.5666666666666668,principal_field_commander,0.9677927072382854,0.032207292761714613,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_f416e30656c5,"Albrecht, Duke of Württemberg",https://en.wikipedia.org/wiki/Albrecht%2C_Duke_of_W%C3%BCrttemberg,world_wars,8,5,3,0,0,5,0.625,-0.1024145733369544,23.992502343017808,57.21649484536082,54.99843798812871,29.194001874414244,64.7610121836926,89.12839737582006,19.634489222118088,4,0.3243243243243243,mixed_profile,,669,626,-43,41.3494283036551,28.18913690268132,0.7705579997106233,0.5388888888888889,principal_field_commander,0.7143042984863808,0.054203918610864855,0.0,0.31176,0.68824,eligible_field_commander,False,retain
qualified,acmd_e518fb48f609,Lala Shahin Pasha,https://en.wikipedia.org/wiki/Lala_Shahin_Pasha,medieval,6,6,0,0,0,4,0.6666666666666666,0.0,35.80131208997188,38.19119025304592,33.34895345204623,68.79100281162137,44.56419868791003,18.181818181818183,26.14807872539831,17,0.0,battle_dominant,,786,627,-159,36.830909090909095,28.175645454545457,0.85,0.6,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_3c681931f4bc,Dagobert Sigmund von Wurmser,https://en.wikipedia.org/wiki/Dagobert_Sigmund_von_Wurmser,revolutionary_napoleonic,9,9,0,0,0,8,0.8888888888888888,-0.1715818342551383,17.05716963448922,74.32052483598875,33.34895345204623,22.492970946579195,74.92970946579194,18.181818181818183,68.9784442361762,3,0.0,battle_dominant,,727,628,-99,38.88097469540769,28.110062290035344,0.8094402393772248,0.5727272727272728,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_58cabe993044,Magnus Gustav von Essen,https://en.wikipedia.org/wiki/Magnus_Gustav_von_Essen,revolutionary_napoleonic,5,5,0,0,0,5,1.0,0.1057004569092954,49.95313964386129,31.208997188378635,27.553889409559517,58.80974695407685,25.44517338331772,18.181818181818183,88.89409559512652,13,0.0,battle_dominant,,748,629,-119,38.36204311152765,28.095906684879626,0.8070393096045211,0.6300000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_b7820d1c3d5d,Bernardo de Gálvez,https://en.wikipedia.org/wiki/Bernardo_de_G%C3%A1lvez,early_modern,5,3,0,0,2,4,0.8,0.3555555555555555,84.20805998125586,9.465791940018743,42.752264917213374,15.510777881911904,2.95220243673852,64.1518275538894,66.68228678537957,2,0.1891891891891891,mixed_profile,,645,630,-15,42.31761949390816,28.05339647553404,0.7597991174322569,0.49000000000000005,principal_field_commander,0.910476408743232,0.08952359125676797,0.0,0.066737,0.933263,eligible_field_commander,False,retain
qualified,acmd_ea879f942a21,Henry III of England,https://en.wikipedia.org/wiki/Henry_III_of_England,medieval,5,4,0,0,1,4,0.8,0.1132905132261412,50.796626054358015,8.575445173383317,42.752264917213374,82.75538894095595,10.028116213683225,47.46954076850984,43.11152764761012,24,0.0804597701149425,battle_dominant,,743,631,-112,38.54,27.971608965837557,0.8216391389246426,0.5333333333333333,principal_field_commander,0.9369758642769834,0.06302413572301648,0.0,0.067588,0.932412,eligible_field_commander,False,retain
qualified,acmd_e961c7fc9cd7,"Francis II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Francis_II%2C_Holy_Roman_Emperor,revolutionary_napoleonic,10,5,0,0,5,7,0.7,-0.0388863204347425,31.77132146204311,76.28865979381443,60.09059668853484,73.33645735707591,55.52952202436738,84.77038425492034,52.905342080599816,19,0.2592592592592592,mixed_profile,,363,632,269,54.58272727272728,27.952189724385736,0.5984170188703876,0.4230769230769231,wing_or_corps_commander,0.8354421452645759,0.16455785473542414,0.0,0.08885,0.91115,eligible_field_commander,False,retain
qualified,acmd_ad47744c96f2,Juan de Lángara,https://en.wikipedia.org/wiki/Juan_de_L%C3%A1ngara,revolutionary_napoleonic,5,3,0,0,2,4,0.8,0.009050505050505,36.83223992502343,28.069353327085285,71.66510465479537,63.68322399250235,2.95220243673852,64.1518275538894,36.17619493908153,15,0.1891891891891891,mixed_profile,,690,633,-57,40.393570759137766,27.884081392788858,0.7970588422145338,0.4642857142857143,principal_field_commander,0.8823529826989639,0.11764701730103612,0.0,0.127273,0.872727,eligible_field_commander,False,retain
qualified,acmd_fdc3533be0fa,Fritz von Below,https://en.wikipedia.org/wiki/Fritz_von_Below,world_wars,16,16,0,0,0,14,0.875,-0.4946367223695927,0.2811621368322399,93.43955014058108,39.80006248047485,8.481724461105905,92.970946579194,18.181818181818183,64.43298969072166,1,0.0,battle_dominant,,753,634,-119,38.056232427366446,27.863005798739046,0.8115149409563733,0.6088235294117647,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_627aecbe1eb3,Patrice de MacMahon,https://en.wikipedia.org/wiki/Patrice_de_MacMahon,long_nineteenth_century,6,5,0,0,1,3,0.5,0.0514718625761429,41.70571696344892,17.90065604498594,48.54732895970009,63.68322399250235,34.77038425492034,47.46954076850984,11.199625117150893,15,0.0654205607476635,battle_dominant,,772,635,-137,37.33835051546391,27.824331678378655,0.8396557213909435,0.55,principal_field_commander,0.9770127142020968,0.02298728579790314,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_89bb321c5387,Raimondo Montecuccoli,https://en.wikipedia.org/wiki/Raimondo_Montecuccoli,early_modern,6,5,0,0,1,4,0.6666666666666666,0.1268825945563465,52.20243673851921,41.89315838800375,54.99843798812871,88.0506091846298,34.77038425492034,47.46954076850984,33.73945641986879,28,0.0654205607476635,battle_dominant,,473,636,163,49.24296157450796,27.82189481253577,0.6508711458295644,0.4722222222222222,wing_or_corps_commander,0.958342299657407,0.041657700342592925,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_00943b46b5e7,Abraham Duquesne,https://en.wikipedia.org/wiki/Abraham_Duquesne,early_modern,6,3,1,0,2,5,0.8333333333333334,0.0980464176450517,48.45360824742268,37.72258669165885,59.1377694470478,45.54826616682287,13.870665417057172,81.630740393627,70.57169634489222,8,0.3333333333333333,mixed_profile,,591,637,46,44.66277413308341,27.814505260192988,0.7246744158988722,0.4375,principal_field_commander,0.7214987019974938,0.27850129800250634,0.0,0.222258,0.777742,eligible_field_commander,False,retain
qualified,acmd_9eec1154ef70,Stefan Dąb-Biernacki,https://en.wikipedia.org/wiki/Stefan_D%C4%85b-Biernacki,world_wars,5,5,0,0,0,5,1.0,-0.0050682978984384,35.23898781630741,31.208997188378635,39.80006248047485,73.33645735707591,25.44517338331772,18.181818181818183,88.89409559512652,19,0.0,battle_dominant,,769,638,-131,37.64669165885661,27.79210503169424,0.8134820823924692,0.6300000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_3390731de47b,Omer Vrioni,https://en.wikipedia.org/wiki/Omer_Vrioni,long_nineteenth_century,7,7,0,0,0,6,0.8571428571428571,0.0423513144544735,40.76850984067479,41.471415182755386,21.46204311152765,29.194001874414244,58.90346766635426,18.181818181818183,61.52764761012184,4,0.0,battle_dominant,,800,639,-161,36.2,27.741078125000005,0.85,0.60625,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_3457532299cd,Baba Nobuharu,https://en.wikipedia.org/wiki/Baba_Nobuharu,early_modern,6,6,0,0,0,4,0.6666666666666666,0.1730816416681048,57.73195876288659,19.868791002811623,23.570759137769446,79.70946579194002,44.56419868791003,18.181818181818183,26.14807872539831,22,0.0,battle_dominant,,707,640,-67,39.90462980318651,27.70419809584724,0.7678454331464316,0.6166666666666667,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_bcd1bf2de68c,Zhang,https://en.wikipedia.org/wiki/Zhang_He,ancient,7,7,0,0,0,5,0.7142857142857143,0.0029032487249647,36.36363636363637,56.9821930646673,39.80006248047485,91.89315838800376,58.90346766635426,18.181818181818183,32.3805060918463,31,0.0,battle_dominant,,569,641,72,45.45917525773196,27.696129017302077,0.6816814349988463,0.5750000000000001,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_157403ca1692,John Sullivan,https://en.wikipedia.org/wiki/John_Sullivan_(general),early_modern,8,7,0,0,1,7,0.875,-0.1146715739853695,22.58669165885661,68.22867853795688,48.54732895970009,22.492970946579195,63.63636363636363,47.46954076850984,74.60168697282099,3,0.0476190476190476,battle_dominant,,656,642,-14,41.84818181818181,27.69452233234258,0.7477802908912151,0.54,principal_field_commander,0.9812658383954822,0.018734161604517775,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_da9e0de61de6,Charles de Bonchamps,https://en.wikipedia.org/wiki/Charles_de_Bonchamps,revolutionary_napoleonic,10,9,0,0,1,5,0.5,0.2414470812436564,67.43205248359887,28.959700093720716,38.7691346454233,2.6241799437675724,77.4601686972821,47.46954076850984,6.747891283973758,0,0.0374331550802139,battle_dominant,,647,643,-4,42.25154639175257,27.683004617803803,0.7290070246693426,0.595,principal_field_commander,0.9599021651638164,0.04009783483618368,0.0,0.067684,0.932316,eligible_field_commander,False,retain
qualified,acmd_2a4f8f4501ae,Charles Elliot,https://en.wikipedia.org/wiki/Charles_Elliot,long_nineteenth_century,5,4,0,0,1,4,0.8,0.2706519374742885,70.57169634489222,3.795688847235239,42.752264917213374,15.510777881911904,10.028116213683225,47.46954076850984,66.68228678537957,2,0.0804597701149425,battle_dominant,,782,644,-138,36.98067478912839,27.66611622839017,0.8358923108884428,0.58,principal_field_commander,0.9686495797520952,0.03135042024790479,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_6b65427b0338,Wehib Pasha,https://en.wikipedia.org/wiki/Wehib_Pasha,world_wars,5,5,0,0,0,5,1.0,-0.4000000000000001,1.499531396438613,62.51171508903468,56.46672914714153,81.30271790065603,25.44517338331772,18.181818181818183,88.89409559512652,23,0.0,battle_dominant,,794,645,-149,36.51287722586691,27.6607865534208,0.85,0.5650000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_16dc8b595bbf,Miguel Grau,https://en.wikipedia.org/wiki/Miguel_Grau,long_nineteenth_century,6,6,0,0,0,5,0.8333333333333334,0.0600884419289339,42.78350515463917,24.36738519212746,27.553889409559517,58.80974695407685,44.56419868791003,18.181818181818183,55.95126522961574,13,0.0,battle_dominant,,818,646,-172,35.606354264292406,27.617178526241798,0.85,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_b5e612cc81d0,Jean-Mathieu-Philibert Sérurier,https://en.wikipedia.org/wiki/Jean-Mathieu-Philibert_S%C3%A9rurier,revolutionary_napoleonic,7,7,0,0,0,7,1.0,0.2581212016768969,69.0721649484536,67.5257731958763,39.80006248047485,34.817244611059046,58.90346766635426,18.181818181818183,88.89409559512652,5,0.0,battle_dominant,,366,647,281,54.45272727272727,27.61524452354502,0.5704229159276597,0.55625,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_babd2d4feffc,Piet Joubert,https://en.wikipedia.org/wiki/Piet_Joubert,long_nineteenth_century,8,5,0,0,3,4,0.5,-0.0332388917221966,32.42736644798501,36.08247422680412,60.09059668853484,70.80599812558576,48.35988753514527,75.72633552014996,2.8116213683223994,18,0.1735537190082644,mixed_profile,,634,648,14,42.93606373008435,27.60021528101754,0.730738218034979,0.51875,principal_field_commander,0.7349738178555087,0.2650261821444912,0.0,0.453258,0.546742,eligible_field_commander,False,add_high_level_page_caveat
qualified,acmd_b3b63502753a,Leonard Wood,https://en.wikipedia.org/wiki/Leonard_Wood,long_nineteenth_century,5,3,0,0,2,3,0.6,0.3,75.58575445173383,4.217432052483598,42.752264917213374,15.510777881911904,2.95220243673852,64.1518275538894,39.4095595126523,2,0.1891891891891891,mixed_profile,,761,649,-112,37.81055295220244,27.576119268978456,0.8311377245508984,0.51,principal_field_commander,0.9580838323353293,0.04191616766467065,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_c20a0fb9c9f2,Theodoros Kolokotronis,https://en.wikipedia.org/wiki/Theodoros_Kolokotronis,long_nineteenth_century,5,5,0,0,0,4,0.8,0.3555555555555555,84.20805998125586,21.46204311152765,40.23742580443612,55.95126522961574,25.44517338331772,18.181818181818183,48.50046860356139,12,0.0,battle_dominant,,524,650,126,47.32155576382381,27.547431487023143,0.6570811559006055,0.5437500000000001,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_4683a5b133b1,Shavendra Silva,https://en.wikipedia.org/wiki/Shavendra_Silva,contemporary,6,5,1,0,0,4,0.6666666666666666,0.3770996887996984,87.81630740393626,2.108716026241799,42.752264917213374,8.481724461105905,40.11246485473289,71.69634489222118,33.73945641986879,1,0.1379310344827586,battle_dominant,,606,651,45,44.04521087160262,27.512434550241032,0.7005317076415749,0.5666666666666668,principal_field_commander,0.9406045976793028,0.059395402320697156,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_c9d9ffed4f4a,Janusz Radziwiłł,https://en.wikipedia.org/wiki/Janusz_Radziwi%C5%82%C5%82_(1612-1655),early_modern,6,6,0,0,0,5,0.8333333333333334,0.0,35.80131208997188,52.905342080599816,33.34895345204623,39.22211808809747,44.56419868791003,18.181818181818183,55.95126522961574,6,0.0,battle_dominant,,778,652,-126,37.10577319587629,27.459768685929554,0.8351552327210868,0.5444444444444445,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_baa18db857c3,Ivan Bohun,https://en.wikipedia.org/wiki/Ivan_Bohun,early_modern,10,10,0,0,0,5,0.5,-0.0611599328472767,29.6157450796626,70.57169634489222,44.89222118088097,66.44798500468603,80.50609184629803,18.181818181818183,8.66916588566073,16,0.0,battle_dominant,,582,653,71,44.85923149015933,27.435186706777774,0.6853958239733627,0.5692307692307692,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_561c2b10345f,Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,world_wars,19,10,9,0,0,14,0.7368421052631579,-0.2160824269534735,13.58950328022493,92.970946579194,68.04123711340206,29.194001874414244,94.18931583880038,99.39081537019682,28.30365510777882,4,0.4186046511627907,operation_heavy,,383,654,271,53.34864104967198,27.425488706611077,0.5968723304900644,0.44516129032258067,unclear_role,0.4829800443121393,0.374935262980997,0.0,0.565077,0.434923,eligible_field_commander,False,add_high_level_page_caveat
qualified,acmd_4ab2e1be17ef,Walter von Reichenau,https://en.wikipedia.org/wiki/Walter_von_Reichenau,world_wars,7,6,1,0,0,5,0.7142857142857143,-0.0192066863724435,33.64573570759138,46.485473289597,60.09059668853484,15.510777881911904,55.81068416119962,71.69634489222118,40.11246485473289,2,0.1176470588235294,battle_dominant,,683,655,-28,40.701030927835056,27.425262518820105,0.7531746335203494,0.5785714285714285,principal_field_commander,0.9551926090507344,0.044807390949265474,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_9b76298bbb2c,"John, King of England",https://en.wikipedia.org/wiki/John%2C_King_of_England,medieval,6,4,0,0,2,5,0.8333333333333334,-0.0693211543939082,28.49109653233365,48.45360824742268,60.09059668853484,55.95126522961574,15.979381443298967,64.1518275538894,70.57169634489222,12,0.1489361702127659,mixed_profile,,674,656,-18,41.02082474226804,27.41851261443894,0.7721642901061053,0.4625,principal_field_commander,0.9229604140319262,0.07703958596807388,0.0,0.059273,0.940727,eligible_field_commander,False,retain
qualified,acmd_b629dbab23fa,John,https://en.wikipedia.org/wiki/John_(nephew_of_Vitalian),medieval,5,5,0,0,0,5,1.0,0.278214269858031,71.50890346766636,8.294283036551079,23.570759137769446,61.34020618556701,25.44517338331772,18.181818181818183,88.89409559512652,14,0.0,battle_dominant,,687,657,-30,40.58033739456421,27.387341626032725,0.7586607009925842,0.5583333333333333,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_4301251ab5ec,Wincenty Korwin Gosiewski,https://en.wikipedia.org/wiki/Wincenty_Korwin_Gosiewski,early_modern,5,5,0,0,0,5,1.0,-0.0906163678643945,25.63261480787254,57.21649484536082,39.80006248047485,48.21930646672914,25.44517338331772,18.181818181818183,88.89409559512652,9,0.0,battle_dominant,,799,658,-141,36.32434864104967,27.353937230552948,0.85,0.54375,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_6fec6315e645,Alexander Ivanovich Ostermann-Tolstoy,https://en.wikipedia.org/wiki/Alexander_Ivanovich_Ostermann-Tolstoy,revolutionary_napoleonic,6,6,0,0,0,6,1.0,0.0016621834193421,36.26991565135895,58.99718837863168,39.80006248047485,42.68978444236176,44.56419868791003,18.181818181818183,88.89409559512652,7,0.0,battle_dominant,,646,659,13,42.307272727272725,27.290481811200056,0.7200604455430586,0.5833333333333334,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_4f456e88ab61,Jean-Andoche Junot,https://en.wikipedia.org/wiki/Jean-Andoche_Junot,revolutionary_napoleonic,7,6,0,0,1,6,0.8571428571428571,-0.2701467685812959,9.465791940018743,54.9203373945642,48.54732895970009,52.95220243673852,51.452671040299904,47.46954076850984,73.43017806935333,11,0.0551181102362204,battle_dominant,,765,660,-105,37.76999999999999,27.254503184877546,0.8081822495912858,0.5714285714285714,principal_field_commander,0.9826311372297636,0.017368862770236342,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_cdf75d1ec4a9,François Anthoine,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Anthoine,world_wars,8,8,0,0,0,7,0.875,0.0536029901967652,41.98687910028116,40.20618556701031,39.80006248047485,2.6241799437675724,68.50984067478912,18.181818181818183,64.43298969072166,0,0.0,battle_dominant,,737,661,-76,38.67104029990628,27.254113164432933,0.777675075410788,0.625,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_c27d506e18ae,Khoja Zufar,https://en.wikipedia.org/wiki/Khoja_Zufar,early_modern,5,4,0,0,1,4,0.8,0.0,35.80131208997188,27.78819119025305,48.54732895970009,63.68322399250235,10.028116213683225,47.46954076850984,66.68228678537957,15,0.0804597701149425,battle_dominant,,780,662,-118,36.99565135895032,27.240801307540668,0.841513616003499,0.5,principal_field_commander,0.9811413688966644,0.018858631103335525,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_799cf09fef67,Archduke John of Austria,https://en.wikipedia.org/wiki/Archduke_John_of_Austria,revolutionary_napoleonic,7,6,0,0,1,4,0.5714285714285714,-0.1637318091450183,18.04123711340206,44.329896907216494,54.99843798812871,48.21930646672914,51.452671040299904,47.46954076850984,19.21274601686973,9,0.0551181102362204,battle_dominant,,811,663,-148,35.90852858481724,27.239927205540273,0.8428801451009853,0.6,principal_field_commander,0.9841781002244118,0.015821899775588198,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_1f9499464e2e,Paul von Plehwe,https://en.wikipedia.org/wiki/Paul_von_Plehwe,world_wars,9,8,1,0,0,7,0.7777777777777778,0.0101981619364191,37.019681349578256,57.73195876288659,42.752264917213374,8.481724461105905,73.43017806935333,71.69634489222118,41.00281162136832,1,0.0909090909090909,battle_dominant,,603,664,61,44.23617619493909,27.20402636313695,0.690980197330678,0.56,principal_field_commander,0.8639509916726845,0.13604900832731556,0.0,0.149535,0.850465,eligible_field_commander,False,retain
qualified,acmd_0fe267c81802,John of Gaunt,https://en.wikipedia.org/wiki/John_of_Gaunt,medieval,5,3,0,0,2,4,0.8,0.2166991610533108,63.54264292408622,28.77225866916589,42.752264917213374,73.33645735707591,2.95220243673852,64.1518275538894,36.17619493908153,19,0.1891891891891891,mixed_profile,,585,665,80,44.74382380506092,27.194569028194245,0.7111180988932712,0.41874999999999996,principal_field_commander,0.8240047932863672,0.17599520671363275,0.0,0.195267,0.804733,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_2dfce9a05d06,George of Hesse-Darmstadt,https://en.wikipedia.org/wiki/George_of_Hesse-Darmstadt,early_modern,5,5,0,0,0,4,0.8,0.1692299304613882,57.35707591377695,16.166822867853796,27.553889409559517,45.54826616682287,25.44517338331772,18.181818181818183,48.50046860356139,8,0.0,battle_dominant,,834,666,-168,35.02931583880038,27.16961309746954,0.85,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_3ee09364f977,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,long_nineteenth_century,8,8,0,0,0,8,1.0,0.1754858150945169,58.01312089971884,42.736644798500464,21.46204311152765,2.6241799437675724,68.50984067478912,18.181818181818183,88.89409559512652,0,0.0,battle_dominant,,653,667,14,41.93252108716026,27.129058760095795,0.7188549088110653,0.6000000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_bdc7904f773c,Louis Marie de Lescure,https://en.wikipedia.org/wiki/Louis_Marie_de_Lescure,revolutionary_napoleonic,10,9,0,0,1,5,0.5,0.2414470812436564,67.43205248359887,23.80506091846298,38.7691346454233,2.6241799437675724,77.4601686972821,47.46954076850984,6.747891283973758,0,0.0374331550802139,battle_dominant,,667,668,1,41.37938144329896,27.111566449087668,0.7290070246693426,0.595,principal_field_commander,0.9599021651638164,0.04009783483618368,0.0,0.067684,0.932316,eligible_field_commander,False,retain
qualified,acmd_aaaf734ce0f6,Baghel Singh,https://en.wikipedia.org/wiki/Baghel_Singh,early_modern,7,7,0,0,0,5,0.7142857142857143,0.1300126022487027,52.483598875351454,60.12183692596064,44.89222118088097,85.56701030927834,58.90346766635426,18.181818181818183,32.3805060918463,26,0.0,battle_dominant,,435,669,234,50.987291471415176,27.10321003654975,0.6036733824393098,0.5222222222222223,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_bfaf5b38f249,Xue Rengui,https://en.wikipedia.org/wiki/Xue_Rengui,medieval,6,4,0,0,2,6,1.0,-0.0692982562270315,28.58481724461106,45.36082474226804,54.99843798812871,84.20805998125586,15.979381443298967,64.1518275538894,88.89409559512652,25,0.1489361702127659,mixed_profile,,581,670,89,44.92999999999999,27.043312379081023,0.6878843249265467,0.5,principal_field_commander,0.8633921715166873,0.13660782848331263,0.0,0.136608,0.863392,eligible_field_commander,False,retain
