rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
294,58.0468603561387,qualified,acmd_e1e17312f0b6,Alexander Danilovich Menshikov,https://en.wikipedia.org/wiki/Alexander_Danilovich_Menshikov,early_modern,10,9,0,0,1,10,1.0,0.07213532284169698,44.51733833177132,80.88097469540769,48.54732895970009,52.95220243673852,77.4601686972821,47.46954076850984,88.89409559512652,11,0.0374331550802139,battle_dominant,
295,57.997272727272716,qualified,acmd_42dffd31a31c,Umar ibn al-Khattab,https://en.wikipedia.org/wiki/Umar,medieval,7,6,0,0,1,7,1.0,0.2370172472327223,66.35426429240863,64.19868791002811,48.54732895970009,55.95126522961574,51.452671040299904,47.46954076850984,88.89409559512652,12,0.05511811023622047,battle_dominant,
296,57.954076850984066,qualified,acmd_940e0bba1413,Banastre Tarleton,https://en.wikipedia.org/wiki/Banastre_Tarleton,early_modern,12,11,0,0,1,11,0.9166666666666666,0.21714455168443006,63.73008434864105,80.03748828491096,42.752264917213374,8.481724461105905,85.2389878163074,47.46954076850984,76.7104029990628,1,0.030837004405286344,battle_dominant,
297,57.94522961574508,qualified,acmd_6d43b9fe68ae,David Petraeus,https://en.wikipedia.org/wiki/David_Petraeus,contemporary,8,2,4,0,2,4,0.5,0.2996293951206025,73.85192127460168,46.29803186504217,75.49203373945643,42.68978444236176,40.67478912839738,94.79850046860356,30.2717900656045,7,0.6610169491525424,operation_heavy,higher_level_dependent
298,57.90558575445172,qualified,acmd_80f7636b3e8b,Thomas C. Kinkaid,https://en.wikipedia.org/wiki/Thomas_C._Kinkaid,world_wars,7,5,2,0,0,5,0.7142857142857143,0.4,90.81537019681349,44.751640112464855,54.99843798812871,22.492970946579195,54.2642924086223,83.0834114339269,36.87910028116214,3,0.24242424242424246,battle_dominant,
299,57.86363636363637,qualified,acmd_f5d1bba49f8a,Al-Muthanna ibn Haritha,https://en.wikipedia.org/wiki/Al-Muthanna_ibn_Haritha,medieval,7,7,0,0,0,7,1.0,0.3446764853860379,81.81818181818183,67.5257731958763,44.89222118088097,22.492970946579195,58.90346766635426,18.181818181818183,88.89409559512652,3,0.0,battle_dominant,
300,57.86223055295219,qualified,acmd_b843c9060a65,Robert E. Lee,https://en.wikipedia.org/wiki/Robert_E._Lee,long_nineteenth_century,25,24,0,0,1,15,0.6,0.13463639882649264,53.13964386129335,88.56607310215557,48.54732895970009,22.492970946579195,98.50046860356139,47.46954076850984,19.49390815370197,3,0.01437371663244353,battle_dominant,
301,57.845679475164,qualified,acmd_2d85610c0fbd,Louis-François de Boufflers,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois_de_Boufflers,early_modern,11,9,0,0,2,5,0.45454545454545453,0.22776896872971766,65.13589503280225,63.3552014995314,48.54732895970009,70.80599812558576,79.10028116213684,64.1518275538894,7.403936269915651,18,0.07216494845360825,battle_dominant,
302,57.61363636363637,qualified,acmd_dab7c12ffcfd,James Somerville,https://en.wikipedia.org/wiki/James_Somerville,world_wars,8,3,5,0,0,7,0.875,0.21567905160128764,63.3552014995314,56.60731021555764,60.09059668853484,29.194001874414244,58.90346766635426,95.64198687910029,74.60168697282099,4,0.5714285714285714,operation_heavy,higher_level_dependent
303,57.518275538894095,qualified,acmd_66d0ffa55117,Boris Sheremetev,https://en.wikipedia.org/wiki/Boris_Sheremetev,early_modern,11,10,0,0,1,10,0.9090909090909091,0.07354368848847856,44.798500468603564,81.7244611059044,48.54732895970009,48.219306466729144,82.14620431115276,47.46954076850984,72.11808809746955,9,0.033816425120772944,battle_dominant,
304,57.51267104029991,qualified,acmd_a36817556cfb,Józef Piłsudski,https://en.wikipedia.org/wiki/J%C3%B3zef_Pi%C5%82sudski,world_wars,8,2,1,0,5,6,0.75,0.3516532596833205,82.66166822867854,66.2605435801312,73.71134020618557,2.6241799437675724,14.011246485473288,90.39362699156513,59.93439550140581,0,0.5604395604395604,war_campaign_heavy,higher_level_dependent
305,57.49909090909091,qualified,acmd_e862e10c7f4b,Géraud Duroc,https://en.wikipedia.org/wiki/G%C3%A9raud_Duroc,revolutionary_napoleonic,6,6,0,0,0,6,1.0,0.3573152982601949,86.22305529522023,51.218369259606376,33.34895345204623,61.34020618556701,44.56419868791003,18.181818181818183,88.89409559512652,14,0.0,battle_dominant,
306,57.47703842549203,qualified,acmd_6e754d4d021f,Richmond K. Turner,https://en.wikipedia.org/wiki/Richmond_K._Turner,world_wars,8,8,0,0,0,8,1.0,0.3294716962836725,80.59981255857545,57.357075913776946,39.80006248047485,22.492970946579195,68.50984067478912,18.181818181818183,88.89409559512652,3,0.0,battle_dominant,
307,57.41611996251172,qualified,acmd_00a1961038da,Henri de la Rochejaquelein,https://en.wikipedia.org/wiki/Henri_de_la_Rochejaquelein,revolutionary_napoleonic,13,12,0,0,1,7,0.5384615384615384,0.29891068708428015,73.75820056232428,70.3842549203374,48.54732895970009,2.6241799437675724,88.37863167760075,47.46954076850984,10.121836925960636,0,0.02834008097165992,battle_dominant,
308,57.33926897844424,qualified,acmd_0f7ab060cb47,Erich von Falkenhayn,https://en.wikipedia.org/wiki/Erich_von_Falkenhayn,world_wars,29,27,2,0,0,13,0.4482758620689655,-0.0733154860233234,27.741330834114343,97.37582005623243,68.44736019993752,29.194001874414244,99.15651358950328,83.0834114339269,5.248359887535145,4,0.055944055944055944,battle_dominant,
309,57.29803186504218,qualified,acmd_4d67bf69c583,Prince Georg Friedrich of Waldeck,https://en.wikipedia.org/wiki/Prince_Georg_Friedrich_of_Waldeck,early_modern,12,11,0,0,1,10,0.8333333333333334,-0.16731118141077206,17.619493908153704,84.16119962511715,63.12089971883787,93.90815370196813,85.2389878163074,47.46954076850984,62.69915651358951,35,0.030837004405286344,battle_dominant,
310,57.22492970946578,qualified,acmd_d22e899981e0,Levin August von Bennigsen,https://en.wikipedia.org/wiki/Levin_August_von_Bennigsen,revolutionary_napoleonic,18,16,0,0,2,16,0.8888888888888888,-0.2314468184588644,12.46485473289597,95.12652296157451,63.12089971883787,73.33645735707591,93.6738519212746,64.1518275538894,68.369259606373,19,0.041916167664670656,battle_dominant,
311,57.209934395501406,qualified,acmd_5f4bc03b1ef9,Semyon Budyonny,https://en.wikipedia.org/wiki/Semyon_Budyonny,world_wars,14,9,3,0,2,8,0.5714285714285714,-0.2891575951350104,8.434864104967197,88.28491096532333,77.72571071540145,81.30271790065603,88.09746954076851,91.98687910028116,13.58950328022493,23,0.25619834710743805,mixed_profile,
312,57.15727272727273,qualified,acmd_f48ec5fca4aa,Hisaichi Terauchi,https://en.wikipedia.org/wiki/Hisaichi_Terauchi,world_wars,7,3,2,0,2,6,0.8571428571428571,0.1756106715786341,58.10684161199625,66.1668228678538,65.58887847547642,42.68978444236176,32.80224929709466,87.91002811621368,73.43017806935333,7,0.43396226415094336,mixed_profile,
313,56.94444236176195,qualified,acmd_fbc576a2a4b1,Agha Petros,https://en.wikipedia.org/wiki/Agha_Petros,world_wars,6,6,0,0,0,5,0.8333333333333334,0.4000000000000001,91.94001874414246,61.19962511715089,33.34895345204623,52.95220243673852,44.56419868791003,18.181818181818183,55.95126522961574,11,0.0,battle_dominant,
314,56.943767572633554,qualified,acmd_9f06f178273f,Paul von Hindenburg,https://en.wikipedia.org/wiki/Paul_von_Hindenburg,world_wars,18,15,3,0,0,14,0.7777777777777778,-0.09570708685752462,25.023430178069354,93.95501405810684,66.2293033427054,29.194001874414244,94.75164011246486,89.12839737582006,44.42361761949391,4,0.13793103448275865,battle_dominant,
315,56.927835051546396,qualified,acmd_d9469b4e7a69,Frederick William III of Prussia,https://en.wikipedia.org/wiki/Frederick_William_III_of_Prussia,revolutionary_napoleonic,10,8,0,0,2,9,0.9,0.02979330542117013,39.55014058106842,81.53701968134958,54.99843798812871,48.219306466729144,72.82099343955014,64.1518275538894,69.44704779756327,9,0.08045977011494253,battle_dominant,
316,56.83079662605436,qualified,acmd_737dc9f285ed,Louis XII,https://en.wikipedia.org/wiki/Louis_XII,medieval,7,5,0,0,2,5,0.7142857142857143,0.1213091982753129,51.64011246485474,60.44985941893158,76.7572633552015,77.83505154639175,38.80037488284911,64.1518275538894,54.170571696344894,21,0.12280701754385964,battle_dominant,
317,56.75445173383318,qualified,acmd_70a7600b9014,Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,medieval,8,8,0,0,0,7,0.875,0.3724528507473334,87.34770384254921,63.68322399250235,27.553889409559513,15.510777881911903,68.50984067478912,18.181818181818183,64.43298969072166,2,0.0,battle_dominant,
318,56.749765698219306,qualified,acmd_7ae9fa70495e,Shapur II,https://en.wikipedia.org/wiki/Shapur_II,ancient,8,8,0,0,0,7,0.875,0.22460211791472579,64.57357075913777,63.68322399250235,27.553889409559513,84.20805998125586,58.90346766635426,18.181818181818183,64.43298969072166,25,0.0,battle_dominant,
319,56.71363636363637,qualified,acmd_0f348c5a30d9,Étienne Maurice Gérard,https://en.wikipedia.org/wiki/%C3%89tienne_Maurice_G%C3%A9rard,revolutionary_napoleonic,6,6,0,0,0,6,1.0,0.1974216700321012,60.91846298031866,58.997188378631684,56.46672914714153,75.72633552014996,44.56419868791003,18.181818181818183,88.89409559512652,20,0.0,battle_dominant,
320,56.692596063730086,qualified,acmd_44bea7a7b61f,Aurelian,https://en.wikipedia.org/wiki/Aurelian,ancient,9,9,0,0,0,9,1.0,0.18900448914338577,60.168697282099345,74.60168697282099,39.80006248047485,39.22211808809747,74.92970946579194,18.181818181818183,88.89409559512652,6,0.0,battle_dominant,
321,56.64272727272727,qualified,acmd_0db9897622bf,Faisal bin Hussein,https://en.wikipedia.org/wiki/Faisal_I,world_wars,9,7,0,0,2,7,0.7777777777777778,0.0778097425081881,45.26710402999063,79.10028116213684,60.09059668853484,52.95220243673852,65.74507966260543,64.1518275538894,51.921274601686974,11,0.0909090909090909,battle_dominant,
322,56.623636363636365,qualified,acmd_bbd70af8b691,"Henry de Nassau, Lord Overkirk",https://en.wikipedia.org/wiki/Henry_de_Nassau%2C_Lord_Overkirk,early_modern,8,7,0,0,1,6,0.75,0.22460449124135118,64.66729147141518,53.65510777881912,48.54732895970009,68.79100281162137,63.63636363636363,47.46954076850984,45.45454545454545,17,0.047619047619047616,battle_dominant,
323,56.56607310215557,qualified,acmd_220385ca9722,Leopold Joseph von Daun,https://en.wikipedia.org/wiki/Leopold_Joseph_von_Daun,early_modern,11,9,0,0,2,11,1.0,-0.13766091538864786,20.056232427366446,82.94283036551077,60.09059668853484,75.72633552014996,79.10028116213684,64.1518275538894,88.89409559512652,20,0.07216494845360825,battle_dominant,
324,56.493636363636355,qualified,acmd_2c2f7f6f9b6a,Władysław Anders,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Anders,world_wars,6,5,1,0,0,6,1.0,0.10058077490083427,49.203373945641985,52.20243673851921,60.09059668853484,86.78537956888472,40.11246485473289,71.69634489222118,88.89409559512652,27,0.13793103448275862,battle_dominant,
325,56.41673851921274,qualified,acmd_677efdd9158a,Fyodor Ushakov,https://en.wikipedia.org/wiki/Fyodor_Ushakov,revolutionary_napoleonic,5,5,0,0,0,5,1.0,0.39999999999999997,89.92502343017807,50.04686035613871,50.01562011871291,50.328022492970945,25.445173383317716,18.181818181818183,88.89409559512652,10,0.0,battle_dominant,
326,56.382380506091835,qualified,acmd_7ec2404452f1,Ukita Hideie,https://en.wikipedia.org/wiki/Ukita_Hideie,early_modern,8,7,0,0,1,8,1.0,-0.0026670662769159533,35.33270852858482,76.94470477975632,60.09059668853484,63.68322399250235,63.63636363636363,47.46954076850984,88.89409559512652,15,0.047619047619047616,battle_dominant,
327,56.3665229615745,qualified,acmd_5afca701c058,Alexios I Komnenos,https://en.wikipedia.org/wiki/Alexios_I_Komnenos,medieval,6,6,0,0,0,4,0.6666666666666666,0.3555555555555556,85.52014995313965,40.72164948453608,39.80006248047485,95.92314901593252,44.56419868791003,18.181818181818183,26.14807872539831,38,0.0,battle_dominant,
328,56.22909090909091,qualified,acmd_7517799969f7,Wei Lihuang,https://en.wikipedia.org/wiki/Wei_Lihuang,world_wars,8,5,2,0,1,7,0.875,-0.1110716082361353,23.149015932521085,78.63167760074975,92.1587004061231,50.328022492970945,56.18556701030928,86.26991565135896,74.60168697282099,10,0.28057553956834536,mixed_profile,
329,56.21545454545454,qualified,acmd_73c19b35a1d2,Cornplanter,https://en.wikipedia.org/wiki/Cornplanter,early_modern,6,5,0,0,1,6,1.0,0.20118848900871772,61.57450796626054,56.747891283973765,54.99843798812871,68.79100281162137,34.77038425492034,47.46954076850984,88.89409559512652,17,0.06542056074766354,battle_dominant,
330,56.20993439550141,qualified,acmd_1913cb809197,John II Casimir Vasa,https://en.wikipedia.org/wiki/John_II_Casimir_Vasa,early_modern,10,10,0,0,0,7,0.7,0.0806548260822087,45.829428303655106,81.06841611996252,47.922524211184005,66.44798500468603,80.50609184629803,18.181818181818183,30.2717900656045,16,0.0,battle_dominant,
331,56.162727272727274,qualified,acmd_fbb389d1c543,Joseph Bonaparte,https://en.wikipedia.org/wiki/Joseph_Bonaparte,revolutionary_napoleonic,9,6,0,0,3,7,0.7777777777777778,0.11770834302826635,50.98406747891284,74.50796626054358,60.09059668853484,39.22211808809747,61.668228678537965,75.72633552014996,48.50046860356139,6,0.14893617021276592,mixed_profile,
332,56.12181818181818,qualified,acmd_115425e9df1e,Köprülüzade Fazıl Ahmed Pasha,https://en.wikipedia.org/wiki/K%C3%B6pr%C3%BCl%C3%BCzade_Faz%C4%B1l_Ahmed_Pasha,early_modern,7,7,0,0,0,7,1.0,0.14909641335225263,55.01405810684161,76.56982193064667,33.34895345204623,82.75538894095595,58.90346766635426,18.181818181818183,88.89409559512652,24,0.0,battle_dominant,
333,56.10839737582005,qualified,acmd_812d2f598094,Wilhelm List,https://en.wikipedia.org/wiki/Wilhelm_List,world_wars,7,5,1,0,1,5,0.7142857142857143,0.26392789001442396,69.82193064667291,60.44985941893158,70.68103717588254,22.492970946579195,48.73477038425492,78.25679475164011,36.87910028116214,3,0.18699186991869915,battle_dominant,
334,56.03655107778819,qualified,acmd_3f1d7a6c8454,Ikeda Tsuneoki,https://en.wikipedia.org/wiki/Ikeda_Tsuneoki,early_modern,8,8,0,0,0,6,0.75,0.24360140174561318,67.66635426429241,53.23336457357076,23.570759137769446,92.54920337394564,68.50984067478912,18.181818181818183,37.76944704779756,32,0.0,battle_dominant,
335,55.93484536082473,qualified,acmd_48ef1012f2b3,Muhammad Ali of Egypt,https://en.wikipedia.org/wiki/Muhammad_Ali_of_Egypt,revolutionary_napoleonic,6,4,0,0,2,3,0.5,0.3,73.9925023430178,33.177132146204315,71.66510465479537,93.0178069353327,15.979381443298967,64.1518275538894,8.66916588566073,33,0.14893617021276595,mixed_profile,
336,55.932202436738514,qualified,acmd_cbc1d948abe9,José Enrique Varela,https://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Varela,world_wars,7,5,1,0,1,5,0.7142857142857143,0.4000000000000001,91.94001874414246,42.080599812558575,53.34270540456108,15.510777881911903,48.73477038425492,78.25679475164011,36.87910028116214,2,0.18699186991869915,battle_dominant,
337,55.89696344892221,qualified,acmd_1dd9ea8958c6,Batu Khan,https://en.wikipedia.org/wiki/Batu_Khan,medieval,7,7,0,0,0,5,0.7142857142857143,0.4,90.81537019681349,56.9821930646673,39.80006248047485,39.22211808809747,58.90346766635426,18.181818181818183,32.3805060918463,6,0.0,battle_dominant,
338,55.819437675726334,qualified,acmd_2ddf87f52268,Louis-Alexandre Berthier,https://en.wikipedia.org/wiki/Louis-Alexandre_Berthier,revolutionary_napoleonic,7,6,0,0,1,5,0.7142857142857143,0.22707663774901937,64.94845360824742,54.592314901593255,60.09059668853484,73.33645735707591,51.452671040299904,47.46954076850984,29.053420805998126,19,0.05511811023622047,battle_dominant,
339,55.626991565135896,qualified,acmd_f444acfda535,Jubal Early,https://en.wikipedia.org/wiki/Jubal_Early,long_nineteenth_century,12,12,0,0,0,8,0.6666666666666666,0.3485841992848316,82.3805060918463,59.231490159325205,23.570759137769446,29.194001874414244,87.20712277413308,18.181818181818183,26.14807872539831,4,0.0,battle_dominant,
340,55.57357075913778,qualified,acmd_bacdcb56b57f,Nikolai Ruzsky,https://en.wikipedia.org/wiki/Nikolai_Ruzsky,world_wars,10,10,0,0,0,7,0.7,0.32466026659580854,79.94376757263355,65.41705716963449,33.34895345204623,15.510777881911903,80.50609184629803,18.181818181818183,30.2717900656045,2,0.0,battle_dominant,
341,55.510909090909074,qualified,acmd_2454005fd668,Alexander Vandegrift,https://en.wikipedia.org/wiki/Alexander_Vandegrift,world_wars,6,5,1,0,0,6,1.0,0.43636363636363634,95.12652296157451,28.678537956888473,48.54732895970009,8.481724461105905,40.11246485473289,71.69634489222118,88.89409559512652,1,0.13793103448275862,battle_dominant,
342,55.50316776007497,qualified,acmd_fe6875ab3f2a,Eumenes II,https://en.wikipedia.org/wiki/Eumenes_II,ancient,6,4,0,0,2,4,0.6666666666666666,0.3555555555555556,85.52014995313965,31.818181818181817,54.99843798812871,82.75538894095595,15.979381443298967,64.1518275538894,16.869728209934394,24,0.14893617021276595,mixed_profile,
343,55.44704779756326,qualified,acmd_259ad60364c2,Niwa Nagahide,https://en.wikipedia.org/wiki/Niwa_Nagahide,early_modern,10,9,0,0,1,7,0.7,0.06181257738629066,43.01780693533271,65.69821930646673,38.7691346454233,90.72164948453609,77.4601686972821,47.46954076850984,34.910965323336455,30,0.0374331550802139,battle_dominant,
344,55.371902530459224,qualified,acmd_7e7dbaa35c37,Malhar Rao Holkar,https://en.wikipedia.org/wiki/Malhar_Rao_Holkar,early_modern,6,5,0,0,1,4,0.6666666666666666,0.27179681530377653,70.75913776944705,45.59512652296158,60.09059668853484,79.70946579194002,34.77038425492034,47.46954076850984,33.73945641986879,22,0.06542056074766354,battle_dominant,
345,55.24944704779756,qualified,acmd_cc906ff26e44,Gedik Ahmed Pasha,https://en.wikipedia.org/wiki/Gedik_Ahmed_Pasha,medieval,5,5,0,0,0,5,1.0,0.4,90.81537019681349,51.78069353327085,39.80006248047485,50.328022492970945,25.445173383317716,18.181818181818183,88.89409559512652,10,0.0,battle_dominant,
346,55.23617619493909,qualified,acmd_46f56816d5b9,Kobayakawa Takakage,https://en.wikipedia.org/wiki/Kobayakawa_Takakage,early_modern,11,11,0,0,0,8,0.7272727272727273,-0.05383185237714285,30.36551077788191,83.50515463917526,44.89222118088097,95.92314901593252,84.20805998125586,18.181818181818183,34.62980318650422,38,0.0,battle_dominant,
347,55.22654170571696,qualified,acmd_43bc67a38907,Jean-Louis Raduit de Souches,https://en.wikipedia.org/wiki/Jean-Louis_Raduit_de_Souches,early_modern,6,6,0,0,0,4,0.6666666666666666,0.35555555555555557,84.20805998125586,40.72164948453608,39.80006248047485,89.31583880037488,44.56419868791003,18.181818181818183,26.14807872539831,29,0.0,battle_dominant,
348,55.097272727272724,qualified,acmd_34bcf67f40ab,Burkhard Christoph von Münnich,https://en.wikipedia.org/wiki/Burkhard_Christoph_von_M%C3%BCnnich,early_modern,7,6,0,0,1,6,0.8571428571428571,0.236279770023995,66.1668228678538,58.997188378631684,54.99843798812871,34.817244611059046,51.452671040299904,47.46954076850984,73.43017806935333,5,0.05511811023622047,battle_dominant,
349,55.04153701968134,qualified,acmd_573ef1ff524c,Henry Kent Hewitt,https://en.wikipedia.org/wiki/Henry_Kent_Hewitt,world_wars,5,3,2,0,0,5,1.0,0.3999999999999999,89.78444236176195,35.70759137769447,54.99843798812871,29.194001874414244,14.526710402999063,83.0834114339269,88.89409559512652,4,0.3478260869565218,operation_heavy,
350,54.942727272727275,qualified,acmd_036a20fe18f5,Horace François Bastien Sébastiani de La Porta,https://en.wikipedia.org/wiki/Horace_Fran%C3%A7ois_Bastien_S%C3%A9bastiani_de_La_Porta,revolutionary_napoleonic,8,7,0,0,1,7,0.875,0.08755165496229893,46.67291471415182,71.64948453608247,54.99843798812871,55.95126522961574,63.63636363636363,47.46954076850984,74.60168697282099,12,0.047619047619047616,battle_dominant,
351,54.93439550140581,qualified,acmd_f50b8fd3d1d4,Cevat Çobanlı,https://en.wikipedia.org/wiki/Cevat_%C3%87obanl%C4%B1,world_wars,15,13,2,0,0,10,0.6666666666666666,-0.20176973496939055,14.526710402999063,91.4714151827554,76.7572633552015,39.22211808809747,92.03373945641987,83.0834114339269,27.741330834114343,6,0.10958904109589042,battle_dominant,
352,54.881818181818176,qualified,acmd_287d9f6db9b3,Markian Popov,https://en.wikipedia.org/wiki/Markian_Popov,world_wars,8,4,4,0,0,6,0.75,0.19917247247638004,61.19962511715089,61.43392689784443,54.99843798812871,22.492970946579195,62.46485473289597,93.0178069353327,37.76944704779756,3,0.4444444444444445,operation_heavy,
353,54.86974695407685,qualified,acmd_ffe0c002944a,Humayun,https://en.wikipedia.org/wiki/Humayun,early_modern,7,7,0,0,0,5,0.7142857142857143,0.18429266951120787,59.512652296157455,65.04217432052484,47.922524211184005,89.31583880037488,58.90346766635426,18.181818181818183,32.3805060918463,29,0.0,battle_dominant,
354,54.84217432052484,qualified,acmd_226ab5992ba1,Ghiath Dalla,https://en.wikipedia.org/wiki/Ghiath_Dalla,contemporary,8,1,7,0,0,3,0.375,0.32662882692912615,80.13120899718838,25.585754451733834,64.90159325210871,52.95220243673852,54.45173383317713,97.8444236176195,0.28116213683223995,11,0.8484848484848485,operation_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence | thin_battle_anchor
355,54.828491096532346,qualified,acmd_79ba87c47c6a,Muhammad of Ghor,https://en.wikipedia.org/wiki/Muhammad_of_Ghor,medieval,9,9,0,0,0,8,0.8888888888888888,0.04891448903894112,41.518275538894095,75.72633552014996,33.34895345204623,88.0506091846298,74.92970946579194,18.181818181818183,68.9784442361762,28,0.0,battle_dominant,
356,54.81636363636363,qualified,acmd_80b07b7826a7,Roy Geiger,https://en.wikipedia.org/wiki/Roy_Geiger,world_wars,7,6,1,0,0,7,1.0,0.23928415347224424,66.72914714151827,50.234301780693535,60.09059668853484,15.510777881911903,55.81068416119962,71.69634489222118,88.89409559512652,2,0.11764705882352942,battle_dominant,
357,54.783636363636354,qualified,acmd_6616c2cebe63,Bhai Daya Singh,https://en.wikipedia.org/wiki/Daya_Singh,early_modern,7,7,0,0,0,7,1.0,0.19685156852167845,60.824742268041234,66.54170571696345,33.34895345204623,70.80599812558576,58.90346766635426,18.181818181818183,88.89409559512652,18,0.0,battle_dominant,
358,54.755388940955946,qualified,acmd_3fe70355cfaf,Prince Charles Alexander of Lorraine,https://en.wikipedia.org/wiki/Prince_Charles_Alexander_of_Lorraine,early_modern,13,9,0,0,4,12,0.9230769230769231,-0.2679213339809985,9.653233364573572,87.62886597938144,67.13527022805373,63.68322399250235,82.75538894095595,80.13120899718838,77.08528584817245,15,0.1346153846153846,mixed_profile,
359,54.74363636363636,qualified,acmd_0ad1185a6a66,Nguyễn Văn Toàn,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_V%C4%83n_To%C3%A0n_(general),cold_war,8,4,4,0,0,7,0.875,0.1796429420049903,58.85660731021556,47.70384254920337,48.54732895970009,45.54826616682287,62.46485473289597,93.0178069353327,74.60168697282099,8,0.4444444444444445,operation_heavy,
360,54.658313027179005,qualified,acmd_7b449195d1e8,Dom Francisco de Almeida,https://en.wikipedia.org/wiki/Francisco_de_Almeida,early_modern,8,4,0,0,4,5,0.625,0.19078258403380435,60.26241799437676,59.41893158388004,76.7572633552015,34.817244611059046,36.97282099343955,80.13120899718838,41.70571696344892,5,0.25925925925925924,mixed_profile,
361,54.62699156513589,qualified,acmd_bb577a8cbf54,Prince Friedrich Franz Xaver of Hohenzollern-Hechingen,https://en.wikipedia.org/wiki/Prince_Friedrich_Franz_Xaver_of_Hohenzollern-Hechingen,revolutionary_napoleonic,9,9,0,0,0,9,1.0,0.03778835917220115,40.393626991565135,80.13120899718838,44.89222118088097,58.80974695407685,74.92970946579194,18.181818181818183,88.89409559512652,13,0.0,battle_dominant,
362,54.596063730084346,qualified,acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,long_nineteenth_century,11,11,0,0,0,10,0.9090909090909091,0.30355863334192157,77.50702905342081,67.29147141518276,23.570759137769446,8.481724461105905,84.20805998125586,18.181818181818183,72.72727272727273,1,0.0,battle_dominant,
363,54.582727272727276,qualified,acmd_e961c7fc9cd7,"Francis II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Francis_II%2C_Holy_Roman_Emperor,revolutionary_napoleonic,10,5,0,0,5,7,0.7,-0.038886320434742556,31.77132146204311,76.28865979381443,60.09059668853484,73.33645735707591,55.52952202436738,84.77038425492034,52.905342080599816,19,0.25925925925925924,mixed_profile,
364,54.492689784442355,qualified,acmd_3520db47c040,John Burgoyne,https://en.wikipedia.org/wiki/John_Burgoyne,early_modern,7,5,0,0,2,5,0.7142857142857143,0.21678799814209979,63.63636363636363,55.248359887535145,60.09059668853484,63.68322399250235,38.80037488284911,64.1518275538894,36.87910028116214,15,0.12280701754385964,battle_dominant,
365,54.45656982193064,qualified,acmd_72693bc552ea,Fevzi Çakmak,https://en.wikipedia.org/wiki/Fevzi_%C3%87akmak,world_wars,11,9,0,0,2,4,0.36363636363636365,0.14966756372149226,55.10777881911903,69.54076850984067,60.09059668853484,42.68978444236176,79.10028116213684,64.1518275538894,2.0618556701030926,7,0.07216494845360825,battle_dominant,
366,54.45272727272727,qualified,acmd_b5e612cc81d0,Jean-Mathieu-Philibert Sérurier,https://en.wikipedia.org/wiki/Jean-Mathieu-Philibert_S%C3%A9rurier,revolutionary_napoleonic,7,7,0,0,0,7,1.0,0.2581212016768969,69.0721649484536,67.5257731958763,39.80006248047485,34.817244611059046,58.90346766635426,18.181818181818183,88.89409559512652,5,0.0,battle_dominant,
367,54.442361761949385,qualified,acmd_a34963a42575,Mikhail Dmitrievich Gorchakov,https://en.wikipedia.org/wiki/Mikhail_Dmitrievich_Gorchakov,long_nineteenth_century,8,7,0,0,1,8,1.0,-0.14813432081979874,19.0253045923149,78.44423617619493,63.12089971883787,84.20805998125586,63.63636363636363,47.46954076850984,88.89409559512652,25,0.047619047619047616,battle_dominant,
368,54.319137769447046,qualified,acmd_8e8fe01e473f,Gustav III,https://en.wikipedia.org/wiki/Gustav_III,revolutionary_napoleonic,7,6,0,0,1,5,0.7142857142857143,0.4,90.81537019681349,41.19025304592315,59.41893158388004,8.481724461105905,51.452671040299904,47.46954076850984,40.11246485473289,1,0.05511811023622047,battle_dominant,
369,54.28116213683223,qualified,acmd_95a58fa34720,Jan Henryk Dąbrowski,https://en.wikipedia.org/wiki/Jan_Henryk_D%C4%85browski,revolutionary_napoleonic,10,7,0,0,3,8,0.8,-0.1937120662348609,15.27647610121837,84.91096532333646,66.2293033427054,70.80599812558576,70.10309278350515,75.72633552014996,53.42080599812559,18,0.13043478260869562,battle_dominant,
370,54.26636363636363,qualified,acmd_9b2a4c3d99da,İsmet İnönü,https://en.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,world_wars,9,6,0,0,3,6,0.6666666666666666,0.08563711600519489,46.29803186504217,75.07029053420806,64.90159325210871,34.817244611059046,61.668228678537965,75.72633552014996,26.14807872539831,5,0.14893617021276592,mixed_profile,
