rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
73,78.63636363636364,strong,acmd_692a59891052,Alasdair Mac Colla,https://en.wikipedia.org/wiki/Alasdair_Mac_Colla,early_modern,8,6,0.75,0.409090909090909,94.68629961587708,64.40460947503202,38.15620998719591,5,3,battle_dominant,
74,78.58194622279129,strong,acmd_89da43c8379a,Jeremi Wiśniowiecki,https://en.wikipedia.org/wiki/Jeremi_Wi%C5%9Bniowiecki,early_modern,9,6,0.6666666666666666,0.40909090909090906,95.32650448143406,72.79129321382842,21.254801536491676,6,14,battle_dominant,
75,78.50832266325224,strong,acmd_ca962c912141,Allen H. Turnage,https://en.wikipedia.org/wiki/Allen_H._Turnage,world_wars,6,6,1.0,0.40909090909090906,95.32650448143406,38.348271446862995,78.16901408450704,3,1,battle_dominant,
76,78.50832266325224,strong,acmd_71c8d9f3049e,Juan Yagüe,https://en.wikipedia.org/wiki/Juan_Yag%C3%BCe,world_wars,6,6,1.0,0.40909090909090906,95.32650448143406,38.348271446862995,78.16901408450704,2,2,battle_dominant,
77,78.50832266325224,strong,acmd_ee9b8b5e0155,Smedley Butler,https://en.wikipedia.org/wiki/Smedley_Butler,long_nineteenth_century,6,6,1.0,0.40909090909090906,95.32650448143406,38.348271446862995,78.16901408450704,5,3,battle_dominant,
78,78.35147247119079,strong,acmd_c73b7005842f,Al-Qa'qa' ibn Amr al-Tamimi,https://en.wikipedia.org/wiki/Al-Qa%27qa%27_ibn_Amr_al-Tamimi,medieval,7,6,0.8571428571428571,0.40909090909090906,95.32650448143406,53.77720870678617,51.40845070422535,5,5,battle_dominant,
79,78.35147247119079,strong,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,7,6,0.8571428571428571,0.40909090909090906,95.32650448143406,53.77720870678617,51.40845070422535,4,15,battle_dominant,
80,78.21702944942382,strong,acmd_0af142e28fe0,Harry Chauvel,https://en.wikipedia.org/wiki/Harry_Chauvel,world_wars,17,11,0.6470588235294118,0.31757836041005705,79.3854033290653,93.91805377720871,47.37516005121639,2,2,battle_dominant,
81,78.20422535211269,strong,acmd_d689b62984e1,Tokugawa Ieyasu,https://en.wikipedia.org/wiki/Tokugawa_Ieyasu,early_modern,13,11,0.8461538461538461,0.28104643537083046,72.85531370038413,88.4122919334187,82.58642765685019,7,57,battle_dominant,
82,78.1754161331626,strong,acmd_52962b0bcbfa,"Frederick Henry, Prince of Orange",https://en.wikipedia.org/wiki/Frederick_Henry%2C_Prince_of_Orange,early_modern,10,9,0.9,0.2938543593342091,76.4404609475032,79.00128040973111,83.73879641485276,6,19,battle_dominant,
83,78.12419974391804,strong,acmd_b6ab8ea34149,Shurahbil ibn Hasana,https://en.wikipedia.org/wiki/Shurahbil_ibn_Hasana,medieval,6,6,1.0,0.409090909090909,94.68629961587708,38.348271446862995,78.16901408450704,2,4,battle_dominant,
84,77.9449423815621,strong,acmd_83dec2151eaf,Basil II,https://en.wikipedia.org/wiki/Basil_II,medieval,8,8,1.0,0.3254808645601239,80.15364916773368,64.40460947503202,91.67733674775928,4,36,battle_dominant,
85,77.71446862996159,strong,acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,early_modern,8,8,1.0,0.32065388881136647,79.76952624839949,64.40460947503202,91.67733674775928,8,47,battle_dominant,
86,77.27912932138283,strong,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,15,5,0.3333333333333333,0.375,90.39692701664532,91.1651728553137,1.6645326504481435,6,8,battle_dominant,
87,77.23431498079385,strong,acmd_5b190fd5c0b0,Joseph Souham,https://en.wikipedia.org/wiki/Joseph_Souham,revolutionary_napoleonic,8,7,0.875,0.36380382744476314,87.83610755441741,64.40460947503202,56.20998719590269,6,19,battle_dominant,
88,77.15749039692703,strong,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,8,7,0.875,0.36147007921304763,87.70806658130603,64.40460947503202,56.20998719590269,3,37,battle_dominant,
89,77.09346991037131,strong,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,17,15,0.8823529411764706,0.22914900688096074,67.09346991037131,93.91805377720871,89.05249679897568,9,18,battle_dominant,
90,76.93021766965428,strong,acmd_d7b7bb3c084e,Genghis Khan,https://en.wikipedia.org/wiki/Genghis_Khan,medieval,12,12,1.0,0.23164509276730283,67.73367477592829,85.85147247119079,98.84763124199743,7,603,battle_dominant,
91,76.76696542893725,strong,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,7,7,1.0,0.333411219272102,83.99487836107554,53.77720870678617,86.17157490396927,4,19,battle_dominant,
92,76.66773367477593,strong,acmd_4aa5d3050d5a,Stanisław Koniecpolski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Koniecpolski,early_modern,11,7,0.6363636363636364,0.35967130971707667,87.19590268886044,82.84250960307298,24.263764404609475,7,24,battle_dominant,
93,76.63892445582586,strong,acmd_6e754d4d021f,Richmond K. Turner,https://en.wikipedia.org/wiki/Richmond_K._Turner,world_wars,8,8,1.0,0.30887971526594293,77.97695262483995,64.40460947503202,91.67733674775928,5,3,battle_dominant,
94,76.59731113956467,strong,acmd_542b4086f360,Mustafa Kemal Atatürk,https://en.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,world_wars,21,19,0.9047619047619048,0.21944840719790354,64.9167733674776,96.73495518565942,89.75672215108835,13,11,battle_dominant,
95,76.50768245838668,strong,acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,early_modern,9,8,0.8888888888888888,0.3136720426075197,78.74519846350833,72.79129321382842,73.75160051216389,3,13,battle_dominant,
96,76.36363636363636,strong,acmd_c7a20a654047,Sidney Smith,https://en.wikipedia.org/wiki/Sidney_Smith_(Royal_Navy_officer),revolutionary_napoleonic,9,7,0.7777777777777778,0.337415822768611,84.89116517285531,72.79129321382842,48.20742637644046,5,14,battle_dominant,
97,76.36043533930858,strong,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,11,7,0.6363636363636364,0.35730699417478873,86.68373879641486,82.84250960307298,24.263764404609475,6,22,battle_dominant,
98,76.23559539052498,strong,acmd_f4511a92baa3,Friedrich Wilhelm Freiherr von Bülow,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Freiherr_von_B%C3%BClow,revolutionary_napoleonic,8,7,0.875,0.35275294902437626,86.17157490396927,64.40460947503202,56.20998719590269,4,2,battle_dominant,
99,76.0819462227913,strong,acmd_0018bd671dde,Abu Bakr,https://en.wikipedia.org/wiki/Abu_Bakr,medieval,8,7,0.875,0.35251862797464334,85.91549295774648,64.40460947503202,56.20998719590269,4,9,battle_dominant,
100,76.00512163892446,strong,acmd_70a7600b9014,Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,medieval,8,7,0.875,0.3491745475756251,85.78745198463508,64.40460947503202,56.20998719590269,3,2,battle_dominant,
101,75.7202304737516,strong,acmd_270c009fbe85,John Norris,https://en.wikipedia.org/wiki/John_Norris_(soldier),early_modern,14,13,0.9285714285714286,0.22025549411463655,65.30089628681178,90.07682458386684,93.46991037131882,7,16,battle_dominant,
102,75.67221510883482,strong,acmd_f444acfda535,Jubal Early,https://en.wikipedia.org/wiki/Jubal_Early,long_nineteenth_century,12,8,0.6666666666666666,0.32979192626750586,80.40973111395647,85.85147247119079,39.75672215108835,2,4,battle_dominant,
103,75.55377720870678,strong,acmd_4484c9e6f238,Kuroda Yoshitaka,https://en.wikipedia.org/wiki/Kuroda_Yoshitaka,early_modern,10,6,0.6,0.36398704948571653,87.9641485275288,79.00128040973111,20.166453265044815,3,33,battle_dominant,
