model_name,page_type_profile_class,rank_in_profile,global_rank,display_name,score_normalized,primary_era_bucket
hierarchical_weighted,battle_dominant,145,189,Sarath Fonseka,65.92924086223054,contemporary
hierarchical_weighted,battle_dominant,146,190,Arthur Currie,65.91908778506718,world_wars
hierarchical_weighted,battle_dominant,147,191,Joachim Murat,65.89190877850673,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,148,192,Jean-Louis Raduit de Souches,65.84426741643236,early_modern
hierarchical_weighted,battle_dominant,149,193,Guillaume Brune,65.80365510777882,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,150,195,Sakakibara Yasumasa,65.74304904717278,early_modern
hierarchical_weighted,battle_dominant,151,196,"Emmanuel de Grouchy, marquis de Grouchy",65.71227741330833,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,152,198,Shimazu Yoshihiro,65.68088097469541,early_modern
hierarchical_weighted,battle_dominant,153,199,Alexander Vandegrift,65.65745079662605,world_wars
hierarchical_weighted,battle_dominant,154,200,Constantine I of Greece,65.52717900656046,long_nineteenth_century
hierarchical_weighted,battle_dominant,155,201,José Enrique Varela,65.41221493283349,world_wars
hierarchical_weighted,battle_dominant,156,202,"Archduke Charles, Duke of Teschen",65.39565760699782,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,157,203,Uesugi Kagekatsu,65.39331458919087,early_modern
hierarchical_weighted,battle_dominant,158,204,Jean-Baptiste Bessières,65.30615432677288,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,159,205,Fyodor Ushakov,65.2097781943143,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,160,206,Cornelis Tromp,65.18681661980631,early_modern
hierarchical_weighted,battle_dominant,161,207,"Louis William, Margrave of Baden-Baden",65.14620431115277,early_modern
hierarchical_weighted,battle_dominant,162,208,"Charles William Ferdinand, Duke of Brunswick",65.12777257107155,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,163,209,Gordon Bremer,65.06935332708528,long_nineteenth_century
hierarchical_weighted,battle_dominant,164,210,Al-Qa'qa' ibn Amr al-Tamimi,65.03124023742579,medieval
hierarchical_weighted,battle_dominant,165,211,Carl Gustav Rehnskiöld,65.014526710403,early_modern
hierarchical_weighted,battle_dominant,166,212,Jugurtha,65.01030927835052,ancient
hierarchical_weighted,battle_dominant,167,213,Ishikawa Kazumasa,64.94439237738207,early_modern
hierarchical_weighted,battle_dominant,168,214,John J. Pershing,64.7788191190253,world_wars
hierarchical_weighted,battle_dominant,169,216,Auguste de Marmont,64.55342080599813,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,170,217,Shapur I,64.51405810684162,ancient
hierarchical_weighted,battle_dominant,171,218,Asad Khan,64.46782255545142,early_modern
hierarchical_weighted,battle_dominant,172,220,Prince Eugene of Savoy,64.37316463605124,early_modern
hierarchical_weighted,battle_dominant,173,221,Ralph Abercromby,64.04076850984067,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,174,222,Nebuchadnezzar II,64.02124336144955,ancient
hierarchical_weighted,battle_dominant,175,223,John Monash,63.979693845673225,world_wars
hierarchical_weighted,battle_dominant,176,224,Narses,63.96251171508904,medieval
hierarchical_weighted,battle_dominant,177,225,Géraud Duroc,63.77428928459856,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,178,226,Agha Petros,63.77100905966887,world_wars
hierarchical_weighted,battle_dominant,179,227,Karl Philipp von Wrede,63.652764761012186,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,180,228,Sterling Price,63.649484536082475,long_nineteenth_century
hierarchical_weighted,battle_dominant,181,229,Abdulaziz Ibn Saud,63.639331458919095,long_nineteenth_century
hierarchical_weighted,battle_dominant,182,230,Gustav III,63.62089971883786,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,183,231,Alasdair Mac Colla,63.59356451109028,early_modern
hierarchical_weighted,battle_dominant,184,232,Abbas the Great,63.57435176507341,early_modern
hierarchical_weighted,battle_dominant,185,233,Gedik Ahmed Pasha,63.5673227116526,medieval
hierarchical_weighted,battle_dominant,186,234,Malhar Rao Holkar,63.49094033114652,early_modern
hierarchical_weighted,battle_dominant,187,235,Taira no Tomomori,63.44126835363948,medieval
hierarchical_weighted,battle_dominant,188,237,Eyre Coote,63.12464854732896,early_modern
hierarchical_weighted,battle_dominant,189,238,Sancho d'Avila,63.10199937519525,early_modern
hierarchical_weighted,battle_dominant,190,240,Batu Khan,62.986722899094026,medieval
hierarchical_weighted,battle_dominant,191,242,P. G. T. Beauregard,62.898781630740395,long_nineteenth_century
hierarchical_weighted,battle_dominant,192,243,George Wootten,62.85332708528585,world_wars
hierarchical_weighted,battle_dominant,193,245,George Crook,62.79459543892534,long_nineteenth_century
hierarchical_weighted,battle_dominant,194,246,Julian,62.715245235863804,ancient
hierarchical_weighted,battle_dominant,195,247,Antipater,62.61012183692596,ancient
hierarchical_weighted,battle_dominant,196,248,Quintus Fabius Maximus Rullianus,62.58809746954077,ancient
hierarchical_weighted,battle_dominant,197,249,Ulrich Friedrich Woldemar von Löwendal,62.55716963448923,early_modern
hierarchical_weighted,battle_dominant,198,250,Johan Banér,62.54904717275851,early_modern
hierarchical_weighted,battle_dominant,199,251,Ii Naomasa,62.53170884098719,early_modern
hierarchical_weighted,battle_dominant,200,252,Pavle Jurišić Šturm,62.52702280537333,world_wars
hierarchical_weighted,battle_dominant,201,253,Fernando d'Ávalos,62.51405810684161,early_modern
hierarchical_weighted,battle_dominant,202,254,John Norris,62.47485160887222,early_modern
hierarchical_weighted,battle_dominant,203,256,Stefan Czarniecki,62.320368634801625,early_modern
hierarchical_weighted,battle_dominant,204,257,Constantine the Great,62.250234301780694,ancient
hierarchical_weighted,battle_dominant,205,258,Henry Maitland Wilson,62.18181818181819,world_wars
hierarchical_weighted,battle_dominant,206,259,Oda Nobunaga,62.16635426429242,early_modern
hierarchical_weighted,battle_dominant,207,260,Jai Singh Kanhaiya,62.04998437988129,early_modern
hierarchical_weighted,battle_dominant,208,261,Mikhail Miloradovich,61.97985004686035,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,209,262,Antonio Duvergé,61.762417994376754,long_nineteenth_century
hierarchical_weighted,battle_dominant,210,264,Nabeshima Naoshige,61.71571383942518,early_modern
hierarchical_weighted,battle_dominant,211,265,Louis-François de Boufflers,61.69681349578257,early_modern
hierarchical_weighted,battle_dominant,212,266,Sakai Tadatsugu,61.591377694470474,early_modern
hierarchical_weighted,battle_dominant,213,270,Eugène de Beauharnais,61.42002499218993,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,214,271,Andrew Jackson,61.40752889721962,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,215,272,Louis-Alexandre Berthier,61.4009684473602,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,216,273,Émile Fayolle,61.39784442361763,world_wars
hierarchical_weighted,battle_dominant,217,279,Radko Dimitriev,61.0160887222743,long_nineteenth_century
hierarchical_weighted,battle_dominant,218,280,Shurahbil ibn Hasana,61.00328022492971,medieval
hierarchical_weighted,battle_dominant,219,281,Jean-de-Dieu Soult,60.99094033114652,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,220,283,Gerd von Rundstedt,60.93049047172759,world_wars
hierarchical_weighted,battle_dominant,221,285,Toyotomi Hideyoshi,60.57591377694471,early_modern
hierarchical_weighted,battle_dominant,222,286,Joseph Wheeler,60.573102155576386,long_nineteenth_century
hierarchical_weighted,battle_dominant,223,287,Murari Rao,60.53264604810997,early_modern
hierarchical_weighted,battle_dominant,224,288,Paul von Lettow-Vorbeck,60.49625117150891,world_wars
hierarchical_weighted,battle_dominant,225,289,Ali İhsan Sâbis,60.462980318650416,world_wars
hierarchical_weighted,battle_dominant,226,290,Attila the Hun,60.457513277100915,ancient
hierarchical_weighted,battle_dominant,227,293,Kâzım Karabekir,60.34192439862543,world_wars
hierarchical_weighted,battle_dominant,228,294,Pedro de Valdivia,60.33676975945017,early_modern
hierarchical_weighted,battle_dominant,229,295,Louis XII,60.16073102155577,medieval
hierarchical_weighted,battle_dominant,230,296,"Henry de Nassau, Lord Overkirk",60.15838800374884,early_modern
hierarchical_weighted,battle_dominant,231,298,"Johann Tserclaes, Count of Tilly",60.09621993127147,early_modern
hierarchical_weighted,battle_dominant,232,299,Ismail I,59.98953452046235,early_modern
hierarchical_weighted,battle_dominant,233,300,Wilhelm List,59.97407060293658,world_wars
hierarchical_weighted,battle_dominant,234,301,Yasuji Okamura,59.96048109965637,world_wars
hierarchical_weighted,battle_dominant,235,302,Ptolemy I Soter,59.948297407060295,ancient
hierarchical_weighted,battle_dominant,236,303,Theodoros Kolokotronis,59.909247110278045,long_nineteenth_century
hierarchical_weighted,battle_dominant,237,305,Władysław Sikorski,59.83770696657294,world_wars
hierarchical_weighted,battle_dominant,238,307,Al-Muthanna ibn Haritha,59.70759137769447,medieval
hierarchical_weighted,battle_dominant,239,309,Jacques François Dugommier,59.63714464229928,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,240,311,Umar ibn al-Khattab,59.510777881911906,medieval
hierarchical_weighted,battle_dominant,241,312,Stringer Lawrence,59.45220243673851,early_modern
hierarchical_weighted,battle_dominant,242,313,John Burgoyne,59.41127772571072,early_modern
hierarchical_weighted,battle_dominant,243,314,Gonzalo Fernández de Córdoba,59.35895032802249,early_modern
hierarchical_weighted,battle_dominant,244,315,Hayreddin Barbarossa,59.30162449234615,early_modern
hierarchical_weighted,battle_dominant,245,316,Philippe Pétain,59.30146829115902,world_wars
hierarchical_weighted,battle_dominant,246,317,Akbar,59.226647922524215,early_modern
hierarchical_weighted,battle_dominant,247,318,Étienne Maurice Gérard,59.16869728209935,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,248,320,Richmond K. Turner,59.10153077163387,world_wars
hierarchical_weighted,battle_dominant,249,321,Tōdō Takatora,59.06419868791003,early_modern
hierarchical_weighted,battle_dominant,250,322,Władysław Anders,59.04623555139019,world_wars
hierarchical_weighted,battle_dominant,251,323,Shavendra Silva,59.00265542018119,contemporary
hierarchical_weighted,battle_dominant,252,324,"Friedrich Adolf, Count von Kalckreuth",59.00234301780693,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,253,325,Selim I,58.97282099343955,early_modern
hierarchical_weighted,battle_dominant,254,326,Gaius Marius,58.96532333645736,ancient
hierarchical_weighted,battle_dominant,255,327,Cornplanter,58.907841299593876,early_modern
hierarchical_weighted,battle_dominant,256,328,Nikolai Yudenich,58.7970946579194,world_wars
hierarchical_weighted,battle_dominant,257,329,Xue Yue,58.749921899406445,world_wars
hierarchical_weighted,battle_dominant,258,330,William II of the Netherlands,58.68322399250235,long_nineteenth_century
hierarchical_weighted,battle_dominant,259,332,Ikeda Tsuneoki,58.499062792877226,early_modern
hierarchical_weighted,battle_dominant,260,333,Manuel Belgrano,58.48859731333958,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,261,334,Oku Yasukata,58.486254295532646,long_nineteenth_century
hierarchical_weighted,battle_dominant,262,335,Seishirō Itagaki,58.46485473289596,world_wars
hierarchical_weighted,battle_dominant,263,336,Chagatai Khan,58.354108091221484,medieval
hierarchical_weighted,battle_dominant,264,337,Allen H. Turnage,58.29240862230553,world_wars
hierarchical_weighted,battle_dominant,265,338,Tewodros II,58.277413308341146,long_nineteenth_century
hierarchical_weighted,battle_dominant,266,339,Heraclius,58.25101530771634,medieval
hierarchical_weighted,battle_dominant,267,340,Gebhard Leberecht von Blücher,58.10106216807248,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,268,341,Francisco Pizarro,58.08622305529522,early_modern
hierarchical_weighted,battle_dominant,269,342,"François, Duke of Guise",58.08169322086849,early_modern
hierarchical_weighted,battle_dominant,270,343,Satake Yoshinobu,58.078569197125894,early_modern
hierarchical_weighted,battle_dominant,271,344,Hori Hidemasa,58.074976569821935,early_modern
hierarchical_weighted,battle_dominant,272,346,Humayun,58.039050296782264,early_modern
hierarchical_weighted,battle_dominant,273,347,Muammar Gaddafi,57.97625741955638,contemporary
hierarchical_weighted,battle_dominant,274,348,Takeda Katsuyori,57.96251171508904,early_modern
hierarchical_weighted,battle_dominant,275,351,Roy Geiger,57.81146516713526,world_wars
hierarchical_weighted,battle_dominant,276,352,William I of the Netherlands,57.81052796001249,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,277,353,Johann Maria Philipp Frimont,57.73164636051234,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,278,354,Joan of Arc,57.663074039362705,medieval
hierarchical_weighted,battle_dominant,279,355,Flavius Aetius,57.6447985004686,ancient
hierarchical_weighted,battle_dominant,280,356,Charat Singh,57.63402061855671,early_modern
hierarchical_weighted,battle_dominant,281,357,Charles VII of France,57.53045923149016,medieval
hierarchical_weighted,battle_dominant,282,358,Charles I of England,57.50281162136832,early_modern
hierarchical_weighted,battle_dominant,283,359,John II Komnenos,57.46594814120588,medieval
hierarchical_weighted,battle_dominant,284,361,"Charles Louis Auguste Fouquet, duc de Belle-Isle",57.336457357075915,early_modern
hierarchical_weighted,battle_dominant,285,362,Fidel Dávila Arrondo,57.29975007810059,world_wars
hierarchical_weighted,battle_dominant,286,364,Witte de With,57.24992189940644,early_modern
hierarchical_weighted,battle_dominant,287,368,Rudolf Veiel,57.09059668853484,world_wars
hierarchical_weighted,battle_dominant,288,370,Jubal Early,57.0220243673852,long_nineteenth_century
hierarchical_weighted,battle_dominant,289,372,Burkhard Christoph von Münnich,56.92799125273352,early_modern
hierarchical_weighted,battle_dominant,290,373,Kōriki Kiyonaga,56.85941893158388,early_modern
hierarchical_weighted,battle_dominant,291,375,Toyotomi Hidenaga,56.7755388940956,early_modern
hierarchical_weighted,battle_dominant,292,376,Shapur II,56.75866916588566,ancient
hierarchical_weighted,battle_dominant,293,377,Krum,56.72961574507966,medieval
hierarchical_weighted,battle_dominant,294,378,Bohemond I of Antioch,56.707591377694484,medieval
hierarchical_weighted,battle_dominant,295,380,Louis XV,56.33630115588878,early_modern
hierarchical_weighted,battle_dominant,296,381,Jean Reynier,56.26975945017182,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,297,382,Stefan Lazarević,56.252889721961886,medieval
hierarchical_weighted,battle_dominant,298,383,Helmuth von Moltke the Elder,56.13495782567948,long_nineteenth_century
hierarchical_weighted,battle_dominant,299,384,Adolf Strauss,56.03920649796938,world_wars
hierarchical_weighted,battle_dominant,300,387,Itagaki Nobukata,56.01265229615745,early_modern
hierarchical_weighted,battle_dominant,301,388,Hadj Ag Gamou,55.97344579818806,contemporary
hierarchical_weighted,battle_dominant,302,389,Pyotr Bagration,55.96938456732272,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,303,390,Harald Hardrada,55.85051546391753,medieval
hierarchical_weighted,battle_dominant,304,391,Raymond A. Spruance,55.82536707278975,world_wars
hierarchical_weighted,battle_dominant,305,394,Martin,55.51593252108716,medieval
hierarchical_weighted,battle_dominant,306,395,Dominique Vandamme,55.485473289596996,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,307,397,Honda Shigetsugu,55.43017806935333,early_modern
hierarchical_weighted,battle_dominant,308,398,Henri de la Rochejaquelein,55.38519212746017,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,309,399,Raimondo Montecuccoli,55.37316463605123,early_modern
hierarchical_weighted,battle_dominant,310,400,Jan Žižka,55.336457357075915,medieval
hierarchical_weighted,battle_dominant,311,401,Nikolai Ruzsky,55.32349265854421,world_wars
hierarchical_weighted,battle_dominant,312,402,Constantine V,55.30271790065605,medieval
hierarchical_weighted,battle_dominant,313,404,Karl Wilhelm von Toll,55.21508903467667,long_nineteenth_century
hierarchical_weighted,battle_dominant,314,405,Bhai Daya Singh,55.19884411121524,early_modern
hierarchical_weighted,battle_dominant,315,406,Kaloyan of Bulgaria,55.09887535145267,medieval
hierarchical_weighted,battle_dominant,316,407,Fevzi Çakmak,55.06169946891597,world_wars
hierarchical_weighted,battle_dominant,317,409,Harry Chauvel,55.02014995313965,world_wars
hierarchical_weighted,battle_dominant,318,411,Gustav Horn,54.89268978444236,early_modern
hierarchical_weighted,battle_dominant,319,412,"Frederick III, German Emperor",54.87535145267104,long_nineteenth_century
hierarchical_weighted,battle_dominant,320,414,Jean-Mathieu-Philibert Sérurier,54.80209309590752,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,321,415,Gabriel Jean Joseph Molitor,54.76850984067479,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,322,416,Xu Huang,54.71321462043113,ancient
hierarchical_weighted,battle_dominant,323,417,Yazid ibn Abi Sufyan,54.67713214620431,medieval
hierarchical_weighted,battle_dominant,324,418,Manuel I Komnenos,54.62027491408935,medieval
hierarchical_weighted,battle_dominant,325,419,Mu'awiya ibn Abi Sufyan,54.61636988441112,medieval
hierarchical_weighted,battle_dominant,326,420,"Henry of Grosmont, Duke of Lancaster",54.46157450796626,medieval
hierarchical_weighted,battle_dominant,327,421,Köprülüzade Fazıl Ahmed Pasha,54.37644486098094,early_modern
hierarchical_weighted,battle_dominant,328,422,Tughril I,54.33505154639175,medieval
hierarchical_weighted,battle_dominant,329,425,Adam Ludwig Lewenhaupt,54.230396751015306,early_modern
hierarchical_weighted,battle_dominant,330,426,Hattori Hanzō,54.208528584817245,early_modern
hierarchical_weighted,battle_dominant,331,427,Paul Grenier,54.19853170884099,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,332,428,George Washington,54.18994064354889,early_modern
hierarchical_weighted,battle_dominant,333,429,Joseph Radetzky von Radetz,54.04451733833177,long_nineteenth_century
hierarchical_weighted,battle_dominant,334,430,Maximilian II Emanuel,54.0398313027179,early_modern
hierarchical_weighted,battle_dominant,335,432,Jacques Lauriston,53.97813183380194,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,336,433,Stephen the Great,53.9348641049672,medieval
hierarchical_weighted,battle_dominant,337,434,Jean-Baptiste Kléber,53.93095907528897,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,338,435,José María Morelos,53.91799437675726,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,339,436,Matthias Corvinus,53.89643861293346,medieval
hierarchical_weighted,battle_dominant,340,438,Stanisław Rewera Potocki,53.84739144017495,early_modern
hierarchical_weighted,battle_dominant,341,439,Aliagha Shikhlinski,53.844579818806615,long_nineteenth_century
hierarchical_weighted,battle_dominant,342,440,Philippe de La Mothe-Houdancourt,53.81693220868479,early_modern
hierarchical_weighted,battle_dominant,343,441,Władysław IV Vasa,53.791315213995624,early_modern
hierarchical_weighted,battle_dominant,344,445,"Charles V, Duke of Lorraine",53.72961574507967,early_modern
hierarchical_weighted,battle_dominant,345,446,Baghel Singh,53.70759137769448,early_modern
hierarchical_weighted,battle_dominant,346,447,Charles Martel,53.66916588566073,medieval
hierarchical_weighted,battle_dominant,347,448,Pablo Morillo,53.61980631052797,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,348,450,Mikhail Skobelev,53.51280849734459,long_nineteenth_century
hierarchical_weighted,battle_dominant,349,453,Domenico Pino,53.358950328022495,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,350,454,Stonewall Jackson,53.28537956888473,long_nineteenth_century
hierarchical_weighted,battle_dominant,351,455,John,53.28537956888473,medieval
hierarchical_weighted,battle_dominant,352,456,William III of England,53.17478912839737,early_modern
hierarchical_weighted,battle_dominant,353,457,Charles de Lambert,53.16588566073102,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,354,458,Vasily Chuikov,53.16010621680726,world_wars
hierarchical_weighted,battle_dominant,355,459,Hermann Hoth,53.15542018119338,world_wars
hierarchical_weighted,battle_dominant,356,460,Matthew C. Perry,53.14979693845673,long_nineteenth_century
hierarchical_weighted,battle_dominant,357,461,Michael Jones,53.067166510465476,early_modern
hierarchical_weighted,battle_dominant,358,462,Aurelian,53.058887847547645,ancient
hierarchical_weighted,battle_dominant,359,463,"Arthur III, Duke of Brittany",53.05873164636052,medieval
hierarchical_weighted,battle_dominant,360,465,Banastre Tarleton,52.941736957200874,early_modern
hierarchical_weighted,battle_dominant,361,466,Faisal bin Hussein,52.83161512027491,world_wars
hierarchical_weighted,battle_dominant,362,468,Sō Yoshitoshi,52.751171508903475,early_modern
hierarchical_weighted,battle_dominant,363,470,Niwa Nagahide,52.71071540143705,early_modern
hierarchical_weighted,battle_dominant,364,472,Horace François Bastien Sébastiani de La Porta,52.59106529209622,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,365,473,Taira no Shigehira,52.49000312402373,medieval
hierarchical_weighted,battle_dominant,366,476,Louis Desaix,52.37972508591066,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,367,477,Henry II of Castile,52.24476726023117,medieval
hierarchical_weighted,battle_dominant,368,479,Minamoto no Yoshinaka,52.05654482974071,medieval
hierarchical_weighted,battle_dominant,369,480,Józef Poniatowski,52.034832864729765,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,370,483,Alexander Danilovich Menshikov,51.835051546391746,early_modern
hierarchical_weighted,battle_dominant,371,484,Prokop the Great,51.82583567635115,medieval
hierarchical_weighted,battle_dominant,372,487,Jassa Singh Ramgarhia,51.70524835988754,early_modern
hierarchical_weighted,battle_dominant,373,488,Kuroki Tamemoto,51.616526085598245,long_nineteenth_century
hierarchical_weighted,battle_dominant,374,489,Jean-Baptiste Jourdan,51.60231177756951,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,375,490,Cristóbal de Mondragón,51.570290534208056,early_modern
hierarchical_weighted,battle_dominant,376,491,Evert Horn,51.569821930646675,early_modern
hierarchical_weighted,battle_dominant,377,492,Johan August Sandels,51.48125585754452,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,378,494,Basil Aubrey Coad,51.408622305529526,cold_war
hierarchical_weighted,battle_dominant,379,495,Maarten Tromp,51.292564823492654,early_modern
hierarchical_weighted,battle_dominant,380,496,Antonio Ricardos,51.27585129646985,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,381,497,Kuroda Nagamasa,51.227428928459865,early_modern
hierarchical_weighted,battle_dominant,382,498,Gonzalo Fernández de Córdoba,51.208684786004376,early_modern
hierarchical_weighted,battle_dominant,383,499,Tipu Sultan,51.1679162761637,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,384,500,Ratko Mladić,51.12824117463293,contemporary
hierarchical_weighted,battle_dominant,385,501,Francis Drake,51.06216807247735,early_modern
hierarchical_weighted,battle_dominant,386,502,Boris Sheremetev,51.049203373945645,early_modern
hierarchical_weighted,battle_dominant,387,503,John Hunyadi,51.022961574507974,medieval
hierarchical_weighted,battle_dominant,388,504,Benedict Arnold,50.96079350203062,early_modern
hierarchical_weighted,battle_dominant,389,505,Prince Josias of Saxe-Coburg-Saalfeld,50.95673227116526,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,390,506,Velupillai Prabhakaran,50.862386754139344,contemporary
hierarchical_weighted,battle_dominant,391,508,Gustaf Otto Stenbock,50.77366447985005,early_modern
hierarchical_weighted,battle_dominant,392,509,Prospero Colonna,50.736176194939084,early_modern
hierarchical_weighted,battle_dominant,393,510,Arvid Wittenberg,50.65995001562012,early_modern
hierarchical_weighted,battle_dominant,394,512,Arthur MacArthur Jr.,50.609497032177444,long_nineteenth_century
hierarchical_weighted,battle_dominant,395,513,Carl Johan Adlercreutz,50.60668541080911,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,396,514,Fukushima Masanori,50.54029990627929,early_modern
hierarchical_weighted,battle_dominant,397,515,Takeo Takagi,50.53248984692284,world_wars
hierarchical_weighted,battle_dominant,398,516,John II Casimir Vasa,50.52733520774758,early_modern
hierarchical_weighted,battle_dominant,399,517,Francisco Franco,50.50984067478913,world_wars
hierarchical_weighted,battle_dominant,400,518,Robert E. Lee,50.47422680412371,long_nineteenth_century
hierarchical_weighted,battle_dominant,401,520,"Tancred, Prince of Galilee",50.36316776007499,medieval
hierarchical_weighted,battle_dominant,402,521,Ukita Hideie,50.2378944079975,early_modern
hierarchical_weighted,battle_dominant,403,522,Hosokawa Tadaoki,50.20118712902218,early_modern
hierarchical_weighted,battle_dominant,404,525,Jean-Baptiste Hertel de Rouville,50.02702280537332,early_modern
hierarchical_weighted,battle_dominant,405,527,Pedro Navarro,49.97297719462668,early_modern
hierarchical_weighted,battle_dominant,406,528,Lee Kwon Mu,49.97172758512965,cold_war
hierarchical_weighted,battle_dominant,407,529,Carlos Asensio Cabanillas,49.9639175257732,world_wars
hierarchical_weighted,battle_dominant,408,530,Frederick William III of Prussia,49.93923773820681,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,409,531,Muhammad of Ghor,49.9036238675414,medieval
hierarchical_weighted,battle_dominant,410,532,Al-Harith ibn Jabalah,49.79506404248672,medieval
hierarchical_weighted,battle_dominant,411,533,Emilio Aguinaldo,49.78381755701343,long_nineteenth_century
hierarchical_weighted,battle_dominant,412,534,Lazare Hoche,49.74679787566386,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,413,537,Željko Ražnatović,49.563417681974386,contemporary
hierarchical_weighted,battle_dominant,414,538,Bohdan Khmelnytsky,49.534364261168385,early_modern
hierarchical_weighted,battle_dominant,415,540,Henry III of England,49.39768822243049,medieval
hierarchical_weighted,battle_dominant,416,541,Nicolas Oudinot,49.38253670727898,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,417,542,Charles de Bonchamps,49.35598250546703,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,418,543,Louis Marie de Lescure,49.35598250546703,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,419,544,Ludwig von Benedek,49.30927835051546,long_nineteenth_century
hierarchical_weighted,battle_dominant,420,545,Baba Nobuharu,49.243205248359885,early_modern
hierarchical_weighted,battle_dominant,421,546,"Prince Emanuele Filiberto, Duke of Aosta",49.20634176819743,world_wars
hierarchical_weighted,battle_dominant,422,547,James Wilkinson,49.17728834739143,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,423,548,Charles Elliot,49.15260855982505,long_nineteenth_century
hierarchical_weighted,battle_dominant,424,549,Luigi Cadorna,48.94329896907217,world_wars
hierarchical_weighted,battle_dominant,425,551,Étienne Macdonald,48.80037488284911,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,426,553,Gamō Ujisato,48.65417057169634,early_modern
hierarchical_weighted,battle_dominant,427,554,"Albert, King of Saxony",48.62839737582005,long_nineteenth_century
hierarchical_weighted,battle_dominant,428,555,Jacob Brown,48.62824117463293,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,429,556,Antigonus I Monophthalmus,48.62652296157451,ancient
hierarchical_weighted,battle_dominant,430,558,Prince Georg Friedrich of Waldeck,48.519212746016876,early_modern
hierarchical_weighted,battle_dominant,431,559,Bon-Adrien Jeannot de Moncey,48.47485160887223,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,432,560,Nicolas Catinat,48.44283036551077,early_modern
hierarchical_weighted,battle_dominant,433,561,Pyrrhus of Epirus,48.36129334582943,ancient
hierarchical_weighted,battle_dominant,434,563,Prince Friedrich Franz Xaver of Hohenzollern-Hechingen,48.116682286785384,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,435,564,Michael Andreas Barclay de Tolly,48.116369884411114,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,436,565,Reşid Mehmed Pasha,48.10809122149328,long_nineteenth_century
hierarchical_weighted,battle_dominant,437,566,Ibrahim Pasha of Egypt,48.029053420806,long_nineteenth_century
hierarchical_weighted,battle_dominant,438,567,"Rupprecht, Crown Prince of Bavaria",48.00452983442675,world_wars
hierarchical_weighted,battle_dominant,439,568,Kobayakawa Takakage,47.92830365510778,early_modern
hierarchical_weighted,battle_dominant,440,569,Jahan Khan Popalzai,47.92580443611371,early_modern
hierarchical_weighted,battle_dominant,441,570,Giorgio Basta,47.83333333333333,early_modern
